id,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Total,Total,Total,Total,Total,Short,Short,Short,Medium,Medium,Medium,Long,Long,Long,Unnamed: 22_level_0,Unnamed: 23_level_0,Expected,Expected,Unnamed: 26_level_0,Unnamed: 27_level_0,Unnamed: 28_level_0,Unnamed: 29_level_0,Unnamed: 30_level_0,Unnamed: 31_level_0,Unnamed: league,Unnamed: season
6ec6fde0,11,Kevin Akpoguma,NGA,DF,Hoffenheim,23,1995,2.0,83,98,84.7,1699,802,25,26,96.2,49,54,90.7,9,15,60.0,0,0.0,0.0,0.0,0,7,1,0,11,Matches,UCL,18-19
05439de2,12,David Alaba,AUT,DF,Bayern Munich,26,1992,7.0,359,445,80.7,5476,1977,189,209,90.4,132,158,83.5,22,42,52.4,2,0.8,0.8,1.2,6,27,8,1,36,Matches,UCL,18-19
4601e194,13,Jordi Alba,ESP,DF,Barcelona,29,1989,11.0,873,1020,85.6,11803,3727,534,572,93.4,257,311,82.6,33,58,56.9,5,3.6,2.8,1.4,23,38,21,1,66,Matches,UCL,18-19
4bd414c1,14,Raúl Albiol,ESP,DF,Napoli,32,1985,5.5,374,415,90.1,7704,2701,130,137,94.9,178,185,96.2,64,90,71.1,0,0.0,0.1,0.0,0,20,0,0,20,Matches,UCL,18-19
a7a9d95a,15,Paco Alcácer,ESP,FW,Dortmund,24,1993,4.0,69,97,71.1,858,189,47,61,77.0,15,21,71.4,3,3,100.0,1,1.6,1.3,-0.6,6,4,5,0,10,Matches,UCL,18-19
77e84962,16,Thiago Alcántara,ESP,MF,Bayern Munich,27,1991,4.3,283,333,85.0,5353,1152,118,133,88.7,106,115,92.2,48,64,75.0,1,0.3,0.3,0.7,7,20,6,0,36,Matches,UCL,18-19
f7d50789,17,Toby Alderweireld,BEL,DF,Tottenham,29,1989,12.0,636,745,85.4,14328,4638,166,174,95.4,350,381,91.9,119,174,68.4,0,0.4,0.4,-0.4,2,52,5,0,46,Matches,UCL,18-19
d849ef0f,18,Alef,BRA,MF,AEK Athens,23,1995,2.2,59,75,78.7,1045,148,24,27,88.9,24,29,82.8,7,10,70.0,0,0.0,0.0,0.0,0,6,0,0,2,Matches,UCL,18-19
6c811eb7,19,Carles Aleñá,ESP,MF,Barcelona,20,1998,1.0,54,56,96.4,794,222,30,30,100.0,20,20,100.0,3,3,100.0,0,0.1,0.0,-0.1,2,1,0,0,2,Matches,UCL,18-19
cd1acf9d,20,Trent Alexander-Arnold,ENG,DF,Liverpool,19,1998,10.2,471,733,64.3,9132,3462,190,239,79.5,198,291,68.0,71,161,44.1,2,4.2,3.3,-2.2,22,39,25,13,53,Matches,UCL,18-19
7a2e46a8,21,Alisson,BRA,GK,Liverpool,25,1992,13.0,358,447,80.1,9383,6098,47,47,100.0,204,206,99.0,107,191,56.0,0,0.0,0.0,0.0,0,1,0,0,0,Matches,UCL,18-19
cc700722,22,Allan,BRA,MF,Napoli,27,1991,5.7,343,382,89.8,5504,1464,184,198,92.9,111,120,92.5,34,44,77.3,0,0.2,0.4,-0.2,5,40,4,0,38,Matches,UCL,18-19
cea4ee8f,23,Dele Alli,ENG,MF,Tottenham,22,1996,7.9,253,314,80.6,3640,1173,143,162,88.3,79,95,83.2,15,24,62.5,3,2.0,1.4,1.0,13,21,15,1,39,Matches,UCL,18-19
67b3d74b,24,André Almeida,POR,DF,Benfica,27,1990,6.0,253,334,75.7,3878,1571,147,166,88.6,84,109,77.1,14,41,34.1,0,0.1,0.1,-0.1,2,16,3,0,25,Matches,UCL,18-19
c9e99e49,25,Dani Alves,BRA,"FW,DF",Paris S-G,35,1983,2.3,145,179,81.0,1920,678,96,102,94.1,31,40,77.5,8,14,57.1,0,0.2,0.4,-0.2,3,11,8,2,14,Matches,UCL,18-19
24fc70d3,26,Mohamed Aly Camara,GUI,DF,Young Boys,20,1997,3.9,113,143,79.0,2174,898,39,41,95.1,61,70,87.1,11,27,40.7,0,0.0,0.0,0.0,0,6,0,0,6,Matches,UCL,18-19
555d5edd,27,Nadiem Amiri,GER,MF,Hoffenheim,21,1996,0.3,16,21,76.2,232,60,8,9,88.9,7,8,87.5,0,1,0.0,0,0.1,0.0,-0.1,1,1,0,0,3,Matches,UCL,18-19
5a2cb25d,28,Sofyan Amrabat,MAR,"DF,MF",Club Brugge,21,1996,2.0,73,101,72.3,1129,399,41,46,89.1,25,35,71.4,5,10,50.0,0,0.0,0.0,0.0,0,9,0,0,11,Matches,UCL,18-19
30941e96,29,Angeliño,ESP,DF,PSV Eindhoven,21,1997,6.0,147,222,66.2,2580,1167,75,89,84.3,51,80,63.8,19,44,43.2,1,0.6,0.5,0.4,7,13,6,4,14,Matches,UCL,18-19
a5db0bec,30,Houssem Aouar,ALG,"MF,FW",Lyon,20,1998,7.0,278,320,86.9,4335,1107,138,152,90.8,111,122,91.0,14,21,66.7,2,2.1,0.9,-0.1,10,22,4,0,36,Matches,UCL,18-19
2f965a72,31,Alphonse Areola,FRA,GK,Paris S-G,25,1993,3.0,82,87,94.3,1867,1177,20,20,100.0,42,42,100.0,17,21,81.0,0,0.0,0.0,0.0,0,0,0,0,0,Matches,UCL,18-19
fdd60087,32,Santiago Arias,COL,"DF,FW",Atlético Madrid,26,1992,3.8,130,170,76.5,1827,698,79,90,87.8,38,51,74.5,5,15,33.3,0,0.1,0.2,-0.1,3,7,8,1,17,Matches,UCL,18-19
089550f5,33,Kwadwo Asamoah,GHA,DF,Inter,29,1988,5.8,258,311,83.0,4148,1343,140,146,95.9,81,102,79.4,31,47,66.0,1,0.3,0.4,0.7,5,23,7,3,21,Matches,UCL,18-19
45af8a54,34,Marco Asensio,ESP,"FW,MF",Real Madrid,22,1996,3.4,162,200,81.0,2746,592,86,94,91.5,55,63,87.3,20,36,55.6,0,1.2,0.7,-1.2,11,15,6,1,26,Matches,UCL,18-19
5d5219b1,35,Roger Assalé,CIV,"FW,MF",Young Boys,24,1993,4.2,83,110,75.5,1234,344,47,50,94.0,28,37,75.7,5,10,50.0,0,0.6,0.2,-0.6,5,13,3,1,15,Matches,UCL,18-19
5c2b4f07,36,Serge Aurier,CIV,DF,Tottenham,25,1992,4.8,224,293,76.5,3109,965,136,159,85.5,72,94,76.6,8,17,47.1,1,0.5,0.4,0.5,3,4,4,1,19,Matches,UCL,18-19
70d8e84c,37,Chidozie Awaziem,NGA,MF,Porto,21,1997,0.1,0,1,0.0,0,0,0,0,,0,1,0.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches,UCL,18-19
8e34b9f5,38,Serdar Aziz,TUR,DF,Galatasaray,27,1990,4.0,226,245,92.2,4654,1319,70,72,97.2,115,125,92.0,36,42,85.7,0,0.1,0.1,-0.1,1,5,0,0,10,Matches,UCL,18-19
075fe5a3,39,Srđan Babić,SRB,DF,Red Star,22,1996,2.5,82,103,79.6,1481,576,28,35,80.0,47,52,90.4,7,16,43.8,0,0.0,0.0,0.0,0,5,0,0,5,Matches,UCL,18-19
06df8256,40,Benoît Badiashile,FRA,DF,Monaco,17,2001,2.0,120,130,92.3,2623,925,27,31,87.1,75,75,100.0,17,21,81.0,0,0.1,0.0,-0.1,1,3,0,0,6,Matches,UCL,18-19
34e38ddf,41,Loic Badiashile,FRA,GK,Monaco,20,1998,1.0,19,30,63.3,814,616,0,1,0.0,4,4,100.0,15,25,60.0,0,0.0,0.0,0.0,0,0,0,0,0,Matches,UCL,18-19
a1232f4e,42,Eric Bailly,CIV,DF,Manchester Utd,24,1994,3.4,104,120,86.7,2053,651,36,37,97.3,54,59,91.5,13,22,59.1,0,0.0,0.0,0.0,0,3,1,0,8,Matches,UCL,18-19
50ccf47d,43,Michalis Bakakis,GRE,"DF,FW",AEK Athens,27,1991,5.8,173,246,70.3,2758,1117,100,120,83.3,56,80,70.0,14,25,56.0,0,0.4,0.2,-0.4,2,6,4,1,14,Matches,UCL,18-19
dead55e5,44,Anastasios Bakasetas,GRE,FW,AEK Athens,25,1993,2.0,85,110,77.3,1493,352,45,51,88.2,29,34,85.3,11,18,61.1,0,0.5,0.4,-0.5,1,10,4,2,11,Matches,UCL,18-19
509a4ccb,45,Keita Baldé,SEN,"FW,MF",Inter,23,1995,0.8,20,25,80.0,315,20,12,12,100.0,5,6,83.3,2,3,66.7,0,0.0,0.0,0.0,0,0,1,1,1,Matches,UCL,18-19
a58bb1e1,46,Gareth Bale,WAL,FW,Real Madrid,29,1989,5.4,170,222,76.6,2632,529,110,121,90.9,40,57,70.2,17,25,68.0,2,1.3,1.2,0.7,8,13,7,2,20,Matches,UCL,18-19
f7b10c66,47,David von Ballmoos,SUI,GK,Young Boys,23,1994,4.0,87,151,57.6,3063,2635,10,10,100.0,33,34,97.1,44,106,41.5,0,0.0,0.0,0.0,0,0,0,0,0,Matches,UCL,18-19
d7c09951,48,Dmitri Barinov,RUS,MF,Loko Moscow,21,1996,3.2,83,115,72.2,1184,334,47,62,75.8,28,34,82.4,3,11,27.3,0,0.5,0.2,-0.5,2,5,1,0,8,Matches,UCL,18-19
c2e41cfb,49,Vasilios Barkas,GRE,GK,AEK Athens,24,1994,6.0,121,210,57.6,4801,4076,7,7,100.0,30,31,96.8,83,170,48.8,0,0.0,0.0,0.0,0,5,0,0,0,Matches,UCL,18-19
6a189491,50,Antonio Barreca,ITA,DF,Monaco,23,1995,1.0,65,85,76.5,849,234,40,42,95.2,22,30,73.3,1,8,12.5,0,0.1,0.1,-0.1,1,0,2,2,3,Matches,UCL,18-19
7c0000fd,51,Andrea Barzagli,ITA,DF,Juventus,37,1981,1.2,68,78,87.2,1259,320,28,31,90.3,32,35,91.4,7,9,77.8,0,0.0,0.0,0.0,0,4,0,0,6,Matches,UCL,18-19
2973d8ff,52,Michy Batshuayi,BEL,FW,Valencia,24,1993,3.8,80,103,77.7,1259,207,44,55,80.0,26,30,86.7,8,10,80.0,0,0.1,0.1,-0.1,2,4,1,0,11,Matches,UCL,18-19
47064058,53,Oliver Baumann,GER,GK,Hoffenheim,28,1990,6.0,162,222,73.0,4546,3315,25,25,100.0,82,85,96.5,52,107,48.6,0,0.1,0.0,-0.1,1,3,0,0,0,Matches,UCL,18-19
7bcc0708,54,Ömer Bayram,TUR,DF,Galatasaray,27,1991,0.6,38,50,76.0,548,171,23,24,95.8,10,17,58.8,3,4,75.0,0,0.0,0.0,0.0,0,4,1,1,3,Matches,UCL,18-19
da59a197,55,Riechedly Bazoer,NED,MF,Porto,21,1996,0.1,6,6,100.0,120,1,2,2,100.0,3,3,100.0,1,1,100.0,0,0.0,0.0,0.0,0,0,0,0,0,Matches,UCL,18-19
19e4eab9,56,Rodrigo Becão,BRA,DF,CSKA Moscow,22,1996,6.0,195,236,82.6,3604,1296,78,81,96.3,92,106,86.8,20,38,52.6,0,0.0,0.0,0.0,1,4,0,0,8,Matches,UCL,18-19
50dc94ce,57,Donny van de Beek,NED,MF,Ajax,21,1997,10.9,255,332,76.8,3130,870,164,192,85.4,59,74,79.7,8,16,50.0,2,2.3,1.7,-0.3,17,12,5,0,38,Matches,UCL,18-19
ff182fdc,58,Ishak Belfodil,ALG,"FW,MF",Hoffenheim,26,1992,3.8,71,99,71.7,1032,253,41,53,77.4,27,36,75.0,1,4,25.0,1,0.8,0.5,0.2,7,4,4,0,13,Matches,UCL,18-19
e204ec12,59,Younès Belhanda,MAR,MF,Galatasaray,28,1990,3.6,128,171,74.9,2113,502,56,70,80.0,47,56,83.9,15,31,48.4,0,0.7,0.7,-0.7,4,12,2,0,15,Matches,UCL,18-19
b7e7937d,60,Diego Benaglio,SUI,GK,Monaco,34,1983,4.5,100,119,84.0,2570,1673,17,17,100.0,54,54,100.0,28,47,59.6,0,0.0,0.0,0.0,0,0,0,0,0,Matches,UCL,18-19
3b15ef2d,61,Medhi Benatia,MAR,DF,Juventus,31,1987,1.0,69,73,94.5,1257,376,26,26,100.0,38,41,92.7,4,5,80.0,0,0.0,0.0,0.0,0,2,0,0,3,Matches,UCL,18-19
f5b6fb78,62,Loris Benito,SUI,DF,Young Boys,26,1992,6.0,227,304,74.7,3344,1315,132,153,86.3,77,100,77.0,11,32,34.4,0,0.1,0.2,-0.1,3,17,3,1,16,Matches,UCL,18-19
3189f61a,63,Nabil Bentaleb,ALG,MF,Schalke 04,23,1994,4.7,176,223,78.9,3166,640,73,86,84.9,87,102,85.3,15,29,51.7,0,0.1,0.1,-0.1,2,12,1,0,17,Matches,UCL,18-19
3b8674e6,64,Rodrigo Bentancur,URU,MF,Juventus,21,1997,6.1,292,349,83.7,4405,1113,163,183,89.1,93,107,86.9,18,27,66.7,0,0.3,0.2,-0.3,8,23,2,1,33,Matches,UCL,18-19
70d74ece,65,Karim Benzema,FRA,FW,Real Madrid,30,1987,6.5,222,262,84.7,3217,425,136,157,86.6,65,73,89.0,14,14,100.0,2,1.9,1.5,0.1,9,13,7,0,26,Matches,UCL,18-19
5d0d1ec7,66,Steve von Bergen,SUI,DF,Young Boys,35,1983,4.5,131,154,85.1,2683,1117,35,40,87.5,79,82,96.3,16,25,64.0,0,0.0,0.0,0.0,0,10,1,0,12,Matches,UCL,18-19
a29b1131,67,Steven Bergwijn,NED,FW,PSV Eindhoven,20,1997,4.4,80,100,80.0,1083,229,51,58,87.9,24,26,92.3,3,8,37.5,1,1.1,1.4,-0.1,7,9,3,0,13,Matches,UCL,18-19
ee93c1a9,68,Federico Bernardeschi,ITA,"MF,FW",Juventus,24,1994,6.1,164,219,74.9,2920,683,80,86,93.0,52,73,71.2,24,40,60.0,1,2.9,2.4,-1.9,11,8,10,4,16,Matches,UCL,18-19
433dc9a2,69,Juan Bernat,ESP,DF,Paris S-G,25,1993,7.5,360,414,87.0,4191,1072,248,267,92.9,76,88,86.4,6,15,40.0,0,0.6,1.1,-0.6,5,11,9,3,21,Matches,UCL,18-19
2e06f387,70,Leonardo Bertone,SUI,MF,Young Boys,24,1994,1.2,50,60,83.3,855,201,19,20,95.0,25,25,100.0,3,9,33.3,0,0.0,0.3,0.0,1,0,1,0,2,Matches,UCL,18-19
de40e38c,71,Giulian Biancone,FRA,DF,Monaco,18,2000,1.9,95,124,76.6,1498,609,47,55,85.5,35,40,87.5,7,20,35.0,0,0.1,0.2,-0.1,2,6,2,0,11,Matches,UCL,18-19
7aac47fe,72,Ermin Bičakčić,BIH,DF,Hoffenheim,28,1990,2.8,200,225,88.9,3630,1255,74,85,87.1,114,124,91.9,12,16,75.0,0,0.1,0.1,-0.1,2,9,1,0,13,Matches,UCL,18-19
6fdac234,73,Jaka Bijol,SVN,MF,CSKA Moscow,19,1999,3.0,103,131,78.6,1875,432,47,54,87.0,38,51,74.5,12,18,66.7,0,0.0,0.0,0.0,1,9,0,0,14,Matches,UCL,18-19
79370f8c,74,Kristijan Bistrović,CRO,MF,CSKA Moscow,20,1998,2.0,79,97,81.4,1430,318,30,33,90.9,37,46,80.4,9,13,69.2,0,0.1,0.0,-0.1,2,11,1,0,9,Matches,UCL,18-19
dc62fbee,75,Leonardo Bittencourt,GER,MF,Hoffenheim,24,1993,1.6,33,50,66.0,528,187,20,25,80.0,10,13,76.9,2,6,33.3,1,0.6,0.4,0.4,6,2,2,1,6,Matches,UCL,18-19
691bef82,76,Daley Blind,NED,"DF,MF",Ajax,28,1990,12.0,659,817,80.7,11174,4754,303,338,89.6,288,326,88.3,51,111,45.9,0,0.6,0.4,-0.6,6,60,8,0,71,Matches,UCL,18-19
27f0fcda,77,Richmond Boakye,GHA,FW,Red Star,25,1993,2.1,36,49,73.5,544,56,20,26,76.9,10,14,71.4,4,4,100.0,0,0.0,0.0,0.0,0,1,0,0,0,Matches,UCL,18-19
2db2fd7b,78,Jérôme Boateng,GER,DF,Bayern Munich,29,1988,5.0,368,434,84.8,8589,3040,72,77,93.5,222,238,93.3,70,106,66.0,0,0.1,0.2,-0.1,1,35,2,0,50,Matches,UCL,18-19
24b98f95,79,Serhiy Bolbat,UKR,FW,Shakhtar,25,1993,1.9,38,49,77.6,483,110,22,27,81.5,10,12,83.3,1,1,100.0,0,0.5,0.2,-0.5,3,3,1,1,1,Matches,UCL,18-19
52ec54d0,80,Leonardo Bonucci,ITA,DF,Juventus,31,1987,10.0,609,696,87.5,12829,5684,185,193,95.9,322,346,93.1,96,143,67.1,2,0.7,0.9,1.3,5,48,9,2,50,Matches,UCL,18-19
5e8936be,81,Milan Borjan,CAN,GK,Red Star,30,1987,6.0,123,223,55.2,4492,3389,8,8,100.0,47,48,97.9,68,165,41.2,0,0.0,0.0,0.0,0,5,0,0,0,Matches,UCL,18-19
d49f3e6b,82,Lucas Boyé,ARG,"FW,MF",AEK Athens,22,1996,1.4,17,32,53.1,175,72,12,15,80.0,4,9,44.4,0,4,0.0,0,0.0,0.0,0.0,0,0,0,0,0,Matches,UCL,18-19
56b5d64e,83,Yacine Brahimi,ALG,"FW,MF",Porto,28,1990,6.9,202,253,79.8,3050,980,112,129,86.8,68,80,85.0,17,19,89.5,2,1.0,0.9,1.0,8,36,8,0,47,Matches,UCL,18-19
2b5527c4,84,Joshua Brenet,CUW,"DF,FW",Hoffenheim,24,1994,1.5,31,37,83.8,430,216,17,19,89.5,12,15,80.0,1,2,50.0,0,0.0,0.0,0.0,0,2,2,0,4,Matches,UCL,18-19
33b8d077,85,Marcelo Brozović,CRO,MF,Inter,25,1992,5.9,392,451,86.9,6829,2088,178,188,94.7,162,180,90.0,42,60,70.0,0,0.7,0.5,-0.7,7,32,5,2,46,Matches,UCL,18-19
fbffc4b1,86,Jeffrey Bruma,NED,DF,Schalke 04,26,1991,2.0,53,63,84.1,1173,474,20,23,87.0,19,21,90.5,14,19,73.7,0,0.0,0.2,0.0,0,6,3,0,6,Matches,UCL,18-19
4e204552,87,Jacob Bruun Larsen,DEN,FW,Dortmund,19,1998,1.7,49,56,87.5,669,90,28,31,90.3,15,17,88.2,2,3,66.7,1,0.5,0.4,0.5,5,1,1,0,1,Matches,UCL,18-19
e40d028b,88,Gianluigi Buffon,ITA,GK,Paris S-G,40,1978,5.0,91,128,71.1,2345,1620,18,18,100.0,48,48,100.0,24,60,40.0,0,0.0,0.0,0.0,0,0,0,0,0,Matches,UCL,18-19
2bcc6d52,89,Guido Burgstaller,AUT,FW,Schalke 04,29,1989,2.6,36,59,61.0,559,86,23,32,71.9,11,17,64.7,2,3,66.7,1,0.1,0.1,0.9,1,1,1,0,5,Matches,UCL,18-19
9d12e142,90,Roman Bürki,SUI,GK,Dortmund,27,1990,7.0,177,236,75.0,4944,3352,14,14,100.0,99,100,99.0,64,120,53.3,0,0.0,0.0,0.0,0,2,0,0,1,Matches,UCL,18-19
5ab0ea87,91,Sergio Busquets,ESP,MF,Barcelona,30,1988,11.5,904,971,93.1,14616,4311,443,467,94.9,352,374,94.1,69,77,89.6,0,0.9,1.4,-0.9,11,87,5,0,66,Matches,UCL,18-19
8a7a5ad7,92,Bohdan Butko,UKR,DF,Shakhtar,27,1991,1.5,78,87,89.7,1192,283,40,41,97.6,30,35,85.7,4,5,80.0,0,0.0,0.0,0.0,0,1,1,0,3,Matches,UCL,18-19
d1273f09,93,Daniel Caligiuri,ITA,"DF,FW",Schalke 04,30,1988,5.7,171,252,67.9,3241,1573,63,79,79.7,86,117,73.5,20,45,44.4,0,0.7,0.6,-0.7,5,21,7,1,25,Matches,UCL,18-19
78841da9,94,José Callejón,ESP,MF,Napoli,31,1987,5.7,236,292,80.8,3911,984,125,141,88.7,69,86,80.2,29,41,70.7,2,2.3,1.5,-0.3,17,20,4,1,19,Matches,UCL,18-19
a65ce836,95,Emre Can,GER,"MF,DF",Juventus,24,1994,3.8,183,210,87.1,3270,618,80,89,89.9,79,86,91.9,21,27,77.8,0,0.0,0.1,0.0,0,20,2,0,18,Matches,UCL,18-19
bd6351cd,96,João Cancelo,POR,DF,Juventus,24,1994,5.3,243,311,78.1,4193,1125,113,131,86.3,107,131,81.7,18,30,60.0,2,0.7,1.0,1.3,7,17,8,5,25,Matches,UCL,18-19
356c9002,97,Antonio Candreva,ITA,"FW,MF",Inter,31,1987,1.5,46,63,73.0,654,162,24,26,92.3,12,22,54.5,4,6,66.7,0,0.1,0.1,-0.1,2,0,3,1,3,Matches,UCL,18-19
4958bfb2,98,Dani Carvajal,ESP,DF,Real Madrid,26,1992,4.7,284,348,81.6,4825,1419,157,176,89.2,103,124,83.1,22,38,57.9,1,1.1,1.0,-0.1,9,17,4,1,26,Matches,UCL,18-19
4d224fe8,99,Casemiro,BRA,MF,Real Madrid,26,1992,5.6,345,383,90.1,6247,1694,167,184,90.8,133,145,91.7,40,45,88.9,0,0.1,0.3,-0.1,3,28,0,0,22,Matches,UCL,18-19
1ddbb0da,100,Iker Casillas,ESP,GK,Porto,37,1981,10.3,252,370,68.1,7813,5779,21,21,100.0,126,129,97.7,104,219,47.5,0,0.0,0.0,0.0,0,1,0,0,0,Matches,UCL,18-19
58a160e1,101,Nicolás Castillo,CHI,FW,Benfica,25,1993,0.2,1,2,50.0,10,0,1,1,100.0,0,0,,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches,UCL,18-19
6938d79b,102,Goran Čaušić,SRB,MF,Red Star,26,1992,3.5,78,112,69.6,1332,372,39,50,78.0,34,48,70.8,5,10,50.0,0,0.1,0.0,-0.1,3,8,1,0,11,Matches,UCL,18-19
527f063d,103,Edinson Cavani,URU,FW,Paris S-G,31,1987,4.6,60,75,80.0,820,109,36,40,90.0,14,19,73.7,4,5,80.0,2,0.8,0.1,1.2,3,1,1,0,2,Matches,UCL,18-19
c0617e2b,104,Dani Ceballos,ESP,MF,Real Madrid,21,1996,2.1,174,185,94.1,2597,586,115,119,96.6,44,46,95.7,12,14,85.7,0,0.5,0.5,-0.5,4,19,5,3,19,Matches,UCL,18-19
f76d7a41,105,Muğdat Çelik,TUR,FW,Galatasaray,28,1990,0.5,10,17,58.8,94,7,7,10,70.0,1,2,50.0,0,1,0.0,0,0.0,0.0,0.0,1,1,0,0,1,Matches,UCL,18-19
a33a0dc0,106,Aleš Čermák,CZE,MF,Viktoria Plzeň,23,1994,3.9,127,166,76.5,1897,691,65,80,81.3,38,51,74.5,11,16,68.8,1,0.3,0.3,0.7,7,17,6,0,29,Matches,UCL,18-19
5e1028e5,107,Franco Cervi,ARG,"FW,MF",Benfica,24,1994,3.4,80,112,71.4,1028,229,54,60,90.0,19,28,67.9,3,13,23.1,0,0.2,0.2,-0.2,4,3,3,1,10,Matches,UCL,18-19
5b54bf3b,108,Nacer Chadli,BEL,MF,Monaco,28,1989,3.5,127,161,78.9,1685,360,81,92,88.0,38,46,82.6,3,12,25.0,0,0.2,0.2,-0.2,3,4,5,1,14,Matches,UCL,18-19
042d286e,109,Fyodor Chalov,RUS,FW,CSKA Moscow,20,1998,5.6,94,137,68.6,1301,225,37,56,66.1,36,42,85.7,3,6,50.0,0,0.9,0.4,-0.9,5,4,7,0,10,Matches,UCL,18-19
873ce3a2,110,Pape Cheikh Diop,SEN,MF,Lyon,20,1997,1.2,33,34,97.1,477,127,17,17,100.0,11,11,100.0,2,3,66.7,0,0.1,0.1,-0.1,2,2,1,0,2,Matches,UCL,18-19
96b03fe2,111,Nikita Chernov,RUS,DF,CSKA Moscow,22,1996,3.9,145,171,84.8,2728,1010,56,61,91.8,66,73,90.4,19,31,61.3,0,0.0,0.0,0.0,0,12,0,0,14,Matches,UCL,18-19
0ac94a23,112,Denis Cheryshev,RUS,"MF,DF",Valencia,27,1990,1.2,53,72,73.6,849,195,29,36,80.6,19,25,76.0,4,6,66.7,0,0.1,0.2,-0.1,2,2,3,1,8,Matches,UCL,18-19
e85fb9b8,113,Giorgio Chiellini,ITA,DF,Juventus,33,1984,6.0,351,397,88.4,7222,2417,96,107,89.7,199,210,94.8,53,75,70.7,0,0.1,0.1,-0.1,3,38,1,0,43,Matches,UCL,18-19
2696b6a9,114,Tahith Chong,NED,MF,Manchester Utd,18,1999,0.1,3,4,75.0,51,41,1,1,100.0,2,2,100.0,0,1,0.0,0,0.0,0.0,0.0,0,1,0,0,1,Matches,UCL,18-19
163bbd4a,115,Tomáš Chorý,CZE,FW,Viktoria Plzeň,23,1995,2.7,53,79,67.1,475,87,35,50,70.0,6,10,60.0,0,0,,0,0.1,0.0,-0.1,2,7,0,0,5,Matches,UCL,18-19
b20f5a66,116,Dmytro Chygrynskiy,UKR,DF,AEK Athens,31,1986,5.0,196,219,89.5,3799,1295,61,65,93.8,113,118,95.8,20,33,60.6,0,0.0,0.0,0.0,0,8,0,0,12,Matches,UCL,18-19
