id,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Tackles,Tackles,Tackles,Tackles,Tackles,Challenges,Challenges,Challenges,Challenges,Blocks,Blocks,Blocks,Unnamed: 20_level_0,Unnamed: 21_level_0,Unnamed: 22_level_0,Unnamed: 23_level_0,Unnamed: 24_level_0,Unnamed: league,Unnamed: season
,Rk,Player,Nation,Pos,Squad,Age,Born,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Matches,league,season
32c2d95f,1,Yunis Abdelhamid,MAR,DF,Reims,34,1987,37.0,82,50,47,33,2,39,52,75.0,13,65,27,38,64,146,116,1,Matches,FRA-L1,22-23
7978cbf0,2,Himad Abdelli,ALG,"MF,FW",Angers,22,1999,23.7,64,38,22,32,10,31,67,46.3,36,30,1,29,28,92,15,0,Matches,FRA-L1,22-23
82464ce3,3,Salis Abdul Samed,GHA,MF,Lens,22,2000,32.2,46,26,18,23,5,29,52,55.8,23,38,9,29,36,82,26,0,Matches,FRA-L1,22-23
31626657,4,Laurent Abergel,FRA,MF,Lorient,29,1993,26.0,92,52,59,30,3,39,92,42.4,53,47,8,39,34,126,39,0,Matches,FRA-L1,22-23
0e46fa2f,5,Matthis Abline,FRA,"FW,MF",Auxerre,19,2003,9.0,4,2,0,3,1,0,5,0.0,5,6,1,5,1,5,1,0,Matches,FRA-L1,22-23
0e46fa2f,6,Matthis Abline,FRA,"FW,MF",Rennes,19,2003,1.2,1,1,0,0,1,1,1,100.0,0,1,0,1,2,3,1,0,Matches,FRA-L1,22-23
c2a6033c,7,Zakaria Aboukhlal,MAR,"FW,MF",Toulouse,22,2000,27.5,33,23,13,9,11,14,45,31.1,31,18,1,17,22,55,23,0,Matches,FRA-L1,22-23
1e93fc5d,8,Mohamed Achi,FRA,FW,Nantes,20,2002,0.4,1,1,1,0,0,1,1,100.0,0,0,0,0,0,1,0,0,Matches,FRA-L1,22-23
7587446d,9,Martin Adeline,FRA,"MF,FW",Reims,18,2003,1.2,3,3,2,1,0,3,4,75.0,1,3,1,2,3,6,3,0,Matches,FRA-L1,22-23
75f1ed80,10,Emmanuel Agbadou,CIV,DF,Reims,25,1997,26.5,71,49,53,16,2,42,65,64.6,23,30,14,16,32,103,107,3,Matches,FRA-L1,22-23
8bc8829a,11,Lucien Agoume,FRA,MF,Troyes,20,2002,12.2,42,25,18,15,9,17,33,51.5,16,14,5,9,27,69,24,0,Matches,FRA-L1,22-23
3dd738a1,12,Ruben Aguilar,FRA,DF,Monaco,29,1993,13.0,19,9,7,7,5,8,22,36.4,14,13,1,12,18,37,28,1,Matches,FRA-L1,22-23
22396615,13,Amar Ahmed,SWE,FW,Troyes,18,2004,0.2,1,1,0,1,0,0,1,0.0,1,0,0,0,1,2,0,0,Matches,FRA-L1,22-23
48b28bfd,14,Jean-Eudes Aholou,CIV,MF,Strasbourg,28,1994,14.4,34,20,10,20,4,12,31,38.7,19,25,0,25,24,58,15,0,Matches,FRA-L1,22-23
462475ed,15,Ludovic Ajorque,FRA,FW,Strasbourg,28,1994,8.6,5,4,1,4,0,3,9,33.3,6,3,1,2,2,7,7,0,Matches,FRA-L1,22-23
b625b241,16,Maghnes Akliouche,FRA,"MF,FW",Monaco,20,2002,4.5,7,4,4,3,0,2,8,25.0,6,2,0,2,3,10,2,0,Matches,FRA-L1,22-23
9e17ccff,17,Doğan Alemdar,TUR,GK,Rennes,19,2002,4.5,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,1,Matches,FRA-L1,22-23
1956b948,18,Jim Allevinah,GAB,"DF,FW",Clermont Foot,27,1995,24.9,39,24,24,11,4,19,62,30.6,43,24,2,22,24,63,26,1,Matches,FRA-L1,22-23
0a63446f,19,Mickaël Alphonse,GLP,DF,Ajaccio,33,1989,15.1,35,23,20,11,4,20,33,60.6,13,17,5,12,35,70,44,1,Matches,FRA-L1,22-23
9260926b,20,Ibrahim Amadou,FRA,"DF,MF",Angers,29,1993,4.7,10,7,6,3,1,7,11,63.6,4,7,3,4,10,20,20,0,Matches,FRA-L1,22-23
ae11ba3d,21,Ayoub Amraoui,MAR,"DF,FW",Nice,18,2004,3.3,6,5,3,3,0,2,5,40.0,3,1,0,1,4,10,4,0,Matches,FRA-L1,22-23
ef9c1c95,22,Benjamin André,FRA,MF,Lille,31,1990,32.4,128,74,51,60,17,65,121,53.7,56,50,8,42,47,175,60,0,Matches,FRA-L1,22-23
af3ddb2e,23,Komnen Andrić,SRB,FW,Clermont Foot,27,1995,16.1,13,5,2,7,4,2,15,13.3,13,8,1,7,8,21,13,0,Matches,FRA-L1,22-23
a5db0bec,24,Houssem Aouar,ALG,MF,Lyon,24,1998,5.8,12,5,5,5,2,3,9,33.3,6,12,2,10,8,20,3,0,Matches,FRA-L1,22-23
b94b8be1,25,Adil Aouchiche,FRA,MF,Lorient,20,2002,2.8,5,2,3,1,1,1,9,11.1,8,1,0,1,4,9,1,0,Matches,FRA-L1,22-23
feb5d3ab,26,Dennis Appiah,FRA,"DF,MF",Nantes,30,1992,8.8,21,11,14,7,0,10,27,37.0,17,13,5,8,10,31,16,0,Matches,FRA-L1,22-23
42f0113f,27,Stredair Appuah,FRA,"DF,MF",Nantes,18,2004,0.7,2,1,0,2,0,0,0,,0,2,0,2,1,3,0,0,Matches,FRA-L1,22-23
c5e6c017,28,Taïryk Arconte,FRA,FW,Brest,18,2003,1.4,1,1,0,0,1,0,3,0.0,3,1,0,1,0,1,2,0,Matches,FRA-L1,22-23
508a9011,29,Mohamed El Arouch,FRA,MF,Lyon,18,2004,0.0,1,1,1,0,0,0,0,,0,0,0,0,0,1,0,0,Matches,FRA-L1,22-23
b026bbf6,30,Lorenz Assignon,TOG,DF,Rennes,22,2000,2.9,6,2,4,2,0,2,4,50.0,2,6,0,6,2,8,9,0,Matches,FRA-L1,22-23
6a827d8e,31,Youcef Atal,ALG,"DF,MF",Nice,26,1996,8.7,38,22,18,15,5,23,32,71.9,9,9,0,9,14,52,13,0,Matches,FRA-L1,22-23
6b5edd5d,32,Valentin Atangana Edoa,FRA,MF,Reims,16,2005,1.9,8,3,4,2,2,3,6,50.0,3,2,1,1,0,8,1,0,Matches,FRA-L1,22-23
7dfbba27,33,Mathias Autret,FRA,"MF,FW",Auxerre,31,1991,14.3,22,10,10,10,2,7,16,43.8,9,14,2,12,12,34,13,0,Matches,FRA-L1,22-23
a94d93be,34,Cédric Avinel,GLP,DF,Ajaccio,35,1986,19.9,13,7,8,5,0,8,12,66.7,4,20,13,7,15,28,91,1,Matches,FRA-L1,22-23
