id,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Playing Time,Starts,Starts,Starts,Subs,Subs,Subs,Team Success,Team Success,Team Success,Team Success,Team Success,Team Success,Team Success (xG),Team Success (xG),Team Success (xG),Team Success (xG),Team Success (xG),Unnamed: 29_level_0,Unnamed: league,Unnamed: season
,Rk,Player,Nation,Pos,Squad,Age,Born,MP,Min,Mn/MP,Min%,90s,Starts,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off,Matches,league,season
cadfa7d1,1,Nabil Aberdin,FRA,DF,Getafe,20,2002,2,180,90,5.3,2.0,2,90,2,0,,3,0.0,1,3,-2,-1.0,-0.72,1.2,2.5,-1.3,-0.67,-0.48,Matches,ESP-LALIGA,23-24
7f9c5d2d,2,Abner,BRA,DF,Betis,23,2000,23,1400,61,40.9,15.6,15,82,12,8,22,10,1.61,20,20,0,0.0,-0.13,17.2,27.2,-9.9,-0.64,-0.8,Matches,ESP-LALIGA,23-24
2bc7f211,3,Abdel Abqar,MAR,DF,Alavés,24,1999,27,2312,86,67.6,25.7,27,86,23,0,,4,1.07,21,30,-9,-0.35,-0.27,27.0,30.7,-3.8,-0.15,-0.58,Matches,ESP-LALIGA,23-24
7221db10,4,Vicent Abril Sanz,ESP,GK,Valencia,18,2005,0,,,,,0,,0,0,,5,,,,,,,,,,,,Matches,ESP-LALIGA,23-24
81442ecb,5,Marcos Acuña,ARG,DF,Sevilla,31,1991,21,1292,62,37.8,14.4,18,69,5,3,19,2,1.14,20,21,-1,-0.07,0.14,17.1,21.9,-4.8,-0.34,-0.07,Matches,ESP-LALIGA,23-24
a2c1a8d3,6,Julen Agirrezabala,ESP,GK,Athletic Club,22,2000,4,238,60,7.0,2.6,2,90,2,2,29,34,1.5,3,4,-1,-0.38,-1.09,2.6,2.8,-0.2,-0.08,-0.41,Matches,ESP-LALIGA,23-24
8bc8829a,7,Lucien Agoume,FRA,MF,Sevilla,21,2002,12,777,65,22.7,8.6,9,79,5,3,22,1,1.42,11,12,-1,-0.12,0.05,11.5,14.6,-3.1,-0.36,-0.09,Matches,ESP-LALIGA,23-24
18abe173,8,Joseph Aidoo,GHA,DF,Celta Vigo,27,1995,6,407,68,11.9,4.5,4,90,4,2,24,3,0.83,3,6,-3,-0.66,-0.42,5.3,7.0,-1.7,-0.38,-0.31,Matches,ESP-LALIGA,23-24
b8bd60fe,9,Ilias Akhomach,MAR,"MF,FW",Villarreal,19,2004,31,1511,49,44.2,16.8,17,70,2,14,23,6,1.45,26,33,-7,-0.42,-0.75,25.5,29.0,-3.4,-0.2,-0.22,Matches,ESP-LALIGA,23-24
06efa9dc,10,Sergio Akieme,ESP,DF,Almería,25,1997,19,1675,88,49.0,18.6,19,88,18,0,,1,0.32,17,36,-19,-1.02,-0.35,24.7,33.0,-8.3,-0.45,-0.22,Matches,ESP-LALIGA,23-24
31f5b89b,11,Paul Akouokou,CIV,MF,Betis,25,1997,2,27,14,0.8,0.3,0,,0,2,14,1,1.5,1,1,0,0.0,-0.08,0.5,0.7,-0.2,-0.54,-0.38,Matches,ESP-LALIGA,23-24
05439de2,12,David Alaba,AUT,DF,Real Madrid,31,1992,14,1154,82,33.7,12.8,14,82,12,0,,1,2.36,23,10,13,1.01,-0.89,21.0,12.9,8.1,0.63,-0.38,Matches,ESP-LALIGA,23-24
4bd414c1,13,Raúl Albiol,ESP,DF,Villarreal,37,1985,26,2031,78,59.4,22.6,24,82,18,2,35,4,1.15,34,36,-2,-0.09,-0.22,30.8,37.5,-6.7,-0.3,-0.52,Matches,ESP-LALIGA,23-24
