id,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,SCA,SCA,SCA Types,SCA Types,SCA Types,SCA Types,SCA Types,SCA Types,GCA,GCA,GCA Types,GCA Types,GCA Types,GCA Types,GCA Types,GCA Types,Unnamed: 24_level_0,Unnamed: league,Unnamed: season
,Rk,Player,Nation,Pos,Squad,Age,Born,90s,SCA,SCA90,PassLive,PassDead,TO,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,TO,Sh,Fld,Def,Matches,league,season
cadfa7d1,1,Nabil Aberdin,FRA,DF,Getafe,20,2002,2.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches,ESP-LALIGA,23-24
7f9c5d2d,2,Abner,BRA,DF,Betis,23,2000,15.6,14,0.9,13,0,0,1,0,0,0,0.0,0,0,0,0,0,0,Matches,ESP-LALIGA,23-24
2bc7f211,3,Abdel Abqar,MAR,DF,Alavés,24,1999,25.7,12,0.47,9,0,0,2,1,0,0,0.0,0,0,0,0,0,0,Matches,ESP-LALIGA,23-24
81442ecb,4,Marcos Acuña,ARG,DF,Sevilla,31,1991,14.4,49,3.42,28,15,3,0,2,1,4,0.28,1,3,0,0,0,0,Matches,ESP-LALIGA,23-24
a2c1a8d3,5,Julen Agirrezabala,ESP,GK,Athletic Club,22,2000,2.6,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches,ESP-LALIGA,23-24
8bc8829a,6,Lucien Agoume,FRA,MF,Sevilla,21,2002,8.6,21,2.43,19,0,2,0,0,0,1,0.12,1,0,0,0,0,0,Matches,ESP-LALIGA,23-24
18abe173,7,Joseph Aidoo,GHA,DF,Celta Vigo,27,1995,4.5,6,1.33,4,0,1,1,0,0,1,0.22,0,0,0,1,0,0,Matches,ESP-LALIGA,23-24
b8bd60fe,8,Ilias Akhomach,MAR,"MF,FW",Villarreal,19,2004,16.8,57,3.4,34,2,13,2,5,1,3,0.18,2,0,1,0,0,0,Matches,ESP-LALIGA,23-24
06efa9dc,9,Sergio Akieme,ESP,DF,Almería,25,1997,18.6,32,1.72,22,3,4,1,2,0,1,0.05,0,0,0,1,0,0,Matches,ESP-LALIGA,23-24
31f5b89b,10,Paul Akouokou,CIV,MF,Betis,25,1997,0.3,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches,ESP-LALIGA,23-24
05439de2,11,David Alaba,AUT,DF,Real Madrid,31,1992,12.8,18,1.4,13,4,0,1,0,0,1,0.08,0,1,0,0,0,0,Matches,ESP-LALIGA,23-24
4bd414c1,12,Raúl Albiol,ESP,DF,Villarreal,37,1985,22.6,4,0.18,2,0,0,2,0,0,1,0.04,1,0,0,0,0,0,Matches,ESP-LALIGA,23-24
036bba5f,13,Rubén Alcaraz,ESP,MF,Cádiz,32,1991,34.8,75,2.15,52,10,1,7,2,3,5,0.14,3,0,0,2,0,0,Matches,ESP-LALIGA,23-24
bb08bce9,14,Omar Alderete,PAR,DF,Getafe,26,1996,24.4,31,1.27,24,0,4,2,1,0,3,0.12,3,0,0,0,0,0,Matches,ESP-LALIGA,23-24
3d7e48ce,15,Iván Alejo,ESP,MF,Cádiz,28,1995,18.8,37,1.97,25,3,1,0,8,0,5,0.27,3,0,0,0,2,0,Matches,ESP-LALIGA,23-24
6c811eb7,16,Carles Aleñá,ESP,MF,Getafe,25,1998,11.3,36,3.18,21,12,0,1,1,1,2,0.18,1,1,0,0,0,0,Matches,ESP-LALIGA,23-24
f8405304,17,Mohamed Ali Cho,FRA,"FW,MF",Real Sociedad,19,2004,2.8,3,1.08,1,0,1,0,1,0,1,0.36,0,0,0,0,1,0,Matches,ESP-LALIGA,23-24
