id,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Penalty Kicks,Penalty Kicks,Penalty Kicks,Penalty Kicks,Penalty Kicks,Unnamed: 26_level_0,Unnamed: league,Unnamed: season
,Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKatt,PKA,PKsv,PKm,Save%,Matches,league,season
dbd1b101,1,Noah Atubolu,GER,GK,Freiburg,21,2002,34,34,3060,34.0,58,1.71,158,99,65.2,11,9,14,10,29.4,5,3,2,0,40.0,Matches,GER-BL1,23-24
ec759ba1,2,Daniel Batz,GER,GK,Mainz 05,32,1991,4,4,360,4.0,3,0.75,17,14,82.4,0,2,2,1,25.0,0,0,0,0,,Matches,GER-BL1,23-24
47064058,3,Oliver Baumann,GER,GK,Hoffenheim,33,1990,34,34,3060,34.0,66,1.94,211,143,69.7,13,7,14,2,5.9,5,2,3,0,60.0,Matches,GER-BL1,23-24
663e080e,4,Janis Blaswich,GER,GK,RB Leipzig,32,1991,21,21,1890,21.0,30,1.43,76,46,65.8,10,4,7,5,23.8,4,4,0,0,0.0,Matches,GER-BL1,23-24
d28339cb,5,Fabian Bredlow,GER,GK,Stuttgart,28,1995,4,4,360,4.0,3,0.75,22,19,86.4,3,1,0,1,25.0,0,0,0,0,,Matches,GER-BL1,23-24
99219195,6,Alexander Brunst,GER,GK,Darmstadt 98,28,1995,3,3,270,3.0,10,3.33,17,7,41.2,0,1,2,0,0.0,0,0,0,0,,Matches,GER-BL1,23-24
db401046,7,Koen Casteels,BEL,GK,Wolfsburg,31,1992,25,25,2250,25.0,39,1.56,115,78,67.8,8,6,11,4,16.0,3,2,0,1,0.0,Matches,GER-BL1,23-24
dee3013b,8,Finn Dahmen,GER,GK,Augsburg,25,1998,31,31,2790,31.0,52,1.68,158,106,71.5,10,9,12,3,9.7,10,7,2,1,22.2,Matches,GER-BL1,23-24
f26dee6b,9,Jens Grahl,GER,GK,Eint Frankfurt,34,1988,2,2,180,2.0,2,1.0,9,7,77.8,1,1,0,0,0.0,0,0,0,0,,Matches,GER-BL1,23-24
bcb2ccd8,10,Péter Gulácsi,HUN,GK,RB Leipzig,33,1990,13,13,1170,13.0,9,0.69,41,33,78.0,9,4,0,5,38.5,1,0,0,1,,Matches,GER-BL1,23-24
ad3389d5,11,Lukáš Hrádecký,FIN,GK,Leverkusen,33,1989,33,33,2970,33.0,24,0.73,102,78,76.5,28,5,0,15,45.5,0,0,0,0,,Matches,GER-BL1,23-24
cd59b9df,12,Gregor Kobel,SUI,GK,Dortmund,25,1997,27,27,2365,26.3,34,1.29,118,84,75.4,14,8,5,7,25.9,6,5,1,0,16.7,Matches,GER-BL1,23-24
dc366c36,13,Tomáš Koubek,CZE,GK,Augsburg,30,1992,3,3,270,3.0,8,2.67,25,17,68.0,0,0,3,0,0.0,0,0,0,0,,Matches,GER-BL1,23-24
bc67a0e1,14,Matej Kovar,CZE,GK,Leverkusen,23,2000,1,1,90,1.0,0,0.0,3,3,100.0,0,1,0,1,100.0,0,0,0,0,,Matches,GER-BL1,23-24
7fe12375,15,Andreas Luthe,GER,GK,Bochum,36,1987,1,1,90,1.0,4,4.0,4,1,0.0,0,0,1,0,0.0,0,0,0,0,,Matches,GER-BL1,23-24
b56dd813,16,Alexander Meyer,GER,GK,Dortmund,32,1991,8,7,695,7.7,9,1.17,27,19,66.7,4,1,2,3,42.9,0,0,0,0,,Matches,GER-BL1,23-24
f256f213,17,Kevin Müller,GER,GK,Heidenheim,32,1991,34,34,3060,34.0,55,1.62,174,121,72.4,10,12,12,6,17.6,10,7,1,2,12.5,Matches,GER-BL1,23-24
8778c910,18,Manuel Neuer,GER,GK,Bayern Munich,37,1986,23,23,2053,22.8,33,1.45,93,59,66.7,16,1,6,6,26.1,3,2,1,0,33.3,Matches,GER-BL1,23-24
226ddf9d,19,Moritz Nicolas,GER,GK,Gladbach,25,1997,27,27,2430,27.0,49,1.81,160,111,71.9,6,11,10,4,14.8,4,4,0,0,0.0,Matches,GER-BL1,23-24
afb0c500,20,Alexander Nübel,GER,GK,Stuttgart,26,1996,30,30,2700,30.0,36,1.2,107,74,69.2,20,3,7,11,36.7,3,3,0,0,0.0,Matches,GER-BL1,23-24
c631f952,21,Jonas Omlin,SUI,GK,Gladbach,29,1994,7,7,630,7.0,18,2.57,47,29,66.0,1,2,4,0,0.0,2,2,0,0,0.0,Matches,GER-BL1,23-24
0a1cb833,22,Jiří Pavlenka,CZE,GK,Werder Bremen,31,1992,7,7,630,7.0,17,2.43,38,21,60.5,2,0,5,1,14.3,2,2,0,0,0.0,Matches,GER-BL1,23-24
3f29b3ba,23,Daniel Peretz,ISR,GK,Bayern Munich,23,2000,1,0,17,0.2,0,0.0,0,0,,0,0,0,1,,0,0,0,0,,Matches,GER-BL1,23-24
c89e8aae,24,Pavao Pervan,AUT,GK,Wolfsburg,35,1987,9,9,810,9.0,17,1.89,36,20,52.8,2,1,6,2,22.2,0,0,0,0,,Matches,GER-BL1,23-24
9f941969,25,Manuel Riemann,GER,GK,Bochum,34,1988,33,33,2970,33.0,70,2.12,185,116,67.0,7,12,14,4,12.1,11,9,2,0,18.2,Matches,GER-BL1,23-24
a70b8345,26,Frederik Rønnow,DEN,GK,Union Berlin,30,1992,33,33,2970,33.0,56,1.7,162,105,68.5,9,6,18,7,21.2,7,5,2,0,28.6,Matches,GER-BL1,23-24
5fa2e0cf,27,Marcel Schuhen,GER,GK,Darmstadt 98,30,1993,31,31,2790,31.0,76,2.45,198,123,62.1,3,7,21,3,9.7,2,1,1,0,50.0,Matches,GER-BL1,23-24
87436846,28,Marvin Schwäbe,GER,GK,Köln,28,1995,34,34,3060,34.0,60,1.76,168,108,66.1,5,12,17,4,11.8,3,3,0,0,0.0,Matches,GER-BL1,23-24
0d55d942,29,Alexander Schwolow,GER,GK,Union Berlin,31,1992,1,1,90,1.0,2,2.0,6,4,66.7,0,0,1,0,0.0,0,0,0,0,,Matches,GER-BL1,23-24
ce17b5eb,30,Kevin Trapp,GER,GK,Eint Frankfurt,33,1990,32,32,2880,32.0,48,1.5,137,87,71.5,10,13,9,7,21.9,11,9,2,0,18.2,Matches,GER-BL1,23-24
7d3e7da6,31,Sven Ulreich,GER,GK,Bayern Munich,34,1988,11,11,990,11.0,12,1.09,31,19,64.5,7,2,2,4,36.4,1,1,0,0,0.0,Matches,GER-BL1,23-24
5c4bf6ba,32,Robin Zentner,GER,GK,Mainz 05,28,1994,30,30,2700,30.0,48,1.6,128,81,64.8,7,12,11,7,23.3,4,3,0,1,0.0,Matches,GER-BL1,23-24
9b688ae1,33,Michael Zetterer,GER,GK,Werder Bremen,28,1995,27,27,2430,27.0,37,1.37,128,92,74.2,9,9,9,6,22.2,4,4,0,0,0.0,Matches,GER-BL1,23-24
