id,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Tackles,Tackles,Tackles,Tackles,Tackles,Challenges,Challenges,Challenges,Challenges,Blocks,Blocks,Blocks,Unnamed: 20_level_0,Unnamed: 21_level_0,Unnamed: 22_level_0,Unnamed: 23_level_0,Unnamed: 24_level_0,Unnamed: league,Unnamed: season
,Rk,Player,Nation,Pos,Squad,Age,Born,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Matches,league,season
5f09991f,1,Patrick van Aanholt,NED,DF,Crystal Palace,29,1990,19.7,35,22,18,17,0,19,43,44.2,24,18,6,12,30,65,40,2,Matches,ENG-EPL,20-21
f586779e,2,Tammy Abraham,ENG,FW,Chelsea,22,1997,11.6,7,5,3,3,1,1,7,14.3,6,6,0,6,5,12,17,0,Matches,ENG-EPL,20-21
f2bf1b0f,3,Che Adams,SCO,FW,Southampton,24,1996,29.6,25,16,4,15,6,6,17,35.3,11,20,2,18,4,29,19,1,Matches,ENG-EPL,20-21
c81d773d,4,Tosin Adarabioyo,ENG,DF,Fulham,22,1997,32.8,37,19,30,6,1,19,40,47.5,21,26,20,6,42,79,197,2,Matches,ENG-EPL,20-21
f76e6b4e,5,Adrián,ESP,GK,Liverpool,33,1987,3.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,3,1,Matches,ENG-EPL,20-21
4d034881,6,Sergio Agüero,ARG,FW,Manchester City,32,1988,6.2,4,1,0,2,2,2,11,18.2,9,2,0,2,2,6,0,0,Matches,ENG-EPL,20-21
246d153b,7,Ola Aina,NGA,DF,Fulham,23,1996,29.6,37,20,22,7,8,21,43,48.8,22,22,6,16,45,82,94,2,Matches,ENG-EPL,20-21
9b398aea,8,Rayan Aït-Nouri,ALG,DF,Wolves,19,2001,15.6,29,16,18,10,1,13,27,48.1,14,14,1,13,15,44,25,0,Matches,ENG-EPL,20-21
d6192210,9,Semi Ajayi,NGA,DF,West Brom,26,1993,30.9,40,14,34,6,0,23,41,56.1,18,51,32,19,42,82,122,2,Matches,ENG-EPL,20-21
eaeca114,10,Nathan Aké,NED,DF,Manchester City,25,1995,8.9,10,5,3,6,1,3,4,75.0,1,2,1,1,9,19,23,0,Matches,ENG-EPL,20-21
b827d5b3,11,Marc Albrighton,ENG,"DF,FW",Leicester City,30,1989,19.4,33,19,14,15,4,16,45,35.6,29,29,3,26,17,50,27,1,Matches,ENG-EPL,20-21
77e84962,12,Thiago Alcántara,ESP,MF,Liverpool,29,1991,20.6,61,36,20,30,11,17,49,34.7,32,26,0,26,30,91,14,0,Matches,ENG-EPL,20-21
f7d50789,13,Toby Alderweireld,BEL,DF,Tottenham,31,1989,24.9,35,22,22,11,2,18,30,60.0,12,40,28,12,10,45,121,0,Matches,ENG-EPL,20-21
8fa8f8d2,14,Rúnar Alex Rúnarsson,ISL,GK,Arsenal,25,1995,0.2,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches,ENG-EPL,20-21
cd1acf9d,15,Trent Alexander-Arnold,ENG,DF,Liverpool,21,1998,33.7,56,33,31,18,7,36,56,64.3,20,24,3,21,49,105,50,3,Matches,ENG-EPL,20-21
1a7fcf39,16,Ezgjan Alioski,MKD,"DF,MF",Leeds United,28,1992,27.3,74,31,38,28,8,32,74,43.2,42,17,2,15,23,97,50,2,Matches,ENG-EPL,20-21
7a2e46a8,17,Alisson,BRA,GK,Liverpool,27,1992,33.0,3,2,3,0,0,3,4,75.0,1,0,0,0,2,5,26,7,Matches,ENG-EPL,20-21
cc700722,18,Allan,BRA,MF,Everton,29,1991,22.8,80,45,39,37,4,28,95,29.5,67,31,12,19,19,99,25,1,Matches,ENG-EPL,20-21
cea4ee8f,19,Dele Alli,ENG,MF,Tottenham,24,1996,6.9,18,11,8,6,4,7,19,36.8,12,9,0,9,7,25,3,0,Matches,ENG-EPL,20-21
862a1c15,20,Miguel Almirón,PAR,"MF,FW",Newcastle Utd,26,1994,27.0,49,29,21,25,3,14,56,25.0,42,23,4,19,25,74,20,1,Matches,ENG-EPL,20-21
f4290206,21,Marcos Alonso,ESP,DF,Chelsea,29,1990,10.7,13,3,6,4,3,7,14,50.0,7,12,1,11,12,25,30,0,Matches,ENG-EPL,20-21
ad1f61f3,22,Steven Alzate,COL,MF,Brighton,21,1998,10.0,17,8,10,4,3,6,15,40.0,9,8,1,7,8,25,10,0,Matches,ENG-EPL,20-21
1a4ef233,23,Daniel Amartey,GHA,DF,Leicester City,25,1994,8.0,11,7,6,4,1,8,12,66.7,4,8,4,4,12,23,26,0,Matches,ENG-EPL,20-21
10b9fa99,24,Ethan Ampadu,WAL,"DF,MF",Sheffield Utd,19,2000,23.2,57,36,31,24,2,20,46,43.5,26,40,19,21,49,106,87,3,Matches,ENG-EPL,20-21
e34fc66d,25,Joachim Andersen,DEN,DF,Fulham,24,1996,30.3,33,19,18,11,4,15,28,53.6,13,24,13,11,44,77,151,1,Matches,ENG-EPL,20-21
de31038e,26,Elliot Anderson,SCO,MF,Newcastle Utd,17,2002,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches,ENG-EPL,20-21
9f1893b9,27,Felipe Anderson,BRA,"FW,MF",West Ham,27,1993,0.0,1,1,0,1,0,0,0,,0,0,0,0,0,1,0,0,Matches,ENG-EPL,20-21
ac05f970,28,Michail Antonio,JAM,FW,West Ham,30,1990,21.9,7,4,1,5,1,1,7,14.3,6,20,3,17,7,14,7,0,Matches,ENG-EPL,20-21
2f965a72,29,Alphonse Areola,FRA,GK,Fulham,27,1993,36.0,1,0,1,0,0,1,5,20.0,4,0,0,0,1,2,13,3,Matches,ENG-EPL,20-21
97333cf5,30,Stuart Armstrong,SCO,MF,Southampton,28,1992,30.7,60,41,19,32,9,27,75,36.0,48,26,1,25,24,84,19,0,Matches,ENG-EPL,20-21
28d596a0,31,Kepa Arrizabalaga,ESP,GK,Chelsea,25,1994,6.5,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,3,Matches,ENG-EPL,20-21
d5dd5f1f,32,Pierre-Emerick Aubameyang,GAB,FW,Arsenal,31,1989,25.9,12,8,7,4,1,3,20,15.0,17,18,0,18,7,19,17,0,Matches,ENG-EPL,20-21
5c2b4f07,33,Serge Aurier,CIV,DF,Tottenham,27,1992,17.8,55,33,33,17,5,15,40,37.5,25,28,5,23,19,74,44,3,Matches,ENG-EPL,20-21
8d228291,34,Charlie Austin,ENG,"FW,MF",West Brom,31,1989,1.5,4,2,1,2,1,1,3,33.3,2,0,0,0,3,7,4,0,Matches,ENG-EPL,20-21
da052c14,35,Jordan Ayew,GHA,"FW,MF",Crystal Palace,28,1991,23.3,38,26,8,16,14,16,44,36.4,28,28,2,26,16,54,12,0,Matches,ENG-EPL,20-21
420d7c7d,36,Luke Ayling,ENG,DF,Leeds United,28,1991,37.8,108,61,69,30,9,49,87,56.3,38,53,36,17,36,144,96,5,Matches,ENG-EPL,20-21
53cad200,37,César Azpilicueta,ESP,DF,Chelsea,30,1989,24.3,53,28,22,24,7,19,37,51.4,18,30,5,25,28,81,62,2,Matches,ENG-EPL,20-21
a1232f4e,38,Eric Bailly,CIV,DF,Manchester Utd,26,1994,10.2,5,5,3,1,1,0,1,0.0,1,13,11,2,13,18,36,2,Matches,ENG-EPL,20-21
3626f7d9,39,Fabián Balbuena,PAR,DF,West Ham,28,1991,13.3,24,12,23,1,0,14,23,60.9,9,23,6,17,25,49,63,0,Matches,ENG-EPL,20-21
394854c4,40,George Baldock,GRE,DF,Sheffield Utd,27,1993,31.0,47,34,28,14,5,21,50,42.0,29,26,7,19,25,72,70,1,Matches,ENG-EPL,20-21
a58bb1e1,41,Gareth Bale,WAL,FW,Tottenham,31,1989,10.2,17,10,4,9,4,7,14,50.0,7,13,2,11,8,25,16,0,Matches,ENG-EPL,20-21
93feac6e,42,Patrick Bamford,ENG,FW,Leeds United,26,1993,33.9,21,9,2,11,8,8,27,29.6,19,14,4,10,10,31,37,0,Matches,ENG-EPL,20-21
1ae30132,43,Phil Bardsley,SCO,DF,Burnley,35,1985,3.0,6,5,4,2,0,3,6,50.0,3,3,1,2,6,12,12,0,Matches,ENG-EPL,20-21
3a24769f,44,Ross Barkley,ENG,MF,Aston Villa,26,1993,17.0,6,2,2,4,0,3,15,20.0,12,9,1,8,5,11,6,1,Matches,ENG-EPL,20-21
3a24769f,45,Ross Barkley,ENG,"FW,MF",Chelsea,26,1993,0.5,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches,ENG-EPL,20-21
2691c772,46,Ashley Barnes,ENG,FW,Burnley,30,1989,14.8,12,6,2,6,4,3,13,23.1,10,14,2,12,5,17,11,0,Matches,ENG-EPL,20-21
3ea50f67,47,Harvey Barnes,ENG,"FW,MF",Leicester City,22,1997,21.6,19,9,11,3,5,5,22,22.7,17,16,3,13,8,27,11,0,Matches,ENG-EPL,20-21
18e96f64,48,Kyle Bartley,ENG,DF,West Brom,29,1991,28.7,27,16,14,10,3,11,23,47.8,12,50,35,15,38,65,159,1,Matches,ENG-EPL,20-21
1aa84968,49,Chris Basham,ENG,"DF,MF",Sheffield Utd,32,1988,28.6,69,42,41,23,5,41,67,61.2,26,36,15,21,49,118,105,1,Matches,ENG-EPL,20-21
2973d8ff,50,Michy Batshuayi,BEL,FW,Crystal Palace,26,1993,8.1,5,3,1,2,2,1,9,11.1,8,5,1,4,4,9,5,0,Matches,ENG-EPL,20-21
4115ce4e,51,Jan Bednarek,POL,DF,Southampton,24,1996,34.4,37,19,25,11,1,25,49,51.0,24,44,27,17,84,121,132,0,Matches,ENG-EPL,20-21
50dc94ce,52,Donny van de Beek,NED,"MF,FW",Manchester Utd,23,1997,5.8,15,10,2,11,2,7,15,46.7,8,10,1,9,6,21,7,0,Matches,ENG-EPL,20-21
