id,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Expected,Expected,Expected,Expected,Expected,Unnamed: 25_level_0,Unnamed: league,Unnamed: season
,Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Matches,league,season
01040647,1,Gennaro Acampora,ITA,"MF,FW",Spezia,26,1994,4.9,0,9,0,0.0,1.84,0.0,0.0,,25.8,1,0,0,0.3,0.3,0.03,-0.3,-0.3,Matches,ITA-SERIA_A,20-21
b96b595c,2,Francesco Acerbi,ITA,DF,Lazio,32,1988,31.3,0,9,0,0.0,0.29,0.0,0.0,,13.1,0,0,0,1.1,1.1,0.12,-1.1,-1.1,Matches,ITA-SERIA_A,20-21
7005ac66,3,Andrea Adorante,ITA,FW,Parma,20,2000,0.1,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,ITA-SERIA_A,20-21
8bc8829a,4,Lucien Agoume,FRA,MF,Spezia,18,2002,8.9,0,2,0,0.0,0.23,0.0,0.0,,19.9,0,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches,ITA-SERIA_A,20-21
46fa7204,5,Kevin Agudelo,COL,FW,Spezia,21,1998,15.1,1,19,4,21.1,1.26,0.27,0.05,0.25,17.2,0,0,0,1.5,1.5,0.08,-0.5,-0.5,Matches,ITA-SERIA_A,20-21
fdf4b948,6,Jean-Daniel Akpa-Akpro,CIV,MF,Lazio,27,1992,11.7,0,12,1,8.3,1.02,0.09,0.0,0.0,16.6,0,0,0,1.2,1.2,0.1,-1.2,-1.2,Matches,ITA-SERIA_A,20-21
5294a83f,7,Luis Alberto,ESP,MF,Lazio,27,1992,29.1,9,69,29,42.0,2.37,1.0,0.13,0.31,21.3,3,0,0,5.1,5.0,0.07,3.9,4.0,Matches,ITA-SERIA_A,20-21
585a73a8,8,Bruno Alves,POR,DF,Parma,38,1981,18.1,1,10,3,30.0,0.55,0.17,0.1,0.33,23.5,3,0,0,0.4,0.4,0.04,0.6,0.6,Matches,ITA-SERIA_A,20-21
35b4bc62,9,Wisdom Amey,ITA,DF,Bologna,14,2005,0.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,ITA-SERIA_A,20-21
5a2cb25d,10,Sofyan Amrabat,MAR,MF,Fiorentina,23,1996,27.1,0,10,3,30.0,0.37,0.11,0.0,0.0,21.0,0,0,0,0.4,0.4,0.04,-0.4,-0.4,Matches,ITA-SERIA_A,20-21
ca241ad3,11,Djavan Anderson,NED,DF,Lazio,25,1995,0.8,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,ITA-SERIA_A,20-21
326d09ef,12,Nícolas Andrade,BRA,GK,Udinese,32,1988,2.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,ITA-SERIA_A,20-21
0e0e4422,13,Davide Angelo Ghislandi,ITA,DF,Atalanta,19,2001,0.1,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,ITA-SERIA_A,20-21
