id,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Total,Total,Total,Total,Total,Short,Short,Short,Medium,Medium,Medium,Long,Long,Long,Unnamed: 22_level_0,Unnamed: 23_level_0,Expected,Expected,Unnamed: 26_level_0,Unnamed: 27_level_0,Unnamed: 28_level_0,Unnamed: 29_level_0,Unnamed: 30_level_0,Unnamed: 31_level_0,Unnamed: league,Unnamed: season
fdf4b948,13,Jean-Daniel Akpa-Akpro,CIV,MF,Lazio,27,1992,3.2,74,94,78.7,1168,258,41,48,85.4,22,29,75.9,7,9,77.8,0,0.0,0.0,0.0,1,6,0,0,5,Matches,UCL,20-21
05439de2,14,David Alaba,AUT,"DF,MF",Bayern Munich,28,1992,9.0,620,699,88.7,11712,3501,210,226,92.9,342,370,92.4,58,84,69.0,1,0.6,0.6,0.4,7,48,7,2,67,Matches,UCL,20-21
4601e194,15,Jordi Alba,ESP,DF,Barcelona,31,1989,5.4,451,515,87.6,5949,1913,293,310,94.5,112,129,86.8,19,29,65.5,2,2.2,2.6,-0.2,14,27,14,4,39,Matches,UCL,20-21
5294a83f,16,Luis Alberto,ESP,MF,Lazio,27,1992,5.3,278,355,78.3,4519,1819,142,159,89.3,106,132,80.3,23,48,47.9,1,2.2,1.4,-1.2,12,35,11,0,60,Matches,UCL,20-21
77e84962,17,Thiago Alcántara,ESP,MF,Liverpool,29,1991,2.5,157,176,89.2,2563,807,87,94,92.6,52,56,92.9,16,20,80.0,0,0.6,0.3,-0.6,3,21,2,0,29,Matches,UCL,20-21
d68cb24c,18,Danijel Aleksić,SRB,MF,Başakşehir,29,1991,1.2,42,55,76.4,675,166,19,21,90.5,20,23,87.0,1,1,100.0,0,0.0,0.0,0.0,0,0,0,0,3,Matches,UCL,20-21
6c811eb7,19,Carles Aleñá,ESP,"MF,DF",Barcelona,22,1998,1.4,155,161,96.3,2359,532,77,80,96.3,61,64,95.3,10,10,100.0,0,0.1,0.2,-0.1,3,13,3,0,17,Matches,UCL,20-21
cd1acf9d,20,Trent Alexander-Arnold,ENG,DF,Liverpool,21,1998,7.9,439,631,69.6,8283,3408,202,228,88.6,151,214,70.6,70,145,48.3,2,3.0,2.8,-1.0,18,40,19,3,61,Matches,UCL,20-21
edd38473,21,Hasan Ali Kaldırım,TUR,DF,Başakşehir,30,1989,1.2,41,61,67.2,625,248,20,24,83.3,19,25,76.0,1,9,11.1,0,0.0,0.3,0.0,0,6,0,0,5,Matches,UCL,20-21
7a2e46a8,22,Alisson,BRA,GK,Liverpool,27,1992,7.0,213,260,81.9,5492,3520,40,40,100.0,106,108,98.1,65,110,59.1,0,0.0,0.0,0.0,0,0,0,0,0,Matches,UCL,20-21
f4290206,23,Marcos Alonso,ESP,DF,Chelsea,29,1990,2.0,91,110,82.7,1322,537,56,59,94.9,24,31,77.4,8,11,72.7,0,0.1,0.2,-0.1,1,3,2,2,7,Matches,UCL,20-21
8ce30c57,24,Éder Álvarez Balanta,COL,MF,Club Brugge,27,1993,2.6,99,123,80.5,1721,398,41,47,87.2,46,51,90.2,9,13,69.2,0,0.0,0.1,0.0,1,12,0,0,8,Matches,UCL,20-21
8b3ab7ad,25,Edson Álvarez,MEX,"MF,DF",Ajax,22,1997,1.4,51,63,81.0,856,260,26,29,89.7,20,23,87.0,4,8,50.0,0,0.0,0.0,0.0,1,5,0,0,4,Matches,UCL,20-21
22721b88,26,Jordan Amavi,FRA,DF,Marseille,26,1994,5.0,219,274,79.9,3576,807,115,129,89.1,83,102,81.4,17,29,58.6,0,0.4,0.2,-0.4,4,6,3,3,11,Matches,UCL,20-21
63e905bc,27,Mikkel Andersen,DEN,GK,Midtjylland,31,1988,2.0,69,96,71.9,1900,1490,16,16,100.0,24,25,96.0,28,54,51.9,0,0.0,0.0,0.0,0,0,0,0,0,Matches,UCL,20-21
9f1893b9,28,Felipe Anderson,BRA,FW,Porto,27,1993,0.7,16,18,88.9,207,44,11,13,84.6,3,3,100.0,1,1,100.0,0,0.1,0.0,-0.1,2,0,1,0,2,Matches,UCL,20-21
0a721e85,29,Mikael Anderson,ISL,"MF,FW",Midtjylland,22,1998,1.9,37,56,66.1,552,140,20,26,76.9,15,21,71.4,1,6,16.7,0,0.8,0.1,-0.8,2,6,3,0,6,Matches,UCL,20-21
b5f66351,30,Joel Andersson,SWE,DF,Midtjylland,23,1996,4.4,134,210,63.8,2692,1052,47,55,85.5,59,92,64.1,26,50,52.0,0,0.1,0.3,-0.1,3,13,3,2,14,Matches,UCL,20-21
4e3f5992,31,Oleksandr Andriyevskyi,UKR,MF,Dynamo Kyiv,26,1994,1.4,65,79,82.3,1213,311,31,35,88.6,28,32,87.5,5,10,50.0,0,0.5,0.2,-0.5,1,5,0,0,6,Matches,UCL,20-21
30941e96,32,Angeliño,ESP,"DF,FW",RB Leipzig,23,1997,7.0,286,410,69.8,4520,1548,156,183,85.2,99,133,74.4,20,61,32.8,3,1.8,1.0,1.2,16,15,15,7,24,Matches,UCL,20-21
b105919e,33,Faustino Anjorin,ENG,FW,Chelsea,18,2001,0.9,40,45,88.9,449,138,32,34,94.1,7,8,87.5,0,0,,0,0.5,0.1,-0.5,2,3,1,0,3,Matches,UCL,20-21
108fe016,34,Marcos Antônio,BRA,MF,Shakhtar,20,2000,2.7,138,155,89.0,2194,494,72,76,94.7,49,55,89.1,10,14,71.4,0,0.1,0.1,-0.1,2,8,1,0,12,Matches,UCL,20-21
99127249,35,Antony,BRA,FW,Ajax,20,2000,4.0,112,167,67.1,1739,414,57,67,85.1,43,57,75.4,8,20,40.0,0,0.6,0.5,-0.6,7,9,7,2,18,Matches,UCL,20-21
c63f6e46,36,Youssef El-Arabi,MAR,FW,Olympiacos,33,1987,4.7,60,86,69.8,978,112,29,40,72.5,19,26,73.1,7,9,77.8,0,0.1,0.2,-0.1,2,3,1,0,7,Matches,UCL,20-21
2bef2bca,37,Ronald Araújo,URU,DF,Barcelona,21,1999,1.6,85,91,93.4,1505,395,27,27,100.0,53,56,94.6,3,6,50.0,0,0.0,0.0,0.0,0,2,0,0,2,Matches,UCL,20-21
30643ce2,38,Ari,RUS,FW,Krasnodar,34,1985,0.3,7,15,46.7,99,22,3,8,37.5,4,6,66.7,0,0,,0,0.1,0.1,-0.1,1,1,1,0,1,Matches,UCL,20-21
1394bf42,39,Bright Arrey-Mbi,GER,DF,Bayern Munich,17,2003,0.7,21,23,91.3,312,34,9,9,100.0,12,13,92.3,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches,UCL,20-21
1e465e70,40,Sergio Arribas,ESP,FW,Real Madrid,18,2001,0.4,23,24,95.8,372,71,13,13,100.0,8,8,100.0,2,2,100.0,0,0.0,0.1,0.0,0,0,1,0,3,Matches,UCL,20-21
28d596a0,41,Kepa Arrizabalaga,ESP,GK,Chelsea,25,1994,1.0,22,25,88.0,461,201,3,3,100.0,18,19,94.7,1,3,33.3,0,0.0,0.0,0.0,0,0,0,0,0,Matches,UCL,20-21
45af8a54,42,Marco Asensio,ESP,FW,Real Madrid,24,1996,6.9,258,324,79.6,3729,521,160,175,91.4,59,77,76.6,21,33,63.6,0,0.1,0.4,-0.1,3,13,5,1,21,Matches,UCL,20-21
552e00b9,43,Majeed Ashimeru,GHA,MF,RB Salzburg,22,1997,0.5,41,42,97.6,580,147,21,21,100.0,16,16,100.0,1,2,50.0,0,0.0,0.0,0.0,0,4,0,0,4,Matches,UCL,20-21
10549b49,44,Sardar Azmoun,IRN,FW,Zenit,25,1995,3.2,51,76,67.1,724,129,29,41,70.7,18,25,72.0,2,4,50.0,0,0.9,0.5,-0.9,6,2,2,2,3,Matches,UCL,20-21
53cad200,45,César Azpilicueta,ESP,DF,Chelsea,30,1989,10.7,620,756,82.0,9383,3842,356,387,92.0,214,250,85.6,36,86,41.9,0,0.3,0.6,-0.3,6,37,6,3,54,Matches,UCL,20-21
8b683d09,46,Demba Ba,SEN,FW,Başakşehir,35,1985,3.6,68,92,73.9,969,145,37,49,75.5,23,29,79.3,3,6,50.0,1,0.0,0.2,1.0,1,1,1,0,4,Matches,UCL,20-21
60c07b31,47,Ousseynou Ba,SEN,DF,Olympiacos,24,1995,2.1,92,106,86.8,1752,647,33,34,97.1,49,53,92.5,10,18,55.6,0,0.0,0.0,0.0,0,0,0,0,5,Matches,UCL,20-21
6a2b9aee,48,Youssouph Badji,SEN,FW,Club Brugge,18,2001,0.4,3,7,42.9,27,3,2,4,50.0,0,1,0.0,0,0,,0,0.0,0.0,0.0,0,1,0,0,0,Matches,UCL,20-21
a8567629,49,Mitchel Bakker,NED,DF,Paris S-G,20,2000,4.6,160,199,80.4,2004,600,108,120,90.0,37,45,82.2,4,10,40.0,0,0.0,0.1,0.0,0,5,0,0,8,Matches,UCL,20-21
7c3ed041,50,Leonardo Balerdi,ARG,DF,Marseille,21,1999,2.8,164,181,90.6,3216,973,51,58,87.9,96,99,97.0,15,21,71.4,0,0.0,0.0,0.0,0,4,0,0,5,Matches,UCL,20-21
ed33f42d,51,Tudor Băluță,ROU,MF,Dynamo Kyiv,21,1999,0.1,4,4,100.0,57,10,2,2,100.0,2,2,100.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches,UCL,20-21
6928979a,52,Nicolò Barella,ITA,MF,Inter,23,1997,5.9,250,326,76.7,4240,1500,120,143,83.9,96,113,85.0,25,42,59.5,1,0.4,1.1,0.6,5,34,19,4,52,Matches,UCL,20-21
a4e16ab4,53,Romário Baró,POR,MF,Porto,20,2000,0.7,21,28,75.0,319,41,12,16,75.0,7,8,87.5,1,1,100.0,0,0.0,0.0,0.0,0,1,0,0,0,Matches,UCL,20-21
8e7f49d3,54,Wílmar Barrios,COL,MF,Zenit,26,1993,5.5,257,300,85.7,4626,1462,113,130,86.9,102,116,87.9,32,39,82.1,0,0.1,0.1,-0.1,2,12,2,0,15,Matches,UCL,20-21
75b86fb3,55,Alessandro Bastoni,ITA,DF,Inter,21,1999,4.6,288,342,84.2,5645,1435,107,116,92.2,143,155,92.3,37,60,61.7,1,0.9,0.2,0.1,3,35,3,1,33,Matches,UCL,20-21
c432ba7d,56,Roko Baturina,CRO,FW,Ferencváros,20,2000,0.4,11,14,78.6,156,6,7,9,77.8,4,4,100.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches,UCL,20-21
50dc94ce,57,Donny van de Beek,NED,"MF,FW",Manchester Utd,23,1997,3.1,164,189,86.8,2050,472,104,116,89.7,43,47,91.5,3,3,100.0,0,0.2,0.2,-0.2,6,12,2,0,20,Matches,UCL,20-21
57d88cf9,58,Jude Bellingham,ENG,MF,Dortmund,17,2003,7.6,295,353,83.6,4749,1025,161,184,87.5,104,119,87.4,23,31,74.2,1,0.6,0.6,0.4,6,36,5,0,36,Matches,UCL,20-21
bef0a7ac,59,Darío Benedetto,ARG,FW,Marseille,30,1990,2.9,30,41,73.2,539,88,13,19,68.4,8,9,88.9,5,7,71.4,0,0.0,0.0,0.0,1,2,0,0,2,Matches,UCL,20-21
fe888e39,60,László Bénes,SVK,MF,Gladbach,22,1997,0.2,4,6,66.7,51,13,3,3,100.0,1,2,50.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,1,Matches,UCL,20-21
378825c7,61,Ramy Bensebaini,ALG,DF,Gladbach,25,1995,5.0,176,239,73.6,2571,865,103,118,87.3,58,80,72.5,9,21,42.9,0,0.1,0.0,-0.1,2,5,1,1,4,Matches,UCL,20-21
3b8674e6,62,Rodrigo Bentancur,URU,MF,Juventus,23,1997,5.2,320,369,86.7,5342,1633,163,174,93.7,123,134,91.8,26,40,65.0,0,0.3,0.5,-0.3,8,40,3,1,40,Matches,UCL,20-21
70d74ece,63,Karim Benzema,FRA,FW,Real Madrid,32,1987,9.3,315,364,86.5,4183,707,167,186,89.8,87,95,91.6,21,24,87.5,0,1.4,1.3,-1.4,18,20,16,0,37,Matches,UCL,20-21
b39bf63f,64,Marcus Berg,SWE,FW,Krasnodar,33,1986,5.7,88,134,65.7,1114,174,60,80,75.0,19,30,63.3,3,6,50.0,0,0.2,0.3,-0.2,4,4,2,0,8,Matches,UCL,20-21
eb6e14be,65,Mergim Berisha,GER,"MF,FW",RB Salzburg,22,1998,5.2,88,127,69.3,1169,391,52,69,75.4,18,25,72.0,7,8,87.5,1,1.8,1.3,-0.8,9,8,9,2,17,Matches,UCL,20-21
ee93c1a9,66,Federico Bernardeschi,ITA,"MF,FW",Juventus,26,1994,1.7,65,87,74.7,1139,368,35,36,97.2,21,28,75.0,9,15,60.0,1,0.2,0.3,0.8,5,6,5,3,9,Matches,UCL,20-21
3cdfc63e,67,Miha Blažič,SVN,DF,Ferencváros,27,1993,6.0,391,461,84.8,8527,2704,102,108,94.4,226,238,95.0,62,103,60.2,0,0.1,0.1,-0.1,3,29,2,0,33,Matches,UCL,20-21
691bef82,68,Daley Blind,NED,"DF,MF",Ajax,30,1990,4.6,277,333,83.2,5557,2627,97,102,95.1,132,157,84.1,42,62,67.7,0,0.1,0.3,-0.1,2,22,3,1,21,Matches,UCL,20-21
2db2fd7b,69,Jérôme Boateng,GER,DF,Bayern Munich,31,1988,5.8,377,426,88.5,8732,2941,77,82,93.9,218,236,92.4,81,104,77.9,0,0.2,0.2,-0.2,2,35,3,0,36,Matches,UCL,20-21
9c2b4382,70,Franck Boli,CIV,FW,Ferencváros,26,1993,0.9,19,20,95.0,268,42,10,10,100.0,9,9,100.0,0,1,0.0,0,0.1,0.1,-0.1,1,0,2,0,3,Matches,UCL,20-21
c603ad6a,71,Boli Bolingoli-Mbombo,BEL,DF,Başakşehir,25,1995,4.1,167,214,78.0,2303,972,102,120,85.0,52,62,83.9,7,16,43.8,0,0.6,0.2,-0.6,4,10,5,1,18,Matches,UCL,20-21
7713c72a,72,Valerii Bondar,UKR,DF,Shakhtar,21,1999,6.0,304,344,88.4,6307,1937,65,69,94.2,193,207,93.2,40,59,67.8,0,0.0,0.0,0.0,0,3,0,0,5,Matches,UCL,20-21
52ec54d0,73,Leonardo Bonucci,ITA,DF,Juventus,33,1987,5.5,387,428,90.4,8483,3626,83,90,92.2,257,271,94.8,47,66,71.2,0,0.0,0.1,0.0,0,29,4,0,27,Matches,UCL,20-21
2cb77ec6,74,Endre Botka,HUN,DF,Ferencváros,25,1994,2.9,117,152,77.0,1802,532,57,69,82.6,53,65,81.5,4,11,36.4,0,0.1,0.0,-0.1,2,7,1,0,9,Matches,UCL,20-21
1c07b06e,75,Andreas Bouchalakis,GRE,MF,Olympiacos,27,1993,4.6,206,251,82.1,3666,1042,94,113,83.2,82,92,89.1,26,32,81.3,0,0.5,0.4,-0.5,1,25,4,0,35,Matches,UCL,20-21
f6798fc3,76,Yassine Bounou,MAR,GK,Sevilla,29,1991,5.0,122,144,84.7,3179,1714,23,23,100.0,57,57,100.0,41,63,65.1,0,0.0,0.0,0.0,0,1,0,0,0,Matches,UCL,20-21
20e73fac,77,Benjamin Bourigeaud,FRA,MF,Rennes,26,1994,4.1,198,250,79.2,3746,907,86,94,91.5,64,78,82.1,36,59,61.0,1,1.0,0.9,0.0,12,21,5,1,16,Matches,UCL,20-21
1e064bfb,78,Denys Boyko,UKR,GK,Dynamo Kyiv,32,1988,1.0,34,39,87.2,842,530,4,4,100.0,22,23,95.7,8,12,66.7,0,0.0,0.0,0.0,0,0,0,0,0,Matches,UCL,20-21
fd771f95,79,Martin Braithwaite,DEN,FW,Barcelona,29,1991,2.6,36,49,73.5,385,40,28,33,84.8,5,7,71.4,1,2,50.0,1,0.3,0.2,0.7,1,0,2,0,2,Matches,UCL,20-21
a167537f,80,Julian Brandt,GER,MF,Dortmund,24,1996,2.4,156,182,85.7,2617,496,80,89,89.9,39,45,86.7,24,28,85.7,0,0.3,0.3,-0.3,6,12,2,1,21,Matches,UCL,20-21
4c184730,81,Brian Brobbey,NED,FW,Ajax,18,2002,0.5,12,14,85.7,120,6,7,7,100.0,2,2,100.0,0,0,,0,0.1,0.0,-0.1,1,1,0,0,0,Matches,UCL,20-21
33b8d077,82,Marcelo Brozović,CRO,MF,Inter,27,1992,4.1,299,358,83.5,6247,1744,95,105,90.5,151,165,91.5,51,70,72.9,1,0.6,1.3,0.4,9,42,4,0,33,Matches,UCL,20-21
5caa62a7,83,Bruma,POR,"FW,MF",Olympiacos,25,1994,0.7,33,42,78.6,458,80,20,23,87.0,11,11,100.0,1,2,50.0,0,0.0,0.0,0.0,0,0,0,0,1,Matches,UCL,20-21
e40d028b,84,Gianluigi Buffon,ITA,GK,Juventus,42,1978,1.0,23,27,85.2,591,463,5,5,100.0,12,12,100.0,6,10,60.0,0,0.0,0.0,0.0,0,0,0,0,0,Matches,UCL,20-21
9d12e142,85,Roman Bürki,SUI,GK,Dortmund,29,1990,4.0,108,137,78.8,2688,1836,17,17,100.0,63,65,96.9,28,54,51.9,0,0.0,0.0,0.0,0,2,0,0,0,Matches,UCL,20-21
eb2b33aa,86,Heorhiy Bushchan,UKR,GK,Dynamo Kyiv,26,1994,4.0,87,118,73.7,2491,1755,14,14,100.0,43,45,95.6,30,59,50.8,0,0.0,0.0,0.0,0,1,0,0,0,Matches,UCL,20-21
5ab0ea87,87,Sergio Busquets,ESP,MF,Barcelona,32,1988,3.7,336,359,93.6,5236,1353,176,185,95.1,118,130,90.8,22,24,91.7,0,0.8,0.7,-0.8,5,38,3,0,38,Matches,UCL,20-21
b8814868,88,Vitaliy Buyalskyi,UKR,"FW,MF",Dynamo Kyiv,27,1993,3.8,77,93,82.8,1195,321,37,40,92.5,33,40,82.5,3,4,75.0,0,0.7,0.1,-0.7,6,9,3,0,12,Matches,UCL,20-21
148e136f,89,Rémy Cabella,FRA,"MF,FW",Krasnodar,30,1990,2.8,111,134,82.8,1409,371,69,72,95.8,31,36,86.1,2,8,25.0,0,0.3,0.4,-0.3,3,8,8,0,23,Matches,UCL,20-21
038aa94a,90,Júnior Caiçara,BRA,DF,Başakşehir,31,1989,0.3,6,7,85.7,72,17,4,4,100.0,2,3,66.7,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches,UCL,20-21
93b891d1,91,Felipe Caicedo,ECU,FW,Lazio,31,1988,1.5,41,49,83.7,497,58,29,31,93.5,8,10,80.0,2,2,100.0,0,0.1,0.1,-0.1,2,2,1,0,2,Matches,UCL,20-21
928a4a61,92,Jens Cajuste,SWE,MF,Midtjylland,20,1999,3.6,81,113,71.7,1233,309,44,53,83.0,30,39,76.9,3,7,42.9,1,0.1,0.1,0.9,2,10,1,0,12,Matches,UCL,20-21
ac7e640b,93,Mattia Caldara,ITA,MF,Atalanta,26,1994,0.1,5,6,83.3,83,34,2,2,100.0,3,4,75.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,1,Matches,UCL,20-21
94f8d10c,94,Duje Ćaleta-Car,CRO,DF,Marseille,23,1996,4.0,225,259,86.9,4364,1602,83,92,90.2,113,121,93.4,26,42,61.9,0,0.0,0.1,0.0,1,15,3,0,12,Matches,UCL,20-21
13ea2544,95,Mohamed Camara,GUI,MF,Olympiacos,23,1997,3.2,108,146,74.0,1613,431,61,73,83.6,38,49,77.6,7,16,43.8,0,0.0,0.1,0.0,1,2,1,1,5,Matches,UCL,20-21
489e80e3,96,Mohamed Camara,MLI,MF,RB Salzburg,20,2000,4.6,212,263,80.6,3816,1261,92,108,85.2,94,106,88.7,25,39,64.1,0,0.0,0.3,0.0,1,26,4,0,29,Matches,UCL,20-21
7b9c2d84,97,Eduardo Camavinga,FRA,MF,Rennes,17,2002,3.6,155,170,91.2,2569,523,72,78,92.3,69,73,94.5,11,13,84.6,0,0.7,0.3,-0.7,7,20,2,0,18,Matches,UCL,20-21
873619c6,98,Sergio Camello,ESP,FW,Atlético Madrid,19,2001,0.1,0,0,,0,0,0,0,,0,0,,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches,UCL,20-21
a65ce836,99,Emre Can,GER,"MF,DF",Dortmund,26,1994,5.2,177,212,83.5,3436,1063,66,76,86.8,73,81,90.1,30,44,68.2,0,0.0,0.1,0.0,1,13,1,0,7,Matches,UCL,20-21
bd6351cd,100,João Cancelo,POR,DF,Manchester City,26,1994,6.7,544,625,87.0,8116,1978,308,333,92.5,194,218,89.0,28,39,71.8,1,1.0,1.1,0.0,7,45,13,4,54,Matches,UCL,20-21
b4a014b1,101,Diego Carlos,BRA,DF,Sevilla,27,1993,8.0,534,608,87.8,10357,3232,187,198,94.4,276,289,95.5,64,107,59.8,0,0.1,0.1,-0.1,2,24,0,0,14,Matches,UCL,20-21
de39485a,102,Yannick Carrasco,BEL,"MF,DF",Atlético Madrid,26,1993,4.2,134,183,73.2,1744,598,85,103,82.5,33,43,76.7,5,17,29.4,1,0.5,0.8,0.5,6,3,7,0,15,Matches,UCL,20-21
4958bfb2,103,Dani Carvajal,ESP,DF,Real Madrid,28,1992,1.8,127,144,88.2,1826,525,65,72,90.3,45,48,93.8,6,8,75.0,0,0.1,0.2,-0.1,2,7,3,1,9,Matches,UCL,20-21
4d224fe8,104,Casemiro,BRA,MF,Real Madrid,28,1992,9.2,542,646,83.9,9102,2561,248,281,88.3,206,228,90.4,58,87,66.7,1,0.5,0.6,0.5,7,37,2,0,34,Matches,UCL,20-21
ba3d3bea,105,Danilo Cataldi,ITA,MF,Lazio,25,1994,1.0,59,68,86.8,937,385,27,28,96.4,24,29,82.8,5,5,100.0,0,0.1,0.1,-0.1,1,8,0,0,3,Matches,UCL,20-21
527f063d,106,Edinson Cavani,URU,FW,Manchester Utd,33,1987,2.3,46,57,80.7,489,18,25,28,89.3,9,11,81.8,1,2,50.0,0,0.1,0.1,-0.1,1,1,0,0,0,Matches,UCL,20-21
10fe831e,107,Murilo Cerqueira,BRA,DF,Loko Moscow,23,1997,5.0,162,197,82.2,3178,1124,55,67,82.1,86,95,90.5,21,30,70.0,0,0.0,0.0,0.0,1,6,0,0,7,Matches,UCL,20-21
5b54bf3b,108,Nacer Chadli,BEL,MF,Başakşehir,30,1989,1.3,38,50,76.0,520,102,22,26,84.6,8,11,72.7,4,6,66.7,0,0.3,0.1,-0.3,1,2,0,0,2,Matches,UCL,20-21
15975a3c,109,Yevgeni Chernov,RUS,DF,Krasnodar,27,1992,3.2,68,114,59.6,1028,483,32,40,80.0,29,53,54.7,2,11,18.2,0,0.1,0.1,-0.1,1,4,2,1,7,Matches,UCL,20-21
e85fb9b8,110,Giorgio Chiellini,ITA,DF,Juventus,35,1984,1.6,153,168,91.1,3067,1061,47,48,97.9,93,95,97.9,13,22,59.1,0,0.0,0.0,0.0,1,5,0,0,11,Matches,UCL,20-21
b0f7e36c,111,Federico Chiesa,ITA,"MF,FW",Juventus,22,1997,6.1,149,213,70.0,2342,650,86,97,88.7,50,71,70.4,8,25,32.0,1,1.2,1.0,-0.2,5,7,10,4,17,Matches,UCL,20-21
d2424d1b,112,Ben Chilwell,ENG,"DF,FW",Chelsea,23,1996,8.6,383,523,73.2,5479,2054,237,264,89.8,112,154,72.7,22,63,34.9,0,1.7,0.9,-1.7,9,12,7,2,31,Matches,UCL,20-21
1cb49278,113,Andreas Christensen,DEN,DF,Chelsea,24,1996,6.6,358,404,88.6,6464,2400,148,158,93.7,183,196,93.4,24,42,57.1,0,0.0,0.1,0.0,0,19,0,0,10,Matches,UCL,20-21
5fcb90ac,114,Eldar Ćivić,BIH,DF,Ferencváros,24,1996,0.7,22,27,81.5,421,232,8,8,100.0,10,14,71.4,4,4,100.0,0,0.0,0.0,0.0,0,2,0,0,2,Matches,UCL,20-21
b3a712de,115,Viktor Claesson,SWE,"FW,MF",Krasnodar,28,1992,3.2,75,101,74.3,926,331,35,42,83.3,22,27,81.5,3,8,37.5,1,0.5,0.5,0.5,7,3,6,0,12,Matches,UCL,20-21
d5dafedb,116,Leighton Clarkson,ENG,MF,Liverpool,18,2001,1.0,41,56,73.2,642,164,18,23,78.3,20,21,95.2,1,9,11.1,0,0.0,0.0,0.0,1,3,2,0,8,Matches,UCL,20-21
