id,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 36_level_0,Unnamed: league,Unnamed: season
,Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches,league,season
82464ce3,1,Salis Abdul Samed,GHA,MF,Lens,23,2000,2,1,129,1.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,UEL,23-24
7f9c5d2d,2,Abner,BRA,DF,Betis,23,2000,5,4,398,4.4,0,1,1,0,0,0,1,0,0.2,0.2,0.7,0.9,8,23,21,0.0,0.23,0.23,0.0,0.23,0.04,0.16,0.2,0.04,0.2,Matches,UEL,23-24
c2a6033c,3,Zakaria Aboukhlal,MAR,FW,Toulouse,23,2000,1,1,39,0.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,UEL,23-24
f586779e,4,Tammy Abraham,ENG,FW,Roma,25,1997,4,0,83,0.9,0,0,0,0,0,0,0,0,1.0,1.0,0.0,1.0,0,1,3,0.0,0.0,0.0,0.0,0.0,1.08,0.0,1.08,1.08,1.08,Matches,UEL,23-24
40e57039,5,Peter Abrahamsson,SWE,GK,Häcken,35,1988,6,6,540,6.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,UEL,23-24
82e12fe7,6,Junior Adamu,AUT,FW,Freiburg,22,2001,6,1,129,1.4,1,1,2,1,0,0,0,0,0.2,0.2,0.6,0.8,2,2,8,0.7,0.7,1.4,0.7,1.4,0.14,0.44,0.58,0.14,0.58,Matches,UEL,23-24
65d62814,7,Antonio Adán,ESP,GK,Sporting CP,36,1987,6,6,540,6.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,UEL,23-24
a8102ed1,8,Peter Ademo,NGA,MF,Sheriff Tiraspol,20,2003,2,2,135,1.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,UEL,23-24
4dcec659,9,Simon Adingra,CIV,"FW,MF",Brighton,21,2002,8,6,533,5.9,1,2,3,1,0,0,0,0,1.9,1.9,1.6,3.5,26,17,57,0.17,0.34,0.51,0.17,0.51,0.32,0.26,0.58,0.32,0.58,Matches,UEL,23-24
dcfb17f4,10,Amine Adli,MAR,"MF,FW",Leverkusen,23,2000,13,11,979,10.9,1,2,3,1,0,0,1,0,3.4,3.4,2.6,6.0,29,33,117,0.09,0.18,0.28,0.09,0.28,0.31,0.24,0.55,0.31,0.55,Matches,UEL,23-24
26777636,11,Yacine Adli,FRA,MF,Milan,23,2000,4,2,222,2.5,0,0,0,0,0,0,2,0,0.1,0.1,0.2,0.3,4,21,4,0.0,0.0,0.0,0.0,0.0,0.04,0.09,0.12,0.04,0.12,Matches,UEL,23-24
4b00cd47,12,David Affengruber,AUT,DF,Sturm Graz,22,2001,6,6,528,5.9,0,0,0,0,0,0,2,0,0.5,0.5,0.2,0.7,1,10,2,0.0,0.0,0.0,0.0,0.0,0.09,0.03,0.12,0.09,0.12,Matches,UEL,23-24
288e1e13,13,Nayef Aguerd,MAR,DF,West Ham,27,1996,6,5,409,4.5,1,0,1,1,0,0,0,0,0.4,0.4,0.0,0.4,1,16,0,0.22,0.0,0.22,0.22,0.22,0.1,0.0,0.1,0.1,0.1,Matches,UEL,23-24
3dd738a1,14,Ruben Aguilar,FRA,DF,Lens,30,1993,2,1,109,1.2,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,1,1,6,0.0,0.0,0.0,0.0,0.0,0.06,0.06,0.12,0.06,0.12,Matches,UEL,23-24
