id,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Aerial Duels,Aerial Duels,Aerial Duels,Unnamed: 24_level_0,Unnamed: league,Unnamed: season
,Rk,Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,Matches,league,season
8637e09a,1,Vincent Aboubakar,CMR,FW,Porto,25,1992,5.5,0,0,0,9,8,3,0,0,0,0,0,0,19,12,23,34.3,Matches,UCL,17-18
81442ecb,2,Marcos Acuña,ARG,"FW,DF",Sporting CP,25,1991,4.8,2,0,0,11,12,2,21,8,5,0,0,0,34,4,6,40.0,Matches,UCL,17-18
c81d773d,3,Tosin Adarabioyo,ENG,DF,Manchester City,19,1997,1.0,0,0,0,0,2,0,0,2,0,0,0,0,10,0,0,,Matches,UCL,17-18
9d8586c4,4,Adriano,BRA,DF,Beşiktaş,32,1984,5.4,1,0,0,8,5,0,8,11,12,0,0,0,38,3,5,37.5,Matches,UCL,17-18
2557c196,5,Luiz Adriano,BRA,"FW,MF",Spartak Moscow,30,1987,6.0,1,0,0,9,13,2,3,1,6,0,0,0,14,11,12,47.8,Matches,UCL,17-18
42a632ba,6,Ansi Agolli,ALB,DF,Qarabağ,34,1982,4.0,0,0,0,3,5,0,8,6,5,0,0,0,19,7,3,70.0,Matches,UCL,17-18
4d034881,7,Sergio Agüero,ARG,FW,Manchester City,29,1988,4.9,0,0,0,1,2,5,2,3,2,0,0,0,12,2,6,25.0,Matches,UCL,17-18
0ff9eabc,8,Karim El Ahmadi,MAR,MF,Feyenoord,32,1985,4.0,3,0,0,15,3,1,1,3,6,0,0,0,27,1,1,50.0,Matches,UCL,17-18
5d91cf0f,9,Valon Ahmedi,ALB,"MF,FW",NK Maribor,22,1994,2.5,0,0,0,2,5,2,11,0,1,0,0,0,10,0,6,0.0,Matches,UCL,17-18
2b1c4abd,10,Albian Ajeti,SUI,FW,Basel,20,1997,1.1,0,0,0,3,1,4,0,0,0,0,0,0,0,0,4,0.0,Matches,UCL,17-18
89ac64a6,11,Manuel Akanji,SUI,DF,Basel,22,1995,6.0,2,0,0,9,6,0,1,13,5,0,0,0,31,13,8,61.9,Matches,UCL,17-18
42ec696a,12,Igor Akinfeev,RUS,GK,CSKA Moscow,31,1986,6.0,0,0,0,0,0,0,0,1,0,0,0,0,6,3,0,100.0,Matches,UCL,17-18
05439de2,13,David Alaba,AUT,DF,Bayern Munich,25,1992,6.9,0,0,0,8,4,0,33,7,5,0,0,0,33,6,3,66.7,Matches,UCL,17-18
4601e194,14,Jordi Alba,ESP,DF,Barcelona,28,1989,7.1,0,0,0,6,4,3,7,10,6,0,0,0,47,2,4,33.3,Matches,UCL,17-18
4bd414c1,15,Raúl Albiol,ESP,DF,Napoli,31,1985,5.0,1,0,0,2,5,0,1,6,5,2,0,0,23,9,5,64.3,Matches,UCL,17-18
a7a9d95a,16,Paco Alcácer,ESP,FW,Barcelona,23,1993,1.1,0,0,0,0,1,0,0,2,0,0,0,0,4,3,4,42.9,Matches,UCL,17-18
77e84962,17,Thiago Alcántara,ESP,MF,Bayern Munich,26,1991,6.7,2,0,0,11,12,1,11,14,19,0,0,0,68,4,13,23.5,Matches,UCL,17-18
