id,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 36_level_0,Unnamed: league,Unnamed: season
,Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches,league,season
8637e09a,1,Vincent Aboubakar,CMR,FW,Porto,25,1992,6,6,495,5.5,5,2,7,5,0,0,0,0,2.8,2.8,1.0,3.8,4,7,38,0.91,0.36,1.27,0.91,1.27,0.51,0.19,0.7,0.51,0.7,Matches,UCL,17-18
81442ecb,2,Marcos Acuña,ARG,"FW,DF",Sporting CP,25,1991,5,5,433,4.8,0,1,1,0,0,0,2,0,0.0,0.0,0.5,0.5,12,13,19,0.0,0.21,0.21,0.0,0.21,0.0,0.11,0.11,0.0,0.11,Matches,UCL,17-18
c81d773d,3,Tosin Adarabioyo,ENG,DF,Manchester City,19,1997,2,1,91,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,UCL,17-18
9d8586c4,4,Adriano,BRA,DF,Beşiktaş,32,1984,6,5,486,5.4,0,0,0,0,0,0,1,0,0.0,0.0,0.1,0.2,14,25,11,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.03,0.01,0.03,Matches,UCL,17-18
2557c196,5,Luiz Adriano,BRA,"FW,MF",Spartak Moscow,30,1987,6,6,540,6.0,1,0,1,1,0,0,1,0,1.0,1.0,0.9,1.9,8,16,35,0.17,0.0,0.17,0.17,0.17,0.16,0.15,0.32,0.16,0.32,Matches,UCL,17-18
42a632ba,6,Ansi Agolli,ALB,DF,Qarabağ,34,1982,4,4,360,4.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.2,6,12,14,0.0,0.0,0.0,0.0,0.0,0.01,0.03,0.04,0.01,0.04,Matches,UCL,17-18
4d034881,7,Sergio Agüero,ARG,FW,Manchester City,29,1988,7,5,440,4.9,4,1,5,3,1,2,0,0,3.9,2.4,0.4,2.8,17,6,37,0.82,0.2,1.02,0.61,0.82,0.8,0.08,0.88,0.49,0.57,Matches,UCL,17-18
0ff9eabc,8,Karim El Ahmadi,MAR,MF,Feyenoord,32,1985,4,4,360,4.0,0,0,0,0,0,0,3,0,0.1,0.1,0.3,0.4,1,13,1,0.0,0.0,0.0,0.0,0.0,0.03,0.08,0.11,0.03,0.11,Matches,UCL,17-18
5d91cf0f,9,Valon Ahmedi,ALB,"MF,FW",NK Maribor,22,1994,4,3,226,2.5,0,0,0,0,0,0,0,0,0.2,0.2,0.5,0.8,9,6,12,0.0,0.0,0.0,0.0,0.0,0.1,0.21,0.31,0.1,0.31,Matches,UCL,17-18
2b1c4abd,10,Albian Ajeti,SUI,FW,Basel,20,1997,3,1,98,1.1,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,0,0,2,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.12,0.12,0.12,Matches,UCL,17-18
89ac64a6,11,Manuel Akanji,SUI,DF,Basel,22,1995,6,6,540,6.0,0,1,1,0,0,0,2,0,0.1,0.1,0.4,0.5,7,15,0,0.0,0.17,0.17,0.0,0.17,0.01,0.07,0.08,0.01,0.08,Matches,UCL,17-18
42ec696a,12,Igor Akinfeev,RUS,GK,CSKA Moscow,31,1986,6,6,540,6.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,UCL,17-18
05439de2,13,David Alaba,AUT,DF,Bayern Munich,25,1992,7,7,625,6.9,0,2,2,0,0,0,0,0,0.4,0.4,1.7,2.1,20,31,62,0.0,0.29,0.29,0.0,0.29,0.06,0.25,0.31,0.06,0.31,Matches,UCL,17-18
4601e194,14,Jordi Alba,ESP,DF,Barcelona,28,1989,8,7,638,7.1,0,0,0,0,0,0,0,0,0.0,0.0,0.4,0.5,7,27,61,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.07,0.0,0.07,Matches,UCL,17-18
4bd414c1,15,Raúl Albiol,ESP,DF,Napoli,31,1985,5,5,450,5.0,0,0,0,0,0,0,1,0,0.1,0.1,0.0,0.1,3,28,1,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.02,0.02,0.02,Matches,UCL,17-18
a7a9d95a,16,Paco Alcácer,ESP,FW,Barcelona,23,1993,2,1,95,1.1,1,0,1,1,0,0,0,0,0.3,0.3,0.0,0.3,0,6,11,0.95,0.0,0.95,0.95,0.95,0.33,0.0,0.33,0.33,0.33,Matches,UCL,17-18
77e84962,17,Thiago Alcántara,ESP,MF,Bayern Munich,26,1991,10,7,607,6.7,3,0,3,3,0,0,2,0,1.5,1.5,0.8,2.2,9,74,18,0.44,0.0,0.44,0.44,0.44,0.22,0.11,0.33,0.22,0.33,Matches,UCL,17-18
f7d50789,18,Toby Alderweireld,BEL,DF,Tottenham,28,1989,4,4,294,3.3,0,1,1,0,0,0,0,0,0.1,0.1,0.5,0.6,1,12,1,0.0,0.31,0.31,0.0,0.31,0.03,0.14,0.17,0.03,0.17,Matches,UCL,17-18
cd1acf9d,19,Trent Alexander-Arnold,ENG,DF,Liverpool,18,1998,10,9,820,9.1,1,1,2,1,0,0,2,0,0.4,0.4,1.4,1.8,21,50,54,0.11,0.11,0.22,0.11,0.22,0.04,0.15,0.2,0.04,0.2,Matches,UCL,17-18
e044ce1e,20,Nektarios Alexandrou,CYP,"DF,MF",APOEL FC,33,1983,2,1,52,0.6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,4,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,UCL,17-18
7a2e46a8,21,Alisson,BRA,GK,Roma,24,1992,12,12,1080,12.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,UCL,17-18
cc700722,22,Allan,BRA,MF,Napoli,26,1991,6,3,307,3.4,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.2,5,14,8,0.0,0.0,0.0,0.0,0.0,0.02,0.03,0.06,0.02,0.06,Matches,UCL,17-18
cea4ee8f,23,Dele Alli,ENG,"MF,FW",Tottenham,21,1996,5,5,428,4.8,2,3,5,2,0,0,1,0,1.5,1.5,1.5,3.0,10,23,42,0.42,0.63,1.05,0.42,1.05,0.33,0.31,0.64,0.33,0.64,Matches,UCL,17-18
67b3d74b,24,André Almeida,POR,DF,Benfica,26,1990,4,3,259,2.9,0,0,0,0,0,0,1,1,0.1,0.1,0.1,0.1,19,16,21,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.04,0.02,0.04,Matches,UCL,17-18
ba6e52b0,25,André Almeida Pinto,POR,DF,Sporting CP,27,1989,2,2,180,2.0,0,0,0,0,0,0,1,0,0.4,0.4,0.0,0.4,0,6,0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.2,0.2,Matches,UCL,17-18
