id,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Corner Kicks,Corner Kicks,Corner Kicks,Outcomes,Outcomes,Outcomes,Unnamed: 23_level_0,Unnamed: league,Unnamed: season
,Rk,Player,Nation,Pos,Squad,Age,Born,90s,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks,Matches,league,season
1c529186,1,Ignazio Abate,ITA,DF,Milan,31,1986,14.5,925,817,107,14,0,4,26,93,0,0,0,0,763,1,19,Matches,ITA-SERIA_A,18-19
b96b595c,2,Francesco Acerbi,ITA,DF,Lazio,30,1988,36.8,1800,1735,61,46,0,15,6,15,0,0,0,0,1560,4,11,Matches,ITA-SERIA_A,18-19
d7403bd5,3,Afriyie Acquah,GHA,MF,Empoli,26,1992,16.8,738,723,11,3,2,4,34,8,0,0,0,0,580,4,28,Matches,ITA-SERIA_A,18-19
ce5b170a,4,Claud Adjapong,ITA,"MF,FW",Sassuolo,20,1998,3.0,101,75,24,1,0,1,5,23,0,0,0,0,74,2,5,Matches,ITA-SERIA_A,18-19
06050480,5,Ali Adnan Kadhim,IRQ,DF,Atalanta,24,1993,1.8,117,89,26,4,0,1,14,16,6,0,6,0,77,2,6,Matches,ITA-SERIA_A,18-19
fe0b8f0e,6,Emmanuel Agyemang-Badu,GHA,MF,Udinese,27,1990,1.8,35,32,2,2,0,1,2,0,0,0,0,0,27,1,3,Matches,ITA-SERIA_A,18-19
246d153b,7,Ola Aina,NGA,DF,Torino,21,1996,24.0,1178,919,257,18,2,7,63,238,1,0,0,0,861,2,44,Matches,ITA-SERIA_A,18-19
5294a83f,8,Luis Alberto,ESP,"MF,FW",Lazio,25,1992,22.1,1487,1236,241,52,12,18,171,27,136,46,69,0,1115,10,39,Matches,ITA-SERIA_A,18-19
4bd414c1,9,Raúl Albiol,ESP,DF,Napoli,32,1985,19.0,1131,1095,35,35,2,18,3,0,0,0,0,0,1009,1,8,Matches,ITA-SERIA_A,18-19
cc700722,10,Allan,BRA,MF,Napoli,27,1991,29.1,2231,2107,110,70,7,13,14,18,0,0,0,0,1979,14,32,Matches,ITA-SERIA_A,18-19
585a73a8,11,Bruno Alves,POR,DF,Parma,36,1981,32.5,1245,1155,77,74,1,22,17,0,0,0,0,0,962,13,7,Matches,ITA-SERIA_A,18-19
e34fc66d,12,Joachim Andersen,DEN,DF,Sampdoria,22,1996,32.0,2036,1939,93,90,0,33,1,3,0,0,0,0,1804,4,10,Matches,ITA-SERIA_A,18-19
13d820de,13,Marco Andreolli,ITA,DF,Cagliari,32,1986,1.2,72,71,1,1,0,0,0,0,0,0,0,0,65,0,0,Matches,ITA-SERIA_A,18-19
13d820de,14,Marco Andreolli,ITA,DF,Chievo,32,1986,7.2,250,245,4,4,0,1,0,0,0,0,0,0,194,1,1,Matches,ITA-SERIA_A,18-19
bbafc0c4,15,Cristian Ansaldi,ARG,"DF,MF",Torino,31,1986,20.1,888,671,210,32,3,25,147,152,25,7,3,1,574,7,29,Matches,ITA-SERIA_A,18-19
