id,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Tackles,Tackles,Tackles,Tackles,Tackles,Challenges,Challenges,Challenges,Challenges,Blocks,Blocks,Blocks,Unnamed: 20_level_0,Unnamed: 21_level_0,Unnamed: 22_level_0,Unnamed: 23_level_0,Unnamed: 24_level_0,Unnamed: league,Unnamed: season
,Rk,Player,Nation,Pos,Squad,Age,Born,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Matches,league,season
4dcec659,1,Simon Adingra,CIV,FW,Brighton,22-240,2002,0.5,1,1,0,1,0,1,1,100.0,0,0,0,0,2,3,0,0,Matches,ENG-EPL,24-25
246d153b,2,Ola Aina,NGA,DF,Nott'ham Forest,27-325,1996,1.6,2,2,1,1,0,1,1,100.0,0,3,1,2,4,6,5,0,Matches,ENG-EPL,24-25
9b398aea,3,Rayan Aït-Nouri,ALG,DF,Wolves,23-083,2001,1.7,5,4,4,1,0,3,4,75.0,1,2,0,2,1,6,1,0,Matches,ENG-EPL,24-25
a8c0acb7,4,Kristoffer Ajer,NOR,DF,Brentford,26-133,1998,2.0,2,0,2,0,0,1,2,50.0,1,0,0,0,1,3,3,0,Matches,ENG-EPL,24-25
89ac64a6,5,Manuel Akanji,SUI,DF,Manchester City,29-040,1995,2.0,2,1,0,1,1,1,2,50.0,1,2,1,1,0,2,5,0,Matches,ENG-EPL,24-25
4abac767,6,Carlos Alcaraz,ARG,MF,Southampton,21-272,2002,0.1,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,0,Matches,ENG-EPL,24-25
cd1acf9d,7,Trent Alexander-Arnold,ENG,DF,Liverpool,25-326,1998,1.6,2,0,1,0,1,2,3,66.7,1,4,1,3,0,2,2,0,Matches,ENG-EPL,24-25
7a2e46a8,8,Alisson,BRA,GK,Liverpool,31-331,1992,2.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches,ENG-EPL,24-25
862a1c15,9,Miguel Almirón,PAR,FW,Newcastle Utd,30-200,1994,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches,ENG-EPL,24-25
8b3ab7ad,10,Edson Álvarez,MEX,MF,West Ham,26-309,1997,0.1,1,1,1,0,0,1,1,100.0,0,1,1,0,0,1,1,0,Matches,ENG-EPL,24-25
9eedf0e0,11,Samuel Amo-Ameyaw,ENG,DF,Southampton,18-041,2006,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches,ENG-EPL,24-25
e34fc66d,12,Joachim Andersen,DEN,DF,Crystal Palace,28-089,1996,1.0,1,1,1,0,0,1,2,50.0,1,0,0,0,0,1,7,0,Matches,ENG-EPL,24-25
