id,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,SCA,SCA,SCA Types,SCA Types,SCA Types,SCA Types,SCA Types,SCA Types,GCA,GCA,GCA Types,GCA Types,GCA Types,GCA Types,GCA Types,GCA Types,Unnamed: 24_level_0,Unnamed: league,Unnamed: season
,Rk,Player,Nation,Pos,Squad,Age,Born,90s,SCA,SCA90,PassLive,PassDead,TO,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,TO,Sh,Fld,Def,Matches,league,season
40b6bd38,1,Abel,ESP,DF,Osasuna,24-007,2000,1.7,4,2.42,4,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches,ESP-LALIGA,24-25
cadfa7d1,2,Nabil Aberdin,FRA,MF,Getafe,22-005,2002,1.7,2,1.16,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches,ESP-LALIGA,24-25
2bc7f211,3,Abdel Abqar,MAR,DF,Alavés,25-171,1999,2.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches,ESP-LALIGA,24-25
8bc8829a,4,Lucien Agoume,FRA,MF,Sevilla,22-201,2002,2.0,3,1.49,3,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches,ESP-LALIGA,24-25
014aa7bd,5,Álvaro Aguado,ESP,MF,Espanyol,28-119,1996,0.2,2,8.57,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches,ESP-LALIGA,24-25
b8bd60fe,6,Ilias Akhomach,MAR,MF,Villarreal,20-134,2004,1.0,3,2.93,2,0,0,0,1,0,0,0.0,0,0,0,0,0,0,Matches,ESP-LALIGA,24-25
4bd414c1,7,Raúl Albiol,ESP,DF,Villarreal,38-359,1985,2.1,1,0.48,1,0,0,0,0,0,1,0.48,1,0,0,0,0,0,Matches,ESP-LALIGA,24-25
bb08bce9,8,Omar Alderete,PAR,DF,Getafe,27-246,1996,2.0,3,1.5,2,1,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches,ESP-LALIGA,24-25
6c811eb7,9,Carles Aleñá,ESP,MF,Getafe,26-236,1998,1.4,2,1.45,1,0,0,0,1,0,0,0.0,0,0,0,0,0,0,Matches,ESP-LALIGA,24-25
1c772b46,10,Alfon,ESP,FW,Celta Vigo,25-116,1999,0.8,8,10.43,2,0,3,3,0,0,1,1.3,0,0,0,1,0,0,Matches,ESP-LALIGA,24-25
e6697917,11,Domingos André Ribeiro Almeida,POR,"FW,MF",Valencia,24-090,2000,1.7,5,2.9,3,1,1,0,0,0,0,0.0,0,0,0,0,0,0,Matches,ESP-LALIGA,24-25
0b32f721,12,Iker Almena,ESP,"FW,DF",Girona,20-116,2004,0.5,3,5.63,2,0,1,0,0,0,2,3.75,1,0,1,0,0,0,Matches,ESP-LALIGA,24-25
757a3431,13,Adrià Altimira,ESP,MF,Leganés,23-153,2001,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches,ESP-LALIGA,24-25
94acdd4e,14,Sergi Altimira,ESP,MF,Betis,23-003,2001,0.2,2,12.86,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches,ESP-LALIGA,24-25
6f392eb8,15,Hugo Álvarez,ESP,"DF,MF",Celta Vigo,21-057,2003,2.4,4,1.69,4,0,0,0,0,0,2,0.85,2,0,0,0,0,0,Matches,ESP-LALIGA,24-25
15ab5a2b,16,Julián Álvarez,ARG,FW,Atlético Madrid,24-210,2000,1.0,1,0.97,1,0,0,0,0,0,1,0.97,1,0,0,0,0,0,Matches,ESP-LALIGA,24-25
3ecc11d8,17,Yeray Álvarez,ESP,DF,Athletic Club,29-217,1995,2.0,3,1.5,3,0,0,0,0,0,1,0.5,1,0,0,0,0,0,Matches,ESP-LALIGA,24-25
00eba9c9,18,Selim Amallah,MAR,MF,Valladolid,27-287,1996,1.1,3,2.67,1,1,0,0,0,1,0,0.0,0,0,0,0,0,0,Matches,ESP-LALIGA,24-25
f3b1d9a2,19,Amath,SEN,"FW,MF",Valladolid,28-043,1996,0.8,5,6.0,5,0,0,0,0,0,1,1.2,1,0,0,0,0,0,Matches,ESP-LALIGA,24-25
ae86d473,20,Marcos André,BRA,FW,Valladolid,27-313,1996,0.8,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches,ESP-LALIGA,24-25
af784a9e,21,Antoniu,ESP,MF,Espanyol,21-358,2002,0.3,3,9.31,2,0,0,0,1,0,0,0.0,0,0,0,0,0,0,Matches,ESP-LALIGA,24-25
f28876e5,22,Aritz Arambarri,ESP,DF,Leganés,26-210,1998,2.0,1,0.51,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches,ESP-LALIGA,24-25
58afe001,23,Mauro Arambarri,URU,"MF,FW",Getafe,28-333,1995,0.5,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches,ESP-LALIGA,24-25
dc7a172e,24,Jon Aramburu,VEN,DF,Real Sociedad,22-036,2002,0.3,1,3.75,1,0,0,0,0,0,1,3.75,1,0,0,0,0,0,Matches,ESP-LALIGA,24-25
a461f098,25,Adu Ares,ESP,FW,Athletic Club,22-321,2001,0.2,1,4.74,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches,ESP-LALIGA,24-25
94e01ec6,26,Jesús Areso,ESP,DF,Osasuna,25-057,1999,1.9,6,3.2,5,1,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches,ESP-LALIGA,24-25
13ddc856,27,Takuma Asano,JPN,FW,Mallorca,29-292,1994,1.8,3,1.71,1,0,1,1,0,0,0,0.0,0,0,0,0,0,0,Matches,ESP-LALIGA,24-25
7dcf86f6,28,Iago Aspas,ESP,"MF,FW",Celta Vigo,37-027,1987,2.2,4,1.83,4,0,0,0,0,0,1,0.46,1,0,0,0,0,0,Matches,ESP-LALIGA,24-25
253a06b9,29,Ezequiel Ávila,ARG,FW,Betis,30-204,1994,0.5,5,9.18,4,0,0,1,0,0,0,0.0,0,0,0,0,0,0,Matches,ESP-LALIGA,24-25
53cad200,30,César Azpilicueta,ESP,DF,Atlético Madrid,35-000,1989,2.0,1,0.5,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches,ESP-LALIGA,24-25
114bbdee,31,Loïc Bade,FRA,DF,Sevilla,24-139,2000,2.0,3,1.5,2,0,0,1,0,0,0,0.0,0,0,0,0,0,0,Matches,ESP-LALIGA,24-25
518f2234,32,Alex Baena,ESP,MF,Villarreal,23-039,2001,2.6,18,7.01,9,6,0,1,2,0,1,0.39,1,0,0,0,0,0,Matches,ESP-LALIGA,24-25
a1232f4e,33,Eric Bailly,CIV,DF,Villarreal,30-138,1994,2.6,1,0.39,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches,ESP-LALIGA,24-25
5ccc9672,34,Alejandro Balde,ESP,DF,Barcelona,20-315,2003,2.0,8,4.04,6,0,0,0,2,0,2,1.01,1,0,0,0,1,0,Matches,ESP-LALIGA,24-25
cee88597,35,Iván Balliu,ALB,DF,Rayo Vallecano,32-240,1992,2.1,2,0.94,2,0,0,0,0,0,1,0.47,1,0,0,0,0,0,Matches,ESP-LALIGA,24-25
