Round,Wk,Day,Date,Time,Home,xG,Score,xG.1,Away,Attendance,Venue,Referee,Match Report,Notes,league,season
Group stage,1,Thu,2020-10-22,19:55,Be'er Sheva,1.4,3–1,1.7,Slavia Prague,40,Turner Stadium,Lawrence Visser,/en/matches/b0535197/Hapoel-Beer-Sheva-Slavia-Prague-October-22-2020-Europa-League,,UEL,20-21
Group stage,1,Thu,2020-10-22,19:55,PAOK,0.9,1–1,1.2,AC Omonia,,Stadio Toumbas,Bobby Madden,/en/matches/cdb0d32c/PAOK-AC-Omonia-October-22-2020-Europa-League,,UEL,20-21
Group stage,1,Thu,2020-10-22,20:00,Celtic,0.9,1–3,0.7,Milan,316,Celtic Park,Matej Jug,/en/matches/15d60818/Celtic-Milan-October-22-2020-Europa-League,,UEL,20-21
Group stage,1,Thu,2020-10-22,20:00,Leicester City,2.7,3–0,0.7,Zorya Luhansk,,King Power Stadium,Stéphanie Frappart,/en/matches/85eb7f2a/Leicester-City-Zorya-Luhansk-October-22-2020-Europa-League,,UEL,20-21
Group stage,1,Thu,2020-10-22,20:00,Tottenham,2.3,3–0,0.7,LASK,,Tottenham Hotspur Stadium,Mohammed Al Hakim,/en/matches/9da5307b/Tottenham-Hotspur-LASK-October-22-2020-Europa-League,,UEL,20-21
Group stage,1,Thu,2020-10-22,20:00,Braga,2.1,3–0,1.2,AEK Athens,2196,Estádio Municipal de Braga,Ruddy Buquet,/en/matches/c9f765b8/Braga-AEK-Athens-October-22-2020-Europa-League,,UEL,20-21
Group stage,1,Thu,2020-10-22,21:00,Slovan Liberec,1.1,1–0,2.2,Gent,,Stadion u Nisy,Manuel Schüttengruber,/en/matches/125c3450/Slovan-Liberec-Gent-October-22-2020-Europa-League,,UEL,20-21
Group stage,1,Thu,2020-10-22,21:00,Wolfsberger AC,1.2,1–1,0.5,CSKA Moscow,3000,Lavanttal-Arena,Sascha Stegemann,/en/matches/4e2a9028/Wolfsberger-AC-CSKA-Moscow-October-22-2020-Europa-League,,UEL,20-21
Group stage,1,Thu,2020-10-22,21:00,Dinamo Zagreb,1.6,0–0,1.9,Feyenoord,1271,Stadion Maksimir,Mattias Gestranius,/en/matches/8f13693b/Dinamo-Zagreb-Feyenoord-October-22-2020-Europa-League,,UEL,20-21
Group stage,1,Thu,2020-10-22,21:00,Sparta Prague,1.0,1–4,2.2,Lille,,Generali Arena,Duje Strukan,/en/matches/ab50dec0/Sparta-Prague-Lille-October-22-2020-Europa-League,,UEL,20-21
Group stage,1,Thu,2020-10-22,21:00,Villarreal,3.4,5–3,0.8,Sivasspor,,Estadio de la Cerámica,Paweł Raczkowski,/en/matches/c0f0611c/Villarreal-Sivasspor-October-22-2020-Europa-League,,UEL,20-21
Group stage,1,Thu,2020-10-22,21:00,Hoffenheim,1.3,2–0,1.0,Red Star,,PreZero Arena,Alejandro Hernández,/en/matches/fae95ff7/Hoffenheim-Red-Star-Belgrade-October-22-2020-Europa-League,,UEL,20-21
Group stage,1,Thu,2020-10-22,22:00,Ludogorets,0.6,1–2,2.5,Antwerp,2321,Huvepharma Arena,Roi Reinshreiber,/en/matches/5edc4f3c/Ludogorets-Razgrad-Antwerp-October-22-2020-Europa-League,,UEL,20-21
Group stage,1,Thu,2020-10-22,22:00,Maccabi Tel Aviv,1.3,1–0,0.2,Qarabağ,,Winner Stadium,John Beaton,/en/matches/a9e9d142/Maccabi-Tel-Aviv-Qarabag-October-22-2020-Europa-League,,UEL,20-21
Group stage,2,Thu,2020-10-29,18:55,Lille,2.3,2–2,0.5,Celtic,,Stade Pierre-Mauroy,Aleksandar Stavrev,/en/matches/29e513c0/Lille-Celtic-October-29-2020-Europa-League,,UEL,20-21
Group stage,2,Thu,2020-10-29,18:55,Antwerp,1.8,1–0,0.7,Tottenham,,Bosuilstadion,Maurizio Mariani,/en/matches/51c4eba2/Antwerp-Tottenham-Hotspur-October-29-2020-Europa-League,,UEL,20-21
Group stage,2,Thu,2020-10-29,18:55,Red Star,2.0,5–1,0.7,Slovan Liberec,,Stadion Rajko Mitić,Fábio Veríssimo,/en/matches/793ccbb0/Red-Star-Belgrade-Slovan-Liberec-October-29-2020-Europa-League,,UEL,20-21
Group stage,2,Thu,2020-10-29,18:55,Feyenoord,2.0,1–4,2.9,Wolfsberger AC,,Stadion Feijenoord,Srđan Jovanović,/en/matches/7a3b4809/Feyenoord-Wolfsberger-AC-October-29-2020-Europa-League,,UEL,20-21
Group stage,2,Thu,2020-10-29,18:55,Gent,1.9,1–4,2.5,Hoffenheim,,GHELAMCO-arena,Sandro Schärer,/en/matches/85e33f9a/Gent-Hoffenheim-October-29-2020-Europa-League,,UEL,20-21
Group stage,2,Thu,2020-10-29,18:55,LASK,1.6,4–3,1.9,Ludogorets,1487,Linzer Stadion,Daniel Ask,/en/matches/c1e704cc/LASK-Ludogorets-Razgrad-October-29-2020-Europa-League,,UEL,20-21
Group stage,2,Thu,2020-10-29,18:55,Milan,2.8,3–0,0.2,Sparta Prague,,Stadio Giuseppe Meazza,Halis Özkahya,/en/matches/ce94d145/Milan-Sparta-Prague-October-29-2020-Europa-League,,UEL,20-21
Group stage,2,Thu,2020-10-29,19:55,Zorya Luhansk,1.5,1–2,1.2,Braga,853,Slavutych-Arena,Giorgi Kruashvili,/en/matches/a4af78bb/Zorya-Luhansk-Braga-October-29-2020-Europa-League,,UEL,20-21
Group stage,2,Thu,2020-10-29,19:55,AEK Athens,1.4,1–2,1.9,Leicester City,,Olympiako Stadio Spyros Louis,Harald Lechner,/en/matches/ec5211d9/AEK-Athens-Leicester-City-October-29-2020-Europa-League,,UEL,20-21
Group stage,2,Thu,2020-10-29,20:00,Rangers,1.3,1–0,0.9,Lech Poznań,11,Ibrox Stadium,Kristo Tohver,/en/matches/26498d0f/Rangers-Lech-Poznan-October-29-2020-Europa-League,,UEL,20-21
Group stage,2,Thu,2020-10-29,20:00,Benfica,2.4,3–0,0.3,Standard Liège,4750,Estádio do Sport Lisboa e Benfica,François Letexier,/en/matches/503db101/Benfica-Standard-Liege-October-29-2020-Europa-League,,UEL,20-21
Group stage,2,Thu,2020-10-29,20:00,Arsenal,3.0,3–0,0.2,Dundalk,,Emirates Stadium,Filip Glova,/en/matches/6578dff1/Arsenal-Dundalk-October-29-2020-Europa-League,,UEL,20-21
Group stage,2,Thu,2020-10-29,20:55,Sivasspor,1.5,1–2,1.9,Maccabi Tel Aviv,348,Sivas Arena,Irfan Peljto,/en/matches/a404988e/Sivasspor-Maccabi-Tel-Aviv-October-29-2020-Europa-League,,UEL,20-21
Group stage,2,Thu,2020-10-29,20:55,CSKA Moscow,1.8,0–0,0.3,Dinamo Zagreb,6411,VEB Arena,Radu Petrescu,/en/matches/c58cc93b/CSKA-Moscow-Dinamo-Zagreb-October-29-2020-Europa-League,,UEL,20-21
Group stage,2,Thu,2020-10-29,21:00,Slavia Prague,1.4,1–0,0.8,Leverkusen,,Sinobo Stadium,William Collum,/en/matches/329b64af/Slavia-Prague-Bayer-Leverkusen-October-29-2020-Europa-League,,UEL,20-21
Group stage,2,Thu,2020-10-29,21:00,Roma,2.3,0–0,1.0,CSKA Sofia,,Stadio Olimpico,Aliaksei Kulbakou,/en/matches/37346ef9/Roma-CSKA-Sofia-October-29-2020-Europa-League,,UEL,20-21
Group stage,2,Thu,2020-10-29,21:00,Granada,0.5,0–0,0.5,PAOK,,Estadio Nuevo Los Cármenes,Tiago Martins,/en/matches/404687e6/Granada-PAOK-October-29-2020-Europa-League,,UEL,20-21
Group stage,2,Thu,2020-10-29,21:00,Nice,1.6,1–0,0.9,Be'er Sheva,,Stade de Nice,Chris Kavanagh,/en/matches/4c6162f6/Nice-Hapoel-Beer-Sheva-October-29-2020-Europa-League,,UEL,20-21
Group stage,2,Thu,2020-10-29,21:00,Real Sociedad,1.4,0–1,1.1,Napoli,,Estadio Municipal de Anoeta,Craig Pawson,/en/matches/787ab619/Real-Sociedad-Napoli-October-29-2020-Europa-League,,UEL,20-21
Group stage,2,Thu,2020-10-29,21:00,Molde,2.9,1–0,0.9,Rapid Wien,600,Aker Stadion,Petr Ardeleánu,/en/matches/84cd4970/Molde-Rapid-Wien-October-29-2020-Europa-League,,UEL,20-21
Group stage,2,Thu,2020-10-29,21:00,AZ Alkmaar,2.8,4–1,1.3,Rijeka,,AFAS Stadion,Sergey Ivanov,/en/matches/b686c04d/AZ-Alkmaar-Rijeka-October-29-2020-Europa-League,,UEL,20-21
Group stage,2,Thu,2020-10-29,21:55,Qarabağ,0.2,1–3,3.0,Villarreal,,Tofiq Bəhramov adına Respublika stadionu,Pavel Orel,/en/matches/f4271e92/Qarabag-Villarreal-October-29-2020-Europa-League,,UEL,20-21
Group stage,2,Thu,2020-10-29,22:00,CFR Cluj,0.5,1–1,1.3,Young Boys,,Stadionul Dr. Constantin Rădulescu,Glenn Nyberg,/en/matches/55fa035b/CFR-Cluj-Young-Boys-October-29-2020-Europa-League,,UEL,20-21
Group stage,2,Thu,2020-10-29,22:00,AC Omonia,0.7,1–2,2.3,PSV Eindhoven,,Neo GSP,Donatas Rumšas,/en/matches/bc16ab19/AC-Omonia-PSV-Eindhoven-October-29-2020-Europa-League,,UEL,20-21
Group stage,3,Thu,2020-11-05,17:55,Benfica,1.6,3–3,2.0,Rangers,,Estádio do Sport Lisboa e Benfica,Jesús Gil,/en/matches/6fa38715/Benfica-Rangers-November-5-2020-Europa-League,,UEL,20-21
Group stage,3,Thu,2020-11-05,18:55,Slavia Prague,1.8,3–2,1.2,Nice,,Sinobo Stadium,Jakob Kehlet,/en/matches/111df021/Slavia-Prague-Nice-November-5-2020-Europa-League,,UEL,20-21
Group stage,3,Thu,2020-11-05,18:55,Rijeka,0.8,1–2,3.0,Napoli,,Stadion HNK Rijeka,Mattias Gestranius,/en/matches/1778df6e/Rijeka-Napoli-November-5-2020-Europa-League,,UEL,20-21
Group stage,3,Thu,2020-11-05,18:55,Real Sociedad,4.5,1–0,0.2,AZ Alkmaar,,Estadio Municipal de Anoeta,John Beaton,/en/matches/1e380245/Real-Sociedad-AZ-Alkmaar-November-5-2020-Europa-League,,UEL,20-21
Group stage,3,Thu,2020-11-05,18:55,Rapid Wien,2.6,4–3,2.5,Dundalk,,Allianz Stadion,Trustin Farrugia Cann,/en/matches/1fdfa576/Rapid-Wien-Dundalk-November-5-2020-Europa-League,,UEL,20-21
Group stage,3,Thu,2020-11-05,18:55,Roma,2.3,5–0,0.5,CFR Cluj,,Stadio Olimpico,Matej Jug,/en/matches/5f09eb45/Roma-CFR-Cluj-November-5-2020-Europa-League,,UEL,20-21
Group stage,3,Thu,2020-11-05,18:55,Lech Poznań,2.4,3–1,1.6,Standard Liège,,Stadion Miejski,Manuel Schüttengruber,/en/matches/9bfc7e6b/Lech-Poznan-Standard-Liege-November-5-2020-Europa-League,,UEL,20-21
Group stage,3,Thu,2020-11-05,19:55,PAOK,1.1,4–1,1.3,PSV Eindhoven,,Stadio Toumbas,Daniel Stefański,/en/matches/34d26f46/PAOK-PSV-Eindhoven-November-5-2020-Europa-League,,UEL,20-21
Group stage,3,Thu,2020-11-05,19:55,Ludogorets,0.8,1–3,4.1,Tottenham,,Huvepharma Arena,Fran Jović,/en/matches/37d27611/Ludogorets-Razgrad-Tottenham-Hotspur-November-5-2020-Europa-League,,UEL,20-21
Group stage,3,Thu,2020-11-05,19:55,Be'er Sheva,1.6,2–4,1.6,Leverkusen,,Turner Stadium,Radu Petrescu,/en/matches/fb2b72ed/Hapoel-Beer-Sheva-Bayer-Leverkusen-November-5-2020-Europa-League,,UEL,20-21
Group stage,3,Thu,2020-11-05,19:55,AC Omonia,0.6,0–2,0.9,Granada,,Neo GSP,Ivan Bebek,/en/matches/fdfb0504/AC-Omonia-Granada-November-5-2020-Europa-League,,UEL,20-21
Group stage,3,Thu,2020-11-05,20:00,Arsenal,2.6,4–1,0.2,Molde,,Emirates Stadium,Halil Umut Meler,/en/matches/69b23a15/Arsenal-Molde-November-5-2020-Europa-League,,UEL,20-21
Group stage,3,Thu,2020-11-05,20:00,Leicester City,2.9,4–0,0.6,Braga,,King Power Stadium,Bas Nijhuis,/en/matches/b8b6d30f/Leicester-City-Braga-November-5-2020-Europa-League,,UEL,20-21
Group stage,3,Thu,2020-11-05,20:00,Celtic,1.5,1–4,2.3,Sparta Prague,397,Celtic Park,István Kovács,/en/matches/d09acd1b/Celtic-Sparta-Prague-November-5-2020-Europa-League,,UEL,20-21
Group stage,3,Thu,2020-11-05,20:55,Sivasspor,1.8,2–0,0.2,Qarabağ,296,Sivas Arena,Sandro Schärer,/en/matches/7cc661d9/Sivasspor-Qarabag-November-5-2020-Europa-League,,UEL,20-21
Group stage,3,Thu,2020-11-05,21:00,Red Star,1.0,2–1,1.6,Gent,,Stadion Rajko Mitić,Michael Fabbri,/en/matches/08db8d90/Red-Star-Belgrade-Gent-November-5-2020-Europa-League,,UEL,20-21
Group stage,3,Thu,2020-11-05,21:00,Young Boys,3.0,3–0,0.9,CSKA Sofia,,Wankdorfstadion,Lawrence Visser,/en/matches/1725ca1d/Young-Boys-CSKA-Sofia-November-5-2020-Europa-League,,UEL,20-21
Group stage,3,Thu,2020-11-05,21:00,Hoffenheim,3.9,5–0,0.3,Slovan Liberec,,PreZero Arena,Sergey Karasev,/en/matches/20c1fc42/Hoffenheim-Slovan-Liberec-November-5-2020-Europa-League,,UEL,20-21
Group stage,3,Thu,2020-11-05,21:00,Milan,1.0,0–3,1.8,Lille,,Stadio Giuseppe Meazza,Bartosz Frankowski,/en/matches/2adc6a22/Milan-Lille-November-5-2020-Europa-League,,UEL,20-21
Group stage,3,Thu,2020-11-05,21:00,Feyenoord,2.5,3–1,0.5,CSKA Moscow,,Stadion Feijenoord,Roi Reinshreiber,/en/matches/5f14418b/Feyenoord-CSKA-Moscow-November-5-2020-Europa-League,,UEL,20-21
Group stage,3,Thu,2020-11-05,21:00,Antwerp,1.1,0–1,1.4,LASK,,Bosuilstadion,Yevhen Aranovskyi,/en/matches/8467ecdb/Antwerp-LASK-November-5-2020-Europa-League,,UEL,20-21
Group stage,3,Thu,2020-11-05,21:00,Villarreal,2.0,4–0,0.1,Maccabi Tel Aviv,,Estadio de la Cerámica,Nikola Dabanović,/en/matches/d85ff733/Villarreal-Maccabi-Tel-Aviv-November-5-2020-Europa-League,,UEL,20-21
Group stage,3,Thu,2020-11-05,21:00,Dinamo Zagreb,1.0,1–0,0.0,Wolfsberger AC,,Stadion Maksimir,Jérôme Brisard,/en/matches/e9829ac6/Dinamo-Zagreb-Wolfsberger-AC-November-5-2020-Europa-League,,UEL,20-21
Group stage,3,Thu,2020-11-05,22:00,Zorya Luhansk,0.7,1–4,2.4,AEK Athens,,Slavutych-Arena,William Collum,/en/matches/27a2a957/Zorya-Luhansk-AEK-Athens-November-5-2020-Europa-League,,UEL,20-21
Group stage,4,Thu,2020-11-26,17:55,Braga,2.2,3–3,2.1,Leicester City,,Estádio Municipal de Braga,Daniele Orsato,/en/matches/d415d953/Braga-Leicester-City-November-26-2020-Europa-League,,UEL,20-21
Group stage,4,Thu,2020-11-26,18:55,Wolfsberger AC,0.5,0–3,2.2,Dinamo Zagreb,,Lavanttal-Arena,Sergiy Boyko,/en/matches/060e1786/Wolfsberger-AC-Dinamo-Zagreb-November-26-2020-Europa-League,,UEL,20-21
Group stage,4,Thu,2020-11-26,18:55,Gent,1.4,0–2,0.4,Red Star,,GHELAMCO-arena,Filip Glova,/en/matches/75bec13d/Gent-Red-Star-Belgrade-November-26-2020-Europa-League,,UEL,20-21
Group stage,4,Thu,2020-11-26,18:55,LASK,0.5,0–2,2.3,Antwerp,,Linzer Stadion,Donatas Rumšas,/en/matches/be55c6ba/LASK-Antwerp-November-26-2020-Europa-League,,UEL,20-21
Group stage,4,Thu,2020-11-26,18:55,Molde,1.3,0–3,2.4,Arsenal,600,Aker Stadion,Irfan Peljto,/en/matches/de32a3cc/Molde-Arsenal-November-26-2020-Europa-League,,UEL,20-21
Group stage,4,Thu,2020-11-26,18:55,Lille,0.5,1–1,0.8,Milan,,Stade Pierre-Mauroy,Craig Pawson,/en/matches/e28203f7/Lille-Milan-November-26-2020-Europa-League,,UEL,20-21
Group stage,4,Thu,2020-11-26,18:55,Slovan Liberec,0.4,0–2,1.8,Hoffenheim,,Stadion u Nisy,Jérôme Brisard,/en/matches/e32f5458/Slovan-Liberec-Hoffenheim-November-26-2020-Europa-League,,UEL,20-21
Group stage,4,Thu,2020-11-26,18:55,Sparta Prague,2.9,4–1,0.8,Celtic,,Generali Arena,Tobias Stieler,/en/matches/fd67286c/Sparta-Prague-Celtic-November-26-2020-Europa-League,,UEL,20-21
Group stage,4,Thu,2020-11-26,19:55,AEK Athens,0.6,0–3,1.8,Zorya Luhansk,,Olympiako Stadio Spyros Louis,Əliyar Ağayev,/en/matches/2c5fec2b/AEK-Athens-Zorya-Luhansk-November-26-2020-Europa-League,,UEL,20-21
Group stage,4,Thu,2020-11-26,19:55,CSKA Sofia,0.1,0–1,0.6,Young Boys,,Stadion Bâlgarska Armija,Fábio Veríssimo,/en/matches/7461ca31/CSKA-Sofia-Young-Boys-November-26-2020-Europa-League,,UEL,20-21
Group stage,4,Thu,2020-11-26,19:55,Maccabi Tel Aviv,1.3,1–1,1.0,Villarreal,,Sammy Ofer Stadium,Tiago Martins,/en/matches/c56890a3/Maccabi-Tel-Aviv-Villarreal-November-26-2020-Europa-League,,UEL,20-21
Group stage,4,Thu,2020-11-26,20:00,Tottenham,3.3,4–0,0.0,Ludogorets,,Tottenham Hotspur Stadium,Giorgi Kruashvili,/en/matches/6faf2661/Tottenham-Hotspur-Ludogorets-Razgrad-November-26-2020-Europa-League,,UEL,20-21
Group stage,4,Thu,2020-11-26,20:00,Dundalk,2.5,1–3,0.8,Rapid Wien,,Aviva Stadium,Tamás Bognár,/en/matches/97a7860d/Dundalk-Rapid-Wien-November-26-2020-Europa-League,,UEL,20-21
Group stage,4,Thu,2020-11-26,20:00,Rangers,1.1,2–2,1.3,Benfica,,Ibrox Stadium,Radu Petrescu,/en/matches/a88aea8f/Rangers-Benfica-November-26-2020-Europa-League,,UEL,20-21
Group stage,4,Thu,2020-11-26,20:55,CSKA Moscow,1.5,0–0,1.2,Feyenoord,5407,VEB Arena,Kristo Tohver,/en/matches/2a0dd1c0/CSKA-Moscow-Feyenoord-November-26-2020-Europa-League,,UEL,20-21
Group stage,4,Thu,2020-11-26,21:00,Granada,1.6,2–1,0.4,AC Omonia,,Estadio Nuevo Los Cármenes,Stéphanie Frappart,/en/matches/279071f7/Granada-AC-Omonia-November-26-2020-Europa-League,,UEL,20-21
Group stage,4,Thu,2020-11-26,21:00,PSV Eindhoven,2.0,3–2,0.5,PAOK,,Philips Stadion,Andris Treimanis,/en/matches/691ba172/PSV-Eindhoven-PAOK-November-26-2020-Europa-League,,UEL,20-21
Group stage,4,Thu,2020-11-26,21:00,Napoli,4.3,2–0,0.6,Rijeka,,Stadio Diego Armando Maradona,Halis Özkahya,/en/matches/77d79dec/Napoli-Rijeka-November-26-2020-Europa-League,,UEL,20-21
Group stage,4,Thu,2020-11-26,21:00,Standard Liège,1.9,2–1,0.8,Lech Poznań,,Stade Maurice Dufrasne,Petr Ardeleánu,/en/matches/78e20020/Standard-Liege-Lech-Poznan-November-26-2020-Europa-League,,UEL,20-21
Group stage,4,Thu,2020-11-26,21:00,Leverkusen,2.9,4–1,0.3,Be'er Sheva,,BayArena,Paweł Gil,/en/matches/86098065/Bayer-Leverkusen-Hapoel-Beer-Sheva-November-26-2020-Europa-League,,UEL,20-21
Group stage,4,Thu,2020-11-26,21:00,Nice,1.8,1–3,1.6,Slavia Prague,,Stade de Nice,Glenn Nyberg,/en/matches/970cb022/Nice-Slavia-Prague-November-26-2020-Europa-League,,UEL,20-21
Group stage,4,Thu,2020-11-26,21:00,AZ Alkmaar,1.0,0–0,0.9,Real Sociedad,,AFAS Stadion,Aleksandar Stavrev,/en/matches/bd2b2d48/AZ-Alkmaar-Real-Sociedad-November-26-2020-Europa-League,,UEL,20-21
Group stage,4,Thu,2020-11-26,21:55,Qarabağ,1.1,2–3,1.4,Sivasspor,,Tofiq Bəhramov adına Respublika stadionu,Jakob Kehlet,/en/matches/a0041f11/Qarabag-Sivasspor-November-26-2020-Europa-League,,UEL,20-21
Group stage,4,Thu,2020-11-26,22:00,CFR Cluj,0.5,0–2,1.6,Roma,,Stadionul Dr. Constantin Rădulescu,Harald Lechner,/en/matches/a2df1c83/CFR-Cluj-Roma-November-26-2020-Europa-League,,UEL,20-21
Group stage,5,Thu,2020-12-03,18:55,Gent,0.9,1–2,2.0,Slovan Liberec,,GHELAMCO-arena,Kateryna Monzul,/en/matches/0b47ed09/Gent-Slovan-Liberec-December-3-2020-Europa-League,,UEL,20-21
Group stage,5,Thu,2020-12-03,18:55,Antwerp,3.3,3–1,1.2,Ludogorets,,Bosuilstadion,Pavel Orel,/en/matches/5070c782/Antwerp-Ludogorets-Razgrad-December-3-2020-Europa-League,,UEL,20-21
Group stage,5,Thu,2020-12-03,18:55,Feyenoord,0.7,0–2,1.5,Dinamo Zagreb,,Stadion Feijenoord,Chris Kavanagh,/en/matches/57f67a67/Feyenoord-Dinamo-Zagreb-December-3-2020-Europa-League,,UEL,20-21
Group stage,5,Thu,2020-12-03,18:55,Milan,1.5,4–2,1.2,Celtic,,Stadio Giuseppe Meazza,Ricardo de Burgos,/en/matches/6053d2f8/Milan-Celtic-December-3-2020-Europa-League,,UEL,20-21
Group stage,5,Thu,2020-12-03,18:55,Red Star,0.2,0–0,1.3,Hoffenheim,,Stadion Rajko Mitić,Bobby Madden,/en/matches/91bf0969/Red-Star-Belgrade-Hoffenheim-December-3-2020-Europa-League,,UEL,20-21
Group stage,5,Thu,2020-12-03,18:55,Lille,2.8,2–1,0.6,Sparta Prague,,Stade Pierre-Mauroy,Daniel Ask,/en/matches/bfc96849/Lille-Sparta-Prague-December-3-2020-Europa-League,,UEL,20-21
Group stage,5,Thu,2020-12-03,18:55,LASK,1.0,3–3,2.3,Tottenham,,Linzer Stadion,Paweł Raczkowski,/en/matches/ed9c3138/LASK-Tottenham-Hotspur-December-3-2020-Europa-League,,UEL,20-21
Group stage,5,Thu,2020-12-03,19:55,AEK Athens,1.7,2–4,2.5,Braga,,Olympiako Stadio Spyros Louis,Georgi Kabakov,/en/matches/2be8f00a/AEK-Athens-Braga-December-3-2020-Europa-League,,UEL,20-21
Group stage,5,Thu,2020-12-03,19:55,Zorya Luhansk,1.1,1–0,1.5,Leicester City,,Slavutych-Arena,Espen Andreas Eskås,/en/matches/819adac5/Zorya-Luhansk-Leicester-City-December-3-2020-Europa-League,,UEL,20-21
Group stage,5,Thu,2020-12-03,20:00,Benfica,1.7,4–0,0.1,Lech Poznań,,Estádio do Sport Lisboa e Benfica,Srđan Jovanović,/en/matches/4bb6eed7/Benfica-Lech-Poznan-December-3-2020-Europa-League,,UEL,20-21
Group stage,5,Thu,2020-12-03,20:00,Arsenal,2.9,4–1,1.5,Rapid Wien,2000,Emirates Stadium,Radu Petrescu,/en/matches/bca73bdc/Arsenal-Rapid-Wien-December-3-2020-Europa-League,,UEL,20-21
Group stage,5,Thu,2020-12-03,20:00,Rangers,2.1,3–2,2.3,Standard Liège,,Ibrox Stadium,Bojan Pandzic,/en/matches/c38fcef4/Rangers-Standard-Liege-December-3-2020-Europa-League,,UEL,20-21
Group stage,5,Thu,2020-12-03,20:55,Sivasspor,0.2,0–1,1.6,Villarreal,,Sivas Arena,Duje Strukan,/en/matches/46277ca8/Sivasspor-Villarreal-December-3-2020-Europa-League,,UEL,20-21
Group stage,5,Thu,2020-12-03,20:55,CSKA Moscow,0.8,0–1,0.7,Wolfsberger AC,4321,VEB Arena,Nikola Dabanović,/en/matches/4c398710/CSKA-Moscow-Wolfsberger-AC-December-3-2020-Europa-League,,UEL,20-21
Group stage,5,Thu,2020-12-03,21:00,Roma,1.9,3–1,0.9,Young Boys,,Stadio Olimpico,Fran Jović,/en/matches/50058f21/Roma-Young-Boys-December-3-2020-Europa-League,,UEL,20-21
Group stage,5,Thu,2020-12-03,21:00,Real Sociedad,2.8,2–2,1.3,Rijeka,,Estadio Municipal de Anoeta,João Pinheiro,/en/matches/88a358a1/Real-Sociedad-Rijeka-December-3-2020-Europa-League,,UEL,20-21
Group stage,5,Thu,2020-12-03,21:00,Molde,3.9,3–1,0.3,Dundalk,600,Aker Stadion,Daniel Siebert,/en/matches/90e3dcff/Molde-Dundalk-December-3-2020-Europa-League,,UEL,20-21
Group stage,5,Thu,2020-12-03,21:00,Granada,1.0,0–1,1.3,PSV Eindhoven,,Estadio Nuevo Los Cármenes,Roi Reinshreiber,/en/matches/be18cc15/Granada-PSV-Eindhoven-December-3-2020-Europa-League,,UEL,20-21
Group stage,5,Thu,2020-12-03,21:00,Nice,1.1,2–3,2.4,Leverkusen,,Stade de Nice,Maurizio Mariani,/en/matches/e27f701e/Nice-Bayer-Leverkusen-December-3-2020-Europa-League,,UEL,20-21
Group stage,5,Thu,2020-12-03,21:00,AZ Alkmaar,2.1,1–1,1.4,Napoli,,AFAS Stadion,Ruddy Buquet,/en/matches/e3a4f0fc/AZ-Alkmaar-Napoli-December-3-2020-Europa-League,,UEL,20-21
