id,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Corner Kicks,Corner Kicks,Corner Kicks,Outcomes,Outcomes,Outcomes,Unnamed: 23_level_0,Unnamed: league,Unnamed: season
,Rk,Player,Nation,Pos,Squad,Age,Born,90s,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks,Matches,league,season
32c2d95f,1,Yunis Abdelhamid,MAR,DF,Reims,33,1987,33.1,1578,1471,101,89,0,32,4,9,0,0,0,0,1284,6,26,Matches,FRA-L1,21-22
82464ce3,2,Salis Abdul Samed,GHA,MF,Clermont Foot,21,2000,27.4,1701,1678,21,17,1,3,14,4,0,0,0,0,1535,2,29,Matches,FRA-L1,21-22
31626657,3,Laurent Abergel,FRA,MF,Lorient,28,1993,32.8,1660,1617,35,25,7,21,37,8,2,0,1,0,1342,8,49,Matches,FRA-L1,21-22
469d3d84,4,Charles Abi,FRA,FW,Saint-Étienne,21,2000,0.5,7,7,0,0,0,0,1,0,0,0,0,0,3,0,0,Matches,FRA-L1,21-22
0e46fa2f,5,Matthis Abline,FRA,FW,Rennes,18,2003,1.1,9,9,0,0,0,0,0,0,0,0,0,0,7,0,0,Matches,FRA-L1,21-22
1e93fc5d,6,Mohamed Achi,FRA,MF,Nantes,19,2002,0.1,9,9,0,0,0,0,0,0,0,0,0,0,6,0,0,Matches,FRA-L1,21-22
7587446d,7,Martin Adeline,FRA,"MF,FW",Reims,17,2003,3.9,147,138,8,4,0,0,11,0,4,0,4,0,107,1,12,Matches,FRA-L1,21-22
26777636,8,Yacine Adli,FRA,"MF,FW",Bordeaux,21,2000,25.1,1251,1105,138,48,11,30,114,12,68,38,17,1,906,8,25,Matches,FRA-L1,21-22
8bc8829a,9,Lucien Agoume,FRA,MF,Brest,19,2002,20.8,996,955,38,30,0,10,5,0,1,0,1,0,836,3,20,Matches,FRA-L1,21-22
288e1e13,10,Nayef Aguerd,MAR,DF,Rennes,25,1996,30.4,2204,2127,74,69,2,41,1,5,0,0,0,0,1959,3,12,Matches,FRA-L1,21-22
3dd738a1,11,Ruben Aguilar,FRA,DF,Monaco,28,1993,23.8,1728,1445,277,34,4,16,64,242,1,0,1,0,1435,6,27,Matches,FRA-L1,21-22
eab957a3,12,Anel Ahmedhodžić,BIH,DF,Bordeaux,22,1999,15.0,858,826,31,23,0,7,6,8,0,0,0,0,766,1,3,Matches,FRA-L1,21-22
