id,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Expected,Expected,Expected,Expected,Expected,Unnamed: 25_level_0,Unnamed: league,Unnamed: season
,Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Matches,league,season
565bf0da,1,David Abraham,ARG,DF,Eint Frankfurt,34,1986,13.6,1,10,2,20.0,0.74,0.15,0.1,0.5,15.9,0,0,0,0.6,0.6,0.06,0.4,0.4,Matches,GER-BL1,20-21
1c08a3c8,2,Amir Abrashi,ALB,"MF,DF",Freiburg,30,1990,0.7,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,GER-BL1,20-21
dc38e3bc,3,Ragnar Ache,GER,"FW,DF",Eint Frankfurt,22,1998,1.1,1,2,1,50.0,1.8,0.9,0.5,1.0,13.7,0,0,0,0.1,0.1,0.07,0.9,0.9,Matches,GER-BL1,20-21
2b09d998,4,Tyler Adams,USA,"MF,DF",RB Leipzig,21,1999,20.6,1,7,4,57.1,0.34,0.19,0.14,0.25,17.6,0,0,0,1.3,1.3,0.19,-0.3,-0.3,Matches,GER-BL1,20-21
22919e97,5,Sargis Adamyan,ARM,"FW,MF",Hoffenheim,27,1993,5.3,2,23,7,30.4,4.32,1.32,0.09,0.29,15.3,0,0,0,2.1,2.1,0.1,-0.1,-0.1,Matches,GER-BL1,20-21
cb6d81b3,6,Felix Agu,GER,DF,Werder Bremen,20,1999,7.8,1,4,1,25.0,0.51,0.13,0.25,1.0,19.3,0,0,0,0.6,0.6,0.15,0.4,0.4,Matches,GER-BL1,20-21
a6c58494,7,Naouirou Ahamada,FRA,MF,Stuttgart,18,2002,2.8,0,5,1,20.0,1.79,0.36,0.0,0.0,23.4,0,0,0,0.2,0.2,0.04,-0.2,-0.2,Matches,GER-BL1,20-21
89ac64a6,8,Manuel Akanji,SUI,DF,Dortmund,25,1995,26.1,2,19,4,21.1,0.73,0.15,0.11,0.5,13.9,0,0,0,1.7,1.7,0.09,0.3,0.3,Matches,GER-BL1,20-21
6ec6fde0,9,Kevin Akpoguma,NGA,DF,Hoffenheim,25,1995,13.2,1,2,2,100.0,0.15,0.15,0.5,0.5,21.0,0,0,0,0.1,0.1,0.04,0.9,0.9,Matches,GER-BL1,20-21
05439de2,10,David Alaba,AUT,"DF,MF",Bayern Munich,28,1992,29.7,2,21,6,28.6,0.71,0.2,0.1,0.33,23.9,3,0,0,1.2,1.2,0.06,0.8,0.8,Matches,GER-BL1,20-21
834d0be5,11,Lucas Alario,ARG,FW,Leverkusen,27,1992,13.8,11,39,18,46.2,2.82,1.3,0.23,0.5,13.4,0,2,2,7.2,5.7,0.14,3.8,3.3,Matches,GER-BL1,20-21
bb08bce9,12,Omar Alderete,PAR,DF,Hertha BSC,23,1996,14.4,0,6,2,33.3,0.42,0.14,0.0,0.0,15.0,0,0,0,0.3,0.3,0.05,-0.3,-0.3,Matches,GER-BL1,20-21
555d5edd,13,Nadiem Amiri,GER,MF,Leverkusen,23,1996,21.0,2,42,14,33.3,2.0,0.67,0.05,0.14,24.4,3,0,0,2.2,2.2,0.05,-0.2,-0.2,Matches,GER-BL1,20-21
b4cf5806,14,Sebastian Andersson,SWE,FW,Köln,29,1991,12.5,3,39,13,33.3,3.12,1.04,0.05,0.15,13.0,0,1,1,6.2,5.4,0.14,-3.2,-3.4,Matches,GER-BL1,20-21
e0b113a7,15,Robert Andrich,GER,MF,Union Berlin,25,1994,28.1,5,41,9,22.0,1.46,0.32,0.12,0.56,24.0,4,0,0,2.6,2.6,0.06,2.4,2.4,Matches,GER-BL1,20-21
30941e96,16,Angeliño,ESP,"DF,FW",RB Leipzig,23,1997,24.0,4,35,13,37.1,1.46,0.54,0.11,0.31,16.1,4,0,0,4.2,4.2,0.12,-0.2,-0.2,Matches,GER-BL1,20-21
5e66fa06,17,Waldemar Anton,GER,DF,Stuttgart,24,1996,30.1,0,12,4,33.3,0.4,0.13,0.0,0.0,14.9,0,0,0,1.3,1.3,0.1,-1.3,-1.3,Matches,GER-BL1,20-21
56413b1f,18,Charles Aránguiz,CHI,MF,Leverkusen,31,1989,18.5,0,4,2,50.0,0.22,0.11,0.0,0.0,10.1,0,0,0,0.6,0.6,0.14,-0.6,-0.6,Matches,GER-BL1,20-21
fdd60087,19,Santiago Arias,COL,DF,Leverkusen,28,1992,1.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,GER-BL1,20-21
86e119e0,20,Maximilian Arnold,GER,MF,Wolfsburg,26,1994,28.7,3,55,15,27.3,1.91,0.52,0.05,0.2,29.4,12,0,0,2.4,2.4,0.04,0.6,0.6,Matches,GER-BL1,20-21
a42760bc,21,Tolu Arokodare,NGA,"FW,MF",Köln,19,2000,1.2,0,3,1,33.3,2.41,0.8,0.0,0.0,10.2,0,0,0,0.2,0.2,0.08,-0.2,-0.2,Matches,GER-BL1,20-21
e26fcca3,22,Santiago Ascacíbar,ARG,MF,Hertha BSC,23,1997,8.5,1,7,3,42.9,0.83,0.35,0.14,0.33,21.0,0,0,0,0.3,0.3,0.04,0.7,0.7,Matches,GER-BL1,20-21
9fec8860,23,Ludwig Augustinsson,SWE,"DF,FW",Werder Bremen,26,1994,21.7,0,16,5,31.3,0.74,0.23,0.0,0.0,19.1,3,0,0,0.9,0.9,0.05,-0.9,-0.9,Matches,GER-BL1,20-21
e5478b87,24,Taiwo Awoniyi,NGA,FW,Union Berlin,22,1997,15.1,5,30,13,43.3,1.99,0.86,0.17,0.38,11.2,0,0,0,6.1,6.1,0.21,-1.1,-1.1,Matches,GER-BL1,20-21
fe46e261,25,Mehmet Aydin,GER,DF,Schalke 04,18,2002,5.6,0,1,0,0.0,0.18,0.0,0.0,,28.1,0,0,0,0.0,0.0,0.03,0.0,0.0,Matches,GER-BL1,20-21
3a233281,26,Leon Bailey,JAM,"FW,MF",Leverkusen,22,1997,23.8,9,58,21,36.2,2.44,0.88,0.16,0.43,20.5,3,0,0,6.2,6.2,0.11,2.8,2.8,Matches,GER-BL1,20-21
442b56fa,27,Ridle Baku,GER,"FW,DF",Wolfsburg,22,1998,29.8,6,35,12,34.3,1.18,0.4,0.17,0.5,18.7,0,0,0,3.4,3.4,0.1,2.6,2.6,Matches,GER-BL1,20-21
