id,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Penalty Kicks,Penalty Kicks,Penalty Kicks,Penalty Kicks,Penalty Kicks,Unnamed: 26_level_0,Unnamed: league,Unnamed: season
,Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKatt,PKA,PKsv,PKm,Save%,Matches,league,season
3d214e5f,1,Marco Bizot,NED,GK,Brest,33-173,1991,2,2,180,2,7,3.5,14,8,64.3,0,0,2,0,0,2,2,0,0,0,Matches,FRA-L1,24-25
db87a2c4,2,Marcin Bułka,POL,GK,Nice,24-331,1999,2,2,180,2,3,1.5,10,7,70.0,0,1,1,0,0,0,0,0,0,,Matches,FRA-L1,24-25
b3d76d84,3,Lucas Chevalier,FRA,GK,Lille,22-298,2001,2,2,180,2,0,0.0,2,2,100.0,2,0,0,2,100,0,0,0,0,,Matches,FRA-L1,24-25
e8c5dd4d,4,Arthur Desmas,FRA,GK,Le Havre,30-145,1994,2,2,180,2,4,2.0,14,10,78.6,1,0,1,1,50,1,1,0,0,0,Matches,FRA-L1,24-25
eedea60b,5,Yehvann Diouf,FRA,GK,Reims,24-288,1999,2,2,180,2,4,2.0,16,12,75.0,0,1,1,0,0,0,0,0,0,,Matches,FRA-L1,24-25
08f5afaa,6,Gianluigi Donnarumma,ITA,GK,Paris S-G,25-187,1999,2,2,180,2,1,0.5,5,4,80.0,2,0,0,1,50,0,0,0,0,,Matches,FRA-L1,24-25
9d420dad,7,Yahia Fofana,CIV,GK,Angers,24-009,2000,2,2,180,2,3,1.5,10,7,70.0,0,0,2,0,0,0,0,0,0,,Matches,FRA-L1,24-25
a56bd2ee,8,Karl-Johan Johnsson,SWE,GK,Strasbourg,34-215,1990,2,2,180,2,2,1.0,10,8,90.0,1,1,0,0,0,1,1,0,0,0,Matches,FRA-L1,24-25
ff74841d,9,Philipp Köhn,SUI,GK,Monaco,26-150,1998,2,2,180,2,0,0.0,4,4,100.0,2,0,0,2,100,0,0,0,0,,Matches,FRA-L1,24-25
4e7db402,10,Alban Lafont,FRA,GK,Nantes,25-220,1999,2,2,180,2,0,0.0,9,9,100.0,1,1,0,2,100,0,0,0,0,,Matches,FRA-L1,24-25
b49729cb,11,Gautier Larsonneur,FRA,GK,Saint-Étienne,27-189,1997,2,2,180,2,3,1.5,11,8,81.8,0,0,2,0,0,1,1,0,0,0,Matches,FRA-L1,24-25
2fa2a875,12,Benjamin Lecomte,FRA,GK,Montpellier,33-126,1991,2,2,180,2,7,3.5,15,8,53.3,0,1,1,0,0,0,0,0,0,,Matches,FRA-L1,24-25
51c83a90,13,Donovan Léon,GUF,GK,Auxerre,31-301,1992,2,2,180,2,3,1.5,7,4,57.1,1,0,1,0,0,0,0,0,0,,Matches,FRA-L1,24-25
1d2d5cc8,14,Steve Mandanda,FRA,GK,Rennes,39-155,1985,2,2,180,2,3,1.5,7,4,57.1,1,0,1,1,50,1,0,1,0,100,Matches,FRA-L1,24-25
5dbd461a,15,Lucas Perri,BRA,GK,Lyon,26-264,1997,2,2,180,2,5,2.5,14,9,64.3,0,0,2,0,0,0,0,0,0,,Matches,FRA-L1,24-25
6b91b999,16,Guillaume Restes,FRA,GK,Toulouse,19-172,2005,2,2,180,2,1,0.5,5,4,80.0,0,2,0,1,50,0,0,0,0,,Matches,FRA-L1,24-25
625c144a,17,Gerónimo Rulli,ARG,GK,Marseille,32-102,1992,2,2,180,2,3,1.5,10,6,70.0,1,1,0,0,0,1,0,1,0,100,Matches,FRA-L1,24-25
60d90c55,18,Brice Samba,FRA,GK,Lens,30-127,1994,2,2,180,2,0,0.0,5,5,100.0,2,0,0,2,100,0,0,0,0,,Matches,FRA-L1,24-25
