id,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 36_level_0,Unnamed: league,Unnamed: season
,Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches,league,season
5f09991f,1,Patrick van Aanholt,NED,DF,Crystal Palace,26,1990,28,25,2184,24.3,5,1,6,5,0,0,7,0,3.1,3.1,2.1,5.2,46,92,86,0.21,0.04,0.25,0.21,0.25,0.13,0.09,0.21,0.13,0.21,Matches,ENG-EPL,17-18
c5942695,2,Rolando Aarons,ENG,"MF,FW",Newcastle Utd,21,1995,4,1,139,1.5,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,7,3,4,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.04,0.04,0.04,Matches,ENG-EPL,17-18
f586779e,3,Tammy Abraham,ENG,FW,Swansea City,19,1997,31,15,1726,19.2,5,1,6,5,0,0,0,0,6.8,6.8,1.6,8.4,19,20,104,0.26,0.05,0.31,0.26,0.31,0.35,0.08,0.44,0.35,0.44,Matches,ENG-EPL,17-18
aff418dc,4,Charlie Adam,SCO,MF,Stoke City,31,1985,11,5,411,4.6,0,0,0,0,0,1,2,1,1.6,0.9,1.2,2.1,6,30,9,0.0,0.0,0.0,0.0,0.0,0.36,0.27,0.63,0.19,0.46,Matches,ENG-EPL,17-18
f76e6b4e,5,Adrián,ESP,GK,West Ham,30,1987,19,19,1710,19.0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,ENG-EPL,17-18
9a8c6673,6,Ibrahim Afellay,NED,MF,Stoke City,31,1986,6,1,166,1.8,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,ENG-EPL,17-18
b63f4077,7,Benik Afobe,COD,FW,Bournemouth,24,1993,17,5,611,6.8,0,0,0,0,0,0,0,0,1.6,1.6,0.1,1.8,12,9,37,0.0,0.0,0.0,0.0,0.0,0.27,0.02,0.3,0.27,0.3,Matches,ENG-EPL,17-18
4d034881,8,Sergio Agüero,ARG,FW,Manchester City,29,1988,25,22,1963,21.8,21,6,27,17,4,4,2,0,16.2,13.1,5.6,18.7,89,49,214,0.96,0.28,1.24,0.78,1.05,0.75,0.26,1.0,0.6,0.86,Matches,ENG-EPL,17-18
eaeca114,9,Nathan Aké,NED,DF,Bournemouth,22,1995,38,37,3353,37.3,2,3,5,2,0,0,5,0,1.4,1.4,1.9,3.4,14,96,10,0.05,0.08,0.13,0.05,0.13,0.04,0.05,0.09,0.04,0.09,Matches,ENG-EPL,17-18
b827d5b3,10,Marc Albrighton,ENG,"MF,FW",Leicester City,27,1989,34,30,2538,28.2,2,7,9,2,0,0,5,1,1.6,1.6,5.7,7.3,64,114,162,0.07,0.25,0.32,0.07,0.32,0.06,0.2,0.26,0.06,0.26,Matches,ENG-EPL,17-18
f7d50789,11,Toby Alderweireld,BEL,DF,Tottenham,28,1989,14,13,1178,13.1,0,0,0,0,0,0,3,0,0.4,0.4,0.1,0.5,12,109,5,0.0,0.0,0.0,0.0,0.0,0.03,0.01,0.04,0.03,0.04,Matches,ENG-EPL,17-18
cd1acf9d,12,Trent Alexander-Arnold,ENG,DF,Liverpool,18,1998,19,18,1573,17.5,1,1,2,1,0,0,3,0,1.0,1.0,2.6,3.6,39,94,126,0.06,0.06,0.11,0.06,0.11,0.05,0.15,0.21,0.05,0.21,Matches,ENG-EPL,17-18
9feb8f24,13,Joe Allen,WAL,MF,Stoke City,27,1990,36,36,3139,34.9,2,6,8,2,0,0,8,0,1.8,1.8,2.8,4.6,37,165,89,0.06,0.17,0.23,0.06,0.23,0.05,0.08,0.13,0.05,0.13,Matches,ENG-EPL,17-18
