id,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Tackles,Tackles,Tackles,Tackles,Tackles,Challenges,Challenges,Challenges,Challenges,Blocks,Blocks,Blocks,Unnamed: 20_level_0,Unnamed: 21_level_0,Unnamed: 22_level_0,Unnamed: 23_level_0,Unnamed: 24_level_0,Unnamed: league,Unnamed: season
,Rk,Player,Nation,Pos,Squad,Age,Born,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Matches,league,season
4cd41883,1,Paxten Aaronson,USA,"MF,DF",Eint Frankfurt,18,2003,1.9,6,5,2,2,2,2,3,66.7,1,2,1,1,0,6,2,0,Matches,GER-BL1,22-23
22919e97,2,Sargis Adamyan,ARM,"FW,MF",Köln,29,1993,7.2,14,7,5,3,6,7,17,41.2,10,12,0,12,4,18,5,0,Matches,GER-BL1,22-23
501055d8,3,Karim Adeyemi,GER,"FW,MF",Dortmund,20,2002,15.4,16,11,6,6,4,8,30,26.7,22,18,1,17,7,23,3,0,Matches,GER-BL1,22-23
dcfb17f4,4,Amine Adli,MAR,"FW,MF",Leverkusen,22,2000,15.9,18,10,4,6,8,5,17,29.4,12,28,2,26,6,24,7,0,Matches,GER-BL1,22-23
cb6d81b3,5,Felix Agu,GER,"DF,FW",Werder Bremen,22,1999,0.5,1,0,0,1,0,0,0,,0,1,1,0,0,1,0,0,Matches,GER-BL1,22-23
a6c58494,6,Naouirou Ahamada,FRA,MF,Stuttgart,20,2002,15.5,17,11,7,7,3,8,20,40.0,12,16,5,11,8,25,7,0,Matches,GER-BL1,22-23
462475ed,7,Ludovic Ajorque,FRA,"FW,MF",Mainz 05,28,1994,13.5,6,5,1,4,1,1,9,11.1,8,8,2,6,1,7,8,0,Matches,GER-BL1,22-23
6ec6fde0,8,Kevin Akpoguma,NGA,DF,Hoffenheim,27,1995,21.7,75,44,45,27,3,32,45,71.1,13,45,16,29,24,99,70,1,Matches,GER-BL1,22-23
834d0be5,9,Lucas Alario,ARG,"FW,MF",Eint Frankfurt,29,1992,3.7,3,2,1,0,2,0,1,0.0,1,0,0,0,2,5,13,0,Matches,GER-BL1,22-23
00f518d8,10,Faride Alidou,GER,"DF,MF",Eint Frankfurt,21,2001,2.0,8,5,3,4,1,3,9,33.3,6,3,0,3,1,9,3,0,Matches,GER-BL1,22-23
8ce30c57,11,Éder Álvarez Balanta,COL,"MF,FW",Schalke 04,29,1993,2.6,5,4,2,3,0,2,6,33.3,4,0,0,0,3,8,4,0,Matches,GER-BL1,22-23
cd682b6b,12,Lukáš Ambros,CZE,MF,Wolfsburg,18,2004,0.2,1,0,1,0,0,1,4,25.0,3,1,0,1,0,1,2,1,Matches,GER-BL1,22-23
555d5edd,13,Nadiem Amiri,GER,"MF,FW",Leverkusen,25,1996,10.9,15,6,5,8,2,9,20,45.0,11,12,1,11,6,21,10,2,Matches,GER-BL1,22-23
e0b113a7,14,Robert Andrich,GER,MF,Leverkusen,27,1994,26.7,61,38,30,27,4,26,45,57.8,19,27,9,18,42,103,55,2,Matches,GER-BL1,22-23
30941e96,15,Angeliño,ESP,DF,Hoffenheim,25,1997,29.1,40,24,19,18,3,23,37,62.2,14,32,6,26,25,65,67,0,Matches,GER-BL1,22-23
5e66fa06,16,Waldemar Anton,GER,DF,Stuttgart,26,1996,32.6,49,27,27,19,3,27,51,52.9,24,44,16,28,38,87,123,2,Matches,GER-BL1,22-23
0a3f6cde,17,Christopher Antwi-Adjei,GHA,"FW,MF",Bochum,28,1994,22.0,23,15,7,8,8,10,29,34.5,19,17,0,17,5,28,16,0,Matches,GER-BL1,22-23
