id,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Playing Time,Starts,Starts,Starts,Subs,Subs,Subs,Team Success,Team Success,Team Success,Team Success,Team Success,Team Success,Team Success (xG),Team Success (xG),Team Success (xG),Team Success (xG),Team Success (xG),Unnamed: 29_level_0,Unnamed: league,Unnamed: season
,Rk,Player,Nation,Pos,Squad,Age,Born,MP,Min,Mn/MP,Min%,90s,Starts,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off,Matches,league,season
8bc373ea,1,Pape Abou Cissé,SEN,DF,Olympiacos,24,1995,6,451,75,83.5,5.0,5,90,5,1,1,0,0.5,1,10,-9,-1.8,-2.81,3.1,8.6,-5.5,-1.09,-1.18,Matches,UCL,20-21
f586779e,2,Tammy Abraham,ENG,FW,Chelsea,22,1997,5,230,46,19.7,2.6,3,73,1,2,6,6,2.2,6,1,5,1.96,0.62,6.8,1.1,5.6,2.19,1.09,Matches,UCL,20-21
b96b595c,3,Francesco Acerbi,ITA,DF,Lazio,32,1988,8,720,90,100.0,8.0,8,90,8,0,,0,1.25,13,13,0,0.0,,13.1,11.6,1.5,0.19,,Matches,UCL,20-21
81442ecb,4,Marcos Acuña,ARG,DF,Sevilla,28,1991,4,327,82,45.4,3.6,3,90,3,1,57,0,2.0,6,2,4,1.1,2.02,6.0,3.2,2.8,0.77,1.19,Matches,UCL,20-21
2b09d998,5,Tyler Adams,USA,"FW,MF",RB Leipzig,21,1999,6,289,48,40.1,3.2,2,90,2,4,27,2,2.0,2,8,-6,-1.87,-2.08,3.6,5.3,-1.8,-0.55,-0.46,Matches,UCL,20-21
501055d8,6,Karim Adeyemi,GER,FW,RB Salzburg,18,2002,3,52,17,9.6,0.6,0,,0,3,17,0,1.0,2,2,0,0.0,1.29,2.1,1.3,0.8,1.44,1.24,Matches,UCL,20-21
f76e6b4e,7,Adrián,ESP,GK,Liverpool,33,1987,1,90,90,10.0,1.0,1,90,1,0,,9,3.0,1,0,1,1.0,0.11,1.1,1.4,-0.3,-0.32,-0.45,Matches,UCL,20-21
288e1e13,8,Nayef Aguerd,MAR,DF,Rennes,24,1996,4,275,69,50.9,3.1,2,90,2,2,48,0,0.25,2,6,-4,-1.31,0.05,5.3,7.4,-2.1,-0.67,0.25,Matches,UCL,20-21
4d034881,9,Sergio Agüero,ARG,FW,Manchester City,32,1988,7,152,22,13.0,1.7,1,67,0,6,14,2,2.57,4,1,3,1.78,0.27,2.4,0.8,1.6,0.96,-0.25,Matches,UCL,20-21
