id,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Corner Kicks,Corner Kicks,Corner Kicks,Outcomes,Outcomes,Outcomes,Unnamed: 23_level_0,Unnamed: league,Unnamed: season
,Rk,Player,Nation,Pos,Squad,Age,Born,90s,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks,Matches,league,season
9f9e1b9c,1,Sabit Abdulai,GHA,MF,Getafe,21,1999,0.7,14,14,0,0,0,1,1,0,0,0,0,0,7,0,1,Matches,ESP-LALIGA,20-21
81442ecb,2,Marcos Acuña,ARG,DF,Sevilla,28,1991,25.9,1767,1487,277,46,0,21,119,206,25,2,20,0,1415,3,30,Matches,ESP-LALIGA,20-21
3ed84b2c,3,Bobby Adekanye,NED,"FW,MF",Cádiz,21,1999,0.4,10,10,0,0,0,0,2,0,0,0,0,0,7,0,0,Matches,ESP-LALIGA,20-21
355c883a,4,Martin Agirregabiria,ESP,"DF,MF",Alavés,24,1996,17.3,751,563,183,16,0,9,32,165,2,0,0,0,534,5,17,Matches,ESP-LALIGA,20-21
18abe173,5,Joseph Aidoo,GHA,DF,Celta Vigo,24,1995,14.3,629,608,16,15,0,2,1,1,0,0,0,0,511,5,8,Matches,ESP-LALIGA,20-21
f2a68b97,6,Carlos Akapo,EQG,DF,Cádiz,27,1993,9.6,356,245,109,7,0,0,18,102,0,0,0,0,229,2,6,Matches,ESP-LALIGA,20-21
31f5b89b,7,Paul Akouokou,CIV,MF,Betis,22,1997,4.2,187,186,1,1,0,1,2,0,0,0,0,0,170,0,0,Matches,ESP-LALIGA,20-21
788be7f9,8,Jony Álamo,ESP,MF,Elche,18,2001,0.8,16,16,0,0,0,0,0,0,0,0,0,0,14,0,0,Matches,ESP-LALIGA,20-21
4601e194,9,Jordi Alba,ESP,"DF,FW",Barcelona,31,1989,33.6,2929,2647,276,38,0,14,119,235,3,0,0,0,2479,6,45,Matches,ESP-LALIGA,20-21
4bd414c1,10,Raúl Albiol,ESP,DF,Villarreal,34,1985,34.6,2065,1994,68,62,0,19,6,5,0,0,0,0,1829,3,14,Matches,ESP-LALIGA,20-21
a7a9d95a,11,Paco Alcácer,ESP,FW,Villarreal,26,1993,17.2,270,229,37,0,1,0,3,1,0,0,0,0,193,4,7,Matches,ESP-LALIGA,20-21
ba71d071,12,Pedro Alcalá,ESP,DF,Cádiz,31,1989,10.1,282,266,14,14,0,5,0,0,0,0,0,0,205,2,4,Matches,ESP-LALIGA,20-21
036bba5f,13,Rubén Alcaraz,ESP,MF,Valladolid,29,1991,24.1,1131,1076,48,43,0,39,10,5,0,0,0,0,930,7,14,Matches,ESP-LALIGA,20-21
3d7e48ce,14,Iván Alejo,ESP,"MF,FW",Cádiz,25,1995,9.2,229,217,12,1,0,0,63,7,3,1,2,0,127,0,20,Matches,ESP-LALIGA,20-21
6c811eb7,15,Carles Aleñá,ESP,MF,Barcelona,22,1998,0.5,39,39,0,0,0,0,0,0,0,0,0,0,36,0,0,Matches,ESP-LALIGA,20-21
6c811eb7,16,Carles Aleñá,ESP,"MF,FW",Getafe,22,1998,15.2,591,510,74,37,1,7,60,4,32,16,10,0,390,7,16,Matches,ESP-LALIGA,20-21
1c772b46,17,Alfon,ESP,MF,Celta Vigo,21,1999,0.4,16,16,0,0,0,0,0,0,0,0,0,0,16,0,0,Matches,ESP-LALIGA,20-21
88d91621,18,Sergio Álvarez,ESP,"MF,DF",Eibar,28,1992,17.4,698,681,16,14,0,8,9,2,0,0,0,0,531,1,6,Matches,ESP-LALIGA,20-21
3ecc11d8,19,Yeray Álvarez,ESP,DF,Athletic Club,25,1995,21.6,1107,1049,54,51,0,26,5,3,0,0,0,0,907,4,8,Matches,ESP-LALIGA,20-21
69c5633e,20,Emmanuel Amankwaa Akurugu,GHA,DF,Getafe,18,2001,0.5,14,11,3,0,0,0,1,3,0,0,0,0,9,0,1,Matches,ESP-LALIGA,20-21
c46736ab,21,Jon Ander Garrido,ESP,MF,Cádiz,30,1989,8.9,230,223,7,7,0,0,2,0,0,0,0,0,180,0,2,Matches,ESP-LALIGA,20-21
ae86d473,22,Marcos André,BRA,FW,Valladolid,23,1996,13.1,199,194,2,0,1,3,9,1,0,0,0,0,114,3,8,Matches,ESP-LALIGA,20-21
b1e5bbec,23,Ángel,ESP,GK,Granada,18,2002,1.0,31,12,19,2,0,0,0,0,0,0,0,0,14,0,0,Matches,ESP-LALIGA,20-21
3024e383,24,José Ángel,ESP,DF,Eibar,30,1989,10.0,692,552,135,19,0,9,59,115,1,0,0,0,510,5,15,Matches,ESP-LALIGA,20-21
56cafd0a,25,Miguel Ángel Rubio,ESP,DF,Valladolid,22,1998,1.5,54,53,0,0,0,0,0,0,0,0,0,0,39,1,0,Matches,ESP-LALIGA,20-21
683788fd,26,José Antonio Miranda,EQG,"MF,DF",Getafe,22,1998,0.3,16,16,0,0,0,0,2,0,0,0,0,0,9,0,0,Matches,ESP-LALIGA,20-21
f28876e5,27,Aritz Arambarri,ESP,DF,Real Sociedad,22,1998,0.3,19,15,4,0,0,0,0,4,0,0,0,0,13,0,0,Matches,ESP-LALIGA,20-21
