Round,Wk,Day,Date,Time,Home,xG,Score,xG.1,Away,Attendance,Venue,Referee,Match Report,Notes,league,season
Group stage,2,Thu,2021-09-30,18:45,Napoli,2.1,2–3,2.4,Spartak Moscow,13373,Stadio Diego Armando Maradona,Ivan Kružliak,/en/matches/6a7187bc/Napoli-Spartak-Moscow-September-30-2021-Europa-League,,UEL,21-22
Group stage,2,Thu,2021-09-30,18:45,Sturm Graz,1.4,1–4,1.8,PSV Eindhoven,15026,Merkur Arena,Anatolii Aranovskii,/en/matches/a3ae508d/Sturm-Graz-PSV-Eindhoven-September-30-2021-Europa-League,,UEL,21-22
Group stage,2,Thu,2021-09-30,18:45,Legia Warsaw,0.9,1–0,1.9,Leicester City,27087,Stadion Miejski Legii Warszawa im. Marsz...,Ivan Bebek,/en/matches/a44d023b/Legia-Warsaw-Leicester-City-September-30-2021-Europa-League,,UEL,21-22
Group stage,2,Thu,2021-09-30,18:45,Real Sociedad,1.4,1–1,0.3,Monaco,23765,Estadio Municipal de Anoeta,Sergey Ivanov,/en/matches/af38e5e1/Real-Sociedad-Monaco-September-30-2021-Europa-League,,UEL,21-22
Group stage,2,Thu,2021-09-30,18:45,Sparta Prague,1.9,1–0,0.5,Rangers,10879,Generali Česká Pojišťovna Arena,Ali Palabıyık,/en/matches/c91c8548/Sparta-Prague-Rangers-September-30-2021-Europa-League,,UEL,21-22
Group stage,2,Thu,2021-09-30,18:45,Antwerp,0.7,0–1,1.7,Eint Frankfurt,13183,Bosuilstadion,Jakob Kehlet,/en/matches/ca2ab01e/Antwerp-Eintracht-Frankfurt-September-30-2021-Europa-League,,UEL,21-22
Group stage,2,Thu,2021-09-30,19:45,Fenerbahçe,1.9,0–3,2.3,Olympiacos,22160,Ülker Stadyumu Fenerbahçe Şükrü Saracoğl...,Alejandro Hernández,/en/matches/4ced0a6c/Fenerbahce-Olympiacos-September-30-2021-Europa-League,,UEL,21-22
Group stage,2,Thu,2021-09-30,20:00,Celtic,1.7,0–4,3.4,Leverkusen,55436,Celtic Park,Marco Di Bello,/en/matches/8cba482e/Celtic-Bayer-Leverkusen-September-30-2021-Europa-League,,UEL,21-22
Group stage,2,Thu,2021-09-30,20:00,West Ham,2.6,2–0,0.5,Rapid Wien,50004,London Stadium,Tobias Stieler,/en/matches/d2ff6580/West-Ham-United-Rapid-Wien-September-30-2021-Europa-League,,UEL,21-22
Group stage,2,Thu,2021-09-30,20:00,Braga,3.1,3–1,1.3,Midtjylland,5449,Estádio Municipal de Braga,Stéphanie Frappart,/en/matches/e09f027a/Braga-Midtjylland-September-30-2021-Europa-League,,UEL,21-22
Group stage,2,Thu,2021-09-30,21:00,Marseille,1.5,0–0,0.4,Galatasaray,49870,Orange Vélodrome,Paweł Raczkowski,/en/matches/6917c6fd/Marseille-Galatasaray-September-30-2021-Europa-League,,UEL,21-22
Group stage,2,Thu,2021-09-30,21:00,Genk,1.3,0–3,2.4,Dinamo Zagreb,11262,Luminus Arena,Mattias Gestranius,/en/matches/bfe1f03e/Genk-Dinamo-Zagreb-September-30-2021-Europa-League,,UEL,21-22
Group stage,2,Thu,2021-09-30,21:00,Ferencváros,1.2,1–3,1.3,Betis,16759,Groupama Arena,Roi Reinshreiber,/en/matches/c766bca7/Ferencvaros-Real-Betis-September-30-2021-Europa-League,,UEL,21-22
Group stage,2,Thu,2021-09-30,21:00,Lazio,3.4,2–0,0.9,Loko Moscow,6767,Stadio Olimpico,Craig Pawson,/en/matches/d6b6c31b/Lazio-Lokomotiv-Moscow-September-30-2021-Europa-League,,UEL,21-22
Group stage,2,Thu,2021-09-30,22:00,Ludogorets,0.5,0–1,1.6,Red Star,3078,Huvepharma Arena,Jérôme Brisard,/en/matches/0a199938/Ludogorets-Razgrad-Red-Star-Belgrade-September-30-2021-Europa-League,,UEL,21-22
Group stage,3,Tue,2021-10-19,15:30,Celtic,3.1,2–0,0.9,Ferencváros,50427,Celtic Park,Jakob Kehlet,/en/matches/964d9041/Celtic-Ferencvaros-October-19-2021-Europa-League,,UEL,21-22
Group stage,3,Wed,2021-10-20,17:30,Spartak Moscow,1.5,3–4,3.2,Leicester City,11366,Otkrytie Arena,Anastasios Sidiropoulos,/en/matches/5fb74839/Spartak-Moscow-Leicester-City-October-20-2021-Europa-League,,UEL,21-22
Group stage,3,Thu,2021-10-21,18:45,Betis,2.1,1–1,1.0,Leverkusen,39230,Estadio Benito Villamarín,Bartosz Frankowski,/en/matches/6e92ac05/Real-Betis-Bayer-Leverkusen-October-21-2021-Europa-League,,UEL,21-22
Group stage,3,Thu,2021-10-21,18:45,Midtjylland,1.3,1–1,0.5,Red Star,8438,MCH Arena,Roi Reinshreiber,/en/matches/8ae7a4e2/Midtjylland-Red-Star-Belgrade-October-21-2021-Europa-League,,UEL,21-22
Group stage,3,Thu,2021-10-21,18:45,Lazio,1.4,0–0,1.1,Marseille,8329,Stadio Olimpico,Deniz Aytekin,/en/matches/9150b7b8/Lazio-Marseille-October-21-2021-Europa-League,,UEL,21-22
Group stage,3,Thu,2021-10-21,18:45,Rapid Wien,1.4,2–1,0.5,Dinamo Zagreb,22300,Allianz Stadion,Kateryna Monzul,/en/matches/eae72ffb/Rapid-Wien-Dinamo-Zagreb-October-21-2021-Europa-League,,UEL,21-22
Group stage,3,Thu,2021-10-21,19:45,Fenerbahçe,3.4,2–2,1.3,Antwerp,16629,Ülker Stadyumu Fenerbahçe Şükrü Saracoğl...,Sergey Ivanov,/en/matches/78b3e2dc/Fenerbahce-Antwerp-October-21-2021-Europa-League,,UEL,21-22
Group stage,3,Thu,2021-10-21,19:45,Ludogorets,0.2,0–1,1.4,Braga,2280,Huvepharma Arena,Kristo Tohver,/en/matches/eea07405/Ludogorets-Razgrad-Braga-October-21-2021-Europa-League,,UEL,21-22
Group stage,3,Thu,2021-10-21,20:00,West Ham,1.4,3–0,1.4,Genk,45980,London Stadium,Donatas Rumšas,/en/matches/0134a1bd/West-Ham-United-Genk-October-21-2021-Europa-League,,UEL,21-22
Group stage,3,Thu,2021-10-21,20:00,Rangers,2.3,2–0,0.8,Brøndby,46842,Ibrox Stadium,Fran Jović,/en/matches/06e4f6fc/Rangers-Brondby-October-21-2021-Europa-League,,UEL,21-22
Group stage,3,Thu,2021-10-21,21:00,Eint Frankfurt,3.1,3–1,1.3,Olympiacos,35000,Deutsche Bank Park,Tiago Martins,/en/matches/103e911d/Eintracht-Frankfurt-Olympiacos-October-21-2021-Europa-League,,UEL,21-22
Group stage,3,Thu,2021-10-21,21:00,Sparta Prague,0.6,3–4,2.2,Lyon,12427,Generali Česká Pojišťovna Arena,Matej Jug,/en/matches/69a9d5f9/Sparta-Prague-Lyon-October-21-2021-Europa-League,,UEL,21-22
Group stage,3,Thu,2021-10-21,21:00,Sturm Graz,0.2,0–1,1.5,Real Sociedad,14809,Merkur Arena,Tobias Stieler,/en/matches/8d91343f/Sturm-Graz-Real-Sociedad-October-21-2021-Europa-League,,UEL,21-22
Group stage,3,Thu,2021-10-21,21:00,PSV Eindhoven,1.3,1–2,1.2,Monaco,33000,Philips Stadion,Davide Massa,/en/matches/95154678/PSV-Eindhoven-Monaco-October-21-2021-Europa-League,,UEL,21-22
Group stage,3,Thu,2021-10-21,21:00,Napoli,2.3,3–0,0.4,Legia Warsaw,10346,Stadio Diego Armando Maradona,Carlos Grande Rabadán,/en/matches/c6b46e84/Napoli-Legia-Warsaw-October-21-2021-Europa-League,,UEL,21-22
Group stage,3,Thu,2021-10-21,22:00,Loko Moscow,1.0,0–1,2.0,Galatasaray,8100,RZD Arena,Harald Lechner,/en/matches/43bef10a/Lokomotiv-Moscow-Galatasaray-October-21-2021-Europa-League,,UEL,21-22
Group stage,4,Thu,2021-11-04,18:45,Real Sociedad,3.7,1–1,1.0,Sturm Graz,25010,Estadio Municipal de Anoeta,Andris Treimanis,/en/matches/1b8d8e17/Real-Sociedad-Sturm-Graz-November-4-2021-Europa-League,,UEL,21-22
Group stage,4,Thu,2021-11-04,18:45,Brøndby,0.2,1–1,1.6,Rangers,20462,Brøndby Stadion,Nikola Dabanović,/en/matches/1c5926d6/Brondby-Rangers-November-4-2021-Europa-League,,UEL,21-22
Group stage,4,Thu,2021-11-04,18:45,Monaco,0.5,0–0,0.6,PSV Eindhoven,5840,Stade Louis II,Cüneyt Çakιr,/en/matches/23c3b537/Monaco-PSV-Eindhoven-November-4-2021-Europa-League,,UEL,21-22
Group stage,4,Thu,2021-11-04,18:45,Legia Warsaw,0.6,1–4,4.3,Napoli,25706,Stadion Miejski Legii Warszawa im. Marsz...,Lawrence Visser,/en/matches/603d80fd/Legia-Warsaw-Napoli-November-4-2021-Europa-League,,UEL,21-22
Group stage,4,Thu,2021-11-04,18:45,Lyon,2.5,3–0,1.4,Sparta Prague,33934,Groupama Stadium,Maurizio Mariani,/en/matches/8e18477b/Lyon-Sparta-Prague-November-4-2021-Europa-League,,UEL,21-22
Group stage,4,Thu,2021-11-04,18:45,Genk,1.3,2–2,2.6,West Ham,12239,Luminus Arena,Aleksandar Stavrev,/en/matches/f5da596e/Genk-West-Ham-United-November-4-2021-Europa-League,,UEL,21-22
Group stage,4,Thu,2021-11-04,19:45,Olympiacos,1.4,1–2,0.9,Eint Frankfurt,23050,Stadio Georgios Karaiskáki,Aliaksei Kulbakou,/en/matches/81017586/Olympiacos-Eintracht-Frankfurt-November-4-2021-Europa-League,,UEL,21-22
Group stage,4,Thu,2021-11-04,20:00,Braga,2.7,4–2,0.9,Ludogorets,6221,Estádio Municipal de Braga,Glenn Nyberg,/en/matches/6825b5e1/Braga-Ludogorets-Razgrad-November-4-2021-Europa-League,,UEL,21-22
Group stage,4,Thu,2021-11-04,20:00,Leicester City,1.8,1–1,0.3,Spartak Moscow,30222,King Power Stadium,Halil Umut Meler,/en/matches/d8832d11/Leicester-City-Spartak-Moscow-November-4-2021-Europa-League,,UEL,21-22
Group stage,4,Thu,2021-11-04,20:45,Galatasaray,1.2,1–1,2.2,Loko Moscow,27776,Nef Stadyumu,Sandro Schärer,/en/matches/5372d158/Galatasaray-Lokomotiv-Moscow-November-4-2021-Europa-League,,UEL,21-22
Group stage,4,Thu,2021-11-04,21:00,Ferencváros,0.7,2–3,1.2,Celtic,16501,Groupama Arena,Fábio Veríssimo,/en/matches/2f665575/Ferencvaros-Celtic-November-4-2021-Europa-League,,UEL,21-22
Group stage,4,Thu,2021-11-04,21:00,Red Star,0.8,0–1,1.7,Midtjylland,23070,Stadion Rajko Mitić,Tamás Bognár,/en/matches/3c524755/Red-Star-Belgrade-Midtjylland-November-4-2021-Europa-League,,UEL,21-22
Group stage,4,Thu,2021-11-04,21:00,Leverkusen,2.7,4–0,0.9,Betis,15208,BayArena,Anthony Taylor,/en/matches/7e081324/Bayer-Leverkusen-Real-Betis-November-4-2021-Europa-League,,UEL,21-22
Group stage,4,Thu,2021-11-04,21:00,Antwerp,0.7,0–3,2.0,Fenerbahçe,,Bosuilstadion,Irfan Peljto,/en/matches/b4a6ca50/Antwerp-Fenerbahce-November-4-2021-Europa-League,,UEL,21-22
Group stage,4,Thu,2021-11-04,21:00,Marseille,2.3,2–2,0.9,Lazio,59163,Orange Vélodrome,José Sánchez,/en/matches/cd2feb11/Marseille-Lazio-November-4-2021-Europa-League,,UEL,21-22
Group stage,4,Thu,2021-11-04,21:00,Dinamo Zagreb,2.9,3–1,0.9,Rapid Wien,7835,Stadion Maksimir,John Beaton,/en/matches/f11cf9f2/Dinamo-Zagreb-Rapid-Wien-November-4-2021-Europa-League,,UEL,21-22
Group stage,5,Wed,2021-11-24,18:30,Spartak Moscow,1.8,2–1,2.5,Napoli,25706,Otkrytie Arena,Clément Turpin,/en/matches/e7d6fc6a/Spartak-Moscow-Napoli-November-24-2021-Europa-League,,UEL,21-22
Group stage,5,Thu,2021-11-25,18:45,Rapid Wien,0.8,0–2,3.7,West Ham,,Allianz Stadion,Sergey Ivanov,/en/matches/7785059b/Rapid-Wien-West-Ham-United-November-25-2021-Europa-League,,UEL,21-22
Group stage,5,Thu,2021-11-25,18:45,Betis,2.1,2–0,0.5,Ferencváros,30137,Estadio Benito Villamarín,Ruddy Buquet,/en/matches/78b2e3f3/Real-Betis-Ferencvaros-November-25-2021-Europa-League,,UEL,21-22
Group stage,5,Thu,2021-11-25,18:45,Red Star,1.3,1–0,0.9,Ludogorets,11252,Stadion Rajko Mitić,José Sánchez,/en/matches/acf5c0dd/Red-Star-Belgrade-Ludogorets-Razgrad-November-25-2021-Europa-League,,UEL,21-22
Group stage,5,Thu,2021-11-25,18:45,Leverkusen,2.4,3–2,1.4,Celtic,19830,BayArena,Anastasios Sidiropoulos,/en/matches/b02082ee/Bayer-Leverkusen-Celtic-November-25-2021-Europa-League,,UEL,21-22
Group stage,5,Thu,2021-11-25,18:45,Midtjylland,2.8,3–2,1.0,Braga,7189,MCH Arena,Matej Jug,/en/matches/f509cb64/Midtjylland-Braga-November-25-2021-Europa-League,,UEL,21-22
Group stage,5,Thu,2021-11-25,18:45,Dinamo Zagreb,1.2,1–1,2.0,Genk,6892,Stadion Maksimir,Glenn Nyberg,/en/matches/f9dcc968/Dinamo-Zagreb-Genk-November-25-2021-Europa-League,,UEL,21-22
Group stage,5,Thu,2021-11-25,20:00,Leicester City,1.8,3–1,1.3,Legia Warsaw,30658,King Power Stadium,Deniz Aytekin,/en/matches/19efd03a/Leicester-City-Legia-Warsaw-November-25-2021-Europa-League,,UEL,21-22
Group stage,5,Thu,2021-11-25,20:00,Rangers,2.4,2–0,1.5,Sparta Prague,48370,Ibrox Stadium,Danny Makkelie,/en/matches/745a6f3f/Rangers-Sparta-Prague-November-25-2021-Europa-League,,UEL,21-22
Group stage,5,Thu,2021-11-25,20:45,Galatasaray,2.3,4–2,2.6,Marseille,39758,Ali Sami Yen Stadyumu,Tobias Stieler,/en/matches/1c2f8ad7/Galatasaray-Marseille-November-25-2021-Europa-League,,UEL,21-22
Group stage,5,Thu,2021-11-25,20:45,Loko Moscow,0.4,0–3,3.5,Lazio,8100,RZD Arena,Artur Dias,/en/matches/4a53248d/Lokomotiv-Moscow-Lazio-November-25-2021-Europa-League,,UEL,21-22
Group stage,5,Thu,2021-11-25,21:00,Eint Frankfurt,1.6,2–2,1.2,Antwerp,30000,Deutsche Bank Park,Paul Tierney,/en/matches/7be8e2e2/Eintracht-Frankfurt-Antwerp-November-25-2021-Europa-League,,UEL,21-22
Group stage,5,Thu,2021-11-25,21:00,Monaco,2.5,2–1,1.4,Real Sociedad,3834,Stade Louis II,Ivan Kružliak,/en/matches/9a30522d/Monaco-Real-Sociedad-November-25-2021-Europa-League,,UEL,21-22
Group stage,5,Thu,2021-11-25,21:00,Brøndby,1.3,1–3,1.1,Lyon,16645,Brøndby Stadion,Georgi Kabakov,/en/matches/bd4b031c/Brondby-Lyon-November-25-2021-Europa-League,,UEL,21-22
Group stage,5,Thu,2021-11-25,21:00,PSV Eindhoven,2.9,2–0,0.6,Sturm Graz,,Philips Stadion,Paweł Raczkowski,/en/matches/e0624033/PSV-Eindhoven-Sturm-Graz-November-25-2021-Europa-League,,UEL,21-22
Group stage,5,Thu,2021-11-25,22:00,Olympiacos,1.4,1–0,0.3,Fenerbahçe,22405,Stadio Georgios Karaiskáki,Antonio Matéu Lahoz,/en/matches/461d2b0f/Olympiacos-Fenerbahce-November-25-2021-Europa-League,,UEL,21-22
Group stage,6,Thu,2021-12-09,18:45,Legia Warsaw,1.9,0–1,1.1,Spartak Moscow,21629,Stadion Miejski Legii Warszawa im. Marsz...,Matej Jug,/en/matches/104557d5/Legia-Warsaw-Spartak-Moscow-December-9-2021-Europa-League,,UEL,21-22
Group stage,6,Thu,2021-12-09,18:45,Antwerp,0.9,1–0,0.6,Olympiacos,7992,Bosuilstadion,Marco Di Bello,/en/matches/2ad0be94/Antwerp-Olympiacos-December-9-2021-Europa-League,,UEL,21-22
Group stage,6,Thu,2021-12-09,18:45,Sparta Prague,1.1,2–0,0.8,Brøndby,976,Generali Česká Pojišťovna Arena,Craig Pawson,/en/matches/5e3840c1/Sparta-Prague-Brondby-December-9-2021-Europa-League,,UEL,21-22
Group stage,6,Thu,2021-12-09,18:45,Sturm Graz,2.5,1–1,1.8,Monaco,,Merkur Arena,Mohammed Al Hakim,/en/matches/aed2d558/Sturm-Graz-Monaco-December-9-2021-Europa-League,,UEL,21-22
Group stage,6,Thu,2021-12-09,18:45,Lyon,1.0,1–1,0.5,Rangers,26842,Groupama Stadium,Radu Petrescu,/en/matches/b7acb622/Lyon-Rangers-December-9-2021-Europa-League,,UEL,21-22
Group stage,6,Thu,2021-12-09,18:45,Napoli,1.6,3–2,2.0,Leicester City,14646,Stadio Diego Armando Maradona,Antonio Matéu Lahoz,/en/matches/db3142d8/Napoli-Leicester-City-December-9-2021-Europa-League,,UEL,21-22
Group stage,6,Thu,2021-12-09,18:45,Real Sociedad,2.2,3–0,0.5,PSV Eindhoven,24940,Estadio Municipal de Anoeta,Felix Zwayer,/en/matches/eb37c2ee/Real-Sociedad-PSV-Eindhoven-December-9-2021-Europa-League,,UEL,21-22
Group stage,6,Thu,2021-12-09,20:00,West Ham,0.7,0–1,1.1,Dinamo Zagreb,49407,London Stadium,Maurizio Mariani,/en/matches/38f2fb11/West-Ham-United-Dinamo-Zagreb-December-9-2021-Europa-League,,UEL,21-22
Group stage,6,Thu,2021-12-09,20:00,Braga,2.1,1–1,1.0,Red Star,5344,Estádio Municipal de Braga,Marco Guida,/en/matches/88e9232b/Braga-Red-Star-Belgrade-December-9-2021-Europa-League,,UEL,21-22
Group stage,6,Thu,2021-12-09,20:00,Celtic,1.8,3–2,2.7,Betis,54548,Celtic Park,Daniel Stefański,/en/matches/8c0ab527/Celtic-Real-Betis-December-9-2021-Europa-League,,UEL,21-22
Group stage,6,Thu,2021-12-09,20:45,Fenerbahçe,0.6,1–1,1.0,Eint Frankfurt,8932,Ülker Stadyumu Fenerbahçe Şükrü Saracoğl...,Srđan Jovanović,/en/matches/cb8f7582/Fenerbahce-Eintracht-Frankfurt-December-9-2021-Europa-League,,UEL,21-22
Group stage,6,Thu,2021-12-09,21:00,Lazio,0.8,0–0,0.4,Galatasaray,13178,Stadio Olimpico,Carlos del Cerro,/en/matches/4913128f/Lazio-Galatasaray-December-9-2021-Europa-League,,UEL,21-22
Group stage,6,Thu,2021-12-09,21:00,Marseille,2.3,1–0,0.3,Loko Moscow,42614,Orange Vélodrome,William Collum,/en/matches/669abe12/Marseille-Lokomotiv-Moscow-December-9-2021-Europa-League,,UEL,21-22
Group stage,6,Thu,2021-12-09,21:00,Ferencváros,0.6,1–0,1.2,Leverkusen,12127,Groupama Arena,Kirill Levnikov,/en/matches/a4970df3/Ferencvaros-Bayer-Leverkusen-December-9-2021-Europa-League,,UEL,21-22
Group stage,6,Thu,2021-12-09,21:00,Genk,1.0,0–1,0.7,Rapid Wien,10018,Luminus Arena,Tiago Martins,/en/matches/dd05c80a/Genk-Rapid-Wien-December-9-2021-Europa-League,,UEL,21-22
Group stage,6,Thu,2021-12-09,22:00,Ludogorets,0.8,0–0,1.3,Midtjylland,556,Huvepharma Arena,Tobias Stieler,/en/matches/fc2eec42/Ludogorets-Razgrad-Midtjylland-December-9-2021-Europa-League,,UEL,21-22
Knockout round play-offs,,Thu,2022-02-17,18:45,Dortmund,1.5,2–4,2.1,Rangers,10000,Signal Iduna Park,Clément Turpin,/en/matches/1df1b20d/Dortmund-Rangers-February-17-2022-Europa-League,Leg 1 of 2,UEL,21-22
Knockout round play-offs,,Thu,2022-02-17,18:45,Barcelona,2.4,1–1,0.8,Napoli,73525,Camp Nou,István Kovács,/en/matches/ac68fa2e/Barcelona-Napoli-February-17-2022-Europa-League,Leg 1 of 2,UEL,21-22
Knockout round play-offs,,Thu,2022-02-17,19:45,Sheriff Tiraspol,1.4,2–0,0.9,Braga,3062,Bolshaya Sportivnaya Arena,Danny Makkelie,/en/matches/0324848a/Sheriff-Tiraspol-Braga-February-17-2022-Europa-League,Leg 1 of 2,UEL,21-22
Knockout round play-offs,,Thu,2022-02-17,20:00,Porto,1.6,2–1,0.5,Lazio,32929,Estádio Do Dragão,Serdar Gözübüyük,/en/matches/6c50e7d1/Porto-Lazio-February-17-2022-Europa-League,Leg 1 of 2,UEL,21-22
Knockout round play-offs,,Thu,2022-02-17,20:45,Zenit,1.2,2–3,1.3,Betis,28936,Gazprom Arena,Benoît Bastien,/en/matches/ecff2259/Zenit-Real-Betis-February-17-2022-Europa-League,Leg 1 of 2,UEL,21-22
Knockout round play-offs,,Thu,2022-02-17,21:00,Sevilla,1.8,3–1,1.5,Dinamo Zagreb,28372,Estadio Ramón Sánchez Pizjuán,Marco Guida,/en/matches/0503806b/Sevilla-Dinamo-Zagreb-February-17-2022-Europa-League,Leg 1 of 2,UEL,21-22
Knockout round play-offs,,Thu,2022-02-17,21:00,RB Leipzig,1.7,2–2,0.9,Real Sociedad,21113,Red Bull Arena,Cüneyt Çakιr,/en/matches/35fa1118/RB-Leipzig-Real-Sociedad-February-17-2022-Europa-League,Leg 1 of 2,UEL,21-22
Knockout round play-offs,,Thu,2022-02-17,21:00,Atalanta,1.9,2–1,0.4,Olympiacos,9448,Stadio Atleti Azzurri d'Italia,Sandro Schärer,/en/matches/a732d047/Atalanta-Olympiacos-February-17-2022-Europa-League,Leg 1 of 2,UEL,21-22
Knockout round play-offs,,Thu,2022-02-24,18:45,Real Sociedad,1.2,1–3,2.6,RB Leipzig,30113,Estadio Municipal de Anoeta,Anthony Taylor,/en/matches/0222147c/Real-Sociedad-RB-Leipzig-February-24-2022-Europa-League,Leg 2 of 2; RB Leipzig won,UEL,21-22
Knockout round play-offs,,Thu,2022-02-24,18:45,Dinamo Zagreb,1.1,1–0,0.9,Sevilla,9788,Stadion Maksimir,François Letexier,/en/matches/1e1c6e76/Dinamo-Zagreb-Sevilla-February-24-2022-Europa-League,Leg 2 of 2; Sevilla won,UEL,21-22
Knockout round play-offs,,Thu,2022-02-24,18:45,Lazio,2.3,2–2,2.1,Porto,24948,Stadio Olimpico,Deniz Aytekin,/en/matches/68d33aae/Lazio-Porto-February-24-2022-Europa-League,Leg 2 of 2; Porto won,UEL,21-22
Knockout round play-offs,,Thu,2022-02-24,19:45,Olympiacos,0.2,0–3,0.9,Atalanta,15835,Stadio Georgios Karaiskáki,Carlos del Cerro,/en/matches/c7ebe2d9/Olympiacos-Atalanta-February-24-2022-Europa-League,Leg 2 of 2; Atalanta won,UEL,21-22
Knockout round play-offs,,Thu,2022-02-24,20:00,Braga,3.0,(3) 2–0 (2),1.0,Sheriff Tiraspol,9423,Estádio Municipal de Braga,José Sánchez,/en/matches/2aa530bf/Braga-Sheriff-Tiraspol-February-24-2022-Europa-League,Leg 2 of 2; Braga won; Braga won on penalty kicks following extra time,UEL,21-22
Knockout round play-offs,,Thu,2022-02-24,20:00,Rangers,1.7,2–2,3.6,Dortmund,47709,Ibrox Stadium,Antonio Matéu Lahoz,/en/matches/9a632288/Rangers-Dortmund-February-24-2022-Europa-League,Leg 2 of 2; Rangers won,UEL,21-22
Knockout round play-offs,,Thu,2022-02-24,21:00,Napoli,1.3,2–4,1.9,Barcelona,37858,Stadio Diego Armando Maradona,Sergey Karasev,/en/matches/352ce719/Napoli-Barcelona-February-24-2022-Europa-League,Leg 2 of 2; Barcelona won,UEL,21-22
