id,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Playing Time,Starts,Starts,Starts,Subs,Subs,Subs,Team Success,Team Success,Team Success,Team Success,Team Success,Team Success,Team Success (xG),Team Success (xG),Team Success (xG),Team Success (xG),Team Success (xG),Unnamed: 29_level_0,Unnamed: league,Unnamed: season
,Rk,Player,Nation,Pos,Squad,Age,Born,MP,Min,Mn/MP,Min%,90s,Starts,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off,Matches,league,season
5f09991f,1,Patrick van Aanholt,NED,DF,Crystal Palace,26,1990,28,2184,78,63.9,24.3,25,,21,3,,8,1.21,31,38,-7,-0.29,-0.07,32.2,34.7,-2.5,-0.1,-0.66,Matches,ENG-EPL,17-18
c5942695,2,Rolando Aarons,ENG,"MF,FW",Newcastle Utd,21,1995,4,139,35,4.1,1.5,1,,0,3,,7,0.25,1,2,-1,-0.65,-0.46,0.4,2.9,-2.6,-1.66,-1.43,Matches,ENG-EPL,17-18
f586779e,3,Tammy Abraham,ENG,FW,Swansea City,19,1997,31,1726,56,50.5,19.2,15,,9,16,,2,0.81,15,31,-16,-0.83,-0.2,16.9,31.8,-14.8,-0.77,-0.13,Matches,ENG-EPL,17-18
aff418dc,4,Charlie Adam,SCO,MF,Stoke City,31,1985,11,411,37,12.0,4.6,5,,1,6,,21,0.91,2,7,-5,-1.09,-0.26,5.4,8.0,-2.5,-0.56,0.15,Matches,ENG-EPL,17-18
c81d773d,5,Tosin Adarabioyo,ENG,DF,Manchester City,19,1997,0,,,,,0,,0,0,,7,,,,,,,,,,,,Matches,ENG-EPL,17-18
f76e6b4e,6,Adrián,ESP,GK,West Ham,30,1987,19,1710,90,50.0,19.0,19,,19,0,,19,1.42,30,29,1,0.05,1.16,19.2,28.4,-9.2,-0.48,0.0,Matches,ENG-EPL,17-18
9a8c6673,7,Ibrahim Afellay,NED,MF,Stoke City,31,1986,6,166,28,4.9,1.8,1,,0,5,,10,1.0,2,9,-7,-3.8,-3.08,0.9,5.4,-4.4,-2.4,-1.81,Matches,ENG-EPL,17-18
b63f4077,8,Benik Afobe,COD,FW,Bournemouth,24,1993,17,611,36,17.9,6.8,5,,1,12,,4,1.06,5,12,-7,-1.03,-0.74,6.5,12.7,-6.2,-1.04,-0.6,Matches,ENG-EPL,17-18
4d034881,9,Sergio Agüero,ARG,FW,Manchester City,29,1988,25,1963,79,57.4,21.8,22,,13,3,,4,2.52,63,12,51,2.34,0.61,45.8,13.1,32.7,1.5,0.13,Matches,ENG-EPL,17-18
eaeca114,10,Nathan Aké,NED,DF,Bournemouth,22,1995,38,3353,88,98.0,37.3,37,,36,1,,0,1.16,44,59,-15,-0.4,0.94,37.9,56.9,-19.0,-0.51,1.46,Matches,ENG-EPL,17-18
b827d5b3,11,Marc Albrighton,ENG,"MF,FW",Leicester City,27,1989,34,2538,75,74.2,28.2,30,,19,4,,1,1.29,35,39,-4,-0.14,-0.14,35.6,34.9,0.7,0.02,-0.1,Matches,ENG-EPL,17-18
f7d50789,12,Toby Alderweireld,BEL,DF,Tottenham,28,1989,14,1178,84,34.4,13.1,13,,13,1,,1,1.93,25,13,12,0.92,-0.13,20.7,10.1,10.6,0.81,0.0,Matches,ENG-EPL,17-18
cd1acf9d,13,Trent Alexander-Arnold,ENG,DF,Liverpool,18,1998,19,1573,83,46.0,17.5,18,,14,1,,16,1.89,39,17,22,1.26,0.09,33.8,15.7,18.1,1.03,0.01,Matches,ENG-EPL,17-18
9feb8f24,14,Joe Allen,WAL,MF,Stoke City,27,1990,36,3139,87,91.8,34.9,36,,33,0,,1,0.92,30,55,-25,-0.72,1.85,33.6,52.2,-18.6,-0.53,1.87,Matches,ENG-EPL,17-18
cea4ee8f,15,Dele Alli,ENG,"MF,FW",Tottenham,21,1996,36,2958,82,86.5,32.9,34,,18,2,,0,2.03,63,28,35,1.06,0.48,54.1,25.7,28.5,0.87,0.41,Matches,ENG-EPL,17-18
f4290206,16,Marcos Alonso,ESP,"DF,MF",Chelsea,26,1990,33,2855,87,83.5,31.7,33,,28,0,,1,1.85,48,30,18,0.57,-0.39,44.0,26.7,17.3,0.54,0.02,Matches,ENG-EPL,17-18
1a4ef233,17,Daniel Amartey,GHA,DF,Leicester City,22,1994,8,487,61,14.2,5.4,6,,4,2,,11,1.13,7,7,0,0.0,0.12,6.8,6.9,-0.1,-0.02,-0.09,Matches,ENG-EPL,17-18
10b9fa99,18,Ethan Ampadu,WAL,DF,Chelsea,16,2000,1,11,11,0.3,0.1,0,,0,1,,11,3.0,0,1,-1,-8.18,-8.84,0.0,0.2,-0.2,-1.26,-1.81,Matches,ENG-EPL,17-18
7c2a398c,19,Nordin Amrabat,MAR,FW,Watford,30,1987,3,198,66,5.8,2.2,3,,1,0,,0,1.67,4,3,1,0.45,1.04,4.4,3.8,0.6,0.27,0.47,Matches,ENG-EPL,17-18
864a3eba,20,Keshi Anderson,ENG,"FW,MF",Crystal Palace,22,1995,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches,ENG-EPL,17-18
