id,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Aerial Duels,Aerial Duels,Aerial Duels,Unnamed: 24_level_0,Unnamed: league,Unnamed: season
,Rk,Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,Matches,league,season
01040647,1,Gennaro Acampora,ITA,"MF,FW",Spezia,26,1994,4.9,2,0,0,10,12,1,7,4,4,0,0,0,31,3,5,37.5,Matches,ITA-SERIA_A,20-21
b96b595c,2,Francesco Acerbi,ITA,DF,Lazio,32,1988,31.3,9,1,1,31,24,2,32,76,32,0,0,0,227,62,25,71.3,Matches,ITA-SERIA_A,20-21
7005ac66,3,Andrea Adorante,ITA,FW,Parma,20,2000,0.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,Matches,ITA-SERIA_A,20-21
8bc8829a,4,Lucien Agoume,FRA,MF,Spezia,18,2002,8.9,2,0,0,17,8,0,1,15,10,0,0,0,75,12,2,85.7,Matches,ITA-SERIA_A,20-21
46fa7204,5,Kevin Agudelo,COL,FW,Spezia,21,1998,15.1,4,0,0,20,32,2,11,10,28,0,0,0,60,16,34,32.0,Matches,ITA-SERIA_A,20-21
fdf4b948,6,Jean-Daniel Akpa-Akpro,CIV,MF,Lazio,27,1992,11.7,9,0,0,31,12,0,4,18,25,0,0,0,70,9,9,50.0,Matches,ITA-SERIA_A,20-21
5294a83f,7,Luis Alberto,ESP,MF,Lazio,27,1992,29.1,5,0,0,19,36,2,150,13,24,0,0,0,209,10,12,45.5,Matches,ITA-SERIA_A,20-21
585a73a8,8,Bruno Alves,POR,DF,Parma,38,1981,18.1,3,0,0,20,9,1,8,26,10,0,0,0,74,43,5,89.6,Matches,ITA-SERIA_A,20-21
35b4bc62,9,Wisdom Amey,ITA,DF,Bologna,14,2005,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Matches,ITA-SERIA_A,20-21
5a2cb25d,10,Sofyan Amrabat,MAR,MF,Fiorentina,23,1996,27.1,7,0,0,59,44,0,16,23,22,0,0,0,188,18,26,40.9,Matches,ITA-SERIA_A,20-21
ca241ad3,11,Djavan Anderson,NED,DF,Lazio,25,1995,0.8,0,0,0,1,1,0,2,1,0,0,0,0,4,0,0,,Matches,ITA-SERIA_A,20-21
326d09ef,12,Nícolas Andrade,BRA,GK,Udinese,32,1988,2.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,Matches,ITA-SERIA_A,20-21
0e0e4422,13,Davide Angelo Ghislandi,ITA,DF,Atalanta,19,2001,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,Matches,ITA-SERIA_A,20-21
f5409698,14,Philip Ankhrah,GHA,MF,Hellas Verona,17,2002,0.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,Matches,ITA-SERIA_A,20-21
bbafc0c4,15,Cristian Ansaldi,ARG,"DF,FW",Torino,33,1986,21.6,1,0,0,24,22,0,177,16,33,0,1,0,99,7,14,33.3,Matches,ITA-SERIA_A,20-21
8f68aa41,16,Valentin Antov,BUL,DF,Bologna,19,2000,2.6,1,0,0,2,2,0,0,4,2,0,0,0,11,3,5,37.5,Matches,ITA-SERIA_A,20-21
2f7407fa,17,Nicolò Armini,ITA,DF,Lazio,19,2001,0.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0,Matches,ITA-SERIA_A,20-21
963a328b,18,Tolgay Arslan,GER,MF,Udinese,29,1990,20.2,9,0,0,38,45,0,13,22,32,0,1,0,139,11,9,55.0,Matches,ITA-SERIA_A,20-21
089550f5,19,Kwadwo Asamoah,GHA,"DF,MF",Cagliari,31,1988,2.5,0,0,0,0,4,0,7,4,3,0,0,0,20,2,1,66.7,Matches,ITA-SERIA_A,20-21
a69cc629,20,Kristoffer Askildsen,NOR,MF,Sampdoria,19,2001,1.1,2,0,0,3,1,0,1,3,0,0,0,0,5,1,1,50.0,Matches,ITA-SERIA_A,20-21
649b01d8,21,Emil Audero,ITA,GK,Sampdoria,23,1997,37.0,0,0,0,0,6,0,0,1,1,0,0,0,61,6,0,100.0,Matches,ITA-SERIA_A,20-21
3cd3b384,22,Tommaso Augello,ITA,DF,Sampdoria,25,1994,35.7,2,1,0,13,25,2,148,32,30,0,0,0,214,41,30,57.7,Matches,ITA-SERIA_A,20-21
2200181e,23,Kaan Ayhan,TUR,DF,Sassuolo,25,1994,8.8,3,0,0,8,2,0,3,16,9,0,0,0,37,12,22,35.3,Matches,ITA-SERIA_A,20-21
e8c930bb,24,Milan Badelj,CRO,MF,Genoa,31,1989,26.8,7,0,0,34,32,1,15,87,27,1,0,0,228,16,12,57.1,Matches,ITA-SERIA_A,20-21
59bf127b,25,Tiemoué Bakayoko,FRA,MF,Napoli,25,1994,21.8,6,1,1,36,52,1,2,36,41,1,0,0,129,44,34,56.4,Matches,ITA-SERIA_A,20-21
509a4ccb,26,Keita Baldé,SEN,FW,Sampdoria,25,1995,13.3,4,1,0,32,35,4,8,0,6,1,1,0,25,20,41,32.8,Matches,ITA-SERIA_A,20-21
348bafd4,27,Botond Balogh,HUN,DF,Parma,18,2002,1.8,1,0,0,1,0,0,0,2,7,0,0,0,5,2,3,40.0,Matches,ITA-SERIA_A,20-21
0821331c,28,Mattia Bani,ITA,DF,Genoa,26,1993,10.2,4,0,0,13,7,1,2,27,5,0,0,0,39,32,29,52.5,Matches,ITA-SERIA_A,20-21
0821331c,29,Mattia Bani,ITA,DF,Parma,26,1993,12.7,6,0,0,16,8,0,3,33,11,0,0,0,54,34,24,58.6,Matches,ITA-SERIA_A,20-21
01efac19,30,Antonín Barák,CZE,MF,Hellas Verona,25,1994,30.7,5,1,0,60,17,4,14,12,19,0,1,0,216,65,81,44.5,Matches,ITA-SERIA_A,20-21
c010b898,31,Federico Barba,ITA,DF,Benevento,26,1993,29.5,8,0,0,27,10,1,38,48,16,0,0,1,116,22,30,42.3,Matches,ITA-SERIA_A,20-21
6928979a,32,Nicolò Barella,ITA,MF,Inter,23,1997,32.2,5,0,0,43,53,2,64,26,31,0,1,0,193,30,28,51.7,Matches,ITA-SERIA_A,20-21
6a189491,33,Antonio Barreca,ITA,DF,Fiorentina,25,1995,0.9,0,0,0,1,0,1,11,0,0,0,1,0,3,3,2,60.0,Matches,ITA-SERIA_A,20-21
e5bf73f3,34,Musa Barrow,GAM,"FW,MF",Bologna,21,1998,32.5,0,0,0,17,32,11,138,11,10,0,0,0,110,23,73,24.0,Matches,ITA-SERIA_A,20-21
6029a945,35,Paolo Bartolomei,ITA,MF,Spezia,30,1989,3.6,1,0,0,4,1,0,13,1,2,0,1,0,9,1,1,50.0,Matches,ITA-SERIA_A,20-21
ea06dd97,36,Daniele Baselli,ITA,MF,Torino,28,1992,4.4,2,0,0,6,9,0,14,9,7,0,0,0,39,7,7,50.0,Matches,ITA-SERIA_A,20-21
75b86fb3,37,Alessandro Bastoni,ITA,DF,Inter,21,1999,32.5,6,0,0,40,28,0,24,40,22,0,0,0,164,48,32,60.0,Matches,ITA-SERIA_A,20-21
1ac232b8,38,Simone Bastoni,ITA,DF,Spezia,23,1996,16.9,7,0,0,35,27,2,93,16,29,0,1,0,122,27,25,51.9,Matches,ITA-SERIA_A,20-21
c01c66d9,39,Bastos,ANG,DF,Lazio,29,1991,0.7,0,0,0,1,4,0,0,0,1,0,0,0,8,1,0,100.0,Matches,ITA-SERIA_A,20-21
19e4eab9,40,Rodrigo Becão,BRA,DF,Udinese,24,1996,30.9,5,0,0,50,47,0,13,68,33,0,1,0,142,61,36,62.9,Matches,ITA-SERIA_A,20-21
d3d758d8,41,Valon Behrami,SUI,MF,Genoa,35,1985,9.9,3,1,1,28,21,0,3,9,9,1,0,0,41,12,18,40.0,Matches,ITA-SERIA_A,20-21
d705ba44,42,Andrea Belotti,ITA,FW,Torino,26,1993,32.1,4,0,0,58,135,21,25,12,18,3,1,0,87,81,111,42.2,Matches,ITA-SERIA_A,20-21
a128b07e,43,Ahmad Benali,LBY,MF,Crotone,28,1992,13.5,2,0,0,12,16,1,28,6,11,0,0,0,94,10,4,71.4,Matches,ITA-SERIA_A,20-21
db092d3b,44,Ismaël Bennacer,ALG,MF,Milan,22,1997,14.7,4,0,0,20,30,0,10,20,18,1,1,0,118,11,21,34.4,Matches,ITA-SERIA_A,20-21
3b8674e6,45,Rodrigo Bentancur,URU,MF,Juventus,23,1997,25.8,8,1,1,45,27,2,25,47,33,0,0,0,205,30,21,58.8,Matches,ITA-SERIA_A,20-21
ec1f737d,46,Alessandro Berardi,ITA,GK,Hellas Verona,29,1991,0.3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,Matches,ITA-SERIA_A,20-21
53a0e358,47,Domenico Berardi,ITA,FW,Sassuolo,25,1994,27.5,4,0,0,43,59,2,117,26,22,1,0,0,136,12,32,27.3,Matches,ITA-SERIA_A,20-21
dc1c2fce,48,Álex Berenguer,ESP,MF,Torino,25,1995,1.5,0,0,0,2,3,1,5,0,0,0,0,0,5,2,2,50.0,Matches,ITA-SERIA_A,20-21
61b3978f,49,Bartosz Bereszyński,POL,DF,Sampdoria,28,1992,29.0,2,0,0,28,28,0,46,42,44,0,0,0,152,28,33,45.9,Matches,ITA-SERIA_A,20-21
ee93c1a9,50,Federico Bernardeschi,ITA,"MF,DF",Juventus,26,1994,10.8,3,0,0,13,17,2,85,14,4,0,0,0,64,6,7,46.2,Matches,ITA-SERIA_A,20-21
4b520f96,51,Marco Bertini,ITA,MF,Lazio,17,2002,0.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,Matches,ITA-SERIA_A,20-21
88895312,52,Daniel Bessa,ITA,MF,Hellas Verona,27,1993,6.8,1,0,0,16,6,3,16,2,8,0,0,0,39,2,16,11.1,Matches,ITA-SERIA_A,20-21
9e1577aa,53,Cristiano Biraghi,ITA,DF,Fiorentina,27,1992,31.1,8,0,0,27,23,4,286,27,23,0,0,0,136,9,19,32.1,Matches,ITA-SERIA_A,20-21
64cd167d,54,Davide Biraschi,ITA,DF,Genoa,26,1994,10.2,2,0,0,16,7,0,13,21,9,0,0,0,61,9,14,39.1,Matches,ITA-SERIA_A,20-21
fe012aca,55,Jeremie Boga,CIV,"FW,MF",Sassuolo,23,1997,19.8,0,0,0,9,35,9,11,8,9,0,0,0,69,2,8,20.0,Matches,ITA-SERIA_A,20-21
d995ed27,56,Giacomo Bonaventura,ITA,MF,Fiorentina,30,1989,25.1,5,0,0,39,41,7,38,39,19,1,0,0,139,29,31,48.3,Matches,ITA-SERIA_A,20-21
bf57eaab,57,Federico Bonazzoli,ITA,FW,Torino,23,1997,6.3,2,0,0,11,19,4,1,2,4,0,0,0,21,4,9,30.8,Matches,ITA-SERIA_A,20-21
bf57eaab,58,Federico Bonazzoli,ITA,FW,Sampdoria,23,1997,1.5,0,0,0,3,2,0,1,0,0,0,0,0,6,0,1,0.0,Matches,ITA-SERIA_A,20-21
fb77bfef,59,Kevin Bonifazi,ITA,DF,Udinese,24,1996,27.4,4,0,0,26,14,0,4,50,21,0,2,0,164,41,24,63.1,Matches,ITA-SERIA_A,20-21
52ec54d0,60,Leonardo Bonucci,ITA,DF,Juventus,33,1987,22.5,4,0,0,21,16,3,5,33,14,0,2,0,93,34,19,64.2,Matches,ITA-SERIA_A,20-21
0d077b88,61,Mehdi Bourabia,MAR,MF,Sassuolo,28,1991,5.9,2,0,0,15,6,0,5,12,5,0,1,0,43,14,5,73.7,Matches,ITA-SERIA_A,20-21
ae94a6c5,62,Edoardo Bove,ITA,MF,Roma,18,2002,0.1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,100.0,Matches,ITA-SERIA_A,20-21
c609e90e,63,Jayden Braaf,NED,FW,Udinese,17,2002,1.3,0,0,0,2,1,0,1,0,0,0,0,0,7,0,5,0.0,Matches,ITA-SERIA_A,20-21
5fd5ed86,64,Gleison Bremer,BRA,DF,Torino,23,1997,32.6,2,0,0,30,16,0,2,70,34,1,1,0,206,96,65,59.6,Matches,ITA-SERIA_A,20-21
33b8d077,65,Marcelo Brozović,CRO,MF,Inter,27,1992,28.7,9,1,1,34,13,0,86,40,29,0,0,0,175,21,28,42.9,Matches,ITA-SERIA_A,20-21
e947ee4a,66,Gastón Brugman,URU,MF,Parma,27,1992,18.0,7,0,0,27,22,1,56,45,19,0,0,0,126,8,8,50.0,Matches,ITA-SERIA_A,20-21
d60099bc,67,Juan Brunetta,ARG,"FW,MF",Parma,23,1997,5.3,3,0,0,11,16,1,24,1,2,0,0,0,25,3,6,33.3,Matches,ITA-SERIA_A,20-21
e40d028b,68,Gianluigi Buffon,ITA,GK,Juventus,42,1978,8.0,0,0,0,0,1,0,0,0,0,0,0,0,11,0,0,,Matches,ITA-SERIA_A,20-21
4ae67f27,69,Alessandro Buongiorno,ITA,DF,Torino,21,1999,9.5,4,0,0,17,11,1,1,11,5,0,0,0,43,22,10,68.8,Matches,ITA-SERIA_A,20-21
7b082ec2,70,Maxime Busi,BEL,DF,Parma,20,1999,13.3,3,0,0,23,8,1,32,16,13,0,2,0,74,9,25,26.5,Matches,ITA-SERIA_A,20-21
