id,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Goals,Goals,Goals,Goals,Goals,Expected,Expected,Expected,Expected,Launched,Launched,Launched,Passes,Passes,Passes,Passes,Goal Kicks,Goal Kicks,Goal Kicks,Crosses,Crosses,Crosses,Sweeper,Sweeper,Sweeper,Unnamed: 33_level_0,Unnamed: league,Unnamed: season
11d8aff0,23,Josep Martinez,ESP,GK,Genoa,25,1998,36.0,43,3,1,4,1,38.9,0.28,-3.1,-0.09,227,583,38.9,1253,107,37.4,35.9,171,66.7,49.4,580,45,7.8,40,1.11,12.2,Matches,ITA-SERIA_A,23-24
9413b19f,24,Alex Meret,ITA,GK,Napoli,26,1997,30.8,40,2,1,5,0,38.0,0.33,-2.0,-0.07,56,174,32.2,774,120,18.5,27.9,137,22.6,29.5,334,9,2.7,29,0.94,15.4,Matches,ITA-SERIA_A,23-24
9fa26bc2,25,Vanja Milinković-Savić,SRB,GK,Torino,26,1997,36.0,31,6,0,4,0,33.8,0.21,2.8,0.08,264,783,33.7,1288,171,44.8,38.3,239,86.2,66.6,407,38,9.3,37,1.03,13.6,Matches,ITA-SERIA_A,23-24
30223b33,26,Antonio Mirante,ITA,GK,Milan,40,1983,2.0,3,0,0,1,0,3.1,0.41,0.1,0.05,5,14,35.7,46,5,26.1,29.2,8,25.0,29.4,17,1,5.9,1,0.51,11.9,Matches,ITA-SERIA_A,23-24
c1d95617,27,Lorenzo Montipò,ITA,GK,Hellas Verona,27,1996,37.0,49,2,0,6,1,40.7,0.26,-7.3,-0.2,323,763,42.3,960,109,54.5,41.1,305,78.7,56.4,487,22,4.5,43,1.16,15.3,Matches,ITA-SERIA_A,23-24
a111cf41,28,Juan Musso,ARG,GK,Atalanta,29,1994,11.0,12,2,0,2,1,9.8,0.23,-1.2,-0.11,40,120,33.3,299,70,24.4,29.6,70,67.1,48.6,110,10,9.1,16,1.45,16.7,Matches,ITA-SERIA_A,23-24
c0f732e1,29,Lapo Nava,ITA,GK,Milan,19,2004,0.0,1,0,0,0,0,0.9,0.5,-0.1,-2.83,1,1,100.0,1,0,100.0,43.0,0,,,0,0,,0,0.0,,Matches,ITA-SERIA_A,23-24
1e9bde92,30,Guillermo Ochoa,MEX,GK,Salernitana,38,1985,21.0,44,7,0,3,1,37.2,0.27,-5.8,-0.28,85,323,26.3,479,73,46.3,37.5,171,59.1,44.4,342,9,2.6,11,0.52,13.6,Matches,ITA-SERIA_A,23-24
ab5c36dd,31,Maduka Okoye,NGA,GK,Udinese,23,1999,21.0,25,3,2,3,1,23.9,0.24,-0.1,0.0,99,263,37.6,286,45,55.9,41.7,161,64.0,49.0,365,7,1.9,2,0.1,8.7,Matches,ITA-SERIA_A,23-24
79b0d6a0,32,Rui Patrício,POR,GK,Roma,35,1988,23.0,27,2,0,2,2,23.4,0.29,-1.6,-0.07,90,211,42.7,492,86,31.5,31.0,137,40.9,34.9,309,16,5.2,8,0.35,11.7,Matches,ITA-SERIA_A,23-24
b9e11c1d,33,Simone Perilli,ITA,GK,Hellas Verona,28,1995,1.0,2,0,0,0,0,2.7,0.29,0.7,0.75,8,28,28.6,32,2,75.0,49.5,5,80.0,62.0,5,0,0.0,2,2.0,18.0,Matches,ITA-SERIA_A,23-24
4c62d0c8,34,Mattia Perin,ITA,GK,Juventus,30,1992,2.5,1,0,0,0,0,1.2,0.25,0.2,0.1,5,15,33.3,54,9,25.9,29.4,12,8.3,19.5,29,2,6.9,3,1.2,16.7,Matches,ITA-SERIA_A,23-24
00a17eba,35,Samuele Perisan,ITA,GK,Empoli,25,1997,1.0,2,0,0,0,0,0.7,0.14,-1.3,-1.32,1,8,12.5,22,8,27.3,26.3,12,16.7,29.6,18,0,0.0,1,1.0,21.0,Matches,ITA-SERIA_A,23-24
f6a06749,36,Carlo Pinsoglio,ITA,GK,Juventus,33,1990,0.5,0,0,0,0,0,0.5,0.18,0.5,1.06,2,5,40.0,21,1,23.8,31.4,0,,,17,0,0.0,0,0.0,5.0,Matches,ITA-SERIA_A,23-24
277da414,37,Ivan Provedel,ITA,GK,Lazio,29,1994,30.0,33,2,0,1,0,31.3,0.24,-1.7,-0.06,101,252,40.1,841,103,22.6,30.8,176,35.2,37.0,377,15,4.0,18,0.6,13.0,Matches,ITA-SERIA_A,23-24
0dfce079,38,Boris Radunović,SRB,GK,Cagliari,27,1996,7.0,12,0,0,1,1,10.1,0.38,-0.9,-0.13,41,91,45.1,156,31,35.9,37.0,66,53.0,43.8,98,6,6.1,4,0.57,11.2,Matches,ITA-SERIA_A,23-24
6662d731,39,Federico Ravaglia,ITA,GK,Bologna,23,1999,5.9,3,0,1,0,0,5.5,0.25,2.5,0.43,14,49,28.6,172,23,18.0,25.4,34,52.9,41.0,73,1,1.4,4,0.67,17.1,Matches,ITA-SERIA_A,23-24
7b5f516f,40,Francesco Rossi,ITA,GK,Atalanta,32,1991,0.1,0,0,0,0,0,0.8,0.75,0.8,13.52,0,1,0.0,1,1,0.0,14.0,1,100.0,67.0,2,0,0.0,0,0.0,,Matches,ITA-SERIA_A,23-24
41bd99ea,41,Simone Scuffet,ITA,GK,Cagliari,27,1996,31.0,55,3,3,9,2,45.1,0.33,-7.9,-0.25,161,452,35.6,684,106,43.3,37.1,243,64.2,46.9,482,22,4.6,20,0.65,12.1,Matches,ITA-SERIA_A,23-24
0d422df7,42,Marco Silvestri,ITA,GK,Udinese,32,1991,17.0,28,6,0,2,0,25.7,0.29,-2.3,-0.14,57,168,33.9,345,68,33.6,32.3,105,49.5,42.1,282,5,1.8,7,0.41,13.1,Matches,ITA-SERIA_A,23-24
ab4449d6,43,Łukasz Skorupski,POL,GK,Bologna,32,1991,32.0,29,3,1,3,1,26.6,0.23,-1.4,-0.05,103,297,34.7,829,136,26.3,29.6,188,42.0,38.7,432,12,2.8,15,0.47,12.2,Matches,ITA-SERIA_A,23-24
a8e7f7e9,44,Daniele Sommariva,ITA,GK,Genoa,26,1997,0.1,0,0,0,0,0,0.0,,0.0,0.0,0,3,0.0,2,0,100.0,54.5,1,100.0,76.0,2,1,50.0,0,0.0,15.0,Matches,ITA-SERIA_A,23-24
420c18a1,45,Yann Sommer,SUI,GK,Inter,34,1988,34.0,19,2,0,3,0,25.5,0.23,6.5,0.19,104,226,46.0,1033,120,17.4,26.1,201,22.9,27.9,395,18,4.6,14,0.41,12.1,Matches,ITA-SERIA_A,23-24
8ef2452a,46,Alessandro Sorrentino,ITA,GK,Monza,21,2002,6.1,16,4,0,1,0,14.4,0.34,-1.6,-0.27,18,56,32.1,151,29,26.5,30.6,42,38.1,36.1,62,3,4.8,3,0.49,16.8,Matches,ITA-SERIA_A,23-24
ac4003af,47,Marco Sportiello,ITA,GK,Milan,31,1992,7.0,11,1,0,0,1,8.9,0.25,-1.1,-0.15,20,51,39.2,230,40,20.4,26.9,17,23.5,29.1,81,5,6.2,9,1.29,15.4,Matches,ITA-SERIA_A,23-24
bcf5058a,48,Mile Svilar,SRB,GK,Roma,23,1999,15.0,19,1,0,3,1,20.2,0.24,2.2,0.14,44,116,37.9,516,77,15.9,25.3,89,38.2,36.2,208,16,7.7,7,0.47,12.0,Matches,ITA-SERIA_A,23-24
01b8a2b2,49,Wojciech Szczęsny,POL,GK,Juventus,33,1990,35.0,30,2,0,4,2,28.3,0.24,0.3,0.01,147,340,43.2,828,134,32.0,32.8,174,43.1,40.2,555,26,4.7,20,0.57,11.6,Matches,ITA-SERIA_A,23-24
e1b0a70d,50,Pietro Terracciano,ITA,GK,Fiorentina,33,1990,33.0,35,6,3,5,0,40.2,0.27,5.2,0.16,164,382,42.9,1051,120,29.0,32.1,176,43.8,38.2,307,7,2.3,23,0.7,14.6,Matches,ITA-SERIA_A,23-24
bf168004,51,Stefano Turati,ITA,GK,Frosinone,21,2001,30.5,58,5,0,10,1,47.5,0.28,-9.5,-0.31,72,316,22.8,919,147,27.3,29.2,144,45.1,38.8,412,18,4.4,19,0.62,13.7,Matches,ITA-SERIA_A,23-24
