id,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Goals,Goals,Goals,Goals,Goals,Expected,Expected,Expected,Expected,Launched,Launched,Launched,Passes,Passes,Passes,Passes,Goal Kicks,Goal Kicks,Goal Kicks,Crosses,Crosses,Crosses,Sweeper,Sweeper,Sweeper,Unnamed: 33_level_0,Unnamed: league,Unnamed: season
e9c0c1b2,12,André Onana,CMR,GK,Manchester Utd,28-148,1996,2,2,0,0,1,0,3.4,0.57,1.4,0.72,12,23,52.2,86,15,26.7,27.3,1,0.0,10.0,25,2,8.0,5,2.5,15.7,Matches,ENG-EPL,24-25
4806ec67,13,Jordan Pickford,ENG,GK,Everton,30-174,1994,2,7,0,0,1,0,4.9,0.41,-2.1,-1.03,27,51,52.9,70,6,67.1,45.8,10,40.0,40.5,22,1,4.5,7,3.5,21.3,Matches,ENG-EPL,24-25
4b40d9ca,14,Nick Pope,ENG,GK,Newcastle Utd,32-131,1992,2,1,0,0,0,0,1.5,0.22,0.5,0.27,12,34,35.3,43,8,41.9,36.5,19,84.2,57.9,38,2,5.3,7,3.5,19.4,Matches,ENG-EPL,24-25
98ea5115,15,David Raya,ESP,GK,Arsenal,28-348,1995,2,0,0,0,0,0,1.2,0.21,1.2,0.62,8,19,42.1,58,9,20.7,27.6,8,87.5,57.6,17,1,5.9,1,0.5,9.5,Matches,ENG-EPL,24-25
903b6e8b,16,José Sá,POR,GK,Wolves,31-224,1993,2,8,0,0,1,0,4.7,0.35,-3.3,-1.65,13,36,36.1,63,3,49.2,38.3,7,71.4,47.3,19,1,5.3,5,2.5,18.5,Matches,ENG-EPL,24-25
6a713852,17,Robert Sánchez,ESP,GK,Chelsea,26-284,1997,2,4,0,0,0,0,1.6,0.18,-2.4,-1.2,4,15,26.7,64,9,18.8,26.8,13,23.1,29.8,14,3,21.4,2,1.0,13.3,Matches,ENG-EPL,24-25
834b5c4c,18,Matz Sels,BEL,GK,Nott'ham Forest,32-184,1992,2,1,0,0,0,0,1.2,0.24,0.2,0.11,19,40,47.5,59,3,59.3,41.3,6,83.3,55.3,28,2,7.1,0,0.0,7.0,Matches,ENG-EPL,24-25
28300a16,19,Jason Steele,ENG,GK,Brighton,34-010,1990,2,1,0,0,0,0,0.5,0.12,-0.5,-0.26,7,16,43.8,110,7,13.6,25.1,2,50.0,43.0,22,2,9.1,3,1.5,15.4,Matches,ENG-EPL,24-25
77d6fd4d,20,Guglielmo Vicario,ITA,GK,Tottenham,27-326,1996,2,1,0,0,0,0,1.5,0.37,0.5,0.23,0,1,0.0,86,16,1.2,17.3,4,0.0,13.8,21,2,9.5,8,4.0,23.3,Matches,ENG-EPL,24-25
c666574f,21,Christian Walton,ENG,GK,Ipswich Town,28-293,1995,1,2,0,0,0,0,2.3,0.47,0.3,0.33,6,14,42.9,36,7,33.3,30.4,6,33.3,31.3,16,1,6.3,1,1.0,13.8,Matches,ENG-EPL,24-25
