id,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Playing Time,Starts,Starts,Starts,Subs,Subs,Subs,Team Success,Team Success,Team Success,Team Success,Team Success,Team Success,Team Success (xG),Team Success (xG),Team Success (xG),Team Success (xG),Team Success (xG),Unnamed: 29_level_0,Unnamed: league,Unnamed: season
,Rk,Player,Nation,Pos,Squad,Age,Born,MP,Min,Mn/MP,Min%,90s,Starts,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off,Matches,league,season
8637e09a,1,Vincent Aboubakar,CMR,FW,Porto,25,1992,6,495,83,68.8,5.5,6,,3,0,,0,1.83,12,6,6,1.09,3.49,7.6,6.6,1.0,0.18,0.69,Matches,UCL,17-18
81442ecb,2,Marcos Acuña,ARG,"FW,DF",Sporting CP,25,1991,5,433,87,80.2,4.8,5,,4,0,,0,1.14,5,8,-3,-0.62,-2.31,5.1,6.2,-1.1,-0.23,-1.35,Matches,UCL,17-18
c81d773d,3,Tosin Adarabioyo,ENG,DF,Manchester City,19,1997,2,91,46,10.1,1.0,1,,1,1,,0,0.0,1,2,-1,-0.99,-1.99,1.7,1.7,0.0,0.02,-0.49,Matches,UCL,17-18
9d8586c4,4,Adriano,BRA,DF,Beşiktaş,32,1984,6,486,81,67.5,5.4,5,,4,1,,1,1.83,8,10,-2,-0.37,-0.75,5.5,10.8,-5.3,-0.98,-0.52,Matches,UCL,17-18
2557c196,5,Luiz Adriano,BRA,"FW,MF",Spartak Moscow,30,1987,6,540,90,100.0,6.0,6,,6,0,,0,1.0,9,13,-4,-0.67,,6.8,11.4,-4.6,-0.77,,Matches,UCL,17-18
42a632ba,6,Ansi Agolli,ALB,DF,Qarabağ,34,1982,4,360,90,66.7,4.0,4,,4,0,,0,1.5,2,7,-5,-1.25,2.25,1.7,10.9,-9.1,-2.29,-0.69,Matches,UCL,17-18
4d034881,7,Sergio Agüero,ARG,FW,Manchester City,29,1988,7,440,63,48.9,4.9,5,,1,2,,2,2.14,13,3,10,2.05,2.44,7.9,4.4,3.5,0.72,0.51,Matches,UCL,17-18
0ff9eabc,8,Karim El Ahmadi,MAR,MF,Feyenoord,32,1985,4,360,90,66.7,4.0,4,,4,0,,0,0.0,3,12,-9,-2.25,-2.25,4.4,6.0,-1.6,-0.41,0.4,Matches,UCL,17-18
5d91cf0f,9,Valon Ahmedi,ALB,"MF,FW",NK Maribor,22,1994,4,226,57,41.9,2.5,3,,1,1,,2,1.4,0,10,-10,-3.98,-3.12,1.5,9.3,-7.8,-3.1,-1.9,Matches,UCL,17-18
