id,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Tackles,Tackles,Tackles,Tackles,Tackles,Challenges,Challenges,Challenges,Challenges,Blocks,Blocks,Blocks,Unnamed: 20_level_0,Unnamed: 21_level_0,Unnamed: 22_level_0,Unnamed: 23_level_0,Unnamed: 24_level_0,Unnamed: league,Unnamed: season
,Rk,Player,Nation,Pos,Squad,Age,Born,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Matches,league,season
f586779e,1,Tammy Abraham,ENG,FW,Roma,23,1997,34.3,27,13,7,14,6,9,22,40.9,13,17,3,14,5,32,27,0,Matches,ITA-SERIA_A,21-22
b96b595c,2,Francesco Acerbi,ITA,DF,Lazio,33,1988,28.2,25,12,15,9,1,12,19,63.2,7,37,28,9,34,59,92,0,Matches,ITA-SERIA_A,21-22
f9c927de,3,Michel Aebischer,SUI,MF,Bologna,24,1997,4.9,14,5,5,8,1,6,11,54.5,5,4,1,3,6,20,3,0,Matches,ITA-SERIA_A,21-22
0154d290,4,Felix Afena-Gyan,GHA,"FW,MF",Roma,18,2003,7.4,10,3,1,6,3,4,7,57.1,3,4,0,4,3,13,0,0,Matches,ITA-SERIA_A,21-22
46fa7204,5,Kevin Agudelo,COL,"MF,FW",Spezia,22,1998,13.7,44,26,13,26,5,7,20,35.0,13,22,0,22,8,52,6,0,Matches,ITA-SERIA_A,21-22
246d153b,6,Ola Aina,NGA,DF,Torino,24,1996,16.0,27,19,11,10,6,15,23,65.2,8,17,3,14,28,55,30,0,Matches,ITA-SERIA_A,21-22
414e1f69,7,Marley Aké,FRA,"FW,MF",Juventus,20,2001,0.9,0,0,0,0,0,0,2,0.0,2,0,0,0,1,1,0,0,Matches,ITA-SERIA_A,21-22
fdf4b948,8,Jean-Daniel Akpa-Akpro,CIV,MF,Lazio,28,1992,3.5,17,10,7,9,1,7,12,58.3,5,4,2,2,2,19,6,0,Matches,ITA-SERIA_A,21-22
5294a83f,9,Luis Alberto,ESP,MF,Lazio,28,1992,26.1,29,17,8,11,10,8,52,15.4,44,32,4,28,13,42,7,0,Matches,ITA-SERIA_A,21-22
aa5322d5,10,Giorgio Altare,ITA,DF,Cagliari,22,1998,16.3,39,28,18,18,3,21,26,80.8,5,17,5,12,30,69,70,0,Matches,ITA-SERIA_A,21-22
35b4bc62,11,Wisdom Amey,ITA,DF,Bologna,15,2005,0.8,3,2,1,1,1,2,3,66.7,1,2,0,2,3,6,1,0,Matches,ITA-SERIA_A,21-22
bcc81786,12,Kelvin Amian,FRA,DF,Spezia,23,1998,29.4,66,42,43,18,5,30,41,73.2,11,39,21,18,32,98,75,0,Matches,ITA-SERIA_A,21-22
555d5edd,13,Nadiem Amiri,GER,"MF,FW",Genoa,24,1996,7.6,6,4,2,2,2,2,9,22.2,7,7,0,7,0,6,0,0,Matches,ITA-SERIA_A,21-22
10b9fa99,14,Ethan Ampadu,WAL,"MF,DF",Venezia,20,2000,25.4,67,43,37,27,3,24,58,41.4,34,49,19,30,51,118,76,0,Matches,ITA-SERIA_A,21-22
5a2cb25d,15,Sofyan Amrabat,MAR,MF,Fiorentina,24,1996,10.5,24,13,9,13,2,11,19,57.9,8,25,8,17,5,29,6,1,Matches,ITA-SERIA_A,21-22
9f1893b9,16,Felipe Anderson,BRA,FW,Lazio,28,1993,32.1,71,45,30,33,8,27,99,27.3,72,65,6,59,20,91,16,0,Matches,ITA-SERIA_A,21-22
39aa05a7,17,Ebenezer Annan,GHA,DF,Bologna,18,2002,0.3,1,1,1,0,0,0,0,,0,0,0,0,1,2,1,0,Matches,ITA-SERIA_A,21-22
bbafc0c4,18,Cristian Ansaldi,ARG,DF,Torino,34,1986,7.7,20,9,11,7,2,10,13,76.9,3,9,1,8,6,26,10,0,Matches,ITA-SERIA_A,21-22
38d9ce53,19,Janis Antiste,FRA,FW,Spezia,18,2002,8.8,18,11,6,6,6,5,13,38.5,8,7,1,6,4,22,6,0,Matches,ITA-SERIA_A,21-22
0847b5a5,20,Mattia Aramu,ITA,"MF,FW",Venezia,26,1995,23.3,20,15,5,9,6,8,33,24.2,25,20,2,18,8,28,19,0,Matches,ITA-SERIA_A,21-22
00459419,21,Marko Arnautović,AUT,FW,Bologna,32,1989,29.9,17,9,1,11,5,7,30,23.3,23,13,2,11,7,24,17,0,Matches,ITA-SERIA_A,21-22
963a328b,22,Tolgay Arslan,GER,MF,Udinese,30,1990,18.4,35,20,15,16,4,19,50,38.0,31,17,4,13,13,48,23,1,Matches,ITA-SERIA_A,21-22
a69cc629,23,Kristoffer Askildsen,NOR,MF,Sampdoria,20,2001,8.4,18,6,7,11,0,9,19,47.4,10,14,7,7,15,33,15,0,Matches,ITA-SERIA_A,21-22
0fdcef0e,24,Kristjan Asllani,ALB,MF,Empoli,19,2002,15.0,18,9,9,8,1,11,29,37.9,18,16,7,9,19,37,15,1,Matches,ITA-SERIA_A,21-22
649b01d8,25,Emil Audero,ITA,GK,Sampdoria,24,1997,28.4,3,1,3,0,0,3,5,60.0,2,0,0,0,2,5,17,2,Matches,ITA-SERIA_A,21-22
3cd3b384,26,Tommaso Augello,ITA,DF,Sampdoria,26,1994,26.6,36,20,22,8,6,17,29,58.6,12,19,4,15,29,65,68,1,Matches,ITA-SERIA_A,21-22
6a1f66a7,27,Ramzi Aya,ITA,DF,Salernitana,30,1990,1.5,1,1,1,0,0,1,1,100.0,0,0,0,0,0,1,4,0,Matches,ITA-SERIA_A,21-22
2200181e,28,Kaan Ayhan,TUR,DF,Sassuolo,26,1994,15.0,20,12,14,6,0,7,15,46.7,8,20,14,6,13,33,57,0,Matches,ITA-SERIA_A,21-22
e8c930bb,29,Milan Badelj,CRO,MF,Genoa,32,1989,31.6,64,37,25,30,9,34,80,42.5,46,39,7,32,85,149,43,0,Matches,ITA-SERIA_A,21-22
ad263695,30,Nicola Bagnolini,ITA,GK,Bologna,17,2004,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches,ITA-SERIA_A,21-22
956a78ea,31,Issa Bah,LUX,FW,Venezia,19,2002,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches,ITA-SERIA_A,21-22
f42d6c13,32,Nedim Bajrami,ALB,"MF,FW",Empoli,22,1999,22.8,21,14,5,13,3,4,14,28.6,10,11,0,11,3,24,8,0,Matches,ITA-SERIA_A,21-22
59bf127b,33,Tiemoué Bakayoko,FRA,MF,Milan,26,1994,5.6,19,13,9,7,3,5,16,31.3,11,8,1,7,9,28,10,2,Matches,ITA-SERIA_A,21-22
102e2599,34,Tommaso Baldanzi,ITA,FW,Empoli,18,2003,0.2,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0,Matches,ITA-SERIA_A,21-22
509a4ccb,35,Keita Baldé,SEN,FW,Cagliari,26,1995,13.7,8,4,1,5,2,1,10,10.0,9,6,0,6,4,12,6,0,Matches,ITA-SERIA_A,21-22
f449640d,36,Fodé Ballo-Touré,SEN,DF,Milan,24,1997,5.0,18,14,5,13,0,4,9,44.4,5,6,2,4,3,21,5,0,Matches,ITA-SERIA_A,21-22
d44360be,37,Filippo Bandinelli,ITA,MF,Empoli,26,1995,21.7,33,20,10,17,6,15,31,48.4,16,22,5,17,10,43,37,2,Matches,ITA-SERIA_A,21-22
0821331c,38,Mattia Bani,ITA,DF,Genoa,27,1993,13.5,23,13,17,6,0,14,18,77.8,4,19,11,8,20,43,76,0,Matches,ITA-SERIA_A,21-22
01efac19,39,Antonín Barák,CZE,"MF,FW",Hellas Verona,26,1994,26.0,18,8,9,8,1,5,17,29.4,12,32,5,27,6,24,26,0,Matches,ITA-SERIA_A,21-22
0acda699,40,Francesco Bardi,ITA,GK,Bologna,29,1992,2.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches,ITA-SERIA_A,21-22
6928979a,41,Nicolò Barella,ITA,MF,Inter,24,1997,32.4,63,42,17,35,11,29,55,52.7,26,26,2,24,21,84,8,2,Matches,ITA-SERIA_A,21-22
e5bf73f3,42,Musa Barrow,GAM,"FW,MF",Bologna,22,1998,23.7,12,4,4,4,4,6,20,30.0,14,20,1,19,6,18,8,0,Matches,ITA-SERIA_A,21-22
ea06dd97,43,Daniele Baselli,ITA,"MF,FW",Torino,29,1992,1.7,3,3,2,0,1,2,6,33.3,4,0,0,0,1,4,2,0,Matches,ITA-SERIA_A,21-22
ea06dd97,44,Daniele Baselli,ITA,MF,Cagliari,29,1992,3.2,6,5,3,1,2,1,5,20.0,4,2,0,2,2,8,5,0,Matches,ITA-SERIA_A,21-22
80556f08,45,Toma Bašić,CRO,MF,Lazio,24,1996,10.9,12,8,3,9,0,5,17,29.4,12,13,4,9,4,16,21,0,Matches,ITA-SERIA_A,21-22
75b86fb3,46,Alessandro Bastoni,ITA,DF,Inter,22,1999,25.7,44,25,28,13,3,17,34,50.0,17,22,12,10,35,79,59,1,Matches,ITA-SERIA_A,21-22
1ac232b8,47,Simone Bastoni,ITA,"MF,DF",Spezia,24,1996,25.4,52,34,28,17,7,21,65,32.3,44,38,11,27,30,82,31,0,Matches,ITA-SERIA_A,21-22
19e4eab9,48,Rodrigo Becão,BRA,DF,Udinese,25,1996,34.8,81,46,49,30,2,34,60,56.7,26,45,20,25,42,123,89,3,Matches,ITA-SERIA_A,21-22
d3d758d8,49,Valon Behrami,SUI,"MF,FW",Genoa,36,1985,3.5,3,1,0,2,1,0,7,0.0,7,4,1,3,1,4,4,0,Matches,ITA-SERIA_A,21-22
4f8ce0e1,50,Vid Belec,SVN,GK,Salernitana,31,1990,21.5,0,0,0,0,0,0,0,,0,0,0,0,0,0,9,1,Matches,ITA-SERIA_A,21-22
e3756e72,51,Raoul Bellanova,ITA,"DF,FW",Cagliari,21,2000,27.7,29,15,14,12,3,6,27,22.2,21,39,8,31,21,50,51,0,Matches,ITA-SERIA_A,21-22
d705ba44,52,Andrea Belotti,ITA,FW,Torino,27,1993,15.2,7,3,2,2,3,3,12,25.0,9,12,4,8,2,9,9,0,Matches,ITA-SERIA_A,21-22
0000acda,53,Marco Benassi,ITA,"DF,MF",Fiorentina,26,1994,1.8,1,0,1,0,0,1,2,50.0,1,3,0,3,3,4,3,0,Matches,ITA-SERIA_A,21-22
0000acda,54,Marco Benassi,ITA,MF,Empoli,26,1994,4.2,6,3,3,2,1,1,10,10.0,9,4,0,4,3,9,6,0,Matches,ITA-SERIA_A,21-22
305a3820,55,Filip Benković,CRO,"DF,FW",Udinese,24,1997,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches,ITA-SERIA_A,21-22
db092d3b,56,Ismaël Bennacer,ALG,MF,Milan,23,1997,16.9,44,30,22,15,7,21,50,42.0,29,20,4,16,25,69,15,0,Matches,ITA-SERIA_A,21-22
3b8674e6,57,Rodrigo Bentancur,URU,MF,Juventus,24,1997,12.8,32,18,11,18,3,7,20,35.0,13,15,2,13,26,58,15,1,Matches,ITA-SERIA_A,21-22
ec1f737d,58,Alessandro Berardi,ITA,GK,Hellas Verona,30,1991,1.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches,ITA-SERIA_A,21-22
53a0e358,59,Domenico Berardi,ITA,FW,Sassuolo,26,1994,31.3,32,19,9,16,7,15,57,26.3,42,39,2,37,31,63,23,0,Matches,ITA-SERIA_A,21-22
61b3978f,60,Bartosz Bereszyński,POL,DF,Sampdoria,29,1992,32.7,64,38,34,25,5,37,80,46.3,43,38,12,26,42,106,73,1,Matches,ITA-SERIA_A,21-22
ee833569,61,Etrit Berisha,ALB,GK,Torino,32,1989,10.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,4,0,Matches,ITA-SERIA_A,21-22
ee93c1a9,62,Federico Bernardeschi,ITA,"MF,FW",Juventus,27,1994,16.4,16,10,7,4,5,6,13,46.2,7,12,4,8,5,21,15,0,Matches,ITA-SERIA_A,21-22
04b40c58,63,Nicolò Bertola,ITA,"MF,DF",Spezia,18,2003,0.4,3,2,3,0,0,3,4,75.0,1,0,0,0,3,6,1,0,Matches,ITA-SERIA_A,21-22
88895312,64,Daniel Bessa,ITA,MF,Hellas Verona,28,1993,8.5,7,2,3,3,1,4,15,26.7,11,13,3,10,5,12,11,0,Matches,ITA-SERIA_A,21-22
ed5c0319,65,Beto,GNB,FW,Udinese,23,1998,24.1,21,6,2,14,5,9,19,47.4,10,16,1,15,5,26,25,1,Matches,ITA-SERIA_A,21-22
