id,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Penalty Kicks,Penalty Kicks,Penalty Kicks,Penalty Kicks,Penalty Kicks,Unnamed: 26_level_0,Unnamed: league,Unnamed: season
cf1c23d8,27,Daniele Padelli,ITA,GK,Inter,33,1985,4,4,270,3.0,4,1.33,8,4,62.5,2,0,1,1,25.0,1,1,0,0,0.0,Matches,ITA-SERIA_A,19-20
f058ed1f,28,Gianluca Pegolo,ITA,GK,Sassuolo,38,1981,5,5,450,5.0,4,0.8,27,24,85.2,2,2,1,2,40.0,0,0,0,0,,Matches,ITA-SERIA_A,19-20
4c62d0c8,29,Mattia Perin,ITA,GK,Genoa,26,1992,21,21,1890,21.0,38,1.81,103,66,64.1,8,4,9,5,23.8,2,1,0,1,0.0,Matches,ITA-SERIA_A,19-20
f6a06749,30,Carlo Pinsoglio,ITA,GK,Juventus,29,1990,1,0,19,0.2,0,0.0,0,0,,0,0,0,0,,0,0,0,0,,Matches,ITA-SERIA_A,19-20
67f649be,31,Ionuț Radu,ROU,GK,Genoa,22,1997,17,17,1530,17.0,35,2.06,98,64,70.4,2,5,10,2,11.8,7,6,0,1,0.0,Matches,ITA-SERIA_A,19-20
0dfce079,32,Boris Radunović,SRB,GK,Hellas Verona,23,1996,3,3,270,3.0,8,2.67,15,7,60.0,1,0,2,1,33.3,2,2,0,0,0.0,Matches,ITA-SERIA_A,19-20
dd06d56c,33,Rafael,BRA,GK,Cagliari,37,1982,6,5,454,5.0,11,2.18,17,6,47.1,1,1,3,0,0.0,3,2,0,1,0.0,Matches,ITA-SERIA_A,19-20
e358587b,34,Pepe Reina,ESP,GK,Milan,36,1982,2,2,90,1.0,1,1.0,6,4,83.3,1,0,0,0,0.0,1,0,1,0,100.0,Matches,ITA-SERIA_A,19-20
28a15394,35,Antonio Rosati,ITA,GK,Torino,36,1983,1,1,90,1.0,1,1.0,5,4,80.0,0,1,0,0,0.0,0,0,0,0,,Matches,ITA-SERIA_A,19-20
7b5f516f,36,Francesco Rossi,ITA,GK,Atalanta,28,1991,1,0,11,0.1,1,8.18,1,0,0.0,0,0,0,0,,0,0,0,0,,Matches,ITA-SERIA_A,19-20
343f753a,37,Luigi Sepe,ITA,GK,Parma,28,1991,34,34,3060,34.0,53,1.56,193,137,75.6,13,6,15,5,14.7,9,6,3,0,33.3,Matches,ITA-SERIA_A,19-20
0d422df7,38,Marco Silvestri,ITA,GK,Hellas Verona,28,1991,35,35,3150,35.0,43,1.23,159,117,77.4,11,13,11,9,25.7,7,7,0,0,0.0,Matches,ITA-SERIA_A,19-20
10dc46f0,39,Salvatore Sirigu,ITA,GK,Torino,32,1987,36,36,3240,36.0,64,1.78,197,135,72.1,11,6,19,7,19.4,10,9,1,0,10.0,Matches,ITA-SERIA_A,19-20
ab4449d6,40,Łukasz Skorupski,POL,GK,Bologna,28,1991,37,37,3330,37.0,64,1.73,187,123,69.0,12,10,15,2,5.4,8,6,1,1,14.3,Matches,ITA-SERIA_A,19-20
ac4003af,41,Marco Sportiello,ITA,GK,Atalanta,27,1992,6,5,525,5.8,5,0.86,18,13,72.2,4,0,1,2,40.0,0,0,0,0,,Matches,ITA-SERIA_A,19-20
339fe0e8,42,Thomas Strakosha,ALB,GK,Lazio,24,1995,38,38,3420,38.0,42,1.11,154,112,77.3,24,6,8,11,28.9,9,7,1,1,12.5,Matches,ITA-SERIA_A,19-20
01b8a2b2,43,Wojciech Szczęsny,POL,GK,Juventus,29,1990,29,29,2591,28.8,33,1.15,129,95,80.6,19,4,6,11,37.9,10,8,1,1,11.1,Matches,ITA-SERIA_A,19-20
e1b0a70d,44,Pietro Terracciano,ITA,GK,Fiorentina,29,1990,7,7,624,6.9,5,0.72,23,18,91.3,5,1,1,2,28.6,3,3,0,0,0.0,Matches,ITA-SERIA_A,19-20
0f47717b,45,Demba Thiam,SEN,GK,SPAL,21,1998,2,2,180,2.0,4,2.0,16,12,81.3,0,1,1,0,0.0,1,1,0,0,0.0,Matches,ITA-SERIA_A,19-20
bf168004,46,Stefano Turati,ITA,GK,Sassuolo,17,2001,2,2,180,2.0,4,2.0,12,8,75.0,0,2,0,0,0.0,1,1,0,0,0.0,Matches,ITA-SERIA_A,19-20
96640846,47,Samir Ujkani,KVX,GK,Torino,31,1988,1,1,90,1.0,3,3.0,6,3,66.7,0,0,1,0,0.0,1,1,0,0,0.0,Matches,ITA-SERIA_A,19-20
582a251c,48,Mauro Vigorito,ITA,GK,Lecce,29,1990,5,4,423,4.7,9,1.91,29,20,72.4,3,0,1,1,25.0,1,1,0,0,0.0,Matches,ITA-SERIA_A,19-20
