id,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,SCA,SCA,SCA Types,SCA Types,SCA Types,SCA Types,SCA Types,SCA Types,GCA,GCA,GCA Types,GCA Types,GCA Types,GCA Types,GCA Types,GCA Types,Unnamed: 24_level_0,Unnamed: league,Unnamed: season
aa5322d5,10,Giorgio Altare,ITA,DF,Cagliari,22,1998,16.3,27,1.66,16,3,1,7,0,0,0,0.0,0,0,0,0,0,0,Matches,ITA-SERIA_A,21-22
35b4bc62,11,Wisdom Amey,ITA,DF,Bologna,15,2005,0.8,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches,ITA-SERIA_A,21-22
bcc81786,12,Kelvin Amian,FRA,DF,Spezia,23,1998,29.4,33,1.12,22,3,3,3,2,0,1,0.03,1,0,0,0,0,0,Matches,ITA-SERIA_A,21-22
555d5edd,13,Nadiem Amiri,GER,"MF,FW",Genoa,24,1996,7.6,30,3.96,24,4,1,0,1,0,1,0.13,1,0,0,0,0,0,Matches,ITA-SERIA_A,21-22
10b9fa99,14,Ethan Ampadu,WAL,"MF,DF",Venezia,20,2000,25.4,45,1.77,39,4,1,0,0,1,6,0.24,5,1,0,0,0,0,Matches,ITA-SERIA_A,21-22
5a2cb25d,15,Sofyan Amrabat,MAR,MF,Fiorentina,24,1996,10.5,18,1.72,16,0,1,0,1,0,0,0.0,0,0,0,0,0,0,Matches,ITA-SERIA_A,21-22
9f1893b9,16,Felipe Anderson,BRA,FW,Lazio,28,1993,32.1,115,3.59,87,3,10,5,9,1,19,0.59,13,0,4,2,0,0,Matches,ITA-SERIA_A,21-22
39aa05a7,17,Ebenezer Annan,GHA,DF,Bologna,18,2002,0.3,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches,ITA-SERIA_A,21-22
bbafc0c4,18,Cristian Ansaldi,ARG,DF,Torino,34,1986,7.7,29,3.79,22,3,2,2,0,0,6,0.78,5,0,0,1,0,0,Matches,ITA-SERIA_A,21-22
38d9ce53,19,Janis Antiste,FRA,FW,Spezia,18,2002,8.8,14,1.58,12,0,1,1,0,0,0,0.0,0,0,0,0,0,0,Matches,ITA-SERIA_A,21-22
0847b5a5,20,Mattia Aramu,ITA,"MF,FW",Venezia,26,1995,23.3,75,3.21,31,22,2,5,15,0,11,0.47,7,1,0,0,3,0,Matches,ITA-SERIA_A,21-22
00459419,21,Marko Arnautović,AUT,FW,Bologna,32,1989,29.9,89,2.97,71,0,7,9,2,0,7,0.23,5,0,1,1,0,0,Matches,ITA-SERIA_A,21-22
963a328b,22,Tolgay Arslan,GER,MF,Udinese,30,1990,18.4,48,2.6,30,5,1,4,7,1,8,0.43,3,0,0,2,3,0,Matches,ITA-SERIA_A,21-22
a69cc629,23,Kristoffer Askildsen,NOR,MF,Sampdoria,20,2001,8.4,7,0.84,5,0,2,0,0,0,1,0.12,1,0,0,0,0,0,Matches,ITA-SERIA_A,21-22
0fdcef0e,24,Kristjan Asllani,ALB,MF,Empoli,19,2002,15.0,30,2.0,22,3,0,3,2,0,3,0.2,3,0,0,0,0,0,Matches,ITA-SERIA_A,21-22
649b01d8,25,Emil Audero,ITA,GK,Sampdoria,24,1997,28.4,5,0.18,4,1,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches,ITA-SERIA_A,21-22
3cd3b384,26,Tommaso Augello,ITA,DF,Sampdoria,26,1994,26.6,49,1.84,34,4,5,1,3,2,2,0.08,2,0,0,0,0,0,Matches,ITA-SERIA_A,21-22
6a1f66a7,27,Ramzi Aya,ITA,DF,Salernitana,30,1990,1.5,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches,ITA-SERIA_A,21-22
2200181e,28,Kaan Ayhan,TUR,DF,Sassuolo,26,1994,15.0,8,0.53,8,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches,ITA-SERIA_A,21-22
e8c930bb,29,Milan Badelj,CRO,MF,Genoa,32,1989,31.6,72,2.28,64,0,1,1,2,4,2,0.06,0,0,1,0,1,0,Matches,ITA-SERIA_A,21-22
ad263695,30,Nicola Bagnolini,ITA,GK,Bologna,17,2004,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches,ITA-SERIA_A,21-22
956a78ea,31,Issa Bah,LUX,FW,Venezia,19,2002,0.1,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches,ITA-SERIA_A,21-22
f42d6c13,32,Nedim Bajrami,ALB,"MF,FW",Empoli,22,1999,22.8,104,4.55,66,21,8,5,1,3,7,0.31,5,1,0,1,0,0,Matches,ITA-SERIA_A,21-22
59bf127b,33,Tiemoué Bakayoko,FRA,MF,Milan,26,1994,5.6,7,1.26,6,0,0,0,0,1,0,0.0,0,0,0,0,0,0,Matches,ITA-SERIA_A,21-22
102e2599,34,Tommaso Baldanzi,ITA,FW,Empoli,18,2003,0.2,1,5.29,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches,ITA-SERIA_A,21-22
509a4ccb,35,Keita Baldé,SEN,FW,Cagliari,26,1995,13.7,23,1.68,14,0,1,4,3,1,2,0.15,1,0,0,0,1,0,Matches,ITA-SERIA_A,21-22
f449640d,36,Fodé Ballo-Touré,SEN,DF,Milan,24,1997,5.0,13,2.62,11,0,1,0,1,0,2,0.4,2,0,0,0,0,0,Matches,ITA-SERIA_A,21-22
d44360be,37,Filippo Bandinelli,ITA,MF,Empoli,26,1995,21.7,58,2.67,46,4,3,3,1,1,4,0.18,4,0,0,0,0,0,Matches,ITA-SERIA_A,21-22
0821331c,38,Mattia Bani,ITA,DF,Genoa,27,1993,13.5,5,0.37,4,0,0,1,0,0,0,0.0,0,0,0,0,0,0,Matches,ITA-SERIA_A,21-22
01efac19,39,Antonín Barák,CZE,"MF,FW",Hellas Verona,26,1994,26.0,70,2.69,57,1,4,6,2,0,9,0.35,6,0,1,1,1,0,Matches,ITA-SERIA_A,21-22
0acda699,40,Francesco Bardi,ITA,GK,Bologna,29,1992,2.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches,ITA-SERIA_A,21-22
6928979a,41,Nicolò Barella,ITA,MF,Inter,24,1997,32.4,140,4.32,116,0,10,6,6,2,21,0.65,18,0,1,1,1,0,Matches,ITA-SERIA_A,21-22
e5bf73f3,42,Musa Barrow,GAM,"FW,MF",Bologna,22,1998,23.7,87,3.67,65,11,3,4,4,0,10,0.42,8,1,0,1,0,0,Matches,ITA-SERIA_A,21-22
ea06dd97,43,Daniele Baselli,ITA,"MF,FW",Torino,29,1992,1.7,2,1.23,1,1,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches,ITA-SERIA_A,21-22
ea06dd97,44,Daniele Baselli,ITA,MF,Cagliari,29,1992,3.2,15,4.69,8,3,0,2,0,2,1,0.31,0,1,0,0,0,0,Matches,ITA-SERIA_A,21-22
80556f08,45,Toma Bašić,CRO,MF,Lazio,24,1996,10.9,9,0.83,5,1,1,2,0,0,3,0.28,1,1,0,1,0,0,Matches,ITA-SERIA_A,21-22
75b86fb3,46,Alessandro Bastoni,ITA,DF,Inter,22,1999,25.7,45,1.75,39,0,2,2,0,2,5,0.19,5,0,0,0,0,0,Matches,ITA-SERIA_A,21-22
1ac232b8,47,Simone Bastoni,ITA,"MF,DF",Spezia,24,1996,25.4,80,3.15,49,22,3,4,1,1,5,0.2,3,1,0,1,0,0,Matches,ITA-SERIA_A,21-22
19e4eab9,48,Rodrigo Becão,BRA,DF,Udinese,25,1996,34.8,27,0.78,20,3,1,0,3,0,1,0.03,1,0,0,0,0,0,Matches,ITA-SERIA_A,21-22
d3d758d8,49,Valon Behrami,SUI,"MF,FW",Genoa,36,1985,3.5,5,1.45,4,0,0,1,0,0,1,0.29,1,0,0,0,0,0,Matches,ITA-SERIA_A,21-22
4f8ce0e1,50,Vid Belec,SVN,GK,Salernitana,31,1990,21.5,1,0.05,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches,ITA-SERIA_A,21-22
e3756e72,51,Raoul Bellanova,ITA,"DF,FW",Cagliari,21,2000,27.7,66,2.38,54,1,4,2,5,0,8,0.29,8,0,0,0,0,0,Matches,ITA-SERIA_A,21-22
d705ba44,52,Andrea Belotti,ITA,FW,Torino,27,1993,15.2,38,2.49,18,2,2,7,9,0,4,0.26,1,0,1,0,2,0,Matches,ITA-SERIA_A,21-22
0000acda,53,Marco Benassi,ITA,"DF,MF",Fiorentina,26,1994,1.8,1,0.56,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches,ITA-SERIA_A,21-22
0000acda,54,Marco Benassi,ITA,MF,Empoli,26,1994,4.2,7,1.65,5,0,0,1,1,0,0,0.0,0,0,0,0,0,0,Matches,ITA-SERIA_A,21-22
305a3820,55,Filip Benković,CRO,"DF,FW",Udinese,24,1997,0.1,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches,ITA-SERIA_A,21-22
db092d3b,56,Ismaël Bennacer,ALG,MF,Milan,23,1997,16.9,61,3.6,44,7,4,1,3,2,3,0.18,3,0,0,0,0,0,Matches,ITA-SERIA_A,21-22
3b8674e6,57,Rodrigo Bentancur,URU,MF,Juventus,24,1997,12.8,36,2.81,30,1,0,3,0,2,3,0.23,2,0,0,1,0,0,Matches,ITA-SERIA_A,21-22
ec1f737d,58,Alessandro Berardi,ITA,GK,Hellas Verona,30,1991,1.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches,ITA-SERIA_A,21-22
53a0e358,59,Domenico Berardi,ITA,FW,Sassuolo,26,1994,31.3,170,5.42,126,22,8,3,8,3,22,0.7,17,2,1,0,2,0,Matches,ITA-SERIA_A,21-22
61b3978f,60,Bartosz Bereszyński,POL,DF,Sampdoria,29,1992,32.7,54,1.65,39,7,4,2,2,0,7,0.21,4,2,1,0,0,0,Matches,ITA-SERIA_A,21-22
ee833569,61,Etrit Berisha,ALB,GK,Torino,32,1989,10.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches,ITA-SERIA_A,21-22
ee93c1a9,62,Federico Bernardeschi,ITA,"MF,FW",Juventus,27,1994,16.4,62,3.78,40,5,6,8,3,0,4,0.24,3,0,0,1,0,0,Matches,ITA-SERIA_A,21-22
04b40c58,63,Nicolò Bertola,ITA,"MF,DF",Spezia,18,2003,0.4,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches,ITA-SERIA_A,21-22
88895312,64,Daniel Bessa,ITA,MF,Hellas Verona,28,1993,8.5,26,3.05,25,0,0,1,0,0,4,0.47,4,0,0,0,0,0,Matches,ITA-SERIA_A,21-22
ed5c0319,65,Beto,GNB,FW,Udinese,23,1998,24.1,49,2.03,31,0,7,9,2,0,3,0.12,1,0,0,2,0,0,Matches,ITA-SERIA_A,21-22
36e88fbc,66,Luis Binks,ENG,DF,Bologna,19,2001,7.2,1,0.14,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches,ITA-SERIA_A,21-22
9e1577aa,67,Cristiano Biraghi,ITA,DF,Fiorentina,28,1992,35.0,126,3.59,64,55,0,6,1,0,8,0.23,5,3,0,0,0,0,Matches,ITA-SERIA_A,21-22
64cd167d,68,Davide Biraschi,ITA,DF,Genoa,27,1994,10.3,5,0.48,4,0,0,0,1,0,0,0.0,0,0,0,0,0,0,Matches,ITA-SERIA_A,21-22
f1d25de7,69,Bjarki Bjarkason,ISL,MF,Venezia,21,2000,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches,ITA-SERIA_A,21-22
fe012aca,70,Jeremie Boga,CIV,"FW,MF",Atalanta,24,1997,8.5,51,6.01,32,6,6,3,2,2,0,0.0,0,0,0,0,0,0,Matches,ITA-SERIA_A,21-22
fe012aca,71,Jeremie Boga,CIV,"FW,MF",Sassuolo,24,1997,7.4,24,3.22,16,0,5,1,2,0,4,0.54,2,0,1,0,1,0,Matches,ITA-SERIA_A,21-22
cb678320,72,Luka Bogdan,CRO,DF,Salernitana,25,1996,4.4,1,0.23,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches,ITA-SERIA_A,21-22
c83c203f,73,Emil Bohinen,NOR,MF,Salernitana,22,1999,7.8,25,3.22,15,7,2,0,1,0,1,0.13,0,1,0,0,0,0,Matches,ITA-SERIA_A,21-22
d995ed27,74,Giacomo Bonaventura,ITA,MF,Fiorentina,31,1989,25.2,83,3.3,69,1,3,5,5,0,13,0.52,9,0,0,2,2,0,Matches,ITA-SERIA_A,21-22
bf57eaab,75,Federico Bonazzoli,ITA,"FW,MF",Salernitana,24,1997,20.7,41,1.98,26,0,1,6,6,2,1,0.05,1,0,0,0,0,0,Matches,ITA-SERIA_A,21-22
fb77bfef,76,Kevin Bonifazi,ITA,DF,Bologna,25,1996,13.4,12,0.89,9,0,1,2,0,0,2,0.15,1,0,0,1,0,0,Matches,ITA-SERIA_A,21-22
52ec54d0,77,Leonardo Bonucci,ITA,DF,Juventus,34,1987,22.3,18,0.81,17,0,0,1,0,0,2,0.09,2,0,0,0,0,0,Matches,ITA-SERIA_A,21-22
0d077b88,78,Mehdi Bourabia,MAR,MF,Spezia,29,1991,3.1,5,1.61,3,0,2,0,0,0,2,0.64,0,0,2,0,0,0,Matches,ITA-SERIA_A,21-22
ae94a6c5,79,Edoardo Bove,ITA,"MF,DF",Roma,19,2002,0.8,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches,ITA-SERIA_A,21-22
d4a2533d,80,Josip Brekalo,CRO,MF,Torino,23,1998,25.4,122,4.8,82,23,7,7,3,0,9,0.35,6,1,2,0,0,0,Matches,ITA-SERIA_A,21-22
5fd5ed86,81,Gleison Bremer,BRA,DF,Torino,24,1997,32.1,23,0.72,14,1,0,6,0,2,2,0.06,1,0,0,1,0,0,Matches,ITA-SERIA_A,21-22
33b8d077,82,Marcelo Brozović,CRO,MF,Inter,28,1992,32.6,98,3.0,89,2,1,2,1,3,12,0.37,12,0,0,0,0,0,Matches,ITA-SERIA_A,21-22
59f2d958,83,Aleksander Buksa,POL,FW,Genoa,18,2003,0.7,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches,ITA-SERIA_A,21-22
4ae67f27,84,Alessandro Buongiorno,ITA,DF,Torino,22,1999,13.1,9,0.68,6,0,0,2,1,0,3,0.23,2,0,0,1,0,0,Matches,ITA-SERIA_A,21-22
4a0b7f07,85,Gianluca Busio,USA,MF,Venezia,19,2002,21.7,40,1.85,26,9,0,1,3,1,3,0.14,2,1,0,0,0,0,Matches,ITA-SERIA_A,21-22
a820e429,86,Arthur Cabral,BRA,FW,Fiorentina,23,1998,8.3,17,2.05,10,0,3,1,2,1,5,0.6,3,0,1,1,0,0,Matches,ITA-SERIA_A,21-22
e34e086c,87,Jovane Cabral,CPV,FW,Lazio,23,1998,2.1,4,1.89,4,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches,ITA-SERIA_A,21-22
dd86e8e4,88,Liberato Cacace,NZL,DF,Empoli,20,2000,5.2,5,0.96,3,1,0,0,1,0,1,0.19,1,0,0,0,0,0,Matches,ITA-SERIA_A,21-22
e94d79e3,89,Martín Cáceres,URU,DF,Cagliari,34,1987,9.2,14,1.51,12,0,0,2,0,0,1,0.11,1,0,0,0,0,0,Matches,ITA-SERIA_A,21-22
93b891d1,90,Felipe Caicedo,ECU,FW,Genoa,32,1988,3.2,9,2.85,6,0,0,1,2,0,3,0.95,2,0,0,0,1,0,Matches,ITA-SERIA_A,21-22
93b891d1,91,Felipe Caicedo,ECU,"FW,DF",Inter,32,1988,0.3,1,3.91,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches,ITA-SERIA_A,21-22
2146785a,92,Davide Calabria,ITA,DF,Milan,24,1996,23.5,47,2.0,32,4,3,6,2,0,6,0.25,3,0,0,3,0,0,Matches,ITA-SERIA_A,21-22
aded8e6f,93,Riccardo Calafiori,ITA,DF,Genoa,19,2002,0.9,1,1.1,0,1,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches,ITA-SERIA_A,21-22
aded8e6f,94,Riccardo Calafiori,ITA,DF,Roma,19,2002,1.9,4,2.09,3,0,1,0,0,0,2,1.05,1,0,1,0,0,0,Matches,ITA-SERIA_A,21-22
ac7e640b,95,Mattia Caldara,ITA,DF,Venezia,27,1994,30.0,20,0.67,9,1,0,5,4,1,2,0.07,0,0,0,1,1,0,Matches,ITA-SERIA_A,21-22
cd0fa27b,96,Hakan Çalhanoğlu,TUR,MF,Inter,27,1994,27.6,173,6.27,100,54,2,11,4,2,21,0.76,12,7,0,1,1,0,Matches,ITA-SERIA_A,21-22
78841da9,97,José Callejón,ESP,FW,Fiorentina,34,1987,14.4,47,3.25,32,10,1,3,1,0,4,0.28,4,0,0,0,0,0,Matches,ITA-SERIA_A,21-22
247ed022,98,Andrea Cambiaso,ITA,DF,Genoa,21,2000,19.9,39,1.96,30,3,2,1,3,0,5,0.25,5,0,0,0,0,0,Matches,ITA-SERIA_A,21-22
b6a1cdf9,99,Matteo Cancellieri,ITA,"MF,DF",Hellas Verona,19,2002,2.5,7,2.79,5,1,1,0,0,0,0,0.0,0,0,0,0,0,0,Matches,ITA-SERIA_A,21-22
356c9002,100,Antonio Candreva,ITA,"MF,FW",Sampdoria,34,1987,34.7,139,4.01,84,36,7,7,5,0,16,0.46,10,4,0,1,1,0,Matches,ITA-SERIA_A,21-22
07ea0ef2,101,Leonardo Capezzi,ITA,MF,Salernitana,26,1995,1.9,1,0.51,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches,ITA-SERIA_A,21-22
54e53b7e,102,Gianluca Caprari,ITA,"MF,FW",Hellas Verona,28,1993,30.4,142,4.67,92,20,9,9,9,3,20,0.66,16,1,2,1,0,0,Matches,ITA-SERIA_A,21-22
5bd72174,103,Francesco Caputo,ITA,FW,Sampdoria,33,1987,31.0,74,2.39,60,0,2,3,8,1,8,0.26,4,0,0,1,3,0,Matches,ITA-SERIA_A,21-22
5bd72174,104,Francesco Caputo,ITA,FW,Sassuolo,33,1987,1.7,6,3.46,5,0,0,1,0,0,2,1.15,2,0,0,0,0,0,Matches,ITA-SERIA_A,21-22
f7e2af2c,105,Andrea Carboni,ITA,DF,Cagliari,20,2001,24.6,20,0.81,19,0,0,1,0,0,2,0.08,2,0,0,0,0,0,Matches,ITA-SERIA_A,21-22
3f5f38fb,106,Nicolò Casale,ITA,DF,Hellas Verona,23,1998,28.7,34,1.18,33,1,0,0,0,0,5,0.17,5,0,0,0,0,0,Matches,ITA-SERIA_A,21-22
96960855,107,Francesco Cassata,ITA,MF,Genoa,24,1997,0.1,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches,ITA-SERIA_A,21-22
130a7a3f,108,Samu Castillejo,ESP,"FW,MF",Milan,26,1995,1.4,10,7.09,6,0,0,2,2,0,3,2.13,1,0,0,1,1,0,Matches,ITA-SERIA_A,21-22
0728bebe,109,Gaetano Castrovilli,ITA,MF,Fiorentina,24,1997,15.5,49,3.17,36,6,2,1,4,0,5,0.32,5,0,0,0,0,0,Matches,ITA-SERIA_A,21-22
ba3d3bea,110,Danilo Cataldi,ITA,MF,Lazio,26,1994,19.0,39,2.06,25,14,0,0,0,0,3,0.16,2,1,0,0,0,0,Matches,ITA-SERIA_A,21-22
4d1efb48,111,Pietro Ceccaroni,ITA,DF,Venezia,25,1995,34.7,17,0.49,12,0,0,5,0,0,1,0.03,0,0,0,1,0,0,Matches,ITA-SERIA_A,21-22
d9624b51,112,Federico Ceccherini,ITA,DF,Hellas Verona,29,1992,26.2,24,0.92,22,0,0,1,1,0,2,0.08,2,0,0,0,0,0,Matches,ITA-SERIA_A,21-22
98a84572,113,Emil Ceide,NOR,"FW,MF",Sassuolo,19,2001,0.6,1,1.7,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches,ITA-SERIA_A,21-22
7d50454d,114,Luca Ceppitelli,ITA,DF,Cagliari,31,1989,16.1,10,0.62,8,0,0,2,0,0,1,0.06,0,0,0,1,0,0,Matches,ITA-SERIA_A,21-22
eade5337,115,Damir Ceter,COL,FW,Cagliari,23,1997,0.1,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches,ITA-SERIA_A,21-22
ae7058f9,116,Julian Chabot,GER,DF,Sampdoria,23,1998,5.4,1,0.18,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches,ITA-SERIA_A,21-22
e85fb9b8,117,Giorgio Chiellini,ITA,DF,Juventus,36,1984,15.0,21,1.4,18,0,0,2,0,1,1,0.07,1,0,0,0,0,0,Matches,ITA-SERIA_A,21-22
b0f7e36c,118,Federico Chiesa,ITA,"MF,FW",Juventus,23,1997,9.6,41,4.28,21,3,8,6,3,0,7,0.73,2,0,3,1,1,0,Matches,ITA-SERIA_A,21-22
c316607a,119,Vlad Chiricheș,ROU,DF,Sassuolo,31,1989,25.6,8,0.31,7,0,0,1,0,0,0,0.0,0,0,0,0,0,0,Matches,ITA-SERIA_A,21-22
da77b60b,120,Riccardo Ciervo,ITA,"MF,DF",Sampdoria,19,2002,2.5,7,2.78,5,0,1,1,0,0,0,0.0,0,0,0,0,0,0,Matches,ITA-SERIA_A,21-22
ee3c4b3f,121,Moustapha Cissé,GUI,FW,Atalanta,17,2003,0.4,1,2.37,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,Matches,ITA-SERIA_A,21-22
e4ba67f2,122,Giorgio Cittadini,ITA,DF,Atalanta,19,2002,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches,ITA-SERIA_A,21-22
bf356094,123,Ebrima Colley,GAM,"FW,MF",Spezia,21,2000,4.4,12,2.74,6,1,2,2,1,0,0,0.0,0,0,0,0,0,0,Matches,ITA-SERIA_A,21-22
8b95acda,124,Omar Colley,GAM,DF,Sampdoria,28,1992,30.5,10,0.33,7,0,0,1,1,1,1,0.03,0,0,0,1,0,0,Matches,ITA-SERIA_A,21-22
8cabdc1e,125,Andrea Consigli,ITA,GK,Sassuolo,34,1987,36.9,8,0.22,7,1,0,0,0,0,1,0.03,1,0,0,0,0,0,Matches,ITA-SERIA_A,21-22
8fef5412,126,Andrea Conti,ITA,"DF,MF",Sampdoria,27,1994,2.6,2,0.77,1,0,1,0,0,0,0,0.0,0,0,0,0,0,0,Matches,ITA-SERIA_A,21-22
8fef5412,127,Andrea Conti,ITA,DF,Milan,27,1994,0.1,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches,ITA-SERIA_A,21-22
22ae86f9,128,Diego Coppola,ITA,DF,Hellas Verona,17,2003,2.8,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches,ITA-SERIA_A,21-22
45b9b619,129,Joaquín Correa,ARG,FW,Inter,26,1994,11.4,43,3.78,32,0,5,5,1,0,5,0.44,3,0,1,1,0,0,Matches,ITA-SERIA_A,21-22
85a44ecc,130,Lassana Coulibaly,MLI,MF,Salernitana,25,1996,25.9,43,1.66,32,0,2,3,6,0,1,0.04,1,0,0,0,0,0,Matches,ITA-SERIA_A,21-22
c976160c,131,Mamadou Coulibaly,SEN,MF,Salernitana,22,1999,9.0,25,2.79,19,1,2,1,2,0,2,0.22,0,0,1,1,0,0,Matches,ITA-SERIA_A,21-22
f554e29b,132,Alessio Cragno,ITA,GK,Cagliari,27,1994,35.0,4,0.11,1,3,0,0,0,0,1,0.03,0,1,0,0,0,0,Matches,ITA-SERIA_A,21-22
35dd6d80,133,Domenico Criscito,ITA,DF,Genoa,34,1986,18.0,25,1.39,15,4,0,3,1,2,2,0.11,2,0,0,0,0,0,Matches,ITA-SERIA_A,21-22
16657b95,134,Bryan Cristante,ITA,MF,Roma,26,1995,29.8,62,2.08,52,0,0,7,1,2,1,0.03,0,0,0,1,0,0,Matches,ITA-SERIA_A,21-22
22cd43d2,135,Domen Črnigoj,SVN,MF,Venezia,25,1995,20.9,35,1.68,28,0,2,3,1,1,1,0.05,1,0,0,0,0,0,Matches,ITA-SERIA_A,21-22
8c964914,136,Giovanni Crociata,ITA,FW,Empoli,23,1997,0.2,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches,ITA-SERIA_A,21-22
0ab1f153,137,Juan Cuadrado,COL,"DF,MF",Juventus,33,1988,27.6,111,4.02,74,21,7,4,4,1,12,0.43,8,1,2,0,1,0,Matches,ITA-SERIA_A,21-22
5722eced,138,Mickaël Cuisance,FRA,MF,Venezia,21,1999,10.2,25,2.45,20,1,1,2,1,0,1,0.1,1,0,0,0,0,0,Matches,ITA-SERIA_A,21-22
a4fe8cda,139,Patrick Cutrone,ITA,FW,Empoli,23,1998,15.6,22,1.41,16,0,2,1,1,2,2,0.13,1,0,0,0,1,0,Matches,ITA-SERIA_A,21-22
44eb9093,140,Danilo D'Ambrosio,ITA,DF,Inter,32,1988,11.1,11,0.99,9,0,0,1,0,1,3,0.27,3,0,0,0,0,0,Matches,ITA-SERIA_A,21-22
215f3907,141,Mikkel Damsgaard,DEN,"MF,FW",Sampdoria,21,2000,6.4,27,4.21,21,1,1,1,2,1,1,0.16,1,0,0,0,0,0,Matches,ITA-SERIA_A,21-22
