id,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Aerial Duels,Aerial Duels,Aerial Duels,Unnamed: 24_level_0,Unnamed: league,Unnamed: season
,Rk,Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,Matches,league,season
5bc43860,1,Brenden Aaronson,USA,"MF,FW",Leeds United,21,2000,26.4,2,0,0,16,55,6,72,5,18,0,0,0,128,8,39,17.0,Matches,ENG-EPL,22-23
56628958,2,George Abbott,ENG,MF,Tottenham,16,2005,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,Matches,ENG-EPL,22-23
f2bf1b0f,3,Che Adams,SCO,FW,Southampton,26,1996,22.1,1,0,0,38,27,14,12,4,13,0,0,0,53,61,103,37.2,Matches,ENG-EPL,22-23
2b09d998,4,Tyler Adams,USA,MF,Leeds United,23,1999,24.0,6,1,1,37,21,1,2,35,46,0,0,0,199,25,15,62.5,Matches,ENG-EPL,22-23
c81d773d,5,Tosin Adarabioyo,ENG,DF,Fulham,24,1997,23.2,4,0,0,17,5,3,2,26,13,0,0,0,110,59,26,69.4,Matches,ENG-EPL,22-23
288e1e13,6,Nayef Aguerd,MAR,DF,West Ham,26,1996,17.7,4,0,0,8,8,2,0,18,18,0,1,0,105,32,31,50.8,Matches,ENG-EPL,22-23
a6c58494,7,Naouirou Ahamada,FRA,"MF,FW",Crystal Palace,20,2002,1.0,1,0,0,2,0,2,2,0,2,0,0,0,8,0,1,0.0,Matches,ENG-EPL,22-23
9b398aea,8,Rayan Aït-Nouri,ALG,DF,Wolves,21,2001,12.0,4,0,0,15,11,3,21,9,20,0,1,1,61,14,17,45.2,Matches,ENG-EPL,22-23
a8c0acb7,9,Kristoffer Ajer,NOR,DF,Brentford,24,1998,8.5,0,0,0,5,8,0,6,7,8,0,1,0,36,15,11,57.7,Matches,ENG-EPL,22-23
