id,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Tackles,Tackles,Tackles,Tackles,Tackles,Challenges,Challenges,Challenges,Challenges,Blocks,Blocks,Blocks,Unnamed: 20_level_0,Unnamed: 21_level_0,Unnamed: 22_level_0,Unnamed: 23_level_0,Unnamed: 24_level_0,Unnamed: league,Unnamed: season
,Rk,Player,Nation,Pos,Squad,Age,Born,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Matches,league,season
f586779e,1,Tammy Abraham,ENG,FW,Roma,25,1997,2.7,3,1,0,1,2,0,0,,0,1,0,1,0,3,4,0,Matches,ITA-SERIA_A,23-24
b96b595c,2,Francesco Acerbi,ITA,DF,Inter,35,1988,26.5,22,13,16,6,0,11,14,78.6,3,20,13,7,32,54,77,1,Matches,ITA-SERIA_A,23-24
26777636,3,Yacine Adli,FRA,MF,Milan,23,2000,15.6,34,17,17,13,4,13,35,37.1,22,22,8,14,20,54,15,1,Matches,ITA-SERIA_A,23-24
f9c927de,4,Michel Aebischer,SUI,MF,Bologna,26,1997,24.8,35,20,9,20,6,15,34,44.1,19,28,6,22,12,47,22,0,Matches,ITA-SERIA_A,23-24
8bc8829a,5,Lucien Agoume,FRA,MF,Inter,21,2002,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches,ITA-SERIA_A,23-24
414e1f69,6,Marley Aké,FRA,FW,Udinese,22,2001,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches,ITA-SERIA_A,23-24
3ad34015,7,Ebenezer Akinsanmiro,NGA,MF,Inter,18,2004,0.2,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,Matches,ITA-SERIA_A,23-24
fdf4b948,8,Jean-Daniel Akpa-Akpro,CIV,MF,Monza,30,1992,7.8,20,11,14,4,2,3,9,33.3,6,10,4,6,12,32,15,1,Matches,ITA-SERIA_A,23-24
8c4b95af,9,David Akpan Ankeye,NGA,FW,Genoa,21,2002,0.6,1,0,0,1,0,0,1,0.0,1,1,0,1,0,1,0,0,Matches,ITA-SERIA_A,23-24
5294a83f,10,Luis Alberto,ESP,MF,Lazio,30,1992,25.7,35,20,16,12,7,15,53,28.3,38,34,4,30,7,42,13,0,Matches,ITA-SERIA_A,23-24
4abac767,11,Carlos Alcaraz,ARG,MF,Juventus,20,2002,4.2,6,6,0,6,0,5,10,50.0,5,5,2,3,5,11,4,0,Matches,ITA-SERIA_A,23-24
0917188a,12,Pontus Almqvist,SWE,"FW,MF",Lecce,24,1999,23.4,45,29,16,22,7,23,51,45.1,28,21,2,19,14,59,10,0,Matches,ITA-SERIA_A,23-24
13b9e2fb,13,Lorenzo Amatucci,ITA,MF,Fiorentina,19,2004,0.2,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches,ITA-SERIA_A,23-24
2df7cc43,14,Bruno Amione,ARG,DF,Hellas Verona,21,2002,6.4,11,3,9,2,0,4,5,80.0,1,4,2,2,9,20,19,2,Matches,ITA-SERIA_A,23-24
9f1893b9,15,Felipe Anderson,BRA,"FW,MF",Lazio,30,1993,30.8,78,45,32,33,13,34,90,37.8,56,45,3,42,27,105,23,0,Matches,ITA-SERIA_A,23-24
30941e96,16,Angeliño,ESP,DF,Roma,26,1997,12.7,21,11,12,6,3,11,19,57.9,8,11,5,6,12,33,37,1,Matches,ITA-SERIA_A,23-24
