id,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Aerial Duels,Aerial Duels,Aerial Duels,Unnamed: 24_level_0,Unnamed: league,Unnamed: season
,Rk,Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,Matches,league,season
7310786d,1,Keyliane Abdallah,FRA,FW,Marseille,18-147,2006,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,Matches,FRA-L1,24-25
32c2d95f,2,Yunis Abdelhamid,MAR,DF,Saint-Étienne,36-337,1987,2.0,0,0,0,4,3,0,0,1,1,0,0,0,9,5,1,83.3,Matches,FRA-L1,24-25
7978cbf0,3,Himad Abdelli,ALG,"FW,MF",Angers,24-287,1999,2.0,0,0,0,3,4,0,8,2,3,0,0,0,12,2,0,100.0,Matches,FRA-L1,24-25
0e46fa2f,4,Matthis Abline,FRA,FW,Nantes,21-155,2003,1.8,0,0,0,2,4,0,2,0,0,0,0,0,4,2,10,16.7,Matches,FRA-L1,24-25
7f9c5d2d,5,Abner,BRA,DF,Lyon,24-095,2000,1.7,0,0,0,4,0,0,1,1,4,0,0,0,9,0,0,,Matches,FRA-L1,24-25
c2a6033c,6,Zakaria Aboukhlal,MAR,"FW,MF",Toulouse,24-194,2000,2.0,0,0,0,3,1,1,4,1,0,0,0,0,5,2,4,33.3,Matches,FRA-L1,24-25
2ccd39ed,7,Akor Adams,NGA,FW,Montpellier,24-214,2000,1.1,0,0,0,5,2,0,0,0,1,1,0,0,3,5,1,83.3,Matches,FRA-L1,24-25
7587446d,8,Martin Adeline,FRA,MF,Reims,20-272,2003,0.3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0.0,Matches,FRA-L1,24-25
75f1ed80,9,Emmanuel Agbadou,CIV,DF,Reims,27-074,1997,2.0,0,0,0,4,3,0,0,3,1,0,0,0,9,1,1,50.0,Matches,FRA-L1,24-25
