id,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Corner Kicks,Corner Kicks,Corner Kicks,Outcomes,Outcomes,Outcomes,Unnamed: 23_level_0,Unnamed: league,Unnamed: season
,Rk,Player,Nation,Pos,Squad,Age,Born,90s,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks,Matches,league,season
65d62814,1,Antonio Adán,ESP,GK,Atlético Madrid,32,1987,0.3,6,5,1,0,0,0,0,0,0,0,0,0,4,0,0,Matches,ESP-LALIGA,19-20
293211e1,2,Aritz Aduriz,ESP,"FW,MF",Athletic Club,38,1981,2.3,57,56,0,0,0,1,0,0,0,0,0,0,32,1,1,Matches,ESP-LALIGA,19-20
073b1b37,3,Lumor Agbenyenu,GHA,DF,Mallorca,22,1996,20.1,972,739,225,10,0,4,81,215,0,0,0,0,691,8,42,Matches,ESP-LALIGA,19-20
355c883a,4,Martin Agirregabiria,ESP,DF,Alavés,23,1996,23.3,1028,770,254,14,1,3,33,239,1,0,1,0,714,4,39,Matches,ESP-LALIGA,19-20
18abe173,5,Joseph Aidoo,GHA,DF,Celta Vigo,23,1995,27.8,1250,1203,47,37,1,7,1,10,0,0,0,0,1078,0,14,Matches,ESP-LALIGA,19-20
4601e194,6,Jordi Alba,ESP,DF,Barcelona,30,1989,24.3,2149,1938,206,33,3,9,65,171,2,0,0,0,1858,5,33,Matches,ESP-LALIGA,19-20
4bd414c1,7,Raúl Albiol,ESP,DF,Villarreal,33,1985,36.0,1954,1900,49,46,1,37,3,2,0,0,0,0,1635,5,8,Matches,ESP-LALIGA,19-20
a7a9d95a,8,Paco Alcácer,ESP,FW,Villarreal,25,1993,10.3,227,200,27,2,2,0,1,1,1,0,0,0,179,0,4,Matches,ESP-LALIGA,19-20
036bba5f,9,Rubén Alcaraz,ESP,MF,Valladolid,28,1991,21.4,1066,956,106,82,1,48,26,3,21,10,3,0,830,4,13,Matches,ESP-LALIGA,19-20
46166b49,10,Álex Alegría,ESP,FW,Mallorca,26,1992,1.2,34,33,0,0,0,1,1,0,0,0,0,0,21,1,0,Matches,ESP-LALIGA,19-20
6c811eb7,11,Carles Aleñá,ESP,MF,Barcelona,21,1998,1.9,157,151,5,1,0,3,4,0,4,0,3,0,141,1,3,Matches,ESP-LALIGA,19-20
6c811eb7,12,Carles Aleñá,ESP,"MF,FW",Betis,21,1998,8.2,393,386,5,3,1,4,3,2,0,0,0,0,333,2,6,Matches,ESP-LALIGA,19-20
88d91621,13,Sergio Álvarez,ESP,"MF,DF",Eibar,27,1992,12.7,438,428,9,7,0,9,2,2,0,0,0,0,308,1,5,Matches,ESP-LALIGA,19-20
8875b8c9,14,Sergio Álvarez,ESP,GK,Celta Vigo,32,1986,2.0,54,31,23,4,0,0,0,0,0,0,0,0,39,0,0,Matches,ESP-LALIGA,19-20
3ecc11d8,15,Yeray Álvarez,ESP,DF,Athletic Club,24,1995,31.2,1500,1421,70,59,1,29,12,11,0,0,0,0,1164,9,8,Matches,ESP-LALIGA,19-20
9260926b,16,Ibrahim Amadou,FRA,MF,Leganés,26,1993,8.6,280,278,2,1,1,2,5,1,0,0,0,0,222,0,6,Matches,ESP-LALIGA,19-20
f3b1d9a2,17,Amath,SEN,MF,Getafe,23,1996,0.7,17,16,1,0,0,1,0,0,1,0,0,0,11,0,3,Matches,ESP-LALIGA,19-20
b35db3f6,18,Miguel Ángel Guerrero,ESP,FW,Leganés,29,1990,8.8,194,178,15,0,1,1,4,0,0,0,0,0,145,1,2,Matches,ESP-LALIGA,19-20
3024e383,19,José Ángel,ESP,DF,Eibar,29,1989,26.2,1498,1107,379,61,0,33,148,313,5,0,4,0,990,12,30,Matches,ESP-LALIGA,19-20
011d8c56,20,Miguel Ángel Moyá,ESP,GK,Real Sociedad,35,1984,13.0,462,325,136,36,0,0,0,0,0,0,0,0,367,1,0,Matches,ESP-LALIGA,19-20
dbe519cf,21,Antoñito,ESP,"DF,MF",Valladolid,31,1987,11.4,464,364,96,1,1,1,36,95,0,0,0,0,326,4,7,Matches,ESP-LALIGA,19-20
3e4f735d,22,Vitorino Antunes,POR,MF,Getafe,32,1987,0.1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,Matches,ESP-LALIGA,19-20
c93231dc,23,Anuar,MAR,"MF,FW",Valladolid,24,1995,2.1,105,101,4,3,0,0,1,0,1,0,0,0,89,0,2,Matches,ESP-LALIGA,19-20
58afe001,24,Mauro Arambarri,URU,MF,Getafe,23,1995,34.1,947,899,42,27,0,26,45,0,13,1,2,1,621,6,25,Matches,ESP-LALIGA,19-20
27a013f7,25,Néstor Araujo,MEX,DF,Celta Vigo,27,1991,32.1,1559,1477,77,74,0,11,0,3,0,0,0,0,1320,5,6,Matches,ESP-LALIGA,19-20
2bef2bca,26,Ronald Araújo,URU,DF,Barcelona,20,1999,2.6,208,204,4,2,0,0,0,1,0,0,0,0,195,0,1,Matches,ESP-LALIGA,19-20
850c0a0d,27,Anaitz Arbilla,ESP,DF,Eibar,32,1987,22.3,1215,1063,147,53,0,45,30,94,0,0,0,0,872,5,15,Matches,ESP-LALIGA,19-20
2f965a72,28,Alphonse Areola,FRA,GK,Real Madrid,26,1993,4.0,134,96,38,9,0,0,0,0,0,0,0,0,113,0,0,Matches,ESP-LALIGA,19-20
fdd60087,29,Santiago Arias,COL,DF,Atlético Madrid,27,1992,12.0,647,534,110,0,0,2,24,110,0,0,0,0,482,3,11,Matches,ESP-LALIGA,19-20
46e07328,30,José Arnaiz,ESP,"FW,MF",Osasuna,24,1995,8.8,172,160,12,0,0,1,7,0,1,1,0,0,130,0,6,Matches,ESP-LALIGA,19-20
46e07328,31,José Arnaiz,ESP,MF,Leganés,24,1995,3.7,95,90,5,1,0,0,12,0,4,1,2,0,72,0,3,Matches,ESP-LALIGA,19-20
9f0ea33f,32,Sergio Asenjo,ESP,GK,Villarreal,30,1989,34.0,1035,660,372,90,0,2,0,0,0,0,0,0,742,3,0,Matches,ESP-LALIGA,19-20
45af8a54,33,Marco Asensio,ESP,FW,Real Madrid,23,1996,3.7,158,153,4,2,0,4,11,1,1,0,1,0,131,1,2,Matches,ESP-LALIGA,19-20
7dcf86f6,34,Iago Aspas,ESP,FW,Celta Vigo,31,1987,36.2,1311,1217,86,7,9,18,26,15,5,2,0,0,991,8,49,Matches,ESP-LALIGA,19-20
5d5219b1,35,Roger Assalé,CIV,"FW,MF",Leganés,25,1993,5.9,124,121,3,0,2,0,6,2,0,0,0,0,100,0,4,Matches,ESP-LALIGA,19-20
12eda7be,36,Miguel Atienza,ESP,MF,Eibar,20,1999,0.3,14,14,0,0,0,0,0,0,0,0,0,0,9,0,0,Matches,ESP-LALIGA,19-20
253a06b9,37,Ezequiel Ávila,ARG,FW,Osasuna,25,1994,17.7,316,295,19,0,0,5,23,1,0,0,0,0,170,2,10,Matches,ESP-LALIGA,19-20
53ddba36,38,Javier Avilés,ESP,"MF,FW",Leganés,21,1997,2.0,69,69,0,0,0,0,17,0,0,0,0,0,47,0,5,Matches,ESP-LALIGA,19-20
