id,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Corner Kicks,Corner Kicks,Corner Kicks,Outcomes,Outcomes,Outcomes,Unnamed: 23_level_0,Unnamed: league,Unnamed: season
,Rk,Player,Nation,Pos,Squad,Age,Born,90s,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks,Matches,league,season
f586779e,1,Tammy Abraham,ENG,FW,Roma,23,1997,34.3,696,627,67,6,5,1,16,2,0,0,0,0,485,2,20,Matches,ITA-SERIA_A,21-22
b96b595c,2,Francesco Acerbi,ITA,DF,Lazio,33,1988,28.2,2043,1955,87,77,1,34,3,1,0,0,0,0,1837,1,6,Matches,ITA-SERIA_A,21-22
f9c927de,3,Michel Aebischer,SUI,MF,Bologna,24,1997,4.9,239,225,13,5,0,1,7,1,7,0,4,0,205,1,5,Matches,ITA-SERIA_A,21-22
0154d290,4,Felix Afena-Gyan,GHA,"FW,MF",Roma,18,2003,7.4,152,145,7,0,0,2,8,5,0,0,0,0,114,0,4,Matches,ITA-SERIA_A,21-22
46fa7204,5,Kevin Agudelo,COL,"MF,FW",Spezia,22,1998,13.7,389,375,11,1,0,1,22,4,4,3,1,0,280,3,22,Matches,ITA-SERIA_A,21-22
246d153b,6,Ola Aina,NGA,DF,Torino,24,1996,16.0,755,600,151,9,1,0,34,142,0,0,0,0,535,4,30,Matches,ITA-SERIA_A,21-22
414e1f69,7,Marley Aké,FRA,"FW,MF",Juventus,20,2001,0.9,16,16,0,0,0,0,1,0,0,0,0,0,12,0,1,Matches,ITA-SERIA_A,21-22
fdf4b948,8,Jean-Daniel Akpa-Akpro,CIV,MF,Lazio,28,1992,3.5,106,106,0,0,0,0,0,0,0,0,0,0,89,0,8,Matches,ITA-SERIA_A,21-22
5294a83f,9,Luis Alberto,ESP,MF,Lazio,28,1992,26.1,1970,1751,211,82,18,9,143,12,104,47,40,0,1626,8,29,Matches,ITA-SERIA_A,21-22
