id,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Tackles,Tackles,Tackles,Tackles,Tackles,Challenges,Challenges,Challenges,Challenges,Blocks,Blocks,Blocks,Unnamed: 20_level_0,Unnamed: 21_level_0,Unnamed: 22_level_0,Unnamed: 23_level_0,Unnamed: 24_level_0,Unnamed: league,Unnamed: season
,Rk,Player,Nation,Pos,Squad,Age,Born,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Matches,league,season
a7e4760c,1,Ismael Aaneba,FRA,DF,Strasbourg,19,1999,2.3,12,6,7,5,0,5,10,50.0,5,5,0,5,8,20,9,0,Matches,FRA-L1,18-19
32c2d95f,2,Yunis Abdelhamid,MAR,DF,Reims,30,1987,38.0,60,33,48,11,1,30,40,75.0,10,44,24,20,65,125,196,0,Matches,FRA-L1,18-19
a4c3f7af,3,Mehdi Abeid,ALG,MF,Dijon,25,1992,22.5,51,33,27,16,8,15,45,33.3,30,33,7,26,29,80,23,1,Matches,FRA-L1,18-19
469d3d84,4,Charles Abi,FRA,"DF,FW",Saint-Étienne,18,2000,0.4,4,4,2,1,1,2,2,100.0,0,1,0,1,0,4,1,0,Matches,FRA-L1,18-19
16714a62,5,Khaled Adénon,BEN,DF,Amiens,33,1985,22.2,31,22,20,11,0,16,28,57.1,12,26,11,15,31,62,101,0,Matches,FRA-L1,18-19
26777636,6,Yacine Adli,FRA,MF,Bordeaux,18,2000,2.4,7,2,2,3,2,3,9,33.3,6,3,0,3,2,9,0,0,Matches,FRA-L1,18-19
288e1e13,7,Nayef Aguerd,MAR,DF,Dijon,22,1996,11.7,17,12,8,9,0,8,19,42.1,11,20,11,9,14,31,59,1,Matches,FRA-L1,18-19
3dd738a1,8,Ruben Aguilar,FRA,DF,Montpellier,25,1993,28.1,88,51,40,33,15,39,69,56.5,30,23,3,20,37,125,50,1,Matches,FRA-L1,18-19
48b28bfd,9,Jean-Eudes Aholou,CIV,MF,Monaco,24,1994,11.9,20,11,6,11,3,8,16,50.0,8,7,0,7,17,37,12,0,Matches,FRA-L1,18-19
c46fa34c,10,Youssef Aït Bennasser,MAR,MF,Saint-Étienne,22,1996,10.4,25,13,9,12,4,13,28,46.4,15,15,2,13,19,44,6,2,Matches,FRA-L1,18-19
c46fa34c,11,Youssef Aït Bennasser,MAR,MF,Monaco,22,1996,11.9,33,16,14,18,1,13,29,44.8,16,15,5,10,15,48,19,0,Matches,FRA-L1,18-19
9b398aea,12,Rayan Aït-Nouri,ALG,"DF,MF",Angers,17,2001,0.6,2,2,1,1,0,0,1,0.0,1,0,0,0,0,2,1,0,Matches,FRA-L1,18-19
462475ed,13,Ludovic Ajorque,FRA,FW,Strasbourg,24,1994,17.0,17,13,1,10,6,4,9,44.4,5,5,0,5,5,22,9,0,Matches,FRA-L1,18-19
5314e067,14,Sofiane Alakouch,MAR,DF,Nîmes,20,1998,21.1,81,44,44,31,6,36,63,57.1,27,15,4,11,46,127,57,0,Matches,FRA-L1,18-19
0f4c0bad,15,Alexis Alegue,FRA,FW,Nantes,21,1996,0.1,1,0,0,1,0,0,0,,0,0,0,0,0,1,0,0,Matches,FRA-L1,18-19
8fa8f8d2,16,Rúnar Alex Rúnarsson,ISL,GK,Dijon,23,1995,25.0,2,0,2,0,0,2,6,33.3,4,0,0,0,1,3,7,2,Matches,FRA-L1,18-19
bdedd861,17,Rachid Alioui,MAR,FW,Nîmes,26,1992,13.9,15,5,3,9,3,4,9,44.4,5,8,1,7,10,25,11,0,Matches,FRA-L1,18-19
8870154f,18,Bobby Allain,FRA,GK,Dijon,26,1991,13.0,0,0,0,0,0,0,1,0.0,1,1,0,1,0,0,16,1,Matches,FRA-L1,18-19
0a63446f,19,Mickaël Alphonse,GLP,DF,Dijon,29,1989,6.3,10,5,6,1,3,3,4,75.0,1,3,1,2,9,19,30,0,Matches,FRA-L1,18-19
c9e99e49,20,Dani Alves,BRA,"MF,DF",Paris S-G,35,1983,18.0,42,22,16,23,3,13,38,34.2,25,18,5,13,8,50,11,0,Matches,FRA-L1,18-19
d7bf3d19,21,Romain Amalfitano,FRA,"MF,FW",Dijon,28,1989,28.0,52,33,20,28,4,25,67,37.3,42,45,13,32,47,99,35,0,Matches,FRA-L1,18-19
22721b88,22,Jordan Amavi,FRA,DF,Marseille,24,1994,24.2,74,50,34,26,14,35,56,62.5,21,24,8,16,46,120,93,4,Matches,FRA-L1,18-19
bcc81786,23,Kelvin Amian,FRA,DF,Toulouse,20,1998,32.0,68,45,54,12,2,20,30,66.7,10,36,13,23,36,104,113,1,Matches,FRA-L1,18-19
aeed036d,24,Yanis Ammour,FRA,MF,Montpellier,19,1999,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches,FRA-L1,18-19
ef9c1c95,25,Benjamin André,FRA,MF,Rennes,27,1990,27.7,101,60,39,50,12,33,85,38.8,52,40,6,34,54,155,58,0,Matches,FRA-L1,18-19
872cd68c,26,Yoann Andreu,FRA,DF,Angers,29,1989,0.0,1,0,1,0,0,0,1,0.0,1,0,0,0,1,2,0,0,Matches,FRA-L1,18-19
a5db0bec,27,Houssem Aouar,ALG,MF,Lyon,20,1998,34.0,63,38,28,25,10,17,61,27.9,44,33,6,27,32,95,25,3,Matches,FRA-L1,18-19
