id,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Total,Total,Total,Total,Total,Short,Short,Short,Medium,Medium,Medium,Long,Long,Long,Unnamed: 22_level_0,Unnamed: 23_level_0,Expected,Expected,Unnamed: 26_level_0,Unnamed: 27_level_0,Unnamed: 28_level_0,Unnamed: 29_level_0,Unnamed: 30_level_0,Unnamed: 31_level_0,Unnamed: league,Unnamed: season
c724745e,31,Theo Bair,CAN,FW,Auxerre,25-003,1999,1.4,17,26,65.4,195,15,12,17,70.6,4,7,57.1,0,0,,0,0.1,0.0,-0.1,2,1,0,0,1,Matches,FRA-L1,24-25
2b5a35e5,32,Dilane Bakwa,FRA,DF,Strasbourg,22-004,2002,2.0,60,79,75.9,1023,323,33,40,82.5,17,22,77.3,8,13,61.5,0,0.6,0.8,-0.6,8,4,4,2,5,Matches,FRA-L1,24-25
7c3ed041,33,Leonardo Balerdi,ARG,DF,Marseille,25-217,1999,2.0,186,196,94.9,3265,1341,72,73,98.6,101,104,97.1,10,15,66.7,0,0.0,0.0,0.0,0,4,0,0,4,Matches,FRA-L1,24-25
31822f8c,34,Folarin Balogun,USA,FW,Monaco,23-058,2001,0.8,13,16,81.3,117,21,9,11,81.8,2,3,66.7,0,0,,0,0.0,0.2,0.0,0,0,0,0,0,Matches,FRA-L1,24-25
7fecbcdb,35,Abdoulaye Bamba,CIV,DF,Angers,34-127,1990,1.9,33,42,78.6,743,403,13,14,92.9,13,14,92.9,7,12,58.3,0,0.1,0.1,-0.1,1,4,2,1,3,Matches,FRA-L1,24-25
a0d55a09,36,Bradley Barcola,FRA,FW,Paris S-G,21-363,2002,0.9,24,30,80.0,249,29,19,21,90.5,2,4,50.0,1,1,100.0,0,0.0,0.0,0.0,0,2,0,0,0,Matches,FRA-L1,24-25
1ddbc7ca,37,Melvin Bard,FRA,DF,Nice,23-298,2000,0.9,29,44,65.9,535,169,12,17,70.6,13,17,76.5,4,8,50.0,0,0.0,0.0,0.0,0,2,0,0,1,Matches,FRA-L1,24-25
5475a510,38,Gabriel Bares,SUI,MF,Montpellier,24-001,2000,0.1,3,4,75.0,27,0,3,3,100.0,0,0,,0,1,0.0,0,0.0,0.0,0.0,0,0,0,0,0,Matches,FRA-L1,24-25
37d39918,39,Dylan Batubinsika,COD,DF,Saint-Étienne,28-197,1996,2.0,77,86,89.5,1570,461,18,18,100.0,53,58,91.4,5,7,71.4,0,0.0,0.0,0.0,0,5,1,0,4,Matches,FRA-L1,24-25
e21d1928,40,Yassin Belkhdim,FRA,MF,Angers,22-198,2002,1.8,40,46,87.0,492,116,28,29,96.6,10,10,100.0,1,3,33.3,0,0.0,0.0,0.0,0,2,1,0,2,Matches,FRA-L1,24-25
3bd65247,41,Eliesse Ben Seghir,MAR,"MF,FW",Monaco,19-196,2005,1.7,57,71,80.3,839,235,28,34,82.4,21,24,87.5,2,5,40.0,0,0.2,0.1,-0.2,2,4,4,0,13,Matches,FRA-L1,24-25
5a04fd92,42,Saïd Benrahma,ALG,"FW,MF",Lyon,29-020,1995,1.9,63,91,69.2,1023,419,40,47,85.1,13,22,59.1,8,11,72.7,0,0.2,0.4,-0.2,4,6,5,2,6,Matches,FRA-L1,24-25
b8aedf06,43,Lucas Beraldo,BRA,DF,Paris S-G,20-280,2003,1.0,124,129,96.1,2171,853,50,52,96.2,62,63,98.4,9,11,81.8,0,0.0,0.0,0.0,0,14,1,0,9,Matches,FRA-L1,24-25
e5a94f46,44,Emmanuel Biumla,FRA,DF,Angers,19-114,2005,0.1,6,6,100.0,99,21,2,2,100.0,4,4,100.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches,FRA-L1,24-25
3d214e5f,45,Marco Bizot,NED,GK,Brest,33-173,1991,2.0,66,90,73.3,1945,1534,10,10,100.0,32,32,100.0,24,48,50.0,0,0.0,0.0,0.0,0,1,0,0,0,Matches,FRA-L1,24-25
6191093d,46,Ludovic Blas,FRA,"FW,MF",Rennes,26-243,1997,2.0,44,57,77.2,773,218,22,24,91.7,14,19,73.7,7,11,63.6,1,0.4,0.4,0.6,6,4,3,1,5,Matches,FRA-L1,24-25
59e9edb5,47,Augustine Boakye,GHA,MF,Saint-Étienne,23-301,2000,0.6,10,11,90.9,174,21,3,3,100.0,5,6,83.3,1,1,100.0,0,0.0,0.0,0.0,0,0,0,0,1,Matches,FRA-L1,24-25
c2f23fc8,48,Moïse Bombito,CAN,DF,Nice,24-153,2000,1.0,69,80,86.3,1322,616,22,24,91.7,42,44,95.5,5,11,45.5,0,0.0,0.0,0.0,0,2,0,0,5,Matches,FRA-L1,24-25
8006228f,49,Ayyoub Bouaddi,FRA,MF,Lille,16-333,2007,0.2,19,19,100.0,328,83,8,8,100.0,10,10,100.0,1,1,100.0,0,0.0,0.0,0.0,0,1,0,0,0,Matches,FRA-L1,24-25
0400dd2f,50,Badredine Bouanani,ALG,"FW,MF",Nice,19-266,2004,0.4,9,16,56.3,173,57,3,5,60.0,5,6,83.3,1,3,33.3,0,0.0,0.0,0.0,0,0,0,0,1,Matches,FRA-L1,24-25
f9d5908e,51,Hicham Boudaoui,ALG,MF,Nice,24-342,1999,2.0,84,102,82.4,1302,499,40,47,85.1,39,43,90.7,3,4,75.0,1,0.5,0.5,0.5,4,10,3,0,17,Matches,FRA-L1,24-25
20e73fac,52,Benjamin Bourigeaud,FRA,MF,Rennes,30-229,1994,0.9,36,48,75.0,646,141,15,16,93.8,17,21,81.0,4,10,40.0,0,0.0,0.0,0.0,0,3,0,0,4,Matches,FRA-L1,24-25
02bcaf8e,53,Bilal Brahimi,ALG,MF,Nice,24-169,2000,0.8,35,40,87.5,614,163,15,16,93.8,18,19,94.7,2,4,50.0,0,0.0,0.2,0.0,1,1,1,1,4,Matches,FRA-L1,24-25
5b146df3,54,Lilian Brassier,FRA,DF,Marseille,24-302,1999,1.0,78,85,91.8,1248,416,37,37,100.0,39,44,88.6,2,2,100.0,0,0.0,0.0,0.0,0,6,0,0,5,Matches,FRA-L1,24-25
db87a2c4,55,Marcin Bułka,POL,GK,Nice,24-331,1999,2.0,56,60,93.3,1031,605,24,24,100.0,26,26,100.0,6,9,66.7,0,0.0,0.0,0.0,0,1,0,0,0,Matches,FRA-L1,24-25
148e136f,56,Rémy Cabella,FRA,MF,Lille,34-175,1990,1.2,75,89,84.3,1031,215,46,53,86.8,22,27,81.5,4,5,80.0,1,0.5,0.2,0.5,3,6,0,0,6,Matches,FRA-L1,24-25
2a657da0,57,Mathieu Cafaro,FRA,MF,Saint-Étienne,27-158,1997,1.7,40,62,64.5,690,146,21,31,67.7,14,22,63.6,5,8,62.5,0,0.2,0.2,-0.2,4,2,0,0,3,Matches,FRA-L1,24-25
94f8d10c,58,Duje Ćaleta-Car,CRO,DF,Lyon,27-348,1996,2.0,60,66,90.9,1183,361,20,22,90.9,31,33,93.9,7,9,77.8,0,0.0,0.0,0.0,0,1,0,0,2,Matches,FRA-L1,24-25
9a34200f,59,Issiaga Camara,GUI,MF,Nice,19-210,2005,0.0,4,4,100.0,48,8,3,3,100.0,1,1,100.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches,FRA-L1,24-25
19c2ffa4,60,Lamine Camara,SEN,MF,Monaco,20-242,2004,2.0,115,138,83.3,1872,413,47,56,83.9,52,54,96.3,8,17,47.1,0,0.3,0.3,-0.3,5,13,0,0,10,Matches,FRA-L1,24-25
8577e60a,61,Mahdi Camara,FRA,MF,Brest,26-061,1998,2.0,86,97,88.7,1433,214,42,44,95.5,38,43,88.4,5,6,83.3,0,0.1,0.0,-0.1,3,7,1,0,10,Matches,FRA-L1,24-25
9f4a940f,62,Axel Camblan,FRA,MF,Brest,21-000,2003,0.2,3,5,60.0,44,23,2,4,50.0,1,1,100.0,0,0,,0,0.0,0.0,0.0,0,1,0,0,2,Matches,FRA-L1,24-25
79b2399c,63,Pierrick Capelle,FRA,MF,Angers,37-137,1987,1.6,36,51,70.6,657,213,14,19,73.7,17,22,77.3,3,6,50.0,0,0.0,0.1,0.0,0,5,0,0,5,Matches,FRA-L1,24-25
f81ef10d,64,Maxence Caqueret,FRA,MF,Lyon,24-197,2000,1.8,60,81,74.1,914,369,32,41,78.0,19,22,86.4,6,8,75.0,0,0.1,0.1,-0.1,2,8,4,0,18,Matches,FRA-L1,24-25
707b98f1,65,Valentin Carboni,ARG,FW,Marseille,19-178,2005,0.1,8,9,88.9,157,47,3,3,100.0,4,4,100.0,1,1,100.0,0,0.0,0.1,0.0,2,0,2,1,1,Matches,FRA-L1,24-25
481f76cf,66,Josué Casimir,FRA,FW,Le Havre,22-341,2001,1.7,24,35,68.6,372,54,15,19,78.9,7,9,77.8,2,2,100.0,0,0.1,0.0,-0.1,1,2,0,0,2,Matches,FRA-L1,24-25
f86fe8c1,67,Cristian Cásseres Jr.,VEN,MF,Toulouse,24-223,2000,2.0,75,96,78.1,1389,284,27,36,75.0,44,50,88.0,3,8,37.5,0,0.0,0.1,0.0,1,7,1,0,11,Matches,FRA-L1,24-25
e0f3a1f6,68,Jean-Charles Castelletto,CMR,DF,Nantes,29-217,1995,2.0,73,82,89.0,1441,405,23,24,95.8,37,41,90.2,12,15,80.0,0,0.0,0.0,0.0,0,4,1,0,2,Matches,FRA-L1,24-25
16aa7d4c,69,Brendan Chardonnet,FRA,DF,Brest,29-252,1994,2.0,92,105,87.6,1993,678,24,27,88.9,54,56,96.4,14,22,63.6,0,0.0,0.0,0.0,0,5,0,0,1,Matches,FRA-L1,24-25
649b57e9,70,Jhoanner Chávez,ECU,DF,Lens,22-127,2002,1.5,56,68,82.4,832,347,33,36,91.7,17,20,85.0,4,8,50.0,0,0.3,0.6,-0.3,5,3,3,3,2,Matches,FRA-L1,24-25
78430598,71,Sidiki Cherif,FRA,FW,Angers,17-259,2006,1.7,12,24,50.0,197,55,7,14,50.0,5,8,62.5,0,0,,0,0.1,0.1,-0.1,1,3,1,1,2,Matches,FRA-L1,24-25
b3d76d84,72,Lucas Chevalier,FRA,GK,Lille,22-298,2001,2.0,46,54,85.2,971,692,19,19,100.0,18,18,100.0,9,17,52.9,0,0.0,0.0,0.0,0,0,0,0,0,Matches,FRA-L1,24-25
68a26d51,73,Pedro Chirivella,ESP,MF,Nantes,27-099,1997,2.0,89,115,77.4,1652,480,33,40,82.5,45,56,80.4,10,15,66.7,1,0.2,0.1,0.8,2,8,1,1,6,Matches,FRA-L1,24-25
7909ffa4,74,Joris Chotard,FRA,MF,Montpellier,22-341,2001,2.0,57,67,85.1,1193,414,25,27,92.6,18,21,85.7,14,16,87.5,0,0.0,0.3,0.0,0,9,2,0,11,Matches,FRA-L1,24-25
5219ab4a,75,Jonathan Clauss,FRA,"DF,MF",Nice,31-340,1992,2.0,62,87,71.3,1025,404,29,34,85.3,29,37,78.4,4,13,30.8,0,0.1,0.2,-0.1,1,4,3,1,8,Matches,FRA-L1,24-25
3010aefb,76,Marcus Coco,FRA,"DF,FW",Nantes,28-067,1996,1.0,35,46,76.1,638,233,15,16,93.8,17,21,81.0,3,9,33.3,0,0.0,0.0,0.0,1,2,1,0,3,Matches,FRA-L1,24-25
577744b8,77,Derek Cornelius,CAN,DF,Marseille,26-279,1997,1.0,51,62,82.3,760,346,26,28,92.9,24,28,85.7,0,2,0.0,0,0.0,0.0,0.0,0,0,0,0,0,Matches,FRA-L1,24-25
59948ef7,78,David Pereira da Costa,POR,MF,Lens,23-238,2001,0.3,12,13,92.3,203,86,4,4,100.0,8,8,100.0,0,1,0.0,0,0.1,0.2,-0.1,1,2,1,1,5,Matches,FRA-L1,24-25
bfb2056e,79,Logan Costa,CPV,DF,Toulouse,23-151,2001,1.0,47,56,83.9,845,482,20,20,100.0,23,26,88.5,4,9,44.4,0,0.5,0.0,-0.5,1,4,1,1,4,Matches,FRA-L1,24-25
78310540,80,Lasso Coulibaly,GHA,"FW,MF",Auxerre,21-316,2002,0.4,9,10,90.0,111,0,6,6,100.0,3,4,75.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches,FRA-L1,24-25
05ba9d7c,81,Tanguy Coulibaly,FRA,FW,Montpellier,23-194,2001,0.0,3,4,75.0,51,24,1,1,100.0,2,3,66.7,0,0,,0,0.0,0.0,0.0,0,0,0,0,1,Matches,FRA-L1,24-25
4654e5f5,82,Charlie Cresswell,ENG,DF,Toulouse,22-013,2002,2.0,97,125,77.6,1706,567,39,48,81.3,52,58,89.7,6,16,37.5,0,0.5,0.2,-0.5,1,4,0,0,6,Matches,FRA-L1,24-25
e76f6fbe,83,Kévin Danois,FRA,DF,Auxerre,20-063,2004,0.1,8,9,88.9,114,36,5,6,83.3,3,3,100.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,3,Matches,FRA-L1,24-25
6e33125f,84,Kevin Danso,AUT,DF,Lens,25-346,1998,2.0,87,108,80.6,1570,683,45,52,86.5,32,35,91.4,10,18,55.6,0,0.0,0.0,0.0,1,3,0,0,6,Matches,FRA-L1,24-25
fd2bc67d,85,Dante,BRA,DF,Nice,40-317,1983,2.0,144,167,86.2,2437,977,64,68,94.1,75,78,96.2,5,18,27.8,0,0.0,0.0,0.0,0,15,2,0,15,Matches,FRA-L1,24-25
d4925a40,86,Pape Daouda Diongue,SEN,MF,Strasbourg,,,0.5,19,24,79.2,215,55,11,14,78.6,5,7,71.4,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches,FRA-L1,24-25
ce50fd99,87,Jonathan David,CAN,FW,Lille,24-229,2000,1.5,25,33,75.8,336,29,16,19,84.2,9,10,90.0,0,0,,0,0.1,0.0,-0.1,2,1,1,0,3,Matches,FRA-L1,24-25
88b4d2e3,88,Zuriko Davitashvili,GEO,MF,Saint-Étienne,23-197,2001,1.7,30,42,71.4,440,132,16,19,84.2,11,16,68.8,1,3,33.3,0,0.1,0.1,-0.1,1,2,1,0,3,Matches,FRA-L1,24-25
0be95d34,89,Romain Del Castillo,FRA,FW,Brest,28-154,1996,2.0,72,101,71.3,1140,356,38,48,79.2,21,31,67.7,8,14,57.1,1,0.3,0.3,0.7,4,10,5,1,8,Matches,FRA-L1,24-25
b19db005,90,Ousmane Dembélé,FRA,FW,Paris S-G,27-107,1997,0.9,46,57,80.7,682,139,27,32,84.4,9,10,90.0,5,7,71.4,2,1.5,0.6,0.5,4,0,0,0,0,Matches,FRA-L1,24-25
e8c5dd4d,91,Arthur Desmas,FRA,GK,Le Havre,30-145,1994,2.0,35,54,64.8,997,760,9,9,100.0,15,16,93.8,11,29,37.9,0,0.0,0.0,0.0,0,1,0,0,0,Matches,FRA-L1,24-25
331c5a98,92,Mamadou Diakhon,FRA,"MF,FW",Reims,18-343,2005,0.2,5,6,83.3,51,0,3,3,100.0,1,2,50.0,0,0,,0,0.1,0.0,-0.1,1,0,0,0,0,Matches,FRA-L1,24-25
1bfb6fef,93,Bafodé Diakité,FRA,DF,Lille,23-237,2001,2.0,178,183,97.3,3280,1255,52,53,98.1,112,113,99.1,11,11,100.0,0,0.0,0.0,0.0,0,16,0,0,9,Matches,FRA-L1,24-25
44435c8f,94,Oumar Diakité,CIV,FW,Reims,20-254,2003,1.4,22,27,81.5,416,66,6,8,75.0,13,14,92.9,2,2,100.0,0,0.2,0.1,-0.2,1,0,2,0,5,Matches,FRA-L1,24-25
6d0fe035,95,Habib Diarra,SEN,MF,Strasbourg,20-240,2004,1.8,51,59,86.4,731,132,31,33,93.9,17,18,94.4,1,4,25.0,0,0.0,0.1,0.0,0,3,1,0,5,Matches,FRA-L1,24-25
1f038218,96,Kandet Diawara,GUI,FW,Le Havre,24-202,2000,0.0,1,2,50.0,6,0,1,2,50.0,0,0,,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches,FRA-L1,24-25
1906b842,97,Mahamadou Diawara,FRA,MF,Lyon,19-195,2005,0.2,6,7,85.7,117,60,3,4,75.0,2,2,100.0,1,1,100.0,0,0.0,0.0,0.0,0,0,0,0,1,Matches,FRA-L1,24-25
4be0b467,98,Lois Diony,FRA,FW,Angers,31-254,1992,0.2,1,4,25.0,9,0,1,3,33.3,0,0,,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches,FRA-L1,24-25
9b5237b1,99,Andy Diouf,FRA,MF,Lens,21-105,2003,1.2,45,59,76.3,590,122,26,35,74.3,15,18,83.3,1,2,50.0,0,0.6,0.3,-0.6,2,3,1,0,5,Matches,FRA-L1,24-25
eedea60b,100,Yehvann Diouf,FRA,GK,Reims,24-288,1999,2.0,43,66,65.2,1392,1030,3,3,100.0,17,18,94.4,22,44,50.0,0,0.0,0.0,0.0,0,0,0,0,0,Matches,FRA-L1,24-25
08f5afaa,101,Gianluigi Donnarumma,ITA,GK,Paris S-G,25-187,1999,2.0,47,58,81.0,957,560,13,13,100.0,27,27,100.0,6,17,35.3,0,0.0,0.0,0.0,0,0,0,0,0,Matches,FRA-L1,24-25
9e7483ff,102,Désiré Doué,FRA,FW,Paris S-G,19-088,2005,0.3,22,26,84.6,268,55,16,16,100.0,5,8,62.5,0,0,,0,0.6,0.4,-0.6,2,1,1,0,4,Matches,FRA-L1,24-25
b4ef3fb5,103,Guela Doué,CIV,DF,Strasbourg,21-318,2002,2.0,128,155,82.6,2318,1184,43,46,93.5,69,79,87.3,12,25,48.0,0,0.0,0.0,0.0,1,11,1,1,11,Matches,FRA-L1,24-25
301c287b,104,Douglas,BRA,MF,Nantes,27-230,1997,2.0,71,81,87.7,1119,356,34,37,91.9,31,37,83.8,3,3,100.0,0,0.1,0.1,-0.1,1,6,1,1,5,Matches,FRA-L1,24-25
0512a60a,105,Ismaël Doukouré,FRA,MF,Strasbourg,21-037,2003,1.7,73,89,82.0,1131,260,31,36,86.1,32,37,86.5,5,8,62.5,1,0.1,0.0,0.9,2,9,0,0,10,Matches,FRA-L1,24-25
0cbc8baa,106,Jean-Kevin Duverne,HAI,DF,Nantes,27-049,1997,1.2,38,57,66.7,626,283,17,23,73.9,17,22,77.3,4,9,44.4,0,0.1,0.1,-0.1,1,5,1,1,5,Matches,FRA-L1,24-25
10cff752,107,Aron Dønnum,NOR,"DF,MF",Toulouse,26-132,1998,1.6,47,59,79.7,773,254,25,27,92.6,19,26,73.1,3,4,75.0,0,0.1,0.1,-0.1,2,2,3,1,10,Matches,FRA-L1,24-25
8d5016e6,108,Jacques Ekomie,GAB,DF,Angers,21-011,2003,1.8,48,69,69.6,622,337,32,36,88.9,13,19,68.4,1,5,20.0,0,0.0,0.0,0.0,0,3,0,0,4,Matches,FRA-L1,24-25
0b4f388a,109,Breel Embolo,SUI,FW,Monaco,27-198,1997,1.7,21,34,61.8,301,58,16,22,72.7,3,6,50.0,2,4,50.0,0,0.3,0.3,-0.3,3,1,0,0,2,Matches,FRA-L1,24-25
a0c590b9,110,Emanuel Emegha,NED,FW,Strasbourg,21-209,2003,1.7,14,19,73.7,182,1,7,10,70.0,5,5,100.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches,FRA-L1,24-25
745ca0a3,111,Romain Faivre,FRA,FW,Brest,26-047,1998,1.2,38,47,80.9,542,126,26,32,81.3,11,13,84.6,1,1,100.0,0,0.0,0.1,0.0,0,4,3,0,8,Matches,FRA-L1,24-25
005c0807,112,Zinedine Ferhat,ALG,MF,Angers,31-182,1993,0.3,11,15,73.3,243,103,4,4,100.0,4,4,100.0,3,5,60.0,0,0.0,0.0,0.0,0,2,0,0,3,Matches,FRA-L1,24-25
375622c5,113,Jordan Ferri,FRA,MF,Montpellier,32-171,1992,1.7,64,74,86.5,1094,351,29,32,90.6,23,25,92.0,8,13,61.5,0,0.1,0.2,-0.1,1,6,1,1,9,Matches,FRA-L1,24-25
