id,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Aerial Duels,Aerial Duels,Aerial Duels,Unnamed: 24_level_0,Unnamed: league,Unnamed: season
,Rk,Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,Matches,league,season
f586779e,1,Tammy Abraham,ENG,FW,Chelsea,21,1997,6.3,0,0,0,13,4,6,2,1,2,0,0,1,10,22,10,68.8,Matches,UCL,19-20
2b09d998,2,Tyler Adams,USA,"MF,DF",RB Leipzig,20,1999,0.9,0,0,0,4,1,0,1,0,0,0,0,0,5,0,1,0.0,Matches,UCL,19-20
ee926a02,3,Arijan Ademi,MKD,"MF,DF",Dinamo Zagreb,28,1991,5.7,3,0,0,10,3,3,0,2,2,0,0,0,28,4,3,57.1,Matches,UCL,19-20
f76e6b4e,4,Adrián,ESP,GK,Liverpool,32,1987,3.3,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,100.0,Matches,UCL,19-20
4d034881,5,Sergio Agüero,ARG,FW,Manchester City,31,1988,2.2,0,0,0,1,2,0,2,0,0,0,0,0,5,3,2,60.0,Matches,UCL,19-20
89ac64a6,6,Manuel Akanji,SUI,DF,Dortmund,24,1995,5.8,0,0,0,2,6,0,0,9,7,0,0,0,28,8,6,57.1,Matches,UCL,19-20
05439de2,7,David Alaba,AUT,DF,Bayern Munich,27,1992,7.5,0,0,0,4,2,0,4,6,6,0,0,1,41,7,2,77.8,Matches,UCL,19-20
834d0be5,8,Lucas Alario,ARG,FW,Leverkusen,26,1992,2.4,0,0,0,5,3,3,0,3,1,0,0,0,8,4,9,30.8,Matches,UCL,19-20
4601e194,9,Jordi Alba,ESP,DF,Barcelona,30,1989,3.9,2,0,0,1,7,0,5,7,1,0,0,0,20,1,7,12.5,Matches,UCL,19-20
a7a9d95a,10,Paco Alcácer,ESP,FW,Dortmund,25,1993,1.3,0,0,0,0,0,1,2,4,1,0,0,0,5,0,3,0.0,Matches,UCL,19-20
77e84962,11,Thiago Alcántara,ESP,MF,Bayern Munich,28,1991,9.1,2,0,0,19,9,0,0,23,23,0,0,0,91,13,4,76.5,Matches,UCL,19-20
f7d50789,12,Toby Alderweireld,BEL,DF,Tottenham,30,1989,6.0,1,0,0,5,0,0,0,3,3,0,0,0,31,10,11,47.6,Matches,UCL,19-20
6c811eb7,13,Carles Aleñá,ESP,MF,Barcelona,21,1998,1.0,0,0,0,1,2,0,3,1,0,0,0,0,4,1,0,100.0,Matches,UCL,19-20
cd1acf9d,14,Trent Alexander-Arnold,ENG,DF,Liverpool,20,1998,6.5,1,0,0,4,2,0,77,7,11,0,0,0,45,3,10,23.1,Matches,UCL,19-20
7a2e46a8,15,Alisson,BRA,GK,Liverpool,26,1992,5.0,0,0,0,0,0,0,0,0,0,0,0,0,19,2,0,100.0,Matches,UCL,19-20
cc700722,16,Allan,BRA,MF,Napoli,28,1991,4.9,1,0,0,7,8,0,0,4,15,0,0,0,35,2,2,50.0,Matches,UCL,19-20
cea4ee8f,17,Dele Alli,ENG,"MF,FW",Tottenham,23,1996,5.7,1,0,0,10,13,2,4,5,4,0,0,0,26,6,10,37.5,Matches,UCL,19-20
67b3d74b,18,André Almeida,POR,DF,Benfica,28,1990,1.0,0,0,0,3,2,0,0,1,1,0,0,0,3,2,6,25.0,Matches,UCL,19-20
f4290206,19,Marcos Alonso,ESP,DF,Chelsea,28,1990,4.4,0,1,0,10,6,0,10,6,4,0,0,0,30,18,3,85.7,Matches,UCL,19-20
8ce30c57,20,Éder Álvarez Balanta,COL,MF,Club Brugge,26,1993,3.2,2,0,0,7,1,2,0,6,5,0,0,0,28,3,5,37.5,Matches,UCL,19-20
8b3ab7ad,21,Edson Álvarez,MEX,MF,Ajax,21,1997,4.2,1,0,0,8,6,0,2,5,9,0,1,0,18,11,8,57.9,Matches,UCL,19-20
555d5edd,22,Nadiem Amiri,GER,"FW,MF",Leverkusen,22,1996,2.6,0,1,0,2,7,0,9,1,5,0,0,0,22,1,2,33.3,Matches,UCL,19-20
10b9fa99,23,Ethan Ampadu,WAL,DF,RB Leipzig,18,2000,2.0,0,0,0,0,1,1,0,4,1,0,0,0,4,2,4,33.3,Matches,UCL,19-20
e34fc66d,24,Joachim Andersen,DEN,DF,Lyon,23,1996,4.4,1,0,0,3,1,0,0,7,2,0,0,0,32,10,8,55.6,Matches,UCL,19-20
dc008610,25,Florin Andone,ROU,FW,Galatasaray,26,1993,1.8,0,0,0,3,2,2,0,0,1,0,0,0,4,6,9,40.0,Matches,UCL,19-20
ef9c1c95,26,Benjamin André,FRA,MF,Lille,28,1990,4.5,1,0,0,12,7,0,6,11,12,0,0,0,32,13,13,50.0,Matches,UCL,19-20
b35db3f6,27,Miguel Ángel Guerrero,ESP,FW,Olympiacos,29,1990,3.5,1,0,0,8,1,1,1,0,1,0,0,0,3,10,15,40.0,Matches,UCL,19-20
30941e96,28,Angeliño,ESP,"DF,MF",RB Leipzig,22,1997,4.0,0,0,0,3,2,0,24,5,2,0,0,0,18,1,5,16.7,Matches,UCL,19-20
30941e96,29,Angeliño,ESP,DF,Manchester City,22,1997,1.0,0,0,0,0,1,0,2,1,2,0,0,0,2,2,1,66.7,Matches,UCL,19-20
108fe016,30,Marcos Antônio,BRA,MF,Shakhtar,19,2000,0.3,0,0,0,0,2,0,0,2,1,0,0,0,2,1,1,50.0,Matches,UCL,19-20
a5db0bec,31,Houssem Aouar,ALG,"MF,FW",Lyon,21,1998,7.9,1,0,0,9,21,1,10,5,6,1,0,0,50,4,6,40.0,Matches,UCL,19-20
c63f6e46,32,Youssef El-Arabi,MAR,FW,Olympiacos,32,1987,3.1,1,0,0,6,5,1,0,0,1,0,0,0,4,4,16,20.0,Matches,UCL,19-20
56413b1f,33,Charles Aránguiz,CHI,MF,Leverkusen,30,1989,4.6,2,0,0,9,9,0,5,1,0,0,0,0,31,3,6,33.3,Matches,UCL,19-20
fa18c72e,34,Luiz Araújo,BRA,"FW,MF",Lille,23,1996,3.1,1,0,0,4,3,0,6,5,2,0,0,0,12,3,5,37.5,Matches,UCL,19-20
2f965a72,35,Alphonse Areola,FRA,GK,Real Madrid,26,1993,1.5,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,,Matches,UCL,19-20
