id,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Touches,Touches,Touches,Touches,Touches,Touches,Touches,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Receiving,Receiving,Unnamed: 30_level_0,Unnamed: league,Unnamed: season
e5bf73f3,38,Musa Barrow,GAM,FW,Atalanta,18,1998,4.9,211,2,8,67,139,37,211,17,8,47.1,9,52.9,145,777,320,13,7,12,31,9,178,54,Matches,ITA-SERIA_A,17-18
7c0000fd,39,Andrea Barzagli,ITA,DF,Juventus,36,1981,16.1,1377,60,493,834,56,1,1377,3,2,66.7,1,33.3,892,3509,1782,9,2,0,5,3,1034,7,Matches,ITA-SERIA_A,17-18
ea06dd97,40,Daniele Baselli,ITA,MF,Torino,25,1992,28.0,1643,62,339,956,370,41,1643,35,22,62.9,13,37.1,1021,5302,2303,29,40,5,42,39,1137,77,Matches,ITA-SERIA_A,17-18
3b57f7f8,41,Dušan Basta,SRB,DF,Lazio,32,1984,8.6,466,18,137,201,132,16,466,7,4,57.1,3,42.9,263,1167,586,18,8,3,7,4,265,51,Matches,ITA-SERIA_A,17-18
e61bdd69,42,Gil Bastião Dias,POR,"FW,MF",Fiorentina,20,1996,13.2,694,13,110,272,325,51,694,60,31,51.7,27,45.0,446,3441,1858,58,37,24,27,30,467,152,Matches,ITA-SERIA_A,17-18
ec30b9c8,43,Samuel Bastien,COD,MF,Chievo,20,1996,15.1,624,20,120,323,190,8,624,17,9,52.9,8,47.1,387,2069,862,18,13,2,25,14,407,57,Matches,ITA-SERIA_A,17-18
75b86fb3,44,Alessandro Bastoni,ITA,DF,Atalanta,18,1999,1.0,96,2,26,49,23,5,96,3,2,66.7,1,33.3,53,235,90,1,0,1,0,2,64,12,Matches,ITA-SERIA_A,17-18
c01c66d9,45,Bastos,ANG,DF,Lazio,26,1991,15.6,1009,84,490,487,43,12,1009,15,13,86.7,2,13.3,664,3678,1979,19,7,0,6,9,707,4,Matches,ITA-SERIA_A,17-18
c67836b8,46,Enrico Bearzotti,ITA,"DF,FW",Hellas Verona,20,1996,4.6,231,21,94,97,40,1,231,3,1,33.3,2,66.7,102,470,196,2,3,1,11,5,129,14,Matches,ITA-SERIA_A,17-18
d3d758d8,47,Valon Behrami,SUI,MF,Udinese,32,1985,15.5,713,36,179,443,97,8,713,13,9,69.2,4,30.8,322,1667,691,8,10,1,16,16,315,9,Matches,ITA-SERIA_A,17-18
4f8ce0e1,48,Vid Belec,SVN,GK,Benevento,27,1990,12.4,411,363,411,0,0,0,411,0,0,,0,,183,1162,829,0,0,0,0,0,115,0,Matches,ITA-SERIA_A,17-18
4f8ce0e1,49,Vid Belec,SVN,GK,Sampdoria,27,1990,2.0,97,88,97,0,0,0,97,0,0,,0,,53,217,122,0,0,0,0,0,48,0,Matches,ITA-SERIA_A,17-18
d705ba44,50,Andrea Belotti,ITA,FW,Torino,23,1993,29.8,935,21,77,414,455,144,933,48,26,54.2,22,45.8,637,3075,1275,40,26,18,98,61,786,202,Matches,ITA-SERIA_A,17-18
a128b07e,51,Ahmad Benali,LBY,MF,Crotone,25,1992,9.0,494,17,105,265,129,14,494,10,3,30.0,7,70.0,256,1242,634,17,17,3,10,9,290,37,Matches,ITA-SERIA_A,17-18
0000acda,52,Marco Benassi,ITA,"MF,FW",Fiorentina,22,1994,30.9,1663,28,237,837,605,91,1663,23,14,60.9,9,39.1,931,4353,2233,62,55,8,46,37,1166,191,Matches,ITA-SERIA_A,17-18
3b15ef2d,53,Medhi Benatia,MAR,DF,Juventus,30,1987,19.5,1590,158,800,762,38,14,1590,8,5,62.5,3,37.5,1069,4837,2184,3,3,0,7,2,1101,3,Matches,ITA-SERIA_A,17-18
3b8674e6,54,Rodrigo Bentancur,URU,MF,Juventus,20,1997,6.5,596,15,106,394,102,1,596,11,9,81.8,2,18.2,414,2204,1142,12,15,0,3,7,456,7,Matches,ITA-SERIA_A,17-18
53a0e358,55,Domenico Berardi,ITA,FW,Sassuolo,22,1994,25.5,1255,18,106,451,729,81,1251,58,36,62.1,22,37.9,743,4933,2242,69,47,21,51,38,919,237,Matches,ITA-SERIA_A,17-18
dc1c2fce,56,Álex Berenguer,ESP,FW,Torino,22,1995,11.6,642,10,89,268,302,36,642,58,35,60.3,23,39.7,408,3082,1436,44,32,13,35,39,446,109,Matches,ITA-SERIA_A,17-18
61b3978f,57,Bartosz Bereszyński,POL,DF,Sampdoria,25,1992,27.6,1868,97,558,948,384,5,1868,34,25,73.5,9,26.5,840,4563,2303,40,40,2,19,15,1054,64,Matches,ITA-SERIA_A,17-18
ee833569,58,Etrit Berisha,ALB,GK,Atalanta,28,1989,31.0,892,769,886,6,0,0,892,0,0,,0,,392,2431,1714,0,0,0,1,0,286,0,Matches,ITA-SERIA_A,17-18
ee93c1a9,59,Federico Bernardeschi,ITA,"FW,MF",Juventus,23,1994,9.4,502,18,76,202,234,33,502,31,23,74.2,8,25.8,386,2682,875,27,17,11,26,27,387,87,Matches,ITA-SERIA_A,17-18
c75b6a02,60,Andrea Bertolacci,ITA,MF,Genoa,26,1991,32.2,1945,53,399,1191,384,33,1945,26,19,73.1,6,23.1,1019,4773,2297,49,32,5,50,41,1295,53,Matches,ITA-SERIA_A,17-18
88895312,61,Daniel Bessa,ITA,"MF,FW",Hellas Verona,24,1993,15.4,806,12,147,441,231,27,806,22,15,68.2,7,31.8,422,2856,1510,44,23,10,26,26,584,59,Matches,ITA-SERIA_A,17-18
88895312,62,Daniel Bessa,ITA,MF,Genoa,24,1993,4.9,258,6,32,138,95,14,258,11,9,81.8,2,18.2,163,861,348,6,8,1,18,9,161,30,Matches,ITA-SERIA_A,17-18
b3a20f18,63,Matteo Bianchetti,ITA,DF,Hellas Verona,24,1993,1.4,84,14,34,37,14,0,84,0,0,,0,,25,89,53,0,0,0,0,0,41,4,Matches,ITA-SERIA_A,17-18
5710a281,64,Lucas Biglia,ARG,MF,Milan,31,1986,22.7,1900,81,445,1236,235,4,1900,18,15,83.3,3,16.7,897,3678,1835,18,28,1,23,18,1330,20,Matches,ITA-SERIA_A,17-18
a3e1d20d,65,Jean-Claude Billong,CMR,DF,Benevento,23,1993,3.3,190,20,114,75,4,0,190,1,1,100.0,0,0.0,99,501,238,1,0,0,0,1,111,1,Matches,ITA-SERIA_A,17-18
b4c3070a,66,Davide Biondini,ITA,MF,Sassuolo,34,1983,2.3,126,1,15,73,39,1,126,0,0,,0,,64,295,130,4,3,0,1,3,94,8,Matches,ITA-SERIA_A,17-18
9e1577aa,67,Cristiano Biraghi,ITA,DF,Fiorentina,24,1992,33.1,2136,96,597,912,636,25,2136,18,10,55.6,8,44.4,898,4379,2362,54,49,1,26,10,1083,127,Matches,ITA-SERIA_A,17-18
64cd167d,68,Davide Biraschi,ITA,DF,Genoa,23,1994,20.0,1194,85,475,604,139,3,1194,30,24,80.0,6,20.0,702,3598,2072,28,27,0,15,13,724,28,Matches,ITA-SERIA_A,17-18
455a2b79,69,Valter Birsa,SVN,"MF,FW",Chievo,30,1986,27.8,1767,18,142,884,773,31,1767,60,29,48.3,31,51.7,1041,5627,2693,77,78,5,57,46,1238,145,Matches,ITA-SERIA_A,17-18
32b9b5fa,70,Albano Bizzarri,ARG,GK,Udinese,39,1977,32.0,1151,964,1148,4,0,0,1151,1,1,100.0,0,0.0,536,3402,2337,0,0,0,1,0,398,0,Matches,ITA-SERIA_A,17-18
9b7533de,71,Deian Boldor,ROU,DF,Hellas Verona,22,1995,1.0,58,15,41,17,0,0,58,0,0,,0,,17,99,50,1,0,0,0,0,27,0,Matches,ITA-SERIA_A,17-18
d995ed27,72,Giacomo Bonaventura,ITA,MF,Milan,27,1989,28.2,1799,38,265,896,654,74,1799,51,34,66.7,17,33.3,1018,5921,3235,96,73,12,41,39,1368,186,Matches,ITA-SERIA_A,17-18
bf57eaab,73,Federico Bonazzoli,ITA,"FW,DF",SPAL,20,1997,2.0,64,0,5,32,28,8,64,6,3,50.0,3,50.0,48,199,71,4,2,4,6,3,55,15,Matches,ITA-SERIA_A,17-18
bf57eaab,74,Federico Bonazzoli,ITA,FW,Sampdoria,20,1997,0.3,16,0,2,3,11,2,16,1,1,100.0,0,0.0,9,66,1,0,1,0,1,2,13,2,Matches,ITA-SERIA_A,17-18
fb77bfef,75,Kevin Bonifazi,ITA,"DF,MF",Torino,21,1996,4.5,245,28,129,102,17,2,245,2,1,50.0,1,50.0,121,711,330,1,5,1,6,2,135,3,Matches,ITA-SERIA_A,17-18
52ec54d0,76,Leonardo Bonucci,ITA,DF,Milan,30,1987,34.3,2397,192,1106,1188,114,32,2397,9,5,55.6,4,44.4,1345,6891,4349,26,19,1,8,9,1696,17,Matches,ITA-SERIA_A,17-18
ef5b337e,77,Fabio Borini,ITA,"DF,FW",Milan,26,1991,17.9,1073,25,190,485,406,51,1073,20,12,60.0,8,40.0,514,3009,1582,45,29,13,35,24,708,175,Matches,ITA-SERIA_A,17-18
a889ffc7,78,Marco Borriello,ITA,FW,SPAL,35,1982,8.6,234,7,21,108,107,26,234,11,2,18.2,9,81.8,144,1060,249,8,7,3,26,12,166,48,Matches,ITA-SERIA_A,17-18
d49f3e6b,79,Lucas Boyé,ARG,FW,Torino,21,1996,1.7,127,5,17,65,48,3,127,8,5,62.5,3,37.5,88,467,191,6,2,0,15,13,95,23,Matches,ITA-SERIA_A,17-18
d0643f8f,80,Enrico Brignola,ITA,"MF,FW",Benevento,18,1999,15.0,654,7,111,306,246,47,654,48,24,50.0,24,50.0,456,3664,1415,45,32,28,33,42,520,74,Matches,ITA-SERIA_A,17-18
6989550f,81,Alberto Brignoli,ITA,GK,Benevento,25,1991,12.5,544,457,538,5,1,1,544,0,0,,0,,242,1494,968,0,0,0,1,1,208,0,Matches,ITA-SERIA_A,17-18
4590c6e7,82,Petar Brlek,CRO,MF,Genoa,23,1994,2.6,141,3,29,91,25,4,141,4,2,50.0,2,50.0,84,360,168,3,2,1,4,2,95,3,Matches,ITA-SERIA_A,17-18
33b8d077,83,Marcelo Brozović,CRO,MF,Inter,24,1992,21.4,2035,29,267,1173,611,48,2035,37,26,70.3,11,29.7,1363,6557,2895,46,54,8,35,28,1572,118,Matches,ITA-SERIA_A,17-18
2edeb221,84,Marcel Büchel,LIE,MF,Hellas Verona,26,1991,18.8,1065,69,292,638,148,1,1065,24,17,70.8,7,29.2,463,2089,778,4,10,0,27,20,641,7,Matches,ITA-SERIA_A,17-18
8f3565b3,85,Ante Budimir,CRO,FW,Crotone,26,1991,17.6,613,30,59,299,258,68,613,13,4,30.8,8,61.5,337,1582,576,20,18,5,62,40,460,121,Matches,ITA-SERIA_A,17-18
e40d028b,86,Gianluigi Buffon,ITA,GK,Juventus,39,1978,20.7,662,582,661,1,0,0,662,1,1,100.0,0,0.0,314,1717,1188,0,0,0,0,0,282,0,Matches,ITA-SERIA_A,17-18
4ae67f27,87,Alessandro Buongiorno,ITA,DF,Torino,18,1999,0.1,8,1,5,3,0,0,8,0,0,,0,,4,7,3,0,0,0,0,0,6,0,Matches,ITA-SERIA_A,17-18
9417f322,88,Nicolás Burdisso,ARG,DF,Torino,36,1981,23.0,1329,175,725,584,25,15,1329,1,1,100.0,0,0.0,725,3446,1857,3,0,0,6,3,796,1,Matches,ITA-SERIA_A,17-18
69cbc8b6,89,Leandro Cabrera,URU,DF,Crotone,26,1991,4.1,169,34,94,70,5,4,169,0,0,,0,,71,330,166,3,0,0,2,0,72,1,Matches,ITA-SERIA_A,17-18
00b0bb87,90,Fabrizio Cacciatore,ITA,DF,Chievo,30,1986,31.9,2282,140,719,952,621,37,2282,21,10,47.6,11,52.4,1141,4944,2619,49,41,4,25,16,1395,140,Matches,ITA-SERIA_A,17-18
e94d79e3,91,Martín Cáceres,URU,DF,Hellas Verona,30,1987,12.9,678,60,293,290,103,24,678,5,3,60.0,2,40.0,276,1538,889,9,4,0,14,4,351,32,Matches,ITA-SERIA_A,17-18
e94d79e3,92,Martín Cáceres,URU,DF,Lazio,30,1987,4.9,273,16,111,140,25,5,273,0,0,,0,,165,888,542,5,1,0,3,2,164,8,Matches,ITA-SERIA_A,17-18
93b891d1,93,Felipe Caicedo,ECU,"FW,MF",Lazio,28,1988,8.0,244,3,22,106,120,35,244,23,17,73.9,6,26.1,143,736,309,9,5,7,14,12,197,60,Matches,ITA-SERIA_A,17-18
2146785a,94,Davide Calabria,ITA,DF,Milan,20,1996,17.4,1381,58,395,629,364,14,1381,19,13,68.4,6,31.6,499,2537,1518,33,31,2,14,5,767,122,Matches,ITA-SERIA_A,17-18
ac7e640b,95,Mattia Caldara,ITA,DF,Atalanta,23,1994,24.0,1278,141,660,569,57,19,1277,10,7,70.0,3,30.0,625,3199,1284,10,10,2,17,8,624,4,Matches,ITA-SERIA_A,17-18
cd0fa27b,96,Hakan Çalhanoğlu,TUR,"FW,MF",Milan,23,1994,24.1,1634,18,172,699,777,73,1634,31,23,74.2,8,25.8,885,4627,2121,65,48,18,45,35,1174,242,Matches,ITA-SERIA_A,17-18
22ca11f1,97,Fabrizio Caligara,ITA,MF,Cagliari,17,2000,0.2,9,0,3,5,1,0,9,2,1,50.0,1,50.0,2,28,24,1,1,0,0,0,5,0,Matches,ITA-SERIA_A,17-18
78841da9,98,José Callejón,ESP,FW,Napoli,30,1987,36.0,1947,35,160,788,1016,135,1946,30,11,36.7,19,63.3,1024,4020,1955,55,45,11,39,22,1396,306,Matches,ITA-SERIA_A,17-18
9dabfcf5,99,Simone Calvano,ITA,MF,Hellas Verona,24,1993,7.2,323,14,74,209,43,3,323,9,8,88.9,1,11.1,173,911,450,4,2,1,7,7,186,11,Matches,ITA-SERIA_A,17-18
bd6351cd,100,João Cancelo,POR,DF,Inter,23,1994,20.6,1866,77,428,824,634,21,1866,78,45,57.7,33,42.3,1130,6918,3917,96,77,10,32,25,1273,133,Matches,ITA-SERIA_A,17-18
356c9002,101,Antonio Candreva,ITA,FW,Inter,30,1987,28.2,1887,21,189,737,995,84,1887,76,50,65.8,26,34.2,1282,9069,4572,158,104,37,48,27,1488,337,Matches,ITA-SERIA_A,17-18
46ed55b6,102,Paolo Cannavaro,ITA,DF,Sassuolo,36,1981,16.0,728,96,386,319,26,10,728,1,1,100.0,0,0.0,285,1462,828,6,0,0,2,2,399,3,Matches,ITA-SERIA_A,17-18
07ea0ef2,103,Leonardo Capezzi,ITA,MF,Sampdoria,22,1995,2.4,170,5,38,99,34,1,170,0,0,,0,,61,245,134,3,1,1,2,3,99,4,Matches,ITA-SERIA_A,17-18
174944a3,104,Elio Capradossi,UGA,DF,Roma,21,1996,0.9,68,14,49,19,0,0,68,1,1,100.0,0,0.0,24,103,42,0,0,0,1,0,31,0,Matches,ITA-SERIA_A,17-18
54e53b7e,105,Gianluca Caprari,ITA,"FW,MF",Sampdoria,24,1993,20.1,948,3,49,326,588,104,948,75,36,48.0,39,52.0,609,3601,1674,58,44,23,62,48,750,206,Matches,ITA-SERIA_A,17-18
616aea37,106,Marco Capuano,ITA,DF,Crotone,25,1991,15.6,775,114,375,396,13,8,775,4,3,75.0,1,25.0,374,2140,1387,8,3,1,5,4,400,1,Matches,ITA-SERIA_A,17-18
616aea37,107,Marco Capuano,ITA,DF,Cagliari,25,1991,7.7,448,26,154,229,69,5,448,8,6,75.0,2,25.0,201,1091,617,14,8,0,3,6,254,22,Matches,ITA-SERIA_A,17-18
99d8fc35,108,Antonio Caracciolo,ITA,DF,Hellas Verona,27,1990,31.7,1377,291,902,430,51,26,1377,9,9,100.0,0,0.0,557,2773,1275,2,3,3,12,3,718,8,Matches,ITA-SERIA_A,17-18
96960855,109,Francesco Cassata,ITA,MF,Sassuolo,20,1997,5.1,177,2,34,87,61,3,177,11,6,54.5,5,45.5,96,563,185,4,4,0,6,5,108,20,Matches,ITA-SERIA_A,17-18
197640fd,110,Timothy Castagne,BEL,DF,Atalanta,21,1995,16.7,1178,43,301,512,368,42,1178,24,13,54.2,11,45.8,564,2922,1561,38,26,9,21,10,706,115,Matches,ITA-SERIA_A,17-18
019f4d0d,111,Leandro Castán,BRA,DF,Cagliari,30,1986,12.7,665,59,359,294,16,7,665,7,4,57.1,3,42.9,338,1505,841,5,2,0,6,1,395,2,Matches,ITA-SERIA_A,17-18
56b2957b,112,Lucas Castro,ARG,MF,Chievo,28,1989,22.1,1340,48,214,744,410,57,1340,59,33,55.9,26,44.1,776,4188,2347,63,62,4,43,34,921,103,Matches,ITA-SERIA_A,17-18
ba3d3bea,113,Danilo Cataldi,ITA,MF,Benevento,22,1994,25.4,1558,41,320,889,374,26,1558,31,23,74.2,8,25.8,856,5618,2269,49,25,6,29,22,1086,66,Matches,ITA-SERIA_A,17-18
d9624b51,114,Federico Ceccherini,ITA,DF,Crotone,25,1992,35.9,1766,304,959,745,81,34,1766,21,17,81.0,4,19.0,839,4666,2728,26,16,0,31,7,835,4,Matches,ITA-SERIA_A,17-18
fac896b0,115,Ricardo Centurión,ARG,"MF,FW",Genoa,24,1993,0.6,27,1,3,13,12,0,27,4,1,25.0,3,75.0,22,151,64,1,2,0,1,4,20,7,Matches,ITA-SERIA_A,17-18
7d50454d,116,Luca Ceppitelli,ITA,DF,Cagliari,27,1989,24.7,1470,200,864,582,38,23,1470,12,12,100.0,0,0.0,718,3772,2285,2,2,2,10,5,785,3,Matches,ITA-SERIA_A,17-18
4cc93246,117,Fabio Ceravolo,ITA,FW,Benevento,30,1987,0.6,19,0,0,10,9,1,19,2,0,0.0,2,100.0,13,58,7,0,0,0,3,1,15,3,Matches,ITA-SERIA_A,17-18
5370cba7,118,Alessio Cerci,ITA,FW,Hellas Verona,30,1987,18.2,639,7,54,268,337,61,638,47,27,57.4,20,42.6,428,3949,2110,76,56,23,33,41,495,141,Matches,ITA-SERIA_A,17-18
c1d18f10,119,Boštjan Cesar,SVN,DF,Chievo,35,1982,6.1,298,38,167,128,3,1,298,0,0,,0,,140,754,551,5,0,0,0,1,161,0,Matches,ITA-SERIA_A,17-18
eade5337,120,Damir Ceter,COL,FW,Cagliari,19,1997,2.2,85,1,5,46,35,8,85,4,3,75.0,1,25.0,54,394,150,4,2,1,5,10,70,10,Matches,ITA-SERIA_A,17-18
aa5a409a,121,Raman Chibsah,GHA,MF,Benevento,24,1993,11.6,522,24,126,315,86,9,522,24,12,50.0,12,50.0,326,1810,690,8,12,1,21,14,376,17,Matches,ITA-SERIA_A,17-18
e85fb9b8,122,Giorgio Chiellini,ITA,DF,Juventus,32,1984,24.0,2035,204,944,1009,100,13,2035,11,10,90.9,1,9.1,1247,6905,4305,34,24,2,8,2,1451,9,Matches,ITA-SERIA_A,17-18
