id,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Penalty Kicks,Penalty Kicks,Penalty Kicks,Penalty Kicks,Penalty Kicks,Unnamed: 26_level_0,Unnamed: league,Unnamed: season
,Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKatt,PKA,PKsv,PKm,Save%,Matches,league,season
47064058,1,Oliver Baumann,GER,GK,Hoffenheim,34-089,1990,1,1,90,1,2,2,6,4,66.7,1,0,0,0,0,0,0,0,0,,Matches,GER-BL1,24-25
a8403737,2,Patrick Drewes,GER,GK,Bochum,31-208,1993,1,1,90,1,1,1,3,2,66.7,0,0,1,0,0,0,0,0,0,,Matches,GER-BL1,24-25
62182b1d,3,Kamil Grabara,POL,GK,Wolfsburg,25-235,1999,1,1,90,1,3,3,8,6,62.5,0,0,1,0,0,0,0,0,0,,Matches,GER-BL1,24-25
bcb2ccd8,4,Péter Gulácsi,HUN,GK,RB Leipzig,34-116,1990,1,1,90,1,0,0,3,3,100.0,1,0,0,1,100,0,0,0,0,,Matches,GER-BL1,24-25
ad3389d5,5,Lukáš Hrádecký,FIN,GK,Leverkusen,34-280,1989,1,1,90,1,2,2,7,5,71.4,1,0,0,0,0,0,0,0,0,,Matches,GER-BL1,24-25
cd59b9df,6,Gregor Kobel,SUI,GK,Dortmund,26-268,1997,1,1,90,1,0,0,2,2,100.0,1,0,0,1,100,0,0,0,0,,Matches,GER-BL1,24-25
208fc867,7,Nediljko Labrović,CRO,GK,Augsburg,24-325,1999,1,1,90,1,2,2,5,3,60.0,0,1,0,0,0,0,0,0,0,,Matches,GER-BL1,24-25
cbac6ec9,8,Florian Müller,GER,GK,Freiburg,26-291,1997,1,1,90,1,1,1,2,1,50.0,1,0,0,0,0,0,0,0,0,,Matches,GER-BL1,24-25
f256f213,9,Kevin Müller,GER,GK,Heidenheim,33-168,1991,1,1,90,1,0,0,3,3,100.0,1,0,0,1,100,0,0,0,0,,Matches,GER-BL1,24-25
8778c910,10,Manuel Neuer,GER,GK,Bayern Munich,38-156,1986,1,1,90,1,2,2,2,0,50.0,1,0,0,0,0,1,1,0,0,0,Matches,GER-BL1,24-25
afb0c500,11,Alexander Nübel,GER,GK,Stuttgart,27-335,1996,1,1,90,1,3,3,5,2,40.0,0,0,1,0,0,0,0,0,0,,Matches,GER-BL1,24-25
c631f952,12,Jonas Omlin,SUI,GK,Gladbach,30-233,1994,1,1,90,1,3,3,10,6,70.0,0,0,1,0,0,1,0,1,0,100,Matches,GER-BL1,24-25
a70b8345,13,Frederik Rønnow,DEN,GK,Union Berlin,32-026,1992,1,1,90,1,1,1,3,2,66.7,0,1,0,0,0,0,0,0,0,,Matches,GER-BL1,24-25
ce17b5eb,14,Kevin Trapp,GER,GK,Eint Frankfurt,34-053,1990,1,1,90,1,2,2,5,3,60.0,0,0,1,0,0,0,0,0,0,,Matches,GER-BL1,24-25
f038585f,15,Nikola Vasilj,BIH,GK,St. Pauli,28-272,1995,1,1,90,1,2,2,3,1,33.3,0,0,1,0,0,0,0,0,0,,Matches,GER-BL1,24-25
1fb2d1b0,16,Timon Weiner,GER,GK,Holstein Kiel,25-225,1999,1,1,90,1,3,3,8,5,75.0,0,0,1,0,0,1,1,0,0,0,Matches,GER-BL1,24-25
5c4bf6ba,17,Robin Zentner,GER,GK,Mainz 05,29-307,1994,1,1,90,1,1,1,5,4,80.0,0,1,0,0,0,0,0,0,0,,Matches,GER-BL1,24-25
9b688ae1,18,Michael Zetterer,GER,GK,Werder Bremen,29-049,1995,1,1,90,1,2,2,3,1,33.3,0,1,0,0,0,0,0,0,0,,Matches,GER-BL1,24-25
