id,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 36_level_0,Unnamed: league,Unnamed: season
,Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches,league,season
4dcec659,1,Simon Adingra,CIV,FW,Brighton,22-240,2002,2,0,47,0.5,1,1,2,1,0,0,0,0,0.3,0.3,0.5,0.7,2,0,10,1.91,1.91,3.83,1.91,3.83,0.49,0.88,1.37,0.49,1.37,Matches,ENG-EPL,24-25
246d153b,2,Ola Aina,NGA,DF,Nott'ham Forest,27-325,1996,2,2,143,1.6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.1,5,9,3,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.04,0.01,0.04,Matches,ENG-EPL,24-25
9b398aea,3,Rayan Aït-Nouri,ALG,DF,Wolves,23-083,2001,2,2,149,1.7,0,1,1,0,0,0,1,0,0.1,0.1,0.5,0.5,1,9,3,0.0,0.6,0.6,0.0,0.6,0.05,0.27,0.32,0.05,0.32,Matches,ENG-EPL,24-25
a8c0acb7,4,Kristoffer Ajer,NOR,DF,Brentford,26-133,1998,2,2,180,2.0,0,0,0,0,0,0,0,0,0.3,0.3,0.0,0.3,3,7,3,0.0,0.0,0.0,0.0,0.0,0.14,0.01,0.15,0.14,0.15,Matches,ENG-EPL,24-25
89ac64a6,5,Manuel Akanji,SUI,DF,Manchester City,29-040,1995,2,2,180,2.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,2,17,1,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.0,0.03,Matches,ENG-EPL,24-25
4abac767,6,Carlos Alcaraz,ARG,MF,Southampton,21-272,2002,1,0,10,0.1,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.2,4,6,1,0.0,0.0,0.0,0.0,0.0,0.62,0.86,1.48,0.62,1.48,Matches,ENG-EPL,24-25
cd1acf9d,7,Trent Alexander-Arnold,ENG,DF,Liverpool,25-326,1998,2,2,147,1.6,0,0,0,0,0,0,0,0,0.2,0.2,1.2,1.3,5,13,6,0.0,0.0,0.0,0.0,0.0,0.09,0.71,0.8,0.09,0.8,Matches,ENG-EPL,24-25
7a2e46a8,8,Alisson,BRA,GK,Liverpool,31-331,1992,2,2,180,2.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,ENG-EPL,24-25
862a1c15,9,Miguel Almirón,PAR,FW,Newcastle Utd,30-200,1994,1,0,2,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,ENG-EPL,24-25
8b3ab7ad,10,Edson Álvarez,MEX,MF,West Ham,26-309,1997,1,0,13,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.06,0.06,0.06,Matches,ENG-EPL,24-25
9eedf0e0,11,Samuel Amo-Ameyaw,ENG,DF,Southampton,18-041,2006,1,0,10,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,0,0,2,0.0,0.0,0.0,0.0,0.0,0.18,0.62,0.8,0.18,0.8,Matches,ENG-EPL,24-25
e34fc66d,12,Joachim Andersen,DEN,DF,Crystal Palace,28-089,1996,1,1,90,1.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,1,4,1,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.04,0.04,0.04,Matches,ENG-EPL,24-25
de31038e,13,Elliot Anderson,SCO,"MF,FW",Nott'ham Forest,21-296,2002,2,1,92,1.0,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,4,4,5,0.0,0.0,0.0,0.0,0.0,0.05,0.03,0.08,0.05,0.08,Matches,ENG-EPL,24-25
ac05f970,14,Michail Antonio,JAM,FW,West Ham,34-153,1990,2,2,133,1.5,0,0,0,0,0,0,0,0,0.7,0.7,0.0,0.7,3,2,7,0.0,0.0,0.0,0.0,0.0,0.48,0.0,0.48,0.48,0.48,Matches,ENG-EPL,24-25
99127249,15,Antony,BRA,FW,Manchester Utd,24-186,2000,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,6.28,6.28,0.0,6.28,Matches,ENG-EPL,24-25
8f4541c2,16,Julian Araujo,MEX,DF,Bournemouth,23-015,2001,2,1,113,1.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,4,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,ENG-EPL,24-25
05e8ca6d,17,Cameron Archer,ENG,FW,Southampton,23-038,2001,2,0,39,0.4,0,0,0,0,0,0,0,0,0.2,0.2,0.0,0.2,1,1,4,0.0,0.0,0.0,0.0,0.0,0.45,0.0,0.45,0.45,0.45,Matches,ENG-EPL,24-25
2f965a72,18,Alphonse Areola,FRA,GK,West Ham,31-183,1993,2,2,180,2.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,ENG-EPL,24-25
328f7d51,19,Joe Aribo,NGA,MF,Southampton,28-038,1996,2,2,144,1.6,0,0,0,0,0,0,0,0,0.1,0.1,0.6,0.7,6,5,8,0.0,0.0,0.0,0.0,0.0,0.03,0.4,0.43,0.03,0.43,Matches,ENG-EPL,24-25
68c720b5,20,Adam Armstrong,ENG,FW,Southampton,27-200,1997,2,2,160,1.8,0,0,0,0,0,0,1,0,0.7,0.7,0.1,0.8,5,5,11,0.0,0.0,0.0,0.0,0.0,0.41,0.06,0.47,0.41,0.47,Matches,ENG-EPL,24-25
de59e609,21,Harrison Armstrong,ENG,MF,Everton,17-222,2007,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,ENG-EPL,24-25
