id,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 36_level_0,Unnamed: league,Unnamed: season
,Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches,league,season
5f09991f,1,Patrick van Aanholt,NED,"MF,DF",PSV Eindhoven,32,1990,2,1,99,1.1,0,0,0,0,0,0,0,0,0.2,0.2,0.0,0.2,0,3,2,0.0,0.0,0.0,0.0,0.0,0.15,0.03,0.18,0.15,0.18,Matches,UCL,23-24
5bc43860,2,Brenden Aaronson,USA,MF,Union Berlin,22,2000,6,1,137,1.5,0,0,0,0,0,0,0,0,0.5,0.5,0.0,0.5,0,2,4,0.0,0.0,0.0,0.0,0.0,0.31,0.0,0.31,0.31,0.31,Matches,UCL,23-24
82464ce3,3,Salis Abdul Samed,GHA,MF,Lens,23,2000,6,6,495,5.5,0,0,0,0,0,0,2,0,0.2,0.2,0.3,0.4,4,13,4,0.0,0.0,0.0,0.0,0.0,0.04,0.05,0.08,0.04,0.08,Matches,UCL,23-24
b96b595c,4,Francesco Acerbi,ITA,DF,Inter,35,1988,6,4,423,4.7,0,1,1,0,0,0,1,0,0.2,0.2,0.3,0.5,5,22,5,0.0,0.21,0.21,0.0,0.21,0.05,0.06,0.12,0.05,0.12,Matches,UCL,23-24
4dd2a0be,5,Elias Achouri,TUN,"FW,MF",FC Copenhagen,24,1999,8,7,552,6.1,0,1,1,0,0,0,0,0,0.3,0.3,0.9,1.2,17,16,38,0.0,0.16,0.16,0.0,0.16,0.05,0.14,0.19,0.05,0.19,Matches,UCL,23-24
81442ecb,6,Marcos Acuña,ARG,DF,Sevilla,31,1991,3,2,198,2.2,0,1,1,0,0,0,0,0,0.1,0.1,0.5,0.6,2,5,5,0.0,0.45,0.45,0.0,0.45,0.07,0.21,0.27,0.07,0.27,Matches,UCL,23-24
501055d8,7,Karim Adeyemi,GER,FW,Dortmund,21,2002,12,8,707,7.9,2,1,3,2,0,0,0,0,1.8,1.8,1.4,3.2,26,12,50,0.25,0.13,0.38,0.25,0.38,0.23,0.18,0.41,0.23,0.41,Matches,UCL,23-24
26777636,8,Yacine Adli,FRA,MF,Milan,23,2000,3,1,123,1.4,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.3,4,11,1,0.0,0.0,0.0,0.0,0.0,0.1,0.08,0.18,0.1,0.18,Matches,UCL,23-24
3dd738a1,9,Ruben Aguilar,FRA,DF,Lens,30,1993,2,1,100,1.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,2,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,UCL,23-24
