Wk,Day,Date,Time,Home,xG,Score,xG.1,Away,Attendance,Venue,Referee,Match Report,Notes,league,season
2,Sun,2022-08-14,15:00,Auxerre,0.8,2–2,1.4,Angers,15577,Stade de l'Abbé Deschamps,Ruddy Buquet,/en/matches/f5a2eb8d/Auxerre-Angers-August-14-2022-Ligue-1,,FRA-L1,22-23
2,Sun,2022-08-14,15:00,Troyes,1.0,0–3,1.5,Toulouse,6000,Stade de l'Aube,Marc Bollengier,/en/matches/f60d97c0/Troyes-Toulouse-August-14-2022-Ligue-1,,FRA-L1,22-23
2,Sun,2022-08-14,17:05,Nice,1.6,1–1,0.9,Strasbourg,24707,Stade de Nice,Hakim Ben El Hadj Salem,/en/matches/d1bb8afd/Nice-Strasbourg-August-14-2022-Ligue-1,,FRA-L1,22-23
2,Sun,2022-08-14,20:45,Brest,2.0,1–1,0.7,Marseille,13709,Stade Francis-Le Blé,Jeremy Stinat,/en/matches/4a5a2571/Brest-Marseille-August-14-2022-Ligue-1,,FRA-L1,22-23
3,Fri,2022-08-19,21:00,Lyon,2.6,4–1,1.0,Troyes,43000,Groupama Stadium,Eric Wattellier,/en/matches/a1baf3a5/Lyon-Troyes-August-19-2022-Ligue-1,,FRA-L1,22-23
3,Sat,2022-08-20,17:00,Monaco,1.6,1–4,2.5,Lens,8700,Stade Louis II,Willy Delajod,/en/matches/579dbb9f/Monaco-Lens-August-20-2022-Ligue-1,,FRA-L1,22-23
3,Sat,2022-08-20,21:00,Marseille,1.1,2–1,2.2,Nantes,63147,Orange Vélodrome,Jérémie Pignard,/en/matches/44e18f81/Marseille-Nantes-August-20-2022-Ligue-1,,FRA-L1,22-23
3,Sun,2022-08-21,13:00,Strasbourg,1.2,1–1,2.0,Reims,25175,Stade de la Meinau,Ruddy Buquet,/en/matches/be90ec61/Strasbourg-Reims-August-21-2022-Ligue-1,,FRA-L1,22-23
3,Sun,2022-08-21,15:00,Montpellier,1.0,1–2,1.3,Auxerre,13137,Stade de la Mosson,Mathieu Vernice,/en/matches/05d493df/Montpellier-Auxerre-August-21-2022-Ligue-1,,FRA-L1,22-23
3,Sun,2022-08-21,15:00,Clermont Foot,0.7,1–0,1.4,Nice,11500,Stade Gabriel Montpied,Thomas Léonard,/en/matches/197f9381/Clermont-Foot-Nice-August-21-2022-Ligue-1,,FRA-L1,22-23
3,Sun,2022-08-21,15:00,Angers,0.6,1–3,1.8,Brest,8735,Stade Raymond Kopa,Jérôme Brisard,/en/matches/2bc4aa01/Angers-Brest-August-21-2022-Ligue-1,,FRA-L1,22-23
3,Sun,2022-08-21,15:00,Toulouse,1.8,2–2,2.5,Lorient,23862,Stadium Municipal,Gustavo Correia,/en/matches/8fd476c8/Toulouse-Lorient-August-21-2022-Ligue-1,,FRA-L1,22-23
3,Sun,2022-08-21,17:05,Rennes,1.2,2–1,1.4,Ajaccio,27592,Roazhon Park,Hakim Ben El Hadj Salem,/en/matches/9befca9a/Rennes-Ajaccio-August-21-2022-Ligue-1,,FRA-L1,22-23
3,Sun,2022-08-21,20:45,Lille,1.7,1–7,3.4,Paris S-G,47526,Stade Pierre-Mauroy,Clément Turpin,/en/matches/a5ba0018/Lille-Paris-Saint-Germain-August-21-2022-Ligue-1,,FRA-L1,22-23
4,Fri,2022-08-26,21:00,Ajaccio,1.5,1–3,1.7,Lille,9070,Stade François Coty,Thomas Léonard,/en/matches/d8aa49d4/Ajaccio-Lille-August-26-2022-Ligue-1,,FRA-L1,22-23
4,Sat,2022-08-27,17:00,Auxerre,0.6,1–0,1.3,Strasbourg,16059,Stade de l'Abbé Deschamps,Johan Hamel,/en/matches/0bd45b22/Auxerre-Strasbourg-August-27-2022-Ligue-1,,FRA-L1,22-23
4,Sat,2022-08-27,21:00,Lens,1.3,2–1,1.0,Rennes,37848,Stade Bollaert-Delelis,Jérôme Brisard,/en/matches/a46ef768/Lens-Rennes-August-27-2022-Ligue-1,,FRA-L1,22-23
4,Sun,2022-08-28,13:00,Nantes,1.5,3–1,0.6,Toulouse,26574,Stade de la Beaujoire - Louis Fonteneau,Mathieu Vernice,/en/matches/211a8d64/Nantes-Toulouse-August-28-2022-Ligue-1,,FRA-L1,22-23
4,Sun,2022-08-28,15:00,Lorient,2.9,2–1,0.6,Clermont Foot,10591,Stade du Moustoir,Willy Delajod,/en/matches/04e1e416/Lorient-Clermont-Foot-August-28-2022-Ligue-1,,FRA-L1,22-23
4,Sun,2022-08-28,15:00,Brest,0.3,0–7,2.5,Montpellier,11546,Stade Francis-Le Blé,Marc Bollengier,/en/matches/1c7d2241/Brest-Montpellier-August-28-2022-Ligue-1,,FRA-L1,22-23
4,Sun,2022-08-28,15:00,Nice,1.0,0–3,1.4,Marseille,31418,Stade de Nice,François Letexier,/en/matches/89258f8f/Nice-Marseille-August-28-2022-Ligue-1,,FRA-L1,22-23
4,Sun,2022-08-28,15:00,Troyes,1.9,3–1,0.7,Angers,6673,Stade de l'Aube,Stéphanie Frappart,/en/matches/ccccf547/Troyes-Angers-August-28-2022-Ligue-1,,FRA-L1,22-23
4,Sun,2022-08-28,17:05,Reims,0.4,1–1,1.1,Lyon,14930,Stade Auguste-Delaune,Jeremy Stinat,/en/matches/daa723a9/Reims-Lyon-August-28-2022-Ligue-1,,FRA-L1,22-23
4,Sun,2022-08-28,20:45,Paris S-G,2.7,1–1,1.2,Monaco,46000,Parc des Princes,Benoît Bastien,/en/matches/6113a2a2/Paris-Saint-Germain-Monaco-August-28-2022-Ligue-1,,FRA-L1,22-23
5,Wed,2022-08-31,19:00,Strasbourg,0.4,1–1,1.2,Nantes,25162,Stade de la Meinau,Clément Turpin,/en/matches/6a2fc46c/Strasbourg-Nantes-August-31-2022-Ligue-1,,FRA-L1,22-23
5,Wed,2022-08-31,19:00,Monaco,1.2,2–4,2.2,Troyes,4045,Stade Louis II,Ruddy Buquet,/en/matches/8b21a4d4/Monaco-Troyes-August-31-2022-Ligue-1,,FRA-L1,22-23
5,Wed,2022-08-31,19:00,Lyon,2.6,2–1,0.7,Auxerre,38609,Groupama Stadium,Pierre Gaillouste,/en/matches/d4cde1d6/Lyon-Auxerre-August-31-2022-Ligue-1,,FRA-L1,22-23
5,Wed,2022-08-31,19:00,Angers,1.7,2–4,2.3,Reims,6500,Stade Raymond Kopa,Jérémie Pignard,/en/matches/d94a7d75/Angers-Reims-August-31-2022-Ligue-1,,FRA-L1,22-23
5,Wed,2022-08-31,19:00,Montpellier,1.7,2–0,1.2,Ajaccio,10051,Stade de la Mosson,Bastien Dechepy,/en/matches/f80ee3a3/Montpellier-Ajaccio-August-31-2022-Ligue-1,,FRA-L1,22-23
5,Wed,2022-08-31,21:00,Toulouse,0.8,0–3,2.8,Paris S-G,31700,Stadium Municipal,Hakim Ben El Hadj Salem,/en/matches/63fb1427/Toulouse-Paris-Saint-Germain-August-31-2022-Ligue-1,,FRA-L1,22-23
5,Wed,2022-08-31,21:00,Lille,0.9,1–2,1.6,Nice,30254,Stade Pierre-Mauroy,Jeremy Stinat,/en/matches/6f55425d/Lille-Nice-August-31-2022-Ligue-1,,FRA-L1,22-23
5,Wed,2022-08-31,21:00,Rennes,1.5,3–1,0.5,Brest,27392,Roazhon Park,Benoît Millot,/en/matches/b9bd2221/Rennes-Brest-August-31-2022-Ligue-1,,FRA-L1,22-23
5,Wed,2022-08-31,21:00,Marseille,2.5,1–0,0.1,Clermont Foot,62763,Orange Vélodrome,Eric Wattellier,/en/matches/e703a3d2/Marseille-Clermont-Foot-August-31-2022-Ligue-1,,FRA-L1,22-23
5,Wed,2022-08-31,21:00,Lens,3.0,5–2,1.1,Lorient,37161,Stade Bollaert-Delelis,Benoît Bastien,/en/matches/e81a5c4f/Lens-Lorient-August-31-2022-Ligue-1,,FRA-L1,22-23
6,Sat,2022-09-03,17:00,Auxerre,0.6,0–2,1.6,Marseille,17025,Stade de l'Abbé Deschamps,Willy Delajod,/en/matches/d9b1158b/Auxerre-Marseille-September-3-2022-Ligue-1,,FRA-L1,22-23
6,Sat,2022-09-03,19:00,Lyon,1.4,5–0,1.0,Angers,39586,Groupama Stadium,Thomas Léonard,/en/matches/fb645562/Lyon-Angers-September-3-2022-Ligue-1,,FRA-L1,22-23
6,Sat,2022-09-03,21:00,Nantes,0.4,0–3,2.7,Paris S-G,34406,Stade de la Beaujoire - Louis Fonteneau,Pierre Gaillouste,/en/matches/368a55f1/Nantes-Paris-Saint-Germain-September-3-2022-Ligue-1,,FRA-L1,22-23
6,Sun,2022-09-04,13:00,Montpellier,0.5,1–3,1.6,Lille,12215,Stade de la Mosson,Jérôme Brisard,/en/matches/d61a03a9/Montpellier-Lille-September-4-2022-Ligue-1,,FRA-L1,22-23
6,Sun,2022-09-04,15:00,Clermont Foot,1.3,2–0,1.3,Toulouse,10085,Stade Gabriel Montpied,François Letexier,/en/matches/20d46d25/Clermont-Foot-Toulouse-September-4-2022-Ligue-1,,FRA-L1,22-23
6,Sun,2022-09-04,15:00,Reims,2.1,1–1,1.9,Lens,15761,Stade Auguste-Delaune,Eric Wattellier,/en/matches/21e5d4df/Reims-Lens-September-4-2022-Ligue-1,,FRA-L1,22-23
6,Sun,2022-09-04,15:00,Brest,0.8,1–1,2.4,Strasbourg,11003,Stade Francis-Le Blé,Bastien Dechepy,/en/matches/a4f51170/Brest-Strasbourg-September-4-2022-Ligue-1,,FRA-L1,22-23
6,Sun,2022-09-04,15:00,Ajaccio,0.5,0–1,0.8,Lorient,7000,Stade François Coty,Jeremy Stinat,/en/matches/ae60a120/Ajaccio-Lorient-September-4-2022-Ligue-1,,FRA-L1,22-23
6,Sun,2022-09-04,17:05,Troyes,0.9,1–1,2.4,Rennes,8000,Stade de l'Aube,Mathieu Vernice,/en/matches/e174ad85/Troyes-Rennes-September-4-2022-Ligue-1,,FRA-L1,22-23
6,Sun,2022-09-04,20:45,Nice,0.7,0–1,1.1,Monaco,24125,Stade de Nice,Benoît Millot,/en/matches/cd865a2a/Nice-Monaco-September-4-2022-Ligue-1,,FRA-L1,22-23
2,Wed,2022-09-07,19:00,Lorient,1.0,3–1,2.2,Lyon,13685,Stade du Moustoir,Bastien Dechepy,/en/matches/9bb1f204/Lorient-Lyon-September-7-2022-Ligue-1,,FRA-L1,22-23
7,Fri,2022-09-09,21:00,Lens,1.4,1–0,0.7,Troyes,37344,Stade Bollaert-Delelis,Hakim Ben El Hadj Salem,/en/matches/953fed3d/Lens-Troyes-September-9-2022-Ligue-1,,FRA-L1,22-23
7,Sat,2022-09-10,17:00,Paris S-G,1.7,1–0,1.1,Brest,45000,Parc des Princes,Jérémie Pignard,/en/matches/7e83ffa9/Paris-Saint-Germain-Brest-September-10-2022-Ligue-1,,FRA-L1,22-23
7,Sat,2022-09-10,21:00,Marseille,2.2,2–1,1.0,Lille,62985,Orange Vélodrome,Benoît Millot,/en/matches/762fd170/Marseille-Lille-September-10-2022-Ligue-1,,FRA-L1,22-23
7,Sun,2022-09-11,13:00,Strasbourg,1.2,0–0,0.8,Clermont Foot,25089,Stade de la Meinau,Marc Bollengier,/en/matches/198f2034/Strasbourg-Clermont-Foot-September-11-2022-Ligue-1,,FRA-L1,22-23
7,Sun,2022-09-11,15:00,Angers,2.5,2–1,0.7,Montpellier,6165,Stade Raymond Kopa,François Letexier,/en/matches/37884357/Angers-Montpellier-September-11-2022-Ligue-1,,FRA-L1,22-23
7,Sun,2022-09-11,15:00,Lorient,1.3,3–2,0.5,Nantes,15081,Stade du Moustoir,Johan Hamel,/en/matches/782c4dff/Lorient-Nantes-September-11-2022-Ligue-1,,FRA-L1,22-23
7,Sun,2022-09-11,15:00,Toulouse,1.3,1–0,1.0,Reims,21315,Stadium Municipal,Stéphanie Frappart,/en/matches/9f57e775/Toulouse-Reims-September-11-2022-Ligue-1,,FRA-L1,22-23
7,Sun,2022-09-11,15:00,Ajaccio,1.2,0–1,1.2,Nice,7068,Stade François Coty,Eric Wattellier,/en/matches/e7c831c2/Ajaccio-Nice-September-11-2022-Ligue-1,,FRA-L1,22-23
7,Sun,2022-09-11,17:05,Rennes,1.6,5–0,0.7,Auxerre,27837,Roazhon Park,Thomas Léonard,/en/matches/16d3a368/Rennes-Auxerre-September-11-2022-Ligue-1,,FRA-L1,22-23
7,Sun,2022-09-11,20:45,Monaco,1.7,2–1,2.0,Lyon,7000,Stade Louis II,Clément Turpin,/en/matches/425472f5/Monaco-Lyon-September-11-2022-Ligue-1,,FRA-L1,22-23
8,Fri,2022-09-16,21:00,Auxerre,2.0,1–3,2.5,Lorient,14866,Stade de l'Abbé Deschamps,Ruddy Buquet,/en/matches/49bc23eb/Auxerre-Lorient-September-16-2022-Ligue-1,,FRA-L1,22-23
8,Sat,2022-09-17,17:00,Montpellier,1.8,2–1,0.6,Strasbourg,10780,Stade de la Mosson,Jeremy Stinat,/en/matches/ea79c10f/Montpellier-Strasbourg-September-17-2022-Ligue-1,,FRA-L1,22-23
8,Sat,2022-09-17,21:00,Lille,1.0,2–1,0.8,Toulouse,33635,Stade Pierre-Mauroy,Pierre Gaillouste,/en/matches/00795804/Lille-Toulouse-September-17-2022-Ligue-1,,FRA-L1,22-23
8,Sun,2022-09-18,13:00,Reims,0.6,0–3,1.7,Monaco,10000,Stade Auguste-Delaune,Marc Bollengier,/en/matches/c6dee225/Reims-Monaco-September-18-2022-Ligue-1,,FRA-L1,22-23
8,Sun,2022-09-18,15:00,Brest,0.6,0–1,0.5,Ajaccio,11153,Stade Francis-Le Blé,Stéphanie Frappart,/en/matches/1051ac4c/Brest-Ajaccio-September-18-2022-Ligue-1,,FRA-L1,22-23
8,Sun,2022-09-18,15:00,Clermont Foot,1.0,1–3,1.5,Troyes,10753,Stade Gabriel Montpied,Jérôme Brisard,/en/matches/4724678c/Clermont-Foot-Troyes-September-18-2022-Ligue-1,,FRA-L1,22-23
8,Sun,2022-09-18,15:00,Nice,1.3,0–1,1.5,Angers,18545,Stade de Nice,Bastien Dechepy,/en/matches/58f908b1/Nice-Angers-September-18-2022-Ligue-1,,FRA-L1,22-23
8,Sun,2022-09-18,15:00,Marseille,1.6,1–1,1.2,Rennes,62753,Orange Vélodrome,Benoît Bastien,/en/matches/abf90423/Marseille-Rennes-September-18-2022-Ligue-1,,FRA-L1,22-23
8,Sun,2022-09-18,17:05,Nantes,0.9,0–0,0.9,Lens,28854,Stade de la Beaujoire - Louis Fonteneau,Willy Delajod,/en/matches/7f6d507f/Nantes-Lens-September-18-2022-Ligue-1,,FRA-L1,22-23
8,Sun,2022-09-18,20:45,Lyon,1.0,0–1,1.6,Paris S-G,58230,Groupama Stadium,François Letexier,/en/matches/57d4d43d/Lyon-Paris-Saint-Germain-September-18-2022-Ligue-1,,FRA-L1,22-23
9,Fri,2022-09-30,21:00,Angers,1.2,0–3,1.6,Marseille,19000,Stade Raymond Kopa,Johan Hamel,/en/matches/3c6ebbba/Angers-Marseille-September-30-2022-Ligue-1,,FRA-L1,22-23
9,Sat,2022-10-01,17:00,Strasbourg,1.3,1–3,3.2,Rennes,25226,Stade de la Meinau,Eric Wattellier,/en/matches/304c5e6e/Strasbourg-Rennes-October-1-2022-Ligue-1,,FRA-L1,22-23
9,Sat,2022-10-01,21:00,Paris S-G,1.0,2–1,0.5,Nice,47000,Parc des Princes,Jérôme Brisard,/en/matches/36ac65e1/Paris-Saint-Germain-Nice-October-1-2022-Ligue-1,,FRA-L1,22-23
9,Sun,2022-10-02,13:00,Lorient,0.6,2–1,2.2,Lille,14916,Stade du Moustoir,Hakim Ben El Hadj Salem,/en/matches/16686466/Lorient-Lille-October-2-2022-Ligue-1,,FRA-L1,22-23
9,Sun,2022-10-02,15:00,Auxerre,1.4,1–1,0.6,Brest,14630,Stade de l'Abbé Deschamps,Florent Batta,/en/matches/0992c452/Auxerre-Brest-October-2-2022-Ligue-1,,FRA-L1,22-23
9,Sun,2022-10-02,15:00,Troyes,1.6,2–2,1.0,Reims,10164,Stade de l'Aube,Benoît Millot,/en/matches/1cbd26d0/Troyes-Reims-October-2-2022-Ligue-1,,FRA-L1,22-23
9,Sun,2022-10-02,15:00,Toulouse,1.7,4–2,1.2,Montpellier,21820,Stadium Municipal,Jérémie Pignard,/en/matches/b53830d8/Toulouse-Montpellier-October-2-2022-Ligue-1,,FRA-L1,22-23
9,Sun,2022-10-02,15:00,Ajaccio,1.5,1–3,1.0,Clermont Foot,6610,Stade François Coty,Clément Turpin,/en/matches/eaedf3ff/Ajaccio-Clermont-Foot-October-2-2022-Ligue-1,,FRA-L1,22-23
9,Sun,2022-10-02,17:05,Monaco,2.1,4–1,0.5,Nantes,5202,Stade Louis II,Thomas Léonard,/en/matches/3f3b16cf/Monaco-Nantes-October-2-2022-Ligue-1,,FRA-L1,22-23
9,Sun,2022-10-02,20:45,Lens,2.9,1–0,0.1,Lyon,36674,Stade Bollaert-Delelis,Benoît Bastien,/en/matches/ea3fd79a/Lens-Lyon-October-2-2022-Ligue-1,,FRA-L1,22-23
10,Fri,2022-10-07,21:00,Lyon,1.4,1–1,0.5,Toulouse,41295,Groupama Stadium,Ruddy Buquet,/en/matches/3e063ecd/Lyon-Toulouse-October-7-2022-Ligue-1,,FRA-L1,22-23
10,Sat,2022-10-08,17:00,Marseille,1.7,1–2,0.2,Ajaccio,63312,Orange Vélodrome,Willy Delajod,/en/matches/98ad4323/Marseille-Ajaccio-October-8-2022-Ligue-1,,FRA-L1,22-23
10,Sat,2022-10-08,21:00,Reims,1.8,0–0,1.2,Paris S-G,20543,Stade Auguste-Delaune,Pierre Gaillouste,/en/matches/71ccb83f/Reims-Paris-Saint-Germain-October-8-2022-Ligue-1,,FRA-L1,22-23
10,Sun,2022-10-09,13:00,Montpellier,0.7,0–2,1.2,Monaco,13048,Stade de la Mosson,Benoît Millot,/en/matches/1edc7eb2/Montpellier-Monaco-October-9-2022-Ligue-1,,FRA-L1,22-23
10,Sun,2022-10-09,15:00,Brest,0.9,1–2,1.1,Lorient,9819,Stade Francis-Le Blé,Bastien Dechepy,/en/matches/173aef86/Brest-Lorient-October-9-2022-Ligue-1,,FRA-L1,22-23
10,Sun,2022-10-09,15:00,Angers,2.1,2–3,2.0,Strasbourg,8000,Stade Raymond Kopa,Clément Turpin,/en/matches/bc649871/Angers-Strasbourg-October-9-2022-Ligue-1,,FRA-L1,22-23
10,Sun,2022-10-09,15:00,Clermont Foot,1.1,2–1,1.0,Auxerre,11119,Stade Gabriel Montpied,Mathieu Vernice,/en/matches/d6cfdf2e/Clermont-Foot-Auxerre-October-9-2022-Ligue-1,,FRA-L1,22-23
10,Sun,2022-10-09,15:00,Nice,2.6,3–2,1.5,Troyes,18053,Stade de Nice,Johan Hamel,/en/matches/d77bb56e/Nice-Troyes-October-9-2022-Ligue-1,,FRA-L1,22-23
10,Sun,2022-10-09,17:05,Rennes,1.8,3–0,0.5,Nantes,27844,Roazhon Park,Florent Batta,/en/matches/c2be4bef/Rennes-Nantes-October-9-2022-Ligue-1,,FRA-L1,22-23
10,Sun,2022-10-09,20:45,Lille,2.6,1–0,1.2,Lens,48527,Stade Pierre-Mauroy,François Letexier,/en/matches/080e6d11/Lille-Lens-October-9-2022-Ligue-1,,FRA-L1,22-23
11,Fri,2022-10-14,21:00,Strasbourg,0.6,0–3,2.3,Lille,25313,Stade de la Meinau,Jérémie Pignard,/en/matches/5004b998/Strasbourg-Lille-October-14-2022-Ligue-1,,FRA-L1,22-23
11,Sat,2022-10-15,17:00,Lorient,0.8,0–0,0.6,Reims,15776,Stade du Moustoir,Mathieu Vernice,/en/matches/4fe522a8/Lorient-Reims-October-15-2022-Ligue-1,,FRA-L1,22-23
11,Sat,2022-10-15,21:00,Lens,1.8,1–0,0.7,Montpellier,37320,Stade Bollaert-Delelis,Hakim Ben El Hadj Salem,/en/matches/7e2d7c1e/Lens-Montpellier-October-15-2022-Ligue-1,,FRA-L1,22-23
11,Sun,2022-10-16,13:00,Toulouse,2.4,3–2,1.2,Angers,21141,Stadium Municipal,Benoît Bastien,/en/matches/4b81fd1f/Toulouse-Angers-October-16-2022-Ligue-1,,FRA-L1,22-23
11,Sun,2022-10-16,15:00,Rennes,1.6,3–2,1.1,Lyon,28152,Roazhon Park,Stéphanie Frappart,/en/matches/62b68f87/Rennes-Lyon-October-16-2022-Ligue-1,,FRA-L1,22-23
11,Sun,2022-10-16,15:00,Troyes,0.6,1–1,2.4,Ajaccio,7731,Stade de l'Aube,Jérôme Brisard,/en/matches/6ad88cc9/Troyes-Ajaccio-October-16-2022-Ligue-1,,FRA-L1,22-23
11,Sun,2022-10-16,15:00,Auxerre,0.8,1–1,1.6,Nice,14125,Stade de l'Abbé Deschamps,Eric Wattellier,/en/matches/a9ffc8fd/Auxerre-Nice-October-16-2022-Ligue-1,,FRA-L1,22-23
11,Sun,2022-10-16,15:00,Nantes,2.9,4–1,0.7,Brest,25759,Stade de la Beaujoire - Louis Fonteneau,Marc Bollengier,/en/matches/d8787f23/Nantes-Brest-October-16-2022-Ligue-1,,FRA-L1,22-23
11,Sun,2022-10-16,17:05,Monaco,1.1,1–1,1.9,Clermont Foot,4731,Stade Louis II,Ruddy Buquet,/en/matches/5e7b10f8/Monaco-Clermont-Foot-October-16-2022-Ligue-1,,FRA-L1,22-23
11,Sun,2022-10-16,20:45,Paris S-G,2.5,1–0,1.2,Marseille,47000,Parc des Princes,Clément Turpin,/en/matches/818de37e/Paris-Saint-Germain-Marseille-October-16-2022-Ligue-1,,FRA-L1,22-23
12,Fri,2022-10-21,21:00,Ajaccio,0.3,0–3,2.5,Paris S-G,10000,Stade François Coty,Johan Hamel,/en/matches/492d0e7a/Ajaccio-Paris-Saint-Germain-October-21-2022-Ligue-1,,FRA-L1,22-23
12,Sat,2022-10-22,17:00,Montpellier,1.1,1–2,2.7,Lyon,15339,Stade de la Mosson,Thomas Léonard,/en/matches/cc602d55/Montpellier-Lyon-October-22-2022-Ligue-1,,FRA-L1,22-23
12,Sat,2022-10-22,21:00,Marseille,1.8,0–1,0.9,Lens,56414,Orange Vélodrome,Benoît Millot,/en/matches/bad2cbdd/Marseille-Lens-October-22-2022-Ligue-1,,FRA-L1,22-23
12,Sun,2022-10-23,13:00,Angers,1.2,1–2,2.2,Rennes,11500,Stade Raymond Kopa,Pierre Gaillouste,/en/matches/c9d3fd4b/Angers-Rennes-October-23-2022-Ligue-1,,FRA-L1,22-23
12,Sun,2022-10-23,15:00,Troyes,0.8,2–2,1.4,Lorient,10000,Stade de l'Aube,Marc Bollengier,/en/matches/58eb4a20/Troyes-Lorient-October-23-2022-Ligue-1,,FRA-L1,22-23
12,Sun,2022-10-23,15:00,Clermont Foot,1.0,1–3,3.0,Brest,7275,Stade Gabriel Montpied,Jérémie Pignard,/en/matches/75c3d20d/Clermont-Foot-Brest-October-23-2022-Ligue-1,,FRA-L1,22-23
12,Sun,2022-10-23,15:00,Reims,2.4,2–1,0.7,Auxerre,11411,Stade Auguste-Delaune,Hakim Ben El Hadj Salem,/en/matches/c6b10aeb/Reims-Auxerre-October-23-2022-Ligue-1,,FRA-L1,22-23
12,Sun,2022-10-23,15:00,Toulouse,2.2,2–2,1.8,Strasbourg,21622,Stadium Municipal,Jeremy Stinat,/en/matches/ef6dff8d/Toulouse-Strasbourg-October-23-2022-Ligue-1,,FRA-L1,22-23
12,Sun,2022-10-23,17:05,Nice,1.4,1–1,1.0,Nantes,20166,Stade de Nice,François Letexier,/en/matches/034ab90e/Nice-Nantes-October-23-2022-Ligue-1,,FRA-L1,22-23
12,Sun,2022-10-23,20:45,Lille,2.5,4–3,1.1,Monaco,35362,Stade Pierre-Mauroy,Willy Delajod,/en/matches/e49e31dd/Lille-Monaco-October-23-2022-Ligue-1,,FRA-L1,22-23
13,Fri,2022-10-28,21:00,Lens,2.4,3–0,0.7,Toulouse,37488,Stade Bollaert-Delelis,Florent Batta,/en/matches/95ff5e13/Lens-Toulouse-October-28-2022-Ligue-1,,FRA-L1,22-23
13,Sat,2022-10-29,17:00,Paris S-G,2.9,4–3,2.0,Troyes,47000,Parc des Princes,Eric Wattellier,/en/matches/0706f45a/Paris-Saint-Germain-Troyes-October-29-2022-Ligue-1,,FRA-L1,22-23
