Round,Wk,Day,Date,Time,Home,xG,Score,xG.1,Away,Attendance,Venue,Referee,Match Report,Notes,league,season
Group stage,4,Thu,2022-10-13,18:45,Bodø/Glimt,0.5,0–1,0.7,Arsenal,7922,Aspmyra Stadion,Irfan Peljto,/en/matches/04e59775/BodoGlimt-Arsenal-October-13-2022-Europa-League,,UEL,22-23
Group stage,4,Thu,2022-10-13,18:45,Nantes,1.0,0–4,1.8,Freiburg,31845,Stade de la Beaujoire - Louis Fonteneau,Horațiu Fesnic,/en/matches/32f3d8a1/Nantes-Freiburg-October-13-2022-Europa-League,,UEL,22-23
Group stage,4,Thu,2022-10-13,18:45,Betis,0.4,1–1,1.1,Roma,52472,Estadio Benito Villamarín,Anastasios Sidiropoulos,/en/matches/913355c7/Real-Betis-Roma-October-13-2022-Europa-League,,UEL,22-23
Group stage,4,Thu,2022-10-13,18:45,Feyenoord,1.8,2–2,0.6,Midtjylland,43086,Stadion Feijenoord,Rade Obrenović,/en/matches/a10b85a8/Feyenoord-Midtjylland-October-13-2022-Europa-League,,UEL,22-23
Group stage,4,Thu,2022-10-13,18:45,Dynamo Kyiv,0.2,0–1,1.4,Rennes,5398,Stadion Cracovii,Serdar Gözübüyük,/en/matches/da975920/Dynamo-Kyiv-Rennes-October-13-2022-Europa-League,,UEL,22-23
Group stage,4,Thu,2022-10-13,19:45,AÉK Lárnaka,1.0,1–2,3.1,Fenerbahçe,6947,AEK Arena - George Karapatakis,Paweł Raczkowski,/en/matches/d72be394/AEK-Larnaka-Fenerbahce-October-13-2022-Europa-League,,UEL,22-23
Group stage,4,Thu,2022-10-13,20:00,Manchester Utd,4.2,1–0,0.1,AC Omonia,74310,Old Trafford,Jérôme Brisard,/en/matches/d9273781/Manchester-United-AC-Omonia-October-13-2022-Europa-League,,UEL,22-23
Group stage,4,Thu,2022-10-13,20:45,Qarabağ,0.5,0–0,0.2,Olympiacos,31200,Tofiq Bəhramov adına Respublika stadionu,Craig Pawson,/en/matches/7eb8246b/Qarabag-Olympiacos-October-13-2022-Europa-League,,UEL,22-23
Group stage,4,Thu,2022-10-13,21:00,Real Sociedad,2.2,3–0,0.2,Sheriff Tiraspol,25806,Reale Arena,Enea Jorgji,/en/matches/01bd8376/Real-Sociedad-Sheriff-Tiraspol-October-13-2022-Europa-League,,UEL,22-23
Group stage,4,Thu,2022-10-13,21:00,PSV Eindhoven,2.1,5–0,0.7,Zürich,30000,Philips Stadion,Ali Palabıyık,/en/matches/4fd729ec/PSV-Eindhoven-Zurich-October-13-2022-Europa-League,,UEL,22-23
Group stage,4,Thu,2022-10-13,21:00,Union Berlin,1.6,1–0,0.1,Malmö,21800,Stadion An der Alten Försterei,Aleksandar Stavrev,/en/matches/58f28919/Union-Berlin-Malmo-October-13-2022-Europa-League,,UEL,22-23
Group stage,4,Thu,2022-10-13,21:00,Ferencváros,2.1,2–1,1.7,Red Star,20675,Groupama Arena,Daniel Stefański,/en/matches/bf59a132/Ferencvaros-Red-Star-Belgrade-October-13-2022-Europa-League,,UEL,22-23
Group stage,4,Thu,2022-10-13,21:00,Lazio,1.9,2–2,1.3,Sturm Graz,21059,Stadio Olimpico,Sascha Stegemann,/en/matches/f561e590/Lazio-Sturm-Graz-October-13-2022-Europa-League,,UEL,22-23
Group stage,4,Thu,2022-10-13,22:00,Ludogorets,1.4,2–0,0.6,HJK,4623,Huvepharma Arena,Kristo Tohver,/en/matches/0d17938c/Ludogorets-Razgrad-HJK-Helsinki-October-13-2022-Europa-League,,UEL,22-23
Group stage,4,Thu,2022-10-13,22:00,Trabzonspor,0.9,4–0,1.1,Monaco,24343,Şenol Güneş Stadyumu,Jakob Kehlet,/en/matches/9a894cc4/Trabzonspor-Monaco-October-13-2022-Europa-League,,UEL,22-23
Group stage,2,Thu,2022-10-20,18:00,Arsenal,2.7,1–0,0.3,PSV Eindhoven,52200,Arsenal Stadium,Alejandro Hernández,/en/matches/ba3ab652/Arsenal-PSV-Eindhoven-October-20-2022-Europa-League,,UEL,22-23
Group stage,5,Thu,2022-10-27,18:45,Lazio,1.3,2–1,0.4,Midtjylland,17756,Stadio Olimpico,Daniel Stefański,/en/matches/5a9a0fd0/Lazio-Midtjylland-October-27-2022-Europa-League,,UEL,22-23
Group stage,5,Thu,2022-10-27,18:45,Union Berlin,1.5,1–0,0.2,Braga,21082,Stadion An der Alten Försterei,Craig Pawson,/en/matches/8f2cd541/Union-Berlin-Braga-October-27-2022-Europa-League,,UEL,22-23
Group stage,5,Thu,2022-10-27,18:45,PSV Eindhoven,0.8,2–0,1.4,Arsenal,35000,Philips Stadion,Marco Di Bello,/en/matches/96e0d9c5/PSV-Eindhoven-Arsenal-October-27-2022-Europa-League,,UEL,22-23
Group stage,5,Thu,2022-10-27,18:45,Malmö,0.9,0–2,1.4,Union SG,10912,Eleda Stadion,Roi Reinshreiber,/en/matches/c73c23ab/Malmo-Union-SG-October-27-2022-Europa-League,,UEL,22-23
Group stage,5,Thu,2022-10-27,18:45,Zürich,2.4,2–1,0.6,Bodø/Glimt,10168,Stadion Letzigrund,Yevhen Aranovskyi,/en/matches/e63105f4/Zurich-BodoGlimt-October-27-2022-Europa-League,,UEL,22-23
Group stage,5,Thu,2022-10-27,19:45,AÉK Lárnaka,0.8,3–3,0.7,Dynamo Kyiv,4321,AEK Arena - George Karapatakis,John Beaton,/en/matches/270cc772/AEK-Larnaka-Dynamo-Kyiv-October-27-2022-Europa-League,,UEL,22-23
Group stage,5,Thu,2022-10-27,19:45,Ludogorets,0.9,0–1,0.4,Betis,9487,Huvepharma Arena,Harald Lechner,/en/matches/58c8819c/Ludogorets-Razgrad-Real-Betis-October-27-2022-Europa-League,,UEL,22-23
Group stage,5,Thu,2022-10-27,19:45,Fenerbahçe,1.3,3–3,0.9,Rennes,34840,Ülker Stadyumu Fenerbahçe Şükrü Saracoğl...,Novak Simović,/en/matches/8db0f2a3/Fenerbahce-Rennes-October-27-2022-Europa-League,,UEL,22-23
Group stage,5,Thu,2022-10-27,20:00,Manchester Utd,2.7,3–0,0.0,Sheriff Tiraspol,73764,Old Trafford,Anastasios Sidiropoulos,/en/matches/bf2f426b/Manchester-United-Sheriff-Tiraspol-October-27-2022-Europa-League,,UEL,22-23
Group stage,5,Thu,2022-10-27,21:00,Red Star,1.5,2–1,0.8,Trabzonspor,30431,Stadion Rajko Mitić,João Pinheiro,/en/matches/1e78cbb8/Red-Star-Belgrade-Trabzonspor-October-27-2022-Europa-League,,UEL,22-23
Group stage,5,Thu,2022-10-27,21:00,Freiburg,1.5,1–1,2.1,Olympiacos,33000,Schwarzwald-Stadion,Kristo Tohver,/en/matches/3fb66fd6/Freiburg-Olympiacos-October-27-2022-Europa-League,,UEL,22-23
Group stage,5,Thu,2022-10-27,21:00,Sturm Graz,0.7,1–0,0.8,Feyenoord,13987,Merkur Arena,Espen Andreas Eskås,/en/matches/5a81b2ff/Sturm-Graz-Feyenoord-October-27-2022-Europa-League,,UEL,22-23
Group stage,5,Thu,2022-10-27,21:00,Ferencváros,0.8,1–1,1.1,Monaco,20517,Groupama Arena,Enea Jorgji,/en/matches/a86d3d3c/Ferencvaros-Monaco-October-27-2022-Europa-League,,UEL,22-23
Group stage,5,Thu,2022-10-27,21:00,Nantes,1.2,2–1,2.3,Qarabağ,30927,Stade de la Beaujoire - Louis Fonteneau,Jakob Kehlet,/en/matches/b369c52b/Nantes-Qarabag-October-27-2022-Europa-League,,UEL,22-23
Group stage,5,Thu,2022-10-27,22:00,AC Omonia,0.3,0–2,1.3,Real Sociedad,11780,Neo GSP,Tamás Bognár,/en/matches/7ee1f398/AC-Omonia-Real-Sociedad-October-27-2022-Europa-League,,UEL,22-23
Group stage,5,Thu,2022-10-27,22:00,HJK,0.5,1–2,1.8,Roma,9751,Bolt Arena,Tiago Martins,/en/matches/a5d377bb/HJK-Helsinki-Roma-October-27-2022-Europa-League,,UEL,22-23
Group stage,6,Thu,2022-11-03,18:45,Midtjylland,1.2,2–0,0.8,Sturm Graz,9134,MCH Arena,Matej Jug,/en/matches/2733baba/Midtjylland-Sturm-Graz-November-3-2022-Europa-League,,UEL,22-23
Group stage,6,Thu,2022-11-03,18:45,Real Sociedad,1.1,0–1,0.7,Manchester Utd,36744,Reale Arena,Georgi Kabakov,/en/matches/5c6990ab/Real-Sociedad-Manchester-United-November-3-2022-Europa-League,,UEL,22-23
Group stage,6,Thu,2022-11-03,18:45,Feyenoord,1.1,1–0,0.7,Lazio,43268,Stadion Feijenoord,Irfan Peljto,/en/matches/8023dd35/Feyenoord-Lazio-November-3-2022-Europa-League,,UEL,22-23
Group stage,6,Thu,2022-11-03,18:45,Monaco,1.4,4–1,1.1,Red Star,6341,Stade Louis II,Serdar Gözübüyük,/en/matches/9776c6a2/Monaco-Red-Star-Belgrade-November-3-2022-Europa-League,,UEL,22-23
Group stage,6,Thu,2022-11-03,19:45,Sheriff Tiraspol,1.4,1–0,1.4,AC Omonia,2295,Stadionul Zimbru,Fran Jović,/en/matches/335e9a66/Sheriff-Tiraspol-AC-Omonia-November-3-2022-Europa-League,,UEL,22-23
Group stage,6,Thu,2022-11-03,19:45,Olympiacos,0.7,0–2,1.1,Nantes,16254,Stadio Georgios Karaiskáki,Serhiy Boiko,/en/matches/b0d3c2f0/Olympiacos-Nantes-November-3-2022-Europa-League,,UEL,22-23
Group stage,6,Thu,2022-11-03,20:00,Arsenal,1.6,1–0,0.4,Zürich,48500,Arsenal Stadium,Erik Lambrechts,/en/matches/75b5ef0d/Arsenal-Zurich-November-3-2022-Europa-League,,UEL,22-23
Group stage,6,Thu,2022-11-03,20:00,Braga,1.8,2–1,0.7,Malmö,11805,Estádio Municipal de Braga,Ruddy Buquet,/en/matches/abc37057/Braga-Malmo-November-3-2022-Europa-League,,UEL,22-23
Group stage,6,Thu,2022-11-03,20:45,Trabzonspor,1.3,1–0,0.4,Ferencváros,22840,Şenol Güneş Stadyumu,Harm Osmers,/en/matches/b932d9e0/Trabzonspor-Ferencvaros-November-3-2022-Europa-League,,UEL,22-23
Group stage,6,Thu,2022-11-03,21:00,Dynamo Kyiv,0.7,0–2,1.5,Fenerbahçe,6304,Stadion Cracovii,Duje Strukan,/en/matches/0421a566/Dynamo-Kyiv-Fenerbahce-November-3-2022-Europa-League,,UEL,22-23
Group stage,6,Thu,2022-11-03,21:00,Rennes,1.0,1–1,0.9,AÉK Lárnaka,27210,Roazhon Park,Mohammed Al Hakim,/en/matches/3cee68ac/Rennes-AEK-Larnaka-November-3-2022-Europa-League,,UEL,22-23
Group stage,6,Thu,2022-11-03,21:00,Bodø/Glimt,1.0,1–2,1.6,PSV Eindhoven,7985,Aspmyra Stadion,Donatas Rumšas,/en/matches/949d8041/BodoGlimt-PSV-Eindhoven-November-3-2022-Europa-League,,UEL,22-23
Group stage,6,Thu,2022-11-03,21:00,Roma,3.2,3–1,0.5,Ludogorets,60807,Stadio Olimpico,Nikola Dabanović,/en/matches/a8a65952/Roma-Ludogorets-Razgrad-November-3-2022-Europa-League,,UEL,22-23
Group stage,6,Thu,2022-11-03,21:00,Union SG,0.3,0–1,0.7,Union Berlin,5597,King Power at Den Dreef Stadion,Andris Treimanis,/en/matches/e303b57b/Union-SG-Union-Berlin-November-3-2022-Europa-League,,UEL,22-23
Group stage,6,Thu,2022-11-03,21:00,Betis,2.8,3–0,0.6,HJK,35384,Estadio Benito Villamarín,William Collum,/en/matches/f7b5cc09/Real-Betis-HJK-Helsinki-November-3-2022-Europa-League,,UEL,22-23
Group stage,6,Thu,2022-11-03,21:45,Qarabağ,1.0,1–1,1.1,Freiburg,30430,Tofiq Bəhramov adına Respublika stadionu,Alekseiy Kovalev,/en/matches/6000f907/Qarabag-Freiburg-November-3-2022-Europa-League,,UEL,22-23
Knockout round play-offs,,Thu,2023-02-16,18:45,Ajax,0.4,0–0,0.8,Union Berlin,54322,Johan Cruyff ArenA,Halil Umut Meler,/en/matches/61adf829/Ajax-Union-Berlin-February-16-2023-Europa-League,Leg 1 of 2,UEL,22-23
Knockout round play-offs,,Thu,2023-02-16,18:45,Barcelona,1.0,2–2,2.1,Manchester Utd,90225,Camp Nou,Maurizio Mariani,/en/matches/96fc7983/Barcelona-Manchester-United-February-16-2023-Europa-League,Leg 1 of 2,UEL,22-23
Knockout round play-offs,,Thu,2023-02-16,18:45,RB Salzburg,0.8,1–0,1.8,Roma,29520,Red Bull Arena,Dennis Higler,/en/matches/9c97dcc0/Red-Bull-Salzburg-Roma-February-16-2023-Europa-League,Leg 1 of 2,UEL,22-23
Knockout round play-offs,,Thu,2023-02-16,19:45,Shakhtar,1.9,2–1,1.7,Rennes,13415,Stadion Miejski Legii Warszawa im. Marsz...,Irfan Peljto,/en/matches/297774ea/Shakhtar-Donetsk-Rennes-February-16-2023-Europa-League,Leg 1 of 2,UEL,22-23
Knockout round play-offs,,Thu,2023-02-16,20:00,Sporting CP,2.6,1–1,0.2,Midtjylland,23279,Estádio José Alvalade,François Letexier,/en/matches/6abb67e1/Sporting-CP-Midtjylland-February-16-2023-Europa-League,Leg 1 of 2,UEL,22-23
Knockout round play-offs,,Thu,2023-02-16,21:00,Juventus,1.4,1–1,0.5,Nantes,41019,Allianz Stadium,João Pinheiro,/en/matches/11b532e8/Juventus-Nantes-February-16-2023-Europa-League,Leg 1 of 2,UEL,22-23
Knockout round play-offs,,Thu,2023-02-16,21:00,Leverkusen,1.8,2–3,0.7,Monaco,27864,BayArena,Orel Grinfeeld,/en/matches/1dfa7eaa/Bayer-Leverkusen-Monaco-February-16-2023-Europa-League,Leg 1 of 2,UEL,22-23
Knockout round play-offs,,Thu,2023-02-16,21:00,Sevilla,0.8,3–0,0.9,PSV Eindhoven,29593,Estadio Ramón Sánchez Pizjuán,Radu Petrescu,/en/matches/5e724386/Sevilla-PSV-Eindhoven-February-16-2023-Europa-League,Leg 1 of 2,UEL,22-23
Knockout round play-offs,,Thu,2023-02-23,18:45,Midtjylland,0.4,0–4,1.9,Sporting CP,9576,MCH Arena,Ivan Kružliak,/en/matches/4a8b6462/Midtjylland-Sporting-CP-February-23-2023-Europa-League,Leg 2 of 2; Sporting CP won,UEL,22-23
Knockout round play-offs,,Thu,2023-02-23,18:45,Monaco,1.9,(3) 2–3 (5),2.3,Leverkusen,8504,Stade Louis II,Alejandro Hernández,/en/matches/6424f62f/Monaco-Bayer-Leverkusen-February-23-2023-Europa-League,Leg 2 of 2; Leverkusen won; Leverkusen won on penalty kicks following extra time,UEL,22-23
Knockout round play-offs,,Thu,2023-02-23,18:45,PSV Eindhoven,1.7,2–0,0.7,Sevilla,34000,Philips Stadion,Daniele Orsato,/en/matches/a4cd0f99/PSV-Eindhoven-Sevilla-February-23-2023-Europa-League,Leg 2 of 2; Sevilla won,UEL,22-23
Knockout round play-offs,,Thu,2023-02-23,18:45,Nantes,0.6,0–3,3.1,Juventus,44000,Stade de la Beaujoire - Louis Fonteneau,Jose Maria,/en/matches/d4192ebc/Nantes-Juventus-February-23-2023-Europa-League,Leg 2 of 2; Juventus won,UEL,22-23
Knockout round play-offs,,Thu,2023-02-23,20:00,Manchester Utd,1.1,2–1,1.2,Barcelona,73021,Old Trafford,Clément Turpin,/en/matches/a096cedf/Manchester-United-Barcelona-February-23-2023-Europa-League,Leg 2 of 2; Manchester Utd won,UEL,22-23
Knockout round play-offs,,Thu,2023-02-23,21:00,Roma,1.9,2–0,1.3,RB Salzburg,62593,Stadio Olimpico,Slavko Vinčič,/en/matches/479025c9/Roma-Red-Bull-Salzburg-February-23-2023-Europa-League,Leg 2 of 2; Roma won,UEL,22-23
Knockout round play-offs,,Thu,2023-02-23,21:00,Rennes,2.4,(4) 2–1 (5),0.5,Shakhtar,27781,Roazhon Park,Tobias Stieler,/en/matches/47feaf03/Rennes-Shakhtar-Donetsk-February-23-2023-Europa-League,Leg 2 of 2; Shakhtar won; Shakhtar won on penalty kicks following extra time,UEL,22-23
