id,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Aerial Duels,Aerial Duels,Aerial Duels,Unnamed: 24_level_0,Unnamed: league,Unnamed: season
,Rk,Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,Matches,league,season
65d62814,1,Antonio Adán,ESP,GK,Atlético Madrid,32,1987,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Matches,ESP-LALIGA,19-20
293211e1,2,Aritz Aduriz,ESP,"FW,MF",Athletic Club,38,1981,2.3,3,0,0,7,1,0,0,0,2,0,0,0,2,21,10,67.7,Matches,ESP-LALIGA,19-20
073b1b37,3,Lumor Agbenyenu,GHA,DF,Mallorca,22,1996,20.1,5,1,1,13,9,0,81,21,21,0,0,0,118,17,16,51.5,Matches,ESP-LALIGA,19-20
355c883a,4,Martin Agirregabiria,ESP,DF,Alavés,23,1996,23.3,5,1,0,33,19,1,33,18,30,0,1,0,125,26,27,49.1,Matches,ESP-LALIGA,19-20
18abe173,5,Joseph Aidoo,GHA,DF,Celta Vigo,23,1995,27.8,4,0,0,17,17,0,1,45,27,0,2,0,143,49,51,49.0,Matches,ESP-LALIGA,19-20
4601e194,6,Jordi Alba,ESP,DF,Barcelona,30,1989,24.3,7,0,0,18,18,5,65,37,13,0,0,0,129,6,15,28.6,Matches,ESP-LALIGA,19-20
4bd414c1,7,Raúl Albiol,ESP,DF,Villarreal,33,1985,36.0,9,0,0,30,25,2,3,42,23,0,2,0,155,74,55,57.4,Matches,ESP-LALIGA,19-20
a7a9d95a,8,Paco Alcácer,ESP,FW,Villarreal,25,1993,10.3,1,0,0,4,11,13,1,2,3,1,0,0,25,6,22,21.4,Matches,ESP-LALIGA,19-20
036bba5f,9,Rubén Alcaraz,ESP,MF,Valladolid,28,1991,21.4,10,0,0,37,58,0,26,15,30,0,2,0,178,49,52,48.5,Matches,ESP-LALIGA,19-20
46166b49,10,Álex Alegría,ESP,FW,Mallorca,26,1992,1.2,0,0,0,5,4,1,1,0,0,0,0,0,4,9,10,47.4,Matches,ESP-LALIGA,19-20
6c811eb7,11,Carles Aleñá,ESP,MF,Barcelona,21,1998,1.9,0,0,0,3,2,0,4,0,1,0,0,0,10,1,4,20.0,Matches,ESP-LALIGA,19-20
6c811eb7,12,Carles Aleñá,ESP,"MF,FW",Betis,21,1998,8.2,1,0,0,9,19,3,3,1,9,0,0,0,27,2,11,15.4,Matches,ESP-LALIGA,19-20
