id,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Playing Time,Starts,Starts,Starts,Subs,Subs,Subs,Team Success,Team Success,Team Success,Team Success,Team Success,Team Success,Team Success (xG),Team Success (xG),Team Success (xG),Team Success (xG),Team Success (xG),Unnamed: 29_level_0,Unnamed: league,Unnamed: season
0a3f6cde,18,Christopher Antwi-Adjei,GHA,"FW,MF",Bochum,28,1994,29,1981,68,64.7,22.0,22,81,10,7,29,2,1.21,32,40,-8,-0.36,1.64,29.3,38.3,-9.0,-0.41,0.99,Matches,GER-BL1,22-23
baeac12a,19,Ayman Aourir,GER,MF,Leverkusen,17,2004,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches,GER-BL1,22-23
56413b1f,20,Charles Aránguiz,CHI,MF,Leverkusen,33,1989,10,493,49,16.1,5.5,4,60,0,6,42,0,0.8,7,10,-3,-0.55,-0.93,7.4,8.6,-1.2,-0.22,-0.57,Matches,GER-BL1,22-23
86e119e0,21,Maximilian Arnold,GER,MF,Wolfsburg,28,1994,32,2767,86,90.4,30.7,32,86,24,0,,0,1.47,53,44,9,0.29,0.29,46.8,45.3,1.5,0.05,0.51,Matches,GER-BL1,22-23
13ddc856,22,Takuma Asano,JPN,"FW,MF",Bochum,27,1994,25,1713,69,56.0,19.0,21,75,4,4,33,0,0.88,24,38,-14,-0.74,0.47,26.8,37.4,-10.6,-0.56,0.45,Matches,GER-BL1,22-23
35f67a30,23,Fisnik Asllani,KVX,FW,Hoffenheim,19,2002,8,167,21,5.5,1.9,0,,0,8,21,2,0.38,1,3,-2,-1.08,-0.86,3.2,2.7,0.5,0.25,0.37,Matches,GER-BL1,22-23
dbd1b101,24,Noah Atubolu,GER,GK,Freiburg,20,2002,0,,,,,0,,0,0,,8,,,,,,,,,,,,Matches,GER-BL1,22-23
fe46e261,25,Mehmet Aydin,GER,"DF,FW",Schalke 04,20,2002,16,567,35,18.5,6.3,3,78,1,13,26,9,0.75,5,12,-7,-1.11,-0.06,8.3,9.7,-1.4,-0.22,0.36,Matches,GER-BL1,22-23
ce81d82d,26,Ayman Azhil,MAR,MF,Leverkusen,21,2001,1,1,1,0.0,0.0,0,,0,1,1,10,3.0,0,0,0,0.0,-0.24,0.0,0.0,0.0,0.0,-0.25,Matches,GER-BL1,22-23
10549b49,27,Sardar Azmoun,IRN,"FW,MF",Leverkusen,27,1995,23,927,40,30.3,10.3,8,81,3,15,19,3,1.22,13,17,-4,-0.39,-0.89,17.8,13.6,4.2,0.41,0.22,Matches,GER-BL1,22-23
f582d5c1,28,Sanoussy Ba,GER,DF,RB Leipzig,18,2004,1,1,1,0.0,0.0,0,,0,1,1,18,3.0,0,0,0,0.0,-0.68,0.0,0.0,0.0,0.0,-0.75,Matches,GER-BL1,22-23
6bcf5582,29,Elias Bakatukanda,GER,MF,Köln,18,2004,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches,GER-BL1,22-23
a8567629,30,Mitchel Bakker,NED,"DF,MF",Leverkusen,22,2000,28,1659,59,54.2,18.4,19,80,11,9,15,4,1.5,33,28,5,0.27,0.08,25.1,22.9,2.2,0.12,-0.29,Matches,GER-BL1,22-23
442b56fa,31,Ridle Baku,GER,"DF,FW",Wolfsburg,24,1998,33,2580,78,84.3,28.7,29,86,23,4,25,0,1.48,52,41,11,0.38,0.76,44.3,42.9,1.4,0.05,0.32,Matches,GER-BL1,22-23
a2a85828,32,Aymen Barkok,MAR,MF,Mainz 05,24,1998,23,584,25,19.1,6.5,3,76,0,20,18,10,1.43,12,11,1,0.15,0.23,10.6,10.7,0.0,-0.01,0.23,Matches,GER-BL1,22-23
00242b75,33,Leandro Barreiro Martins,LUX,MF,Mainz 05,22,2000,31,2141,69,70.0,23.8,25,81,14,6,21,2,1.39,41,36,5,0.21,0.8,34.1,40.1,-6.1,-0.26,-0.22,Matches,GER-BL1,22-23
e61bdd69,34,Gil Bastião Dias,POR,FW,Stuttgart,25,1996,7,398,57,13.0,4.4,6,59,0,1,45,3,0.57,3,8,-5,-1.13,-0.89,3.6,4.5,-1.0,-0.22,-0.33,Matches,GER-BL1,22-23
44a20f0c,35,Maximilian Bauer,GER,DF,Augsburg,22,2000,27,1846,68,60.3,20.5,20,84,17,7,25,6,1.11,25,41,-16,-0.78,-0.41,21.0,36.5,-15.5,-0.75,-0.12,Matches,GER-BL1,22-23
47064058,36,Oliver Baumann,GER,GK,Hoffenheim,32,1990,34,3060,90,100.0,34.0,34,90,34,0,,0,1.06,48,57,-9,-0.26,,48.0,51.1,-3.1,-0.09,,Matches,GER-BL1,22-23
bd7d2e6d,37,Timo Baumgartl,GER,DF,Union Berlin,26,1996,8,562,70,18.4,6.2,6,82,3,2,37,9,1.38,7,10,-3,-0.48,-1.06,8.2,8.4,-0.2,-0.02,0.14,Matches,GER-BL1,22-23
69374ff5,38,Julian Baumgartlinger,AUT,MF,Augsburg,34,1988,16,554,35,18.1,6.2,3,90,3,13,22,11,0.69,11,17,-6,-0.97,-0.44,8.4,10.7,-2.4,-0.38,0.39,Matches,GER-BL1,22-23
437f2b00,39,Christoph Baumgartner,AUT,"MF,FW",Hoffenheim,22,1999,33,2567,78,83.9,28.5,33,78,14,0,,0,1.09,40,49,-9,-0.32,-0.32,42.0,42.8,-0.8,-0.03,0.38,Matches,GER-BL1,22-23
fbbc8e15,40,Noah Joel Sarenren Bazee,NGA,"MF,FW",Augsburg,25,1996,2,20,10,0.7,0.2,0,,0,2,10,8,1.5,0,0,0,0.0,0.62,0.2,0.1,0.0,0.16,0.87,Matches,GER-BL1,22-23
29dd9279,41,Luca Bazzoli,GER,MF,Stuttgart,21,2000,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches,GER-BL1,22-23
a53b661f,42,Ihlas Bebou,TOG,"FW,DF",Hoffenheim,28,1994,19,1416,75,46.3,15.7,17,79,6,2,39,0,0.95,21,25,-4,-0.25,0.02,19.5,24.9,-5.4,-0.34,-0.47,Matches,GER-BL1,22-23
8eb55dbb,43,Sheraldo Becker,SUR,FW,Union Berlin,27,1995,34,2554,75,83.5,28.4,33,76,4,1,33,0,1.82,41,32,9,0.32,-0.39,29.9,36.1,-6.3,-0.22,-0.5,Matches,GER-BL1,22-23
30ae134d,44,Kevin Behrens,GER,FW,Union Berlin,31,1991,33,1535,47,50.2,17.1,17,71,1,16,21,0,1.85,30,23,7,0.41,0.06,18.7,21.5,-2.8,-0.16,-0.05,Matches,GER-BL1,22-23
857a5abe,45,Stefan Bell,GER,DF,Mainz 05,30,1991,30,2395,80,78.3,26.6,26,88,22,4,30,2,1.4,43,40,3,0.11,0.65,36.8,41.9,-5.1,-0.19,0.0,Matches,GER-BL1,22-23
bee0bab1,46,Karim Bellarabi,GER,"FW,MF",Leverkusen,32,1990,8,85,11,2.8,0.9,1,45,0,7,6,8,1.5,0,1,-1,-1.06,-1.33,1.5,2.0,-0.5,-0.54,-0.81,Matches,GER-BL1,22-23
57d88cf9,47,Jude Bellingham,ENG,MF,Dortmund,19,2003,31,2691,87,87.9,29.9,30,89,28,1,25,1,2.06,73,40,33,1.1,-0.36,60.1,39.0,21.0,0.7,-0.98,Matches,GER-BL1,22-23
378825c7,48,Ramy Bensebaini,ALG,DF,Gladbach,27,1995,28,2481,89,81.1,27.6,28,89,22,0,,0,1.43,44,39,5,0.18,1.42,42.2,39.0,3.2,0.12,0.82,Matches,GER-BL1,22-23
7ffce688,49,Tom Berger,GER,MF,Werder Bremen,21,2001,0,,,,,0,,0,0,,6,,,,,,,,,,,,Matches,GER-BL1,22-23
eb6e14be,50,Mergim Berisha,GER,FW,Augsburg,24,1998,23,1679,73,54.9,18.7,20,81,9,3,19,0,1.22,24,32,-8,-0.43,0.42,22.1,27.1,-5.0,-0.27,0.97,Matches,GER-BL1,22-23
9af1f9ff,51,Jordan Beyer,GER,DF,Gladbach,22,2000,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches,GER-BL1,22-23
763b8b37,52,Bartosz Białek,POL,FW,Wolfsburg,20,2001,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches,GER-BL1,22-23
7aac47fe,53,Ermin Bičakčić,BIH,DF,Hoffenheim,32,1990,9,265,29,8.7,2.9,0,,0,9,29,10,1.11,5,11,-6,-2.04,-1.94,4.1,8.6,-4.6,-1.55,-1.6,Matches,GER-BL1,22-23
07d3bfec,54,Tom Bischof,GER,"MF,FW",Hoffenheim,17,2005,11,315,29,10.3,3.5,3,62,0,8,16,10,0.45,6,7,-1,-0.29,-0.02,5.2,6.2,-1.1,-0.3,-0.24,Matches,GER-BL1,22-23
dc62fbee,55,Leonardo Bittencourt,GER,"MF,DF",Werder Bremen,28,1993,25,1629,65,53.2,18.1,22,71,4,3,26,1,1.12,26,27,-1,-0.06,0.7,18.9,23.5,-4.6,-0.25,0.2,Matches,GER-BL1,22-23
663e080e,56,Janis Blaswich,GER,GK,RB Leipzig,31,1991,26,2340,90,76.5,26.0,26,90,26,0,,7,2.0,48,29,19,0.73,0.23,49.3,27.0,22.3,0.86,0.46,Matches,GER-BL1,22-23
691bef82,57,Daley Blind,NED,"DF,MF",Bayern Munich,32,1990,4,134,34,4.4,1.5,1,90,1,3,15,15,2.25,3,5,-2,-1.34,-3.07,2.8,3.6,-0.8,-0.55,-1.74,Matches,GER-BL1,22-23
f4ec4fd0,58,Kevin-Prince Boateng,GHA,MF,Hertha BSC,35,1987,16,467,29,15.3,5.2,5,61,0,11,15,13,0.44,5,12,-7,-1.35,-0.65,6.1,7.8,-1.7,-0.33,0.33,Matches,GER-BL1,22-23
4f380a04,59,Ben Bobzien,GER,FW,Mainz 05,19,2003,0,,,,,0,,0,0,,6,,,,,,,,,,,,Matches,GER-BL1,22-23
635f2732,60,Jean-Paul Boëtius,NED,MF,Hertha BSC,28,1994,21,1050,50,34.3,11.7,10,74,3,11,28,3,1.05,13,23,-10,-0.86,-0.1,12.4,22.2,-9.9,-0.85,-0.37,Matches,GER-BL1,22-23
6ebbc28a,61,Tarsis Bonga,GER,"FW,MF",Bochum,25,1997,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches,GER-BL1,22-23
36578017,62,Yvandro Borges Sanches,LUX,"FW,MF",Gladbach,18,2004,3,28,9,0.9,0.3,0,,0,3,9,10,1.33,1,2,-1,-3.21,-3.15,0.6,0.7,-0.1,-0.17,-0.13,Matches,GER-BL1,22-23
01834aa0,63,Sebastiaan Bornauw,BEL,DF,Wolfsburg,23,1999,26,1928,74,63.0,21.4,23,82,18,3,11,7,1.54,41,31,10,0.47,0.55,32.3,33.0,-0.7,-0.03,-0.09,Matches,GER-BL1,22-23
c68da769,64,Rafael Borré,COL,"MF,FW",Eint Frankfurt,26,1995,32,1078,34,35.2,12.0,10,68,2,22,18,1,1.44,13,21,-8,-0.67,-1.3,17.7,18.1,-0.5,-0.04,-0.45,Matches,GER-BL1,22-23
a167537f,65,Julian Brandt,GER,"MF,FW",Dortmund,26,1996,32,2397,75,78.3,26.6,29,80,12,3,27,0,2.09,67,28,39,1.46,1.46,55.8,29.0,26.8,1.01,0.86,Matches,GER-BL1,22-23
d28339cb,66,Fabian Bredlow,GER,GK,Stuttgart,27,1995,15,1350,90,44.1,15.0,15,90,15,0,,18,1.13,23,23,0,0.0,0.63,22.2,20.6,1.6,0.11,0.07,Matches,GER-BL1,22-23
d4a2533d,67,Josip Brekalo,CRO,"MF,FW",Wolfsburg,24,1998,6,271,45,8.9,3.0,3,74,0,3,17,6,1.17,2,5,-3,-1.0,-1.38,2.1,4.5,-2.4,-0.79,-0.87,Matches,GER-BL1,22-23
e27da244,68,John Brooks,USA,DF,Hoffenheim,29,1993,15,1350,90,44.1,15.0,15,90,15,0,,2,1.13,23,28,-5,-0.33,-0.12,19.4,23.2,-3.8,-0.25,-0.29,Matches,GER-BL1,22-23
bbd79358,69,Moritz Broschinski,GER,"FW,MF",Bochum,21,2000,11,213,19,7.0,2.4,0,,0,11,19,3,1.09,5,4,1,0.42,1.47,4.9,6.4,-1.6,-0.66,0.1,Matches,GER-BL1,22-23
ca591488,70,Maximilian Brüll,GER,GK,Gladbach,19,2002,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches,GER-BL1,22-23
f0a37d36,71,Cédric Brunner,SUI,DF,Schalke 04,28,1994,28,2315,83,75.7,25.7,28,83,18,0,,0,0.79,22,54,-32,-1.24,-0.76,27.8,41.7,-13.9,-0.54,-0.1,Matches,GER-BL1,22-23
4e204552,72,Jacob Bruun Larsen,DEN,FW,Hoffenheim,23,1998,12,328,27,10.7,3.6,3,67,0,9,14,5,1.25,5,8,-3,-0.82,-0.63,5.8,6.4,-0.6,-0.16,-0.08,Matches,GER-BL1,22-23
45e95f21,73,Lee Buchanan,ENG,"DF,FW",Werder Bremen,21,2001,21,472,22,15.4,5.2,2,74,0,19,17,9,1.0,15,8,7,1.33,2.03,10.0,8.9,1.1,0.21,0.65,Matches,GER-BL1,22-23
ab5b7dc1,74,Marius Bülter,GER,"FW,MF",Schalke 04,29,1993,33,2598,79,84.9,28.9,30,83,20,3,34,0,0.91,29,60,-31,-1.07,-0.1,34.6,44.2,-9.6,-0.33,1.22,Matches,GER-BL1,22-23
05e2d5ea,75,Delano Burgzorg,SUR,"FW,MF",Mainz 05,23,1998,13,244,19,8.0,2.7,0,,0,13,19,11,1.08,3,5,-2,-0.74,-0.77,3.5,5.1,-1.6,-0.57,-0.42,Matches,GER-BL1,22-23
05f99a4a,76,Jonathan Burkardt,GER,"MF,FW",Mainz 05,22,2000,11,533,48,17.4,5.9,7,59,0,4,29,0,1.18,7,12,-5,-0.84,-0.99,8.5,9.8,-1.3,-0.22,-0.04,Matches,GER-BL1,22-23
f631c17f,77,Oliver Burke,SCO,"FW,MF",Werder Bremen,25,1997,15,268,18,8.8,3.0,1,58,0,14,15,3,1.2,11,7,4,1.34,1.89,7.0,8.0,-0.9,-0.31,0.04,Matches,GER-BL1,22-23
bb13d261,78,Jakob Busk,DEN,GK,Union Berlin,28,1993,0,,,,,0,,0,0,,5,,,,,,,,,,,,Matches,GER-BL1,22-23
b4705807,79,Aurélio Buta,POR,DF,Eint Frankfurt,25,1997,18,1318,73,43.1,14.6,15,83,7,3,26,1,1.11,19,21,-2,-0.14,-0.55,21.3,17.9,3.4,0.23,-0.04,Matches,GER-BL1,22-23
0118c54c,80,Anthony Caci,FRA,DF,Mainz 05,25,1997,31,2033,66,66.4,22.6,23,83,14,8,16,3,1.26,38,38,0,0.0,0.09,32.7,35.8,-3.1,-0.14,0.16,Matches,GER-BL1,22-23
d1db4b83,81,Kerim Calhanoglu,GER,DF,Schalke 04,19,2002,3,63,21,2.1,0.7,0,,0,3,21,1,0.33,0,2,-2,-2.86,-1.84,0.6,2.5,-1.8,-2.63,-2.15,Matches,GER-BL1,22-23
d1273f09,82,Daniel Caligiuri,ITA,"DF,MF",Augsburg,34,1988,13,290,22,9.5,3.2,2,74,1,11,13,20,0.85,2,10,-8,-2.48,-2.06,1.7,7.7,-6.0,-1.86,-1.28,Matches,GER-BL1,22-23
a65ce836,83,Emre Can,GER,MF,Dortmund,28,1994,27,1900,70,62.1,21.1,20,87,17,7,24,5,1.96,55,30,25,1.18,0.1,46.4,26.9,19.5,0.93,0.28,Matches,GER-BL1,22-23
bd6351cd,84,João Cancelo,POR,"DF,FW",Bayern Munich,28,1994,15,1012,67,33.1,11.2,11,80,5,4,32,1,2.07,28,16,12,1.07,-0.78,23.1,15.0,8.1,0.72,-0.59,Matches,GER-BL1,22-23
5e080f73,85,Irvin Cardona,FRA,"MF,FW",Augsburg,24,1997,10,318,32,10.4,3.5,0,,0,10,32,2,0.4,6,9,-3,-0.85,-0.26,4.8,8.4,-3.6,-1.03,-0.36,Matches,GER-BL1,22-23
db401046,86,Koen Casteels,BEL,GK,Wolfsburg,30,1992,34,3060,90,100.0,34.0,34,90,34,0,,0,1.44,57,48,9,0.26,,51.3,51.3,0.0,0.0,,Matches,GER-BL1,22-23
ae7058f9,87,Julian Chabot,GER,DF,Köln,24,1998,21,1803,86,58.9,20.0,21,86,18,0,,5,1.38,30,24,6,0.3,1.09,28.7,22.4,6.3,0.31,0.39,Matches,GER-BL1,22-23
b3b7f5a6,88,Timothy Chandler,USA,DF,Eint Frankfurt,32,1990,6,86,14,2.8,1.0,0,,0,6,14,25,2.17,1,5,-4,-4.19,-4.49,1.2,2.1,-0.9,-0.94,-1.23,Matches,GER-BL1,22-23
3c569f37,89,Justin Che,USA,DF,Hoffenheim,18,2003,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches,GER-BL1,22-23
48780156,90,Fabio Chiarodia,ITA,DF,Werder Bremen,17,2005,3,66,22,2.2,0.7,1,62,0,2,2,23,1.33,0,1,-1,-1.36,-1.0,0.3,2.9,-2.6,-3.52,-3.24,Matches,GER-BL1,22-23
af104654,91,Oliver Christensen,DEN,GK,Hertha BSC,23,1999,33,2970,90,97.1,33.0,33,90,33,0,,1,0.79,40,68,-28,-0.85,-1.85,37.4,56.6,-19.2,-0.58,0.75,Matches,GER-BL1,22-23
c6608135,92,Darko Churlinov,MKD,FW,Stuttgart,22,2000,1,27,27,0.9,0.3,0,,0,1,27,0,1.0,0,0,0,0.0,0.36,0.1,1.1,-1.1,-3.52,-3.62,Matches,GER-BL1,22-23
6e17c802,93,Tolga Ciğerci,TUR,MF,Hertha BSC,30,1992,11,672,61,22.0,7.5,10,63,1,1,45,1,0.73,7,17,-10,-1.34,-0.7,8.3,10.9,-2.6,-0.35,0.32,Matches,GER-BL1,22-23
6e327d0d,94,Caden Clark,USA,MF,RB Leipzig,19,2003,0,,,,,0,,0,0,,5,,,,,,,,,,,,Matches,GER-BL1,22-23
dd5bbe0d,95,David Čolina,CRO,"DF,FW",Augsburg,22,2000,7,166,24,5.4,1.8,0,,0,7,24,5,0.14,1,6,-5,-2.71,-2.21,2.7,4.4,-1.7,-0.91,-0.21,Matches,GER-BL1,22-23
042e8a49,96,Kingsley Coman,FRA,"FW,MF",Bayern Munich,26,1996,24,1409,59,46.0,15.7,16,71,2,8,35,3,2.17,43,11,32,2.04,0.84,34.3,12.9,21.4,1.37,0.47,Matches,GER-BL1,22-23
5ddb8f9f,97,Danny da Costa,GER,DF,Mainz 05,29,1993,23,1236,54,40.4,13.7,14,75,5,9,21,4,1.35,21,22,-1,-0.07,-0.07,15.9,20.6,-4.7,-0.34,-0.26,Matches,GER-BL1,22-23
9dff291c,98,Soumaïla Coulibaly,FRA,DF,Dortmund,18,2003,1,45,45,1.5,0.5,0,,0,1,45,10,1.0,1,3,-2,-4.0,-5.22,0.9,0.7,0.3,0.52,-0.31,Matches,GER-BL1,22-23
05ba9d7c,99,Tanguy Coulibaly,FRA,"FW,DF",Stuttgart,21,2001,14,326,23,10.7,3.6,0,,0,14,23,8,1.0,11,6,5,1.38,1.94,7.3,4.9,2.5,0.68,0.68,Matches,GER-BL1,22-23
8f325097,100,Nicolas Cozza,FRA,DF,Wolfsburg,23,1999,5,100,20,3.3,1.1,0,,0,5,20,10,2.0,2,2,0,0.0,-0.27,2.8,1.9,0.9,0.8,0.82,Matches,GER-BL1,22-23
eac044ad,101,Moanes Dabbur,ISR,FW,Hoffenheim,30,1992,21,933,44,30.5,10.4,8,73,2,13,27,6,1.29,20,16,4,0.39,0.94,18.0,12.2,5.8,0.56,0.94,Matches,GER-BL1,22-23
dee3013b,102,Finn Dahmen,GER,GK,Mainz 05,24,1998,8,720,90,23.5,8.0,8,90,8,0,,26,1.38,17,16,1,0.12,0.2,13.2,15.2,-2.0,-0.25,-0.08,Matches,GER-BL1,22-23
db4ed67b,103,Mahmoud Dahoud,GER,MF,Dortmund,26,1996,9,337,37,11.0,3.7,4,65,1,5,15,6,2.11,10,3,7,1.87,0.81,7.7,4.0,3.7,0.98,0.18,Matches,GER-BL1,22-23
d3d77413,104,Muhammed Damar,GER,MF,Hoffenheim,18,2004,6,159,27,5.2,1.8,1,45,0,5,23,9,0.33,2,5,-3,-1.7,-1.51,2.9,2.4,0.5,0.28,0.39,Matches,GER-BL1,22-23
41bff4fa,105,Márton Dárdai,HUN,"DF,MF",Hertha BSC,20,2002,17,947,56,30.9,10.5,11,78,6,6,15,9,1.06,12,20,-8,-0.76,0.05,12.2,18.3,-6.0,-0.57,0.04,Matches,GER-BL1,22-23
3eb0f2df,106,Vladimír Darida,CZE,MF,Hertha BSC,31,1990,3,31,10,1.0,0.3,0,,0,3,10,7,0.67,1,1,0,0.0,0.8,0.1,0.5,-0.4,-1.14,-0.54,Matches,GER-BL1,22-23
d781d855,107,Alphonso Davies,CAN,DF,Bayern Munich,21,2000,26,2042,79,66.7,22.7,24,82,17,2,38,0,1.92,59,25,34,1.5,-0.27,47.9,25.0,22.9,1.01,-0.3,Matches,GER-BL1,22-23
fe641c1a,108,Thomas Delaney,DEN,MF,Hoffenheim,30,1991,6,298,50,9.7,3.3,4,69,1,2,11,4,1.0,2,11,-9,-2.72,-2.72,2.2,6.3,-4.1,-1.23,-1.26,Matches,GER-BL1,22-23
54b4dc4e,109,Kerem Demirbay,GER,MF,Leverkusen,29,1993,25,1544,62,50.5,17.2,17,79,7,8,26,7,1.36,25,26,-1,-0.06,-0.59,27.2,23.5,3.7,0.22,-0.08,Matches,GER-BL1,22-23
ed79b7d3,110,Ermedin Demirović,BIH,"FW,MF",Augsburg,24,1998,30,2366,79,77.3,26.3,30,79,15,0,,0,1.0,32,47,-15,-0.57,0.21,27.3,41.0,-13.6,-0.52,0.82,Matches,GER-BL1,22-23
7bf9400b,111,Sepp van den Berg,NED,DF,Schalke 04,20,2001,9,696,77,22.7,7.7,8,85,7,1,14,1,1.22,14,19,-5,-0.65,0.53,10.3,15.0,-4.6,-0.6,-0.11,Matches,GER-BL1,22-23
aeed5c06,112,Moussa Diaby,FRA,"FW,MF",Leverkusen,23,1999,33,2699,82,88.2,30.0,33,82,16,0,,0,1.52,49,39,10,0.33,0.83,44.9,35.8,9.1,0.3,0.44,Matches,GER-BL1,22-23
fc62f087,113,Abdou Diallo,SEN,"DF,MF",RB Leipzig,26,1996,8,478,60,15.6,5.3,5,87,4,3,14,12,2.75,11,4,7,1.32,0.76,9.0,5.4,3.6,0.69,-0.07,Matches,GER-BL1,22-23
d82a310a,114,Justin Diehl,GER,"MF,FW",Köln,17,2004,2,17,9,0.6,0.2,0,,0,2,9,2,1.5,0,0,0,0.0,0.15,1.2,0.0,1.2,6.25,6.13,Matches,GER-BL1,22-23
d2a40856,115,Tim-Justin Dietrich,GER,MF,Werder Bremen,19,2002,0,,,,,0,,0,0,,5,,,,,,,,,,,,Matches,GER-BL1,22-23
