id,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Expected,Expected,Expected,Expected,Expected,Unnamed: 25_level_0,Unnamed: league,Unnamed: season
,Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Matches,league,season
5bc43860,1,Brenden Aaronson,USA,MF,RB Salzburg,20,2000,7.9,0,9,3,33.3,1.13,0.38,0.0,0.0,23.0,1,0,0,0.5,0.5,0.05,-0.5,-0.5,Matches,UCL,21-22
47aaf574,2,Malik Abubakari,GHA,FW,Malmö,21,2000,1.3,0,2,0,0.0,1.51,0.0,0.0,,29.2,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches,UCL,21-22
81442ecb,3,Marcos Acuña,ARG,DF,Sevilla,29,1991,4.2,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,UCL,21-22
2b09d998,4,Tyler Adams,USA,MF,RB Leipzig,22,1999,3.3,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,UCL,21-22
82e12fe7,5,Junior Adamu,AUT,FW,RB Salzburg,20,2001,2.6,1,4,2,50.0,1.52,0.76,0.25,0.5,17.2,0,0,0,0.6,0.6,0.16,0.4,0.4,Matches,UCL,21-22
65d62814,6,Antonio Adán,ESP,GK,Sporting CP,34,1987,7.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,UCL,21-22
6af56975,7,Edmund Addo,GHA,MF,Sheriff Tiraspol,21,2000,5.4,0,1,0,0.0,0.18,0.0,0.0,,31.8,0,0,0,0.0,0.0,0.03,0.0,0.0,Matches,UCL,21-22
501055d8,8,Karim Adeyemi,GER,FW,RB Salzburg,19,2002,6.7,3,13,8,61.5,1.94,1.2,0.08,0.13,19.0,0,2,3,4.6,2.2,0.17,-1.6,-1.2,Matches,UCL,21-22
f9c927de,9,Michel Aebischer,SUI,MF,Young Boys,24,1997,5.6,0,7,1,14.3,1.25,0.18,0.0,0.0,25.6,0,0,0,0.2,0.2,0.04,-0.2,-0.2,Matches,UCL,21-22
4d034881,10,Sergio Agüero,ARG,FW,Barcelona,33,1988,0.2,0,1,0,0.0,5.63,0.0,0.0,,29.3,0,0,0,0.0,0.0,0.03,0.0,0.0,Matches,UCL,21-22
eab957a3,11,Anel Ahmedhodžić,BIH,DF,Malmö,22,1999,4.6,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,UCL,21-22
89ac64a6,12,Manuel Akanji,SUI,DF,Dortmund,26,1995,5.0,0,1,0,0.0,0.2,0.0,0.0,,16.8,0,0,0,0.0,0.0,0.04,0.0,0.0,Matches,UCL,21-22
