id,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,SCA,SCA,SCA Types,SCA Types,SCA Types,SCA Types,SCA Types,SCA Types,GCA,GCA,GCA Types,GCA Types,GCA Types,GCA Types,GCA Types,GCA Types,Unnamed: 24_level_0,Unnamed: league,Unnamed: season
,Rk,Player,Nation,Pos,Squad,Age,Born,90s,SCA,SCA90,PassLive,PassDead,TO,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,TO,Sh,Fld,Def,Matches,league,season
4cd41883,1,Paxten Aaronson,USA,"MF,DF",Eint Frankfurt,18,2003,1.9,8,4.16,4,1,0,2,1,0,2,1.04,1,0,0,1,0,0,Matches,GER-BL1,22-23
22919e97,2,Sargis Adamyan,ARM,"FW,MF",Köln,29,1993,7.2,22,3.07,16,0,0,6,0,0,3,0.42,1,0,0,2,0,0,Matches,GER-BL1,22-23
501055d8,3,Karim Adeyemi,GER,"FW,MF",Dortmund,20,2002,15.4,59,3.83,40,0,8,5,4,2,12,0.78,9,0,2,1,0,0,Matches,GER-BL1,22-23
dcfb17f4,4,Amine Adli,MAR,"FW,MF",Leverkusen,22,2000,15.9,56,3.5,36,3,4,4,8,1,11,0.69,6,0,3,0,2,0,Matches,GER-BL1,22-23
cb6d81b3,5,Felix Agu,GER,"DF,FW",Werder Bremen,22,1999,0.5,4,7.2,3,1,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches,GER-BL1,22-23
a6c58494,6,Naouirou Ahamada,FRA,MF,Stuttgart,20,2002,15.5,38,2.45,31,0,3,2,1,1,7,0.45,7,0,0,0,0,0,Matches,GER-BL1,22-23
462475ed,7,Ludovic Ajorque,FRA,"FW,MF",Mainz 05,28,1994,13.5,34,2.53,26,0,0,5,3,0,3,0.22,2,0,0,1,0,0,Matches,GER-BL1,22-23
6ec6fde0,8,Kevin Akpoguma,NGA,DF,Hoffenheim,27,1995,21.7,17,0.79,14,0,3,0,0,0,1,0.05,1,0,0,0,0,0,Matches,GER-BL1,22-23
834d0be5,9,Lucas Alario,ARG,"FW,MF",Eint Frankfurt,29,1992,3.7,8,2.17,6,0,1,1,0,0,2,0.54,1,0,0,1,0,0,Matches,GER-BL1,22-23
