id,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Total,Total,Total,Total,Total,Short,Short,Short,Medium,Medium,Medium,Long,Long,Long,Unnamed: 22_level_0,Unnamed: 23_level_0,Expected,Expected,Unnamed: 26_level_0,Unnamed: 27_level_0,Unnamed: 28_level_0,Unnamed: 29_level_0,Unnamed: 30_level_0,Unnamed: 31_level_0,Unnamed: league,Unnamed: season
,Rk,Player,Nation,Pos,Squad,Age,Born,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches,league,season
f586779e,1,Tammy Abraham,ENG,FW,Chelsea,21,1997,6.3,75,112,67.0,968,158,42,54,77.8,18,30,60.0,4,5,80.0,1,1.3,0.4,-0.3,8,4,0,0,5,Matches,UCL,19-20
2b09d998,2,Tyler Adams,USA,"MF,DF",RB Leipzig,20,1999,0.9,66,83,79.5,954,237,39,43,90.7,22,26,84.6,4,8,50.0,0,0.0,0.0,0.0,0,4,0,0,7,Matches,UCL,19-20
ee926a02,3,Arijan Ademi,MKD,"MF,DF",Dinamo Zagreb,28,1991,5.7,146,170,85.9,2156,476,78,85,91.8,48,55,87.3,9,11,81.8,1,1.3,0.7,-0.3,5,3,1,0,6,Matches,UCL,19-20
f76e6b4e,4,Adrián,ESP,GK,Liverpool,32,1987,3.3,81,99,81.8,2268,1710,16,16,100.0,35,36,97.2,30,46,65.2,0,0.0,0.0,0.0,0,0,0,0,1,Matches,UCL,19-20
4d034881,5,Sergio Agüero,ARG,FW,Manchester City,31,1988,2.2,36,53,67.9,382,43,27,33,81.8,4,6,66.7,1,1,100.0,0,0.6,1.3,-0.6,3,2,1,0,3,Matches,UCL,19-20
89ac64a6,6,Manuel Akanji,SUI,DF,Dortmund,24,1995,5.8,351,394,89.1,6194,1889,156,166,94.0,165,174,94.8,28,50,56.0,0,0.0,0.1,0.0,0,19,1,0,26,Matches,UCL,19-20
05439de2,7,David Alaba,AUT,DF,Bayern Munich,27,1992,7.5,538,595,90.4,10072,3511,187,201,93.0,301,316,95.3,40,60,66.7,0,1.0,0.8,-1.0,4,49,8,2,48,Matches,UCL,19-20
834d0be5,8,Lucas Alario,ARG,FW,Leverkusen,26,1992,2.4,37,45,82.2,493,65,21,24,87.5,9,11,81.8,2,3,66.7,0,0.1,0.0,-0.1,2,5,0,0,3,Matches,UCL,19-20
4601e194,9,Jordi Alba,ESP,DF,Barcelona,30,1989,3.9,194,230,84.3,3017,801,103,116,88.8,82,90,91.1,8,14,57.1,1,1.4,0.9,-0.4,7,4,3,0,14,Matches,UCL,19-20
a7a9d95a,10,Paco Alcácer,ESP,FW,Dortmund,25,1993,1.3,13,20,65.0,220,51,7,11,63.6,5,5,100.0,1,3,33.3,1,0.3,0.1,0.7,3,1,1,0,3,Matches,UCL,19-20
77e84962,11,Thiago Alcántara,ESP,MF,Bayern Munich,28,1991,9.1,759,835,90.9,14860,4360,291,317,91.8,335,344,97.4,119,146,81.5,2,1.6,1.1,0.4,15,92,8,0,103,Matches,UCL,19-20
f7d50789,12,Toby Alderweireld,BEL,DF,Tottenham,30,1989,6.0,297,345,86.1,5975,2171,84,90,93.3,179,187,95.7,29,61,47.5,0,0.1,0.3,-0.1,1,15,0,0,8,Matches,UCL,19-20
6c811eb7,13,Carles Aleñá,ESP,MF,Barcelona,21,1998,1.0,82,97,84.5,1212,468,49,58,84.5,23,26,88.5,7,8,87.5,0,0.4,0.1,-0.4,4,13,1,0,10,Matches,UCL,19-20
cd1acf9d,14,Trent Alexander-Arnold,ENG,DF,Liverpool,20,1998,6.5,549,749,73.3,10375,3557,228,251,90.8,242,309,78.3,69,151,45.7,1,1.7,1.6,-0.7,16,51,14,5,63,Matches,UCL,19-20
