id,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Corner Kicks,Corner Kicks,Corner Kicks,Outcomes,Outcomes,Outcomes,Unnamed: 23_level_0,Unnamed: league,Unnamed: season
,Rk,Player,Nation,Pos,Squad,Age,Born,90s,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks,Matches,league,season
565bf0da,1,David Abraham,ARG,DF,Eint Frankfurt,31,1986,25.6,1321,1267,50,44,0,27,7,6,0,0,0,0,1088,4,6,Matches,GER-BL1,17-18
1c08a3c8,2,Amir Abrashi,ALB,MF,Freiburg,27,1990,9.4,321,315,6,5,0,2,5,1,0,0,0,0,248,0,6,Matches,GER-BL1,17-18
f71890f5,3,René Adler,GER,GK,Mainz 05,32,1985,14.0,442,293,146,29,0,0,0,0,0,0,0,0,283,3,0,Matches,GER-BL1,17-18
74ced675,4,Ailton,BRA,"DF,MF",Stuttgart,22,1995,1.2,65,50,15,4,0,2,3,11,0,0,0,0,45,0,4,Matches,GER-BL1,17-18
89ac64a6,5,Manuel Akanji,SUI,DF,Dortmund,22,1995,10.0,618,584,34,14,0,8,1,20,0,0,0,0,527,0,3,Matches,GER-BL1,17-18
debc2f28,6,Chadrac Akolo,COD,"MF,FW",Stuttgart,22,1995,12.2,317,304,7,0,4,0,14,3,1,0,1,0,237,6,13,Matches,GER-BL1,17-18
6ec6fde0,7,Kevin Akpoguma,NGA,DF,Hoffenheim,22,1995,18.8,1021,973,46,38,1,8,6,8,0,0,0,0,876,2,11,Matches,GER-BL1,17-18
05439de2,8,David Alaba,AUT,DF,Bayern Munich,25,1992,17.2,1338,1167,168,10,0,4,94,151,7,0,7,0,1126,3,37,Matches,GER-BL1,17-18
834d0be5,9,Lucas Alario,ARG,FW,Leverkusen,24,1992,17.2,410,377,31,1,0,1,3,1,0,0,0,0,303,2,14,Matches,GER-BL1,17-18
d459281d,10,Miiko Albornoz,CHI,"DF,MF",Hannover 96,26,1990,7.8,423,324,97,7,0,1,23,90,0,0,0,0,325,2,13,Matches,GER-BL1,17-18
77e84962,11,Thiago Alcántara,ESP,"MF,FW",Bayern Munich,26,1991,13.9,1310,1268,39,21,1,33,13,7,8,6,1,0,1187,3,10,Matches,GER-BL1,17-18
2930c9d8,12,Stephan Ambrosius,GHA,DF,Hamburger SV,18,1998,0.5,35,33,1,1,0,1,0,0,0,0,0,0,32,1,0,Matches,GER-BL1,17-18
555d5edd,13,Nadiem Amiri,GER,MF,Hoffenheim,20,1996,19.4,851,801,41,17,2,2,49,10,14,8,2,0,658,9,29,Matches,GER-BL1,17-18
5e66fa06,14,Waldemar Anton,GER,"DF,MF",Hannover 96,21,1996,25.3,1217,1154,60,58,2,9,8,2,0,0,0,0,966,3,26,Matches,GER-BL1,17-18
c311243f,15,Dennis Aogo,GER,"MF,DF",Stuttgart,30,1987,21.7,1203,1002,198,51,0,10,104,97,50,19,29,0,971,3,18,Matches,GER-BL1,17-18
56413b1f,16,Charles Aránguiz,CHI,MF,Leverkusen,28,1989,25.6,1759,1662,91,76,3,40,22,12,3,2,1,0,1492,6,28,Matches,GER-BL1,17-18
86e119e0,17,Maximilian Arnold,GER,MF,Wolfsburg,23,1994,27.3,1451,1267,176,104,2,34,114,3,63,31,26,2,1144,8,29,Matches,GER-BL1,17-18
c21fb312,18,Jann-Fiete Arp,GER,"FW,MF",Hamburger SV,17,2000,9.4,151,135,16,0,0,0,2,0,1,0,0,0,87,0,7,Matches,GER-BL1,17-18
13ddc856,19,Takuma Asano,JPN,"FW,MF",Stuttgart,22,1994,8.0,179,174,4,1,2,0,11,0,0,0,0,0,131,1,13,Matches,GER-BL1,17-18
